"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","  conocimientos de calles, buena presencia.","montevideo","/anuncio/cadete-con-moto-j5a37",2019-02-06 21:36:46
"JEFA DE CAJAS","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas ","JEFA DE CAJAS, para SUPERMERCADO con Conocimiento en Sistema Scantech y experiencia mínima dos años en el cargo. Tareas de Supervisión General , Arqueos, D ...","montevideo","/anuncio/jefa-de-cajas-yngd7",2019-02-06 21:36:46
"MECANICO AUTOMOTRIZ","Importante empresa","Técnico / Especialista","Producción","Hace 3 semanas ","Tareas de mecanica automotriz tareas de mecanica automotriz","montevideo","/anuncio/mecanico-automotriz-4p3tg",2019-02-06 21:36:46
"ATENCIÓN AL CLIENTE/VENTAS","Healthy S.A.","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Nos encontramos en busca de jóvenes con carácter de emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente. Ho ...","montevideo","/anuncio/atencion-al-cliente-ventas-pvamu",2019-02-06 21:36:46
"PARRILLERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia.","montevideo","/anuncio/parrillero-uh798",2019-02-06 21:36:46
"LIMPIADORES - LIMPIADORAS",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas ","  Experiencia.  Referencia.  Buena presencia.  Certificado de buena conducta.  Resida en Montevideo  Al postularse adjuntar CV.","montevideo","/anuncio/limpiadores-limpiadoras-2n2pa",2019-02-06 21:36:46
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","  turno de la noche,. ","montevideo","/anuncio/ayudante-de-cocina-ynqbr",2019-02-06 21:36:46
"VIGILANTES",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 semanas ","  Edad mayor 40 años.  Buena paga  Solicita Bel House.   Al postularse adjuntar CV  Certificado buena conducta . Habilitacion DIGEFE","montevideo","/anuncio/vigilantes-yh9r9",2019-02-06 21:36:46
"CUIDADORA",NA,"Auxiliar","Salud","Hace 3 semanas "," Con experiencia buena presencia y carne de salud","montevideo","/anuncio/cuidadora-4ymzd",2019-02-06 21:36:46
"MOZA/O",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia para bar parrillada.","montevideo","/anuncio/moza-o-qmqz8",2019-02-06 21:36:46
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","  para turno de la noche","montevideo","/anuncio/cocinero-42s4n",2019-02-06 21:36:46
"CHOFER TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," solo sin experiencia .","montevideo","/anuncio/chofer-taxi-b8e3m",2019-02-06 21:36:46
"PEON",NA,"Peon","Producción","Hace 3 semanas "," Para estudio agrimensores","montevideo","/anuncio/peon-h48zm",2019-02-06 21:36:46
"DIRECTOR/A",NA,"Jefe","Educación - Recreación - Deportes","Hace 3 semanas "," Para hogar solicita AUPI, orientamos la búsqueda a Técnicos con formación documentada en área de infancia y adolescencia y experiencia en proyectos en con ...","montevideo","/anuncio/director-a-nt6rz",2019-02-06 21:36:46
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas ","  Libreta categoria D sin limite, para abasto carnico. ciclo básico aprobado.","montevideo","/anuncio/chofer-vdt7n",2019-02-06 21:36:46
"REPARTIDOR DE VOLANTES",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," con experiencia ambos sexos,  zona Playa.","montevideo","/anuncio/repartidor-de-volantes-red34",2019-02-06 21:36:46
"ADMINISTRATIVA CONTABLE","Cristalauto Parabrisas","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Llevar la caja diariamente y documentos de control diario de administración. Para local de autopartes, experiencia mínima 2 años, edad de 28 a 40 años.","montevideo","/anuncio/administrativa-contable-zb9r7",2019-02-06 21:36:46
"PEON",NA,"Peon","Producción","Hace 3 semanas "," PEÓN con experiencia para ferretería con libreta de conducir.","montevideo","/anuncio/peon-t444v",2019-02-06 21:36:46
"CHOFER",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Elysee 0 km. que trabaje en serio con referencias. de 6 a 14 y de 14 a 22.","montevideo","/anuncio/chofer-v78bz",2019-02-06 21:36:46
"PEON",NA,"Peon","Producción","Hace 3 semanas "," Con experiencia para ferretería con libreta de conducir.","montevideo","/anuncio/peon-bmz57",2019-02-06 21:36:46
"CAJERO",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas "," para super con experiencia en sistema Scantech. no excluyente  Lun a sab.","montevideo","/anuncio/cajero-3mj5u",2019-02-06 21:36:46
"CHOFER/REPARTIDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," comercio, c/ experiencia, antiguedad,  referencias laborales  y personales  residir Norte Mvdeo.","montevideo","/anuncio/chofer-repartidor-8my6d",2019-02-06 21:36:46
"AYUDANTE DE CARNICERIA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Tareas varias zona Maroñas","montevideo","/anuncio/ayudante-de-carniceria-grbgt",2019-02-06 21:36:46
"OFICIAL CHAPISTA",NA,"Técnico / Especialista","Producción","Hace 3 semanas "," OFICIAL chapista prolijo, con referencias comprobable, buena remuneracion y ambiente de trabajo","montevideo","/anuncio/oficial-chapista-umdy2",2019-02-06 21:36:46
"CONDUCTOR/VENDEDOR",NA,"Jefe","Logística - Distribución","Hace 3 semanas "," c/ experiencia, lic. conducir antigua,  conocimiento probado en ventas,  referencias laborales ( vende y entrega)  residir zona Norte Mvdo.  sueldo y  ...","montevideo","/anuncio/conductor-vendedor-mes43",2019-02-06 21:36:46
"CHOFER CAT.B Y MANTENIMIENTO","Importante empresa","Peon","Servicios - Oficios","Hace 3 semanas ","La posición implica conducir el camión de reparto y realizar las entregas de mercadería, además de ocuparse del mantenimiento y seguridad del mismo. Tambie ...","montevideo","/anuncio/chofer-cat-b-y-mantenimiento-bjbb3",2019-02-06 21:36:46
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," experiente, cococimientos amplios ventas super y otros,  ideal para quienes deseen cambiar de trabajo y ganar mas $$$.  sueldo, com. viaticos.  licenci ...","montevideo","/anuncio/vendedora-d28ub",2019-02-06 21:36:46
"ENCARGADO DE LOCAL",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas "," Con experienica","montevideo","/anuncio/encargado-de-local-58dyb",2019-02-06 21:36:46
"AUXILIAR DE ENFERMERIA.",NA,"Auxiliar","Salud","Hace 3 semanas "," AUXILIAR de enfermeria. Horario ro tativo, para residencial en Barra de  Carrasco","montevideo","/anuncio/auxiliar-de-enfermeria-qsbr5",2019-02-06 21:36:46
"AYUDANTE DE MECÁNICO","AGLH Consultores","Técnico / Especialista","Producción","Hace 3 semanas ","Buscamos Ayudante de Mecánica para importante empresa Importadora de herramientas. Orientamos la búsqueda a personas con estudios en mecánica, electricida ...","montevideo","/anuncio/ayudante-de-mecanico-bvjq9",2019-02-06 21:36:46
"SUB JEFE DE SALON","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas ","SUB -  JEFE DE SALÓN PARA SUPERMERCADO. Experiencia Mínima de 3 años UB -  JEFE DE SALÓN PARA SUPERMERCADO. Experiencia Mínima de 3 años","montevideo","/anuncio/sub-jefe-de-salon-2qe6b",2019-02-06 21:36:46
"AUXILIAR DE VENTA","ECOMARKET 3 ","Auxiliar","Ventas - Comercial","Hace 3 semanas ","AUXILIAR DE VENTA para  SUPERMERCADO en ROTISERIA, PANADERIA, FIAMBRERIA con Experiencia.  AUXILIAR DE VENTA para  SUPERMERCADO en ROTISERIA, PANADERIA, FI ...","montevideo","/anuncio/auxiliar-de-venta-297ba",2019-02-06 21:36:46
"EMPRENDEDORES",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," EMPRENDEDORES: ¿ Queres llegar a ganar US 10.000 extra ? Y crear tu propio negocio. Trabaja desde donde quieras y controla tus tiempos. Animate a formar p ...","montevideo","/anuncio/emprendedores-ubjte",2019-02-06 21:36:46
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas "," Reponedor de 18a  30 años","montevideo","/anuncio/reponedor-8zu4m",2019-02-06 21:36:46
"SYNGENTA: SERVICES DESK AGENT","ADVICE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Bachelor degree or technical studies in administration. At least 2 years of experience in  multinationals or local companies in payment processes, customer ...","montevideo","/anuncio/syngenta-services-desk-agent-54nvm",2019-02-06 21:36:46
"SYNGENTA: ACCOUNTS PAYABLE PROCESSOR","ADVICE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Public Accountants (CPA) or Business Administration advanced students, undergraduate or Graduated. At least 2 years of experience in  multinationals or loc ...","montevideo","/anuncio/syngenta-accounts-payable-processor-q5rmz",2019-02-06 21:36:46
"LIMPIADORES",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Para La Pasiva Nuevocentro con experiencia para horario nocturno de 00 a 08 am.","montevideo","/anuncio/limpiadores-da262",2019-02-06 21:36:46
"CHOFER COBRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," En Distribuidora zona Manga.  Libreta B en adelante.","montevideo","/anuncio/chofer-cobrador-64ytz",2019-02-06 21:36:46
"MODELOS",NA,"Otros","Marketing - Publicidad","Hace 3 semanas "," MODELOS comerciales TV bebés niños adultos pago U$S. Productora de modelos pubicitarios llamar","montevideo","/anuncio/modelos-mudg5",2019-02-06 21:36:46
"EJECUTIVO COMERCIAL VENTAS - MONTEVIDEO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Importante empresa del rubro online se encuentra en la búsqueda de Ejecutivos Comerciales (Vendedores). Será su principal función, comercializar los produ ...","montevideo","/anuncio/ejecutivo-comercial-ventas-montevideo-4dnm5",2019-02-06 21:36:46
"JEFE DE OBRA ELÉCTRICA","Berkes","Jefe","Construcción - Arquitectura","Hace 3 semanas ","Berkes es una empresa líder en el sector de la Construcción, Industria y Energía. Un pilar fundamental de la Organización, son los colaboradores que permit ...","montevideo","/anuncio/jefe-de-obra-electrica-zbj4u",2019-02-06 21:36:46
"OFICIAL PINTOR","Oficial Pintor","Oficial","Servicios - Oficios","Hace 3 semanas ","Se necesita oficial pintor Se necesita oficial pintor","montevideo","/anuncio/oficial-pintor-md37z",2019-02-06 21:36:46
"AUXILIAR PARA LAVADO DE VEHICULOS","EMPRESA DE TRANSPORTE","Auxiliar","Servicios - Oficios","Hace 3 semanas ","LAVADO , ASPIRADO , SECADO DISPONIBILIDAD HORARIA","montevideo","/anuncio/auxiliar-para-lavado-de-vehiculos-dd64q",2019-02-06 21:36:46
"VENDEDOR","BGCompany","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente.  Hor ...","montevideo","/anuncio/vendedor-tgdng",2019-02-06 21:36:46
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 3 semanas ","CHOFER DE TAXI EFECTIVO PARA TURNO DIURNO DE 3 A 15 HS Y TURNO DIURNO DE 5 A 15 HS. SE HACE RELEVO PUERTA A PUERTA EN AMBOS HORARIOS. CHOFER DE TAXI PARA M ...","montevideo","/anuncio/chofer-de-taxi-tm3q4",2019-02-06 21:36:46
"SERVICIO DOMESTICO","Servicio Domestico","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Cuidado de niño y tareas del hogar Cuidar niño Tareas del hogar","montevideo","/anuncio/servicio-domestico-j6b35",2019-02-06 21:36:46
"PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia para zona de La Teja","montevideo","/anuncio/pizzero-ztmvj",2019-02-06 21:36:46
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Ambos turnos, solo con experiencia (no excluyente en taxi) y referencias.","montevideo","/anuncio/chofer-para-taxi-msd5d",2019-02-06 21:36:46
"MECANICO DE MOTOS",NA,"Técnico / Especialista","Producción","Hace 3 semanas "," con experiencia de taller y referencias.  Cumplidor y responsable.","montevideo","/anuncio/mecanico-de-motos-5mm8m",2019-02-06 21:36:46
"TECNICO EN ELECTRONICA",NA,"Analista","Tecnologías de la información","Hace 3 semanas "," Estudiante en electrónica de 18 a 26 años,  para service empresa importadora Lunes a Viernes","montevideo","/anuncio/tecnico-en-electronica-mvdmq",2019-02-06 21:36:46
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Taxi 141. Libreta Categoria  E. Con referencias. titulares y suplentes, trato con el dueño","montevideo","/anuncio/chofer-bzjvq",2019-02-06 21:36:46
"OFICIAL GALPONERO",NA,"Oficial","Producción","Hace 3 semanas "," Galponeros con experiencia y buenas referencias ","montevideo","/anuncio/oficial-galponero-ttm7b",2019-02-06 21:36:46
"ATENCION AL CLIENTE Y ENTREGA DE MERCADERIA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Masculino.   Buena presencia,   EDAD de 20 a 25 años   con referencias y estudios.   HORARIO 8 hs x día, de lun. a vier. 10 a 18hs, sab. 9 a 13hs. ...","montevideo","/anuncio/atencion-al-cliente-y-entrega-de-mercaderia-t2e7n",2019-02-06 21:36:46
"CASEROS",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Matrimonio extranjero con experiencia y referencias, para tareas rurales. Preferentemente sin hijos.","montevideo","/anuncio/caseros-ty575",2019-02-06 21:36:46
"AUXILIAR ADMINISTRATIVO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Gestión de llamadas para cobranza a clientes, asistencia a administración contable, asistencia a RRHH. Gestión de llamadas para cobranza a clientes, asiste ...","montevideo","/anuncio/auxiliar-administrativo-mphrr",2019-02-06 21:36:46
"AYUDANTE DE PELUQUERÍA","Caprice","Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","Brushinista y manicura. Ayudante de peluquería","montevideo","/anuncio/ayudante-de-peluqueria-sq2st",2019-02-06 21:36:46
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Medio oficial, con experiencia. Horario matutino.","montevideo","/anuncio/confitero-m5j3h",2019-02-06 21:36:46
"AYUDANTE DE PIZZERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," o de planchero con experiencia","montevideo","/anuncio/ayudante-de-pizzero-z34d4",2019-02-06 21:36:46
"VENDEDOR-CHOFER",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Vendedor chofer para atencion al comercio minorista rubro alimentos","montevideo","/anuncio/vendedor-chofer-hjgj3",2019-02-06 21:36:46
"MOZO O MOZA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia","montevideo","/anuncio/mozo-o-moza-nj8b7",2019-02-06 21:36:46
"FLETEROS",NA,"Peon","Logística - Distribución","Hace 3 semanas "," Camioneta grande o camion hasta 4000 kg para reparto Trabajo todo el año","montevideo","/anuncio/fleteros-29qj4",2019-02-06 21:36:46
"DISEÑADOR GRAFICO JUNIOR","impulso web","Analista","Arte - Diseño - Comunicación","Hace 3 semanas ","-trabajar con diferentes programas de diseño para realizar banner y post para subir en redes sociales - realizar afiches, logos, ilustraciones para diferen ...","montevideo","/anuncio/disenador-grafico-junior-tbps4",2019-02-06 21:36:46
"AGENTE COMRCIAL","impulso web","Auxiliar","Teleoperadores - Call Center","Hace 3 semanas ","Seguir un manual fijado por la empresa para conseguir clientes.  - llamar a diferentes empresas para ofrecer el servicio de marketing digital (sitios web,  ...","montevideo","/anuncio/agente-comrcial-q54vh",2019-02-06 21:36:46
"GUNITE POOLS: POOL SERVICE / MECHANICS MANAGER","ADVICE","Gerente","Directivos - Ejecutivos","Hace 3 semanas ","He/She will be responsible for supervising and organizing the service and maintenance´s team daily work and its operational logistics. Also, will oversee a ...","montevideo","/anuncio/gunite-pools-pool-service-mechanics-manager-mm3b7",2019-02-06 21:36:46
"CHOFER",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Ambos sexos diurno nocturno suplente o solo fines de semana","montevideo","/anuncio/chofer-5uutt",2019-02-06 21:36:46
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","  completa con  experiencia","montevideo","/anuncio/peluquera-8e6aj",2019-02-06 21:36:46
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas "," CAJERA administrativa con conocimientos de programa Scantech, con  referencias y experiencia","montevideo","/anuncio/cajera-9b7er",2019-02-06 21:36:46
"ABOGADO/A PARA CUBRIR LICENCIA POR UN PERIODO DE 6 MESES.","Importante empresa","Profesional","Legal","Hace 3 semanas ","Abogado/a para cubrir licencia por un periodo de 6 meses con la posibilidad de formar parte del equipo de forma permanente. Dentro de las responsabilidades ...","montevideo","/anuncio/abogado-a-para-cubrir-licencia-por-un-periodo-de-6-meses-pd2my",2019-02-06 21:36:46
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia, para zona Aires Puros.","montevideo","/anuncio/cocinero-5j6us",2019-02-06 21:36:46
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas "," Con moto y libreta, para zona Aires Puros.","montevideo","/anuncio/delivery-y87tm",2019-02-06 21:36:46
"PIZZERO/CORTADOR",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia, para zona Aires Puros.","montevideo","/anuncio/pizzero-cortador-p6nrv",2019-02-06 21:36:46
"CHAPISTA","nocetitalleres","Técnico / Especialista","Producción","Hace 3 semanas ","CHAPISTA TALLER CHAPA Y PINTURA CHAPISTA","montevideo","/anuncio/chapista-h9pqz",2019-02-06 21:36:46
"INSTRUCTOR DE MANEJO (CHOFER)","Importante empresa","Técnico / Especialista","Educación - Recreación - Deportes","Hace 3 semanas ","(LA ACADEMIA SOLICITA PERSONA CON UNIPERSONAL ABIERTA Y VEHÍCULO PROPIO CON ANTIGUEDAD MÍNIMA DE 3 AÑOS PARA INCORPORARSE) NO POSTULARSE SINO CUMPLE CON L ...","montevideo","/anuncio/instructor-de-manejo-chofer-q7vhv",2019-02-06 21:36:46
"AYUDANTE",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," agil para taller de aire acondicionado preferente con libreta","montevideo","/anuncio/ayudante-epv9m",2019-02-06 21:36:46
"AUXILIAR ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," AUXILIAR Administrativa para empresa de seguridad con experiencia,  en liquidacion de sueldos excluyente, horario lunes a aviernes de 9 a 1 7 hrs sueldo ...","montevideo","/anuncio/auxiliar-administrativo-q7nhv",2019-02-06 21:36:46
"AYUDANTE DE MOZO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Mozo con experiencia e inglés excluyente. Medio horario Mozo con experiencia e inglés excluyente. Medio horario","montevideo","/anuncio/ayudante-de-mozo-mym44",2019-02-06 21:36:46
"FIAMBRERA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","  domingos de 10 a 20  horas para autoservicio en Punta C arretas. Postularse en la página de  Gallito.","montevideo","/anuncio/fiambrera-47z7m",2019-02-06 21:36:46
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas "," autoservice. Punta Carret as, 30 y 40 años, c/experiencia, tur no vespertino. Postularse en la pág ina de Gallito.","montevideo","/anuncio/cajera-eqn9n",2019-02-06 21:36:46
"TEJEDORAS",NA,"Oficial","Servicios - Oficios","Hace 3 semanas "," De 2 agujas y crochete. Con experiencia y referencias.","montevideo","/anuncio/tejedoras-rshnp",2019-02-06 21:36:46
"AYUDANTE DE CONFITERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," AYUDANTE DE COCINA PARA ROTISERIA EN EL CENTRO DE MONTEVIDEO","montevideo","/anuncio/ayudante-de-confitero-743hq",2019-02-06 21:36:46
"ELECTRICISTA",NA,"Técnico / Especialista","Construcción - Arquitectura","Hace 3 semanas "," Automotriz para empresa vieal medio horario","montevideo","/anuncio/electricista-u72de",2019-02-06 21:36:46
"CHOFER","Eat Me Now","Medio Oficial","Producción","Hace 3 semanas ","Chofer de camion manejo de personal Manejo de camión y personal a cargo. Con conocimiento en área administrativa.","montevideo","/anuncio/chofer-ntqy3",2019-02-06 21:36:46
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","  completa sepa corte color brushing manos pies todo capilar con experiencia para peluqueria en Punta Carretas","montevideo","/anuncio/peluquera-tt62t",2019-02-06 21:36:46
"ESPECIALISTA LINUX","GEOCOM URUGUAY","Asistente","Tecnologías de la información","Hace 3 semanas ","Qué proponemos? •	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto •	Estabilidad y excelente ambiente laboral •	Estaci ...","montevideo","/anuncio/especialista-linux-7nhnd",2019-02-06 21:36:46
"CHOFER TAXI","Gustavo Villa","Oficial","Servicios - Oficios","Hace 3 semanas ","Chofer TAXI de 2 AM a 2 PM. Con carnet al dia.","montevideo","/anuncio/chofer-taxi-3nur9",2019-02-06 21:36:46
"ASESOR INDEPENDIENTE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","SELECCIÓN DE PERSONAS PARA TRABAJAR DESDE CASA Buscamos personas p/trabajar c/internet c/ su celular o pc. 2 a 3 hrs x dia, $15.000 desde casa. básico cono ...","montevideo","/anuncio/asesor-independiente-btv6t",2019-02-06 21:36:46
"ASESOR INDEPENDIENTE","Victoria Rigoli","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","TRABAJA DESDE TU CASA con tu celular o Pc. min. inversión 2 a 3 hrs diarias, básico conocimiento en redes sociales","montevideo","/anuncio/asesor-independiente-ygezm",2019-02-06 21:36:46
"TELEMARKETER VENDEDORA","INDUSTRIA","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","EMPRESA DE SERVICIOS NECESITA VENDEDORA CON EXPERIENCIA EN VENTAS TELEMARKETER. TRABAJO DE LUNES A VIERNES. SOLO CON EXPERIENCIA. BUENA PRESENCIA , VISITA  ...","montevideo","/anuncio/telemarketer-vendedora-85urq",2019-02-06 21:36:46
"AUXILIAR DE VENTAS","Importante empresa","Auxiliar","Atención al cliente","Hace 3 semanas ","Orientamos nuestra búsqueda hacia jóvenes de entre 20 y 24 años que cuenten con bachillerato completo. Será excluyente contar con experiencia de al menos u ...","montevideo","/anuncio/auxiliar-de-ventas-mvb4a",2019-02-06 21:36:46
"AYUDANTE DE CORTADOR",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Para carniceria c/ algun conocimento en el rubro,  horario cortado,zona Sayago","montevideo","/anuncio/ayudante-de-cortador-yajv7",2019-02-06 21:36:46
"RECEPCIONISTA  ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," Mayor de 45 años, con word e internet. preferente retiradas. Part o Full time.","montevideo","/anuncio/recepcionista-administrativa-4qyve",2019-02-06 21:36:46
"LICENCIADO EN PSICOLOGÍA","Mutualista Hospital Evangélico","Profesional","Salud","Hace 3 semanas ","Enviar CV con foto y comprobantes, desde el 15 al 31 de enero de 2019. Licenciado/a en Psicología para Unidad de Desarrollo Infantil. Requisitos:  * Licen ...","montevideo","/anuncio/licenciado-en-psicologia-69e75",2019-02-06 21:36:46
"TELEMARKETER",NA,"Auxiliar","Teleoperadores - Call Center","Hace 3 semanas ","¡Te esperamos en Amec! Forma parte de nuestro equipo, trabajarás en la venta telefónica de nuestros variados servicios y te espera un grupo dinámico y emp ...","montevideo","/anuncio/telemarketer-qee6h",2019-02-06 21:36:46
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","  Montevideo Selecciona Empresa ramo Perfumería . Requisitos:Experiencia en el secto r, Edad hasta 45 años. Locomoción  propia (no excluyente).  Sueldo ...","montevideo","/anuncio/vendedor-6ndhb",2019-02-06 21:36:46
"MARKETING Y PUBLICIDAD",NA,"Auxiliar","Tecnologías de la información","Hace 3 semanas "," Emprendedores - OPORTUNIDAD. Empresa internacional mexicana ofrece trabajo a medio tiempo o comp. áreas promoción,ventas, desarrollo. Ideal amas de casa e ...","montevideo","/anuncio/marketing-y-publicidad-nzgme",2019-02-06 21:36:46
"ADMINISTRATIVA CON CONTABILIDAD PARA VENATS",NA,"Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","  Con experiencia.  25 - 35 años.   Sal. Líq. $U  21.000.   Al postularse adjuntar CV","montevideo","/anuncio/administrativa-con-contabilidad-para-venats-js3gg",2019-02-06 21:36:46
"DISEÑADOR WEB",NA,"Analista","Arte - Diseño - Comunicación","Hace 3 semanas ","  Diseñador Web para incorporarse a equipo de trabajo, con dominio de HTML y otros.   L. a V. 9:00 a 18:00 hs.   Sal. Líq. Inicial $U 23.000.   Al p ...","montevideo","/anuncio/disenador-web-zynj8",2019-02-06 21:36:46
"CUIDADORA",NA,"Auxiliar","Salud","Hace 3 semanas ","CUIDADORA turnante para casa de salud.  Con experiencia, Mayores 40 años Con experiencia, Mayores 40 años","montevideo","/anuncio/cuidadora-9h6he",2019-02-06 21:36:46
"OPERARIO DE MANTENIMIENTO",NA,"Peon","Producción","Hace 3 semanas ","  Para industria con vastos conocimientos en electricidad, electrónica y reparación de herramientas de mano.   Trabajo estable de L. a V. de 8:00 a 17:0 ...","montevideo","/anuncio/operario-de-mantenimiento-6mt2t",2019-02-06 21:36:46
"GERENTE GENERAL","MAZARS","Gerente","Directivos - Ejecutivos","Hace 3 semanas ","Seleccionamos para empresa de servicios financieros: Gerente General   La función del cargo implica gestionar la dirección general de la empresa, su activi ...","montevideo","/anuncio/gerente-general-zgb3a",2019-02-06 21:36:46
"CHOFER DE TAXI","Juanverde","Peon","Servicios - Oficios","Hace 3 semanas ","Chofer profesional para turno nocturno. Se necesita chofer con experiencia en el rubro y en el manejo de pos. Libreta profesional al día y disponibilidad p ...","montevideo","/anuncio/chofer-de-taxi-m89ab",2019-02-06 21:36:46
"AYUDANTE DE IMPRENTA","GRAFICARTE","Peon","Producción","Hace 3 semanas ","- Encuadernación - Corte - Tipografía - Aportar energía, trabajo en equipo, puntualidad y eficiencia. ","montevideo","/anuncio/ayudante-de-imprenta-7gb66",2019-02-06 21:36:46
"ATENCIÓN AL CLIENTE Y VENTAS",NA,"Auxiliar","Atención al cliente","Hace 3 semanas ","-Atención al público en el Local -Atención telefónica -Atención vía mail -Atención de ventas por Mercado Libre RESPONSABILIDADES -Buen trato al cliente -Di ...","montevideo","/anuncio/atencion-al-cliente-y-ventas-9rybv",2019-02-06 21:36:46
"MOZO/A DE SALON",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia excluyente.","montevideo","/anuncio/mozo-a-de-salon-jdrth",2019-02-06 21:36:46
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia.","montevideo","/anuncio/ayudante-de-cocina-b9rhv",2019-02-06 21:36:46
"BACHERA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia  disponibilidad horaria,  ","montevideo","/anuncio/bachera-uygdh",2019-02-06 21:36:46
