"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"AUXILIAR ADMINISTRATIVO MASCULINO PARA EL ÁREA DE PRODUCCIÓN /25 A 45 AÑOS ","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Control de remitos y facturación en la planta de producción,realizando diversas tareas administrativas,entre otros. Horarios:Lunes a Domingo 14 a 22pm libr ...","montevideo","/anuncio/auxiliar-de-escritorio-en-el-area-de-produccion-4v24r",2019-05-23 14:47:54
"GERENTE COMERCIAL","impulso web","Auxiliar","Administración - Secretariado","Hace 1 mes ","- Conectar con prospectos fijados por la agencia - Utilización de CRM para hacerle seguimiento a los prospectos - Utilización de linkedin para conectar con ...","montevideo","/anuncio/gerente-comercial-r9de2",2019-05-23 14:47:54
"VENDEDOR DE SERVICIOS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Contactar nuevos clientes, informar sobre el servicio, generar necesidad. Ingreso de clientes por objetivos","montevideo","/anuncio/vendedor-de-servicios-2ebh6",2019-05-23 14:47:54
"PERSONAL PARA CONTROL DE STOCK","Grupo Bayton","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Nos encontramos en búsqueda de personal con experiencia en tareas de inventarios. Se incorporaran al equipo de trabajo de manera eventual, desarrollando ta ...","montevideo","/anuncio/personal-para-control-de-stock-gbjth",2019-05-23 14:47:54
"VENDEDOR INDEPENDIENTE","CELESTE SERVICES","Auxiliar","Logística - Distribución","Hace 1 mes ","Busco Vendedores y Distribuidores Libres e Independientes con o sin experiencia, para afamada Empresa Internacional de Alimentos Nutricionales con presenci ...","montevideo","/anuncio/vendedor-independiente-zt536",2019-05-23 14:47:54
"ABITAB CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 1 mes ","Cajera en ABITAB de lunes a viernes de 8:30 a 17:30 hs EXPERIENCIA, RESPONSABILIDAD,  Y DISPONIBILIDAD. resposabilidad inherente al cargo.","montevideo","/anuncio/abitab-cajera-6d7vd",2019-05-23 14:47:54
"DELIVERY UBEREATS","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Reparto de comida. Se puede realizar en  Bicicleta, Moto o Automovil. Se necesita libreta de conducir en caso de moto o auto y libreta de propiedad además  ...","montevideo","/anuncio/delivery-ubereats-bj92p",2019-05-23 14:47:54
"ASESOR DE BIENESTAR/ EMPRENDIMIENTO PERSONAL",NA,"Auxiliar","Ventas - Comercial","Hace 1 mes ","Formará parte de una Organización que promueve la salud y el bienestar a través de una empresa líder a nivel mundial en nutrición celular y cosmética. Será ...","montevideo","/anuncio/asesor-de-bienestar-emprendimiento-personal-ubhhn",2019-05-23 14:47:54
"REPONEDOR/A",NA,"Auxiliar","Ventas - Comercial","Hace 4 semanas "," Para grupo de supermercados Con experiencia y disponibilidad horaria.","montevideo","/anuncio/reponedor-a-4b8dm",2019-05-23 14:47:54
"FIAMBRERO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," Para grupo de supermercados con experiencia y  disponibilidad horaria.","montevideo","/anuncio/fiambrero-a-sgush",2019-05-23 14:47:54
"ATENCIÓN AL MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 4 semanas "," Par panadería con experiencia excluyente.  Zona Centro.","montevideo","/anuncio/atencion-al-mostrador-2vzua",2019-05-23 14:47:54
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," Para panadería con experiencia excluyente.  Zona Centro.","montevideo","/anuncio/ayudante-de-cocina-quqa4",2019-05-23 14:47:54
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," De servicios intangibles Para importante institucion educativa Experiencia  comprobable Conocimientos de marketing digital (facebook, instagram Excelent ...","montevideo","/anuncio/vendedor-d274z",2019-05-23 14:47:54
"OPERARIO",NA,"Peon","Producción","Hace 4 semanas "," OPERARIAS de mano, preferentemente con conocimientos en costura  recta o atraque,","montevideo","/anuncio/operario-pzjq9",2019-05-23 14:47:54
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," Viajero con experiencia al por mayor","montevideo","/anuncio/vendedor-5ndye",2019-05-23 14:47:54
"MAQUINISTA",NA,"Oficial","Producción","Hace 4 semanas "," Con experiencia en recta y overlock.  Para empresa textil.","montevideo","/anuncio/maquinista-3q387",2019-05-23 14:47:54
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," CONFITERO. Rapido, prolijo, con referencias.","montevideo","/anuncio/confitero-7trs2",2019-05-23 14:47:54
"TELEFONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 4 semanas "," CON EXPERIENCAI","montevideo","/anuncio/telefonista-hmhrv",2019-05-23 14:47:54
"CAJERO",NA,"Auxiliar","Ventas - Comercial","Hace 4 semanas "," Administativa con conocimiento informático, para Ferretería y Pinturería en Carrasco. Horario de 9 a 18 horas.","montevideo","/anuncio/cajero-nrzmh",2019-05-23 14:47:54
"MERCHANDISER  CON AUTO PROPIO Y EXPERIENCIA EN TAREAS DE REPOSICIÓN EXTERNA","Grupo Bayton","Auxiliar","Ventas - Comercial","Hace 4 semanas ","Seleccionamos Merchandiser  con auto propio con experiencia en tareas de reposición externa.  Contrato por 3 meses en jornada de 6 hrs diarias. Rutas a cub ...","montevideo","/anuncio/merchandiser-con-auto-propio-y-experiencia-en-tareas-de-reposicion-externa-9u25d",2019-05-23 14:47:54
"DISEAÑDOR WEB Y VIDEOS",NA,"Analista","Arte - Diseño - Comunicación","Hace 4 semanas ","  Diseñador páginas web y videos para multinacional.   Trabajo estable.   Sal. Líq. Inicial $U 23.000  Al postularse adjuntar CV","montevideo","/anuncio/diseandor-web-y-videos-88gtm",2019-05-23 14:47:54
"AUXILIARES DE SERVICIO FEMENINO",NA,"Auxiliar","Servicios - Oficios","Hace 4 semanas "," Con titulo y Ciclo Básico y total disponibilidad horaria excluyente, para importante Institución Médica.  De 25 a 35 años.","montevideo","/anuncio/auxiliares-de-servicio-femenino-q6hhe",2019-05-23 14:47:54
"ASESOR - VENDEDOR PARA EL INTERIOR","  ","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Descripción de la Empresa Importante empresa importadora y comercializadora de productos del rubro automotriz Objetivos Generales del Puesto Reportará al G ...","montevideo","/anuncio/asesor-vendedor-para-el-interior-mqu2b",2019-05-23 14:47:54
"ESTUDIANTE DE CONTADOR PÚBLICO",NA,"Asistente","Administración - Secretariado","Hace 4 semanas ","AUREN Capital Humano selecciona Estudiantes de Contador Público para incorporar al departamento de Outsourcing de la firma.   Orientamos la búsqueda a est ...","montevideo","/anuncio/estudiante-de-contador-publico-bvbtu",2019-05-23 14:47:54
"PROFESIONAL O TÉCNICO EN SEGURIDAD HABILITADO","Empresa del Rubro de Energías Renovables","Técnico / Especialista","Recursos Humanos","Hace 4 semanas ","Técnico prevencionista con matrícula habilitante de la IGTSS. Buscamos jóvenes recientemente egresado para realizar tareas de control y supervisión en mate ...","montevideo","/anuncio/profesional-o-tecnico-en-seguridad-habilitado-mage3",2019-05-23 14:47:54
"VENDEDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," Con experiencia en perfumería, con buena presencia y disponibilidad horaria.","montevideo","/anuncio/vendedor-a-qstpn",2019-05-23 14:47:54
"ATENCION AL MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 4 semanas "," Para Confitería contar con experiencia.","montevideo","/anuncio/atencion-al-mostrador-z5zj3",2019-05-23 14:47:54
"CAMIONETA PIK UP","el duende supergas","Peon","Logística - Distribución","Hace 4 semanas ","Fletero camioneta Pick Up,  empadronada en Montevideo, computest al día, para entrega garrafas 13 kilos en  zafra  Zona Centro,  Cordón,  Parque Rodó,  Pal ...","montevideo","/anuncio/camioneta-pik-up-872vb",2019-05-23 14:47:54
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," completa para Peluquería en Pocitos. Horario 7 hrs. Sueldo base + comisiones + presentismo","montevideo","/anuncio/peluquera-q7hn2",2019-05-23 14:47:54
"PERSONAL DE LIMPIEZA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," para importante confiteria.","montevideo","/anuncio/personal-de-limpieza-tsdve",2019-05-23 14:47:54
"SUPERVISOR/A DE VENTAS","AUREN","Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas ","Auren Capital Humano selecciona Supervisor/a de Ventas para reconocido SPA de Montevideo que se encuentra en proceso de crecimiento y expansión.  Orientam ...","montevideo","/anuncio/supervisor-a-de-ventas-qpv9m",2019-05-23 14:47:54
"ANALISTA SENIOR DE RRHH","AUREN","Analista","Recursos Humanos","Hace 3 semanas ","Auren Capital Humano selecciona Analista Senior de RRHH para reconocido SPA de Montevideo que se encuentra en proceso de crecimiento y expansión.  Orienta ...","montevideo","/anuncio/analista-senior-de-rrhh-ntmup",2019-05-23 14:47:54
"VENDEDOR IDONEO DE FARMACIA","Farmacia Diagonal","Técnico / Especialista","Salud","Hace 3 semanas ","Buscamos para farmacia Vendedor / Idóneo de Farmacia. Es requisito excluyente ser idóneo en Farmacia. Deberá contar con buena presencia, ser puntual, ser p ...","montevideo","/anuncio/vendedor-idoneo-de-farmacia-bz2q6",2019-05-23 14:47:54
"ANALISTA PROGRAMADOR JUNIOR","AUREN","Analista","Tecnologías de la información","Hace 3 semanas ","Auren Capital Humano selecciona Analista Programador Junior para reconocido SPA de Montevideo que se encuentra en proceso de crecimiento y expansión. Orie ...","montevideo","/anuncio/analista-programador-junior-n8d5t",2019-05-23 14:47:54
"FLETES A TODO EL PAIS","Fabio Diago","Peon","Logística - Distribución","Hace 3 semanas ","fletes a todo el país, logística y distribución de productos  Mudanzas en general, traslado de personas. las 24 horas del dia. Nos hacemos responsables de  ...","montevideo","/anuncio/fletes-a-todo-el-pais-naabp",2019-05-23 14:47:54
"OFICIAL ARMADOR",NA,"Medio Oficial","Producción","Hace 4 semanas "," Con experiencia necesita fábrica  de calzados Estrella.","montevideo","/anuncio/oficial-armador-87ja2",2019-05-23 14:47:54
"GOMERO",NA,"Auxiliar","Servicios - Oficios","Hace 4 semanas "," Con experiencia y referencias (excluyente), para autos y camionetas.","montevideo","/anuncio/gomero-r4p3a",2019-05-23 14:47:54
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 4 semanas "," Categoría C. que viva en zona Belvedere, Paso Molino o próximo.","montevideo","/anuncio/chofer-n9936",2019-05-23 14:47:54
"OPERARIO DE LIMPIEZA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 4 semanas ","Tareas de limpieza en Panificadora para panificadora  de 18 a 2 horas","montevideo","/anuncio/operario-de-limpieza-78m8e",2019-05-23 14:47:54
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 4 semanas "," CADETE con moto para Pizzería, zona Malvin. 18 a 30 años. Buen su eldo y excelente propina, horario nocturno","montevideo","/anuncio/cadete-e7dr8",2019-05-23 14:47:54
"EMPLEADA",NA,"Auxiliar","Servicios - Oficios","Hace 4 semanas "," EMPLEADA para carro de comidas con experiencia para turno medio horario a la noche de 20:00 a 24.00 hrs o posiblemente horario cortado de 12:00 a  16:00  ...","montevideo","/anuncio/empleada-jt5h8",2019-05-23 14:47:54
"CHOFER PARA TAXI",NA,"Oficial","Servicios - Oficios","Hace 4 semanas "," Para Taxi 141, de viernes a domingo.  Trato directo con propietario.","montevideo","/anuncio/chofer-para-taxi-rbv9z",2019-05-23 14:47:54
"AYUDANTE PANADERO","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 semanas ","Principales tareas de Ayudante de Panadero Indispensable contar con experiencia","montevideo","/anuncio/ayudante-panadero-rtd62",2019-05-23 14:47:54
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," con experiencia enmateriales de construccion","montevideo","/anuncio/vendedora-5yayg",2019-05-23 14:47:54
"ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 4 semanas "," Para grupos de supermercados Con conocimientos contables y liquidación de sueldos Con experiencia.","montevideo","/anuncio/administrativo-hvrnt",2019-05-23 14:47:54
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," 2 veces x semana 6 hrs $ 400 mas comision para empresa de servicios","montevideo","/anuncio/vendedora-v2rhe",2019-05-23 14:47:54
"PEON PRACTICO",NA,"Peon","Producción","Hace 4 semanas "," Para vidrieria.","montevideo","/anuncio/peon-practico-5q3vv",2019-05-23 14:47:54
"CAJERA/O",NA,"Auxiliar","Ventas - Comercial","Hace 4 semanas "," Para grupo de supermercados con experiencia y  disponibilidad horaria.  ","montevideo","/anuncio/cajera-o-3pst9",2019-05-23 14:47:54
"ATENCION AL PUBLICO",NA,"Auxiliar","Atención al cliente","Hace 3 semanas "," ATENCION al público para centro de impresiones digitales con experiencia excluyente","montevideo","/anuncio/atencion-al-publico-9db8p",2019-05-23 14:47:54
"ENCARGADAS Y CAJERAS PARA SUPERMERCADO","SUPERMERCADO","Auxiliar","Atención al cliente","Hace 3 semanas ","ENCARGADAS Y CAJERAS CON EXPERIENCIA ,PARA SUPERMERCADO. ENCARGADAS Y CAJERAS CON EXPERIENCIA ,PARA SUPERMERCADO ZONA POCITOS.","montevideo","/anuncio/encargadas-y-cajeras-para-supermercado-pas94",2019-05-23 14:47:54
"OFICIAL TORNERO",NA,"Técnico / Especialista","Producción","Hace 3 semanas "," y medio oficial","montevideo","/anuncio/oficial-tornero-3ed8g",2019-05-23 14:47:54
"LIMPIADORA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," De 35 a 50 años, experiencia excluyente, trabajo de 4 horas.","montevideo","/anuncio/limpiadora-zyvpn",2019-05-23 14:47:54
"AYUDANTE / ESTUDIANTE DE QUIMICA",NA,"Auxiliar","Producción","Hace 3 semanas "," Estudiante de Facultad de Quimica o tecnologico Quimico ( CETP).  Postularse con aspiraciones.","montevideo","/anuncio/ayudante-estudiante-de-quimica-6ttd9",2019-05-23 14:47:54
"OPERARIA DE MANO",NA,"Peon","Producción","Hace 3 semanas "," Para cuero lanar, solicita empresa exportadora.","montevideo","/anuncio/operaria-de-mano-p9gu9",2019-05-23 14:47:54
"RECEPCIONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas ","  Esteticista con experiencia en ambas areas para importante centro de be lleza, disponibilidad horaria y ganas de trabajar","montevideo","/anuncio/recepcionista-hg9qg",2019-05-23 14:47:54
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas ","  Buena presencia, excelentes referencias comprobables, con o sin experiencia. Buenas condiciones laborales, libreta profesional de Montevideo categoria E  ...","montevideo","/anuncio/chofer-de-taxi-jj7yp",2019-05-23 14:47:54
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER de taxi relevo puerta a pu erta. Radio 141. Trato con dueño, buen ambiente, con experiencia.","montevideo","/anuncio/chofer-ps452",2019-05-23 14:47:54
"AYUDANTE DE COCINA/ BACHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Para restaurante.","montevideo","/anuncio/ayudante-de-cocina-bachero-ejpdz",2019-05-23 14:47:54
"GUARDIA DE SEGURIDAD PARA   MONTEVIDEO - LAGOMAR - ATLANTIDA","Servicios Complejos de Seguridad","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas ","Vigilancia en variedad de servicios con rotación horaria. Requisito excluyente; disponibilidad horaria. responsabilidad, puntualidad y compromiso en el áre ...","montevideo","/anuncio/guardia-de-seguridad-para-montevideo-lagomar-atlantida-hb525",2019-05-23 14:47:54
"CIRUJANO",NA,"Profesional","Salud","Hace 3 semanas "," Para clinica internacional de cirugia y plastica","montevideo","/anuncio/cirujano-yrm26",2019-05-23 14:47:54
"CICINERO SANDWICHERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia.","montevideo","/anuncio/cicinero-sandwichero-4p57t",2019-05-23 14:47:54
"SUSHIMAN",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Ambos sexos","montevideo","/anuncio/sushiman-hbmqm",2019-05-23 14:47:54
"POTERO /A  PORTERO/A",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," PORTERO/A para edificio propiedad horizontal en Pocitos selecciona a 1 o 2 personas para limpieza y limpieza","montevideo","/anuncio/potero-a-portero-a-db565",2019-05-23 14:47:54
"COCINERO/A","Zoí Gastrofresh","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Conocimientos y experiencia en Masas saladas y panificado. Encargado de cocina y sepa del manejo y aprovechamiento de mercadería.","montevideo","/anuncio/cocinero-a-6up97",2019-05-23 14:47:54
"CHOFER TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," taxi, experiencia minima d os años informes concretos de radio  141 y Far para trabajar en buen coche","montevideo","/anuncio/chofer-taxi-8mduu",2019-05-23 14:47:54
"AUXILIAR CONTABLE",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," AUXILIAR contable c/experiencia en Wincont Memory.","montevideo","/anuncio/auxiliar-contable-srh39",2019-05-23 14:47:54
"ASESOR DE VENTAS TELEFÓNICAS","valvinat srl","Auxiliar","Teleoperadores - Call Center","Hace 3 semanas ","Realizar la contactación de potenciales socios Es responsable del ingreso de nuevos socios","montevideo","/anuncio/asesor-de-ventas-telefonicas-ae7ru",2019-05-23 14:47:54
"DISEÑADOR GRAFICO",NA,"Analista","Arte - Diseño - Comunicación","Hace 3 semanas "," Para importante empresa de plaza.  Preferentemente femenino de 22 a 30 años  con título técnico en diseño grafico. Con experiencia laboral minimo 1 año, ...","montevideo","/anuncio/disenador-grafico-3pz52",2019-05-23 14:47:54
"ENCARGADO PARA TINTORERIA",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas "," Con experiencia Indicar aspiraciones salariales","montevideo","/anuncio/encargado-para-tintoreria-ehaaz",2019-05-23 14:47:54
"AYUDANTE DE REPARTO",NA,"Auxiliar","Producción","Hace 3 semanas "," Sexo masculino Hasta 30 años","montevideo","/anuncio/ayudante-de-reparto-3qy7u",2019-05-23 14:47:54
"MOZA/O",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," con experiencia  para bar parrillada","montevideo","/anuncio/moza-o-53yq6",2019-05-23 14:47:54
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER Taxi 141. Libreta Categoria E. Con referencias. Titulares, suplentes y fines de semana, trato directo con el dueño","montevideo","/anuncio/chofer-hugrv",2019-05-23 14:47:54
"SERENO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," SERENO","montevideo","/anuncio/sereno-z5uvv",2019-05-23 14:47:54
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Con auto de 2007 en adelante 4 Puertas","montevideo","/anuncio/chofer-dahj4",2019-05-23 14:47:54
"DOMESTICA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," DOMESTICA para tareas de familia, solo 2 mayores. Conocimientos de cocina variada y limpieza. Organizada y dinámica, ref.","montevideo","/anuncio/domestica-qs5a5",2019-05-23 14:47:54
"ABOGADO",NA,"Profesional","Legal","Hace 3 semanas "," ABOGDO Junior para escritos de  mero trámite, dedicación full, horario juzgados, Enviar C.V con Aspiraciones excluyentes ","montevideo","/anuncio/abogado-6puah",2019-05-23 14:47:54
"SERENO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," SERENO-LAVADOR para garage c/ experiencia en ramo y referencias . Mayor de 40 años. Presentarse: lunes de 12 a 14 hs  ","montevideo","/anuncio/sereno-rpjup",2019-05-23 14:47:54
"MECANICO/AUXILIADOR DE MOTOS",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas ","SE NECESITA PERSONAL CAPACITADO EN REALIZAR MECÁNICA LIGERA  PARA MOTOS EN VÍA PUBLICA . (AUXILIO MECANICO PARA MOTOS) TENER CONOCIMIENTOS FIRMES DE MECANI ...","montevideo","/anuncio/mecanico-auxiliador-de-motos-7q53t",2019-05-23 14:47:54
"ANALISTA DE NEGOCIO - BI","ADVICE","Analista","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Contribuirá con la organización a través de sus competencias lógicas y comerciales para la mejora de los procesos y acciones de la empresa.  Asistirá en la ...","montevideo","/anuncio/analista-de-negocio-bi-gahyp",2019-05-23 14:47:54
"VENDEDOR ESPECIALIZADO EN PRODUCTOS MÉDICOS","Consultora Human Phi","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Seleccionamos para importante Empresa: Vendedor Especializado en Productos Médicos El postulante seleccionado tendrá a su cargo: •	Promoción y venta de l ...","montevideo","/anuncio/vendedor-especializado-en-productos-medicos-5669g",2019-05-23 14:47:54
"TAROTISTA","Stella Tarot ","Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","Tres tipos de tarot, ayuda espiritual Tarot y ayuda espiritual","montevideo","/anuncio/tarotista-2vvm5",2019-05-23 14:47:54
"CONFITERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," con experiencia y referencias.","montevideo","/anuncio/confitero-jp8a7",2019-05-23 14:47:54
"ATENCION AL MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 3 semanas "," para fábrica de pasta solo para fines de semana persona sexo femenino","montevideo","/anuncio/atencion-al-mostrador-h6dg5",2019-05-23 14:47:54
"PELUQIERA AYUDANTE JOVEN",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," AYUDANTE de peluqueria joven se pa muy bien brushing y manos, con  experiencias y ref.","montevideo","/anuncio/peluqiera-ayudante-joven-uu8yy",2019-05-23 14:47:54
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas "," Con libreta de moto A y/o G2 Con disponibilidad horaria Al postularse adjuntar foto","montevideo","/anuncio/cadete-95h3b",2019-05-23 14:47:54
"CAJERO",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas "," CAJERA/O con experiencia  para local cobranzas en La Paz- La Piedras, preferentemente resida en la zona","montevideo","/anuncio/cajero-huube",2019-05-23 14:47:54
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," AYUDANTE de Cocina, femenino, horario completo, zona Cerro, $ 24.233 Nominal, con experiencia.","montevideo","/anuncio/ayudante-de-cocina-tra63",2019-05-23 14:47:54
"LIMPIADORAS /LIMPIADORES",NA,"Peon","Producción","Hace 3 semanas "," LIMPIADORAS/ limpiadores con disponibilidad horaria para empresa de limpieza","montevideo","/anuncio/limpiadoras-limpiadores-d49jz",2019-05-23 14:47:54
"VENDEDOR","Creando","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Vender material lúdico para el uso de los profesionales  del campo de la psicología, psicopedagogía y de la educación a profesionales independientes e Inst ...","montevideo","/anuncio/vendedor-33yqg",2019-05-23 14:47:54
"CONFITERIA",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," 3 veces por semana con experiencia y referencias.","montevideo","/anuncio/confiteria-jnnju",2019-05-23 14:47:54
"ATENCION MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Femenino de panaderia con experiencia","montevideo","/anuncio/atencion-mostrador-6h94s",2019-05-23 14:47:54
"PROFESORA",NA,"Profesional","Educación - Recreación - Deportes","Hace 3 semanas "," PROFESORA de Educacion Fisica Para Colegio en el Prado, ","montevideo","/anuncio/profesora-jz32q",2019-05-23 14:47:54
"AUXILIAR DE VENTA",NA,"Auxiliar","Atención al cliente","Hace 3 semanas "," Para fiambreria.","montevideo","/anuncio/auxiliar-de-venta-he9r2",2019-05-23 14:47:54
"AUXILIAR CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas "," AUXILIAR contable con memori excluyente para estudio contable 7 horas.","montevideo","/anuncio/auxiliar-contable-6yttq",2019-05-23 14:47:54
"PROGRAMADOR GENEXUS","Importante empresa","Analista","Tecnologías de la información","Hace 3 semanas ","Importante empresa de Retail selecciona: Programador Genexus  Las tareas a realizar son: •	Desarrollo y mantenimiento de aplicaciones. •	Solucionar y/o c ...","montevideo","/anuncio/programador-genexus-ggt9y",2019-05-23 14:47:54
"SUPERVISOR DE OBRA","ADVICE","Jefe","Construcción - Arquitectura","Hace 3 semanas ","Para importante empresa agroalimentaria: Profesionales egresados de la carrera de Ingeniería Civil, Eléctrico, Electromecánica o Arquitectura. Deberá cont ...","montevideo","/anuncio/supervisor-de-obra-2usnz",2019-05-23 14:47:54
"AUXILIAR CONTABLE","S U Consultores ","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Realiza conciliaciones bancarias Registra comprobantes de la empresa en sistema Memory Conty y Fígaro. Coordina y paga acreedores. Gestiona cobranzas Otras ...","montevideo","/anuncio/auxiliar-contable-py4h4",2019-05-23 14:47:54
"EMPLEADA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," EMPLEADA con cama, mayor de 50 años para persona mayor, coc., sencilla $20.000 + BPS enviar fotos ref., solo por wsp","montevideo","/anuncio/empleada-rs5qn",2019-05-23 14:47:54
"CHOFER/LIMPIADOR",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER/LIMPIADOR Con experiencia comprobable, hasta 45 años. Presentar currículum vitae con aspiración salarial. No se da información por teléfono. Famail ...","montevideo","/anuncio/chofer-limpiador-zabq9",2019-05-23 14:47:54
"AUXILIAR ADMINISTRATIVO",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," Pn el area de rrhh, con experiencia.","montevideo","/anuncio/auxiliar-administrativo-rbn4h",2019-05-23 14:47:54
"AYUDANTE CONFITERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Colaborar con la elaboración de Confitería ,cuidado de la  limpieza de herramientas y materiales del sector. Se requiere conocimientos  en  Confitería Resp ...","montevideo","/anuncio/ayudante-confitero-73mnr",2019-05-23 14:47:54
"CONTADOR/CONTROLLER","ADVICE","Profesional","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Brindará soporte al Accionista y a la Gerencia General en la implementación de un importante proyecto para la compañía.  Dentro de sus responsabilidades a ...","montevideo","/anuncio/contador-controller-tuha3",2019-05-23 14:47:54
"PROCURADOR","Pereda Rossini Abogados","Profesional","Legal","Hace 3 semanas ","Seguimiento de casos judiciales y arbitrales y asistencia a abogados del área de Litigios y Arbitrajes del Estudio Jurídico. Procuración de casos judiciale ...","montevideo","/anuncio/procurador-vv94n",2019-05-23 14:47:54
"MEDICO",NA,"Profesional","Salud","Hace 3 semanas "," geriatra y/o gerontologo para direccion tecnica en residencial CV con aspiraciones salariales  ","montevideo","/anuncio/medico-z2896",2019-05-23 14:47:54
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Con libreta E  Turno nocturno y suplencia con o sin experiencia ","montevideo","/anuncio/chofer-para-taxi-8ur69",2019-05-23 14:47:54
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER efectivo, y suplente ambos turnos libreta E Montevideo, relevo puerta a puerta.","montevideo","/anuncio/chofer-h6h8v",2019-05-23 14:47:54
"PORTERO","Asesores Asociados  SRL","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas ","Inherentes al cargo Discreto, respetuoso, puntual, buena presencia,responsable. Referencias comprobables-","montevideo","/anuncio/portero-4v32r",2019-05-23 14:47:54
