"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"ENCARGADA DE TURNO PARA RESIDENCIAL 3RA EDAD",NA,"Auxiliar","Salud","Hace 1 mes ","Encargada de turno para residencial 3ra edad.Imprescindible con experiencia en el rubro como encargada. Turno de 06 a 14 y 14 a 22. Sueldo mensual en mano  ...","montevideo","/anuncio/encargada-de-turno-para-residencial-3ra-edad-5nuu3",2019-01-14 00:30:37
"TOP SYSTEMS: ARQUITECTO DE SOFTWARE (ORIENTADO A SERVICIOS)","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Desde 1987 generamos soluciones tecnológicas innovadoras, que se constituyen en partes fundamentales del funcionamiento de cada uno de nuestros clientes.  ...","montevideo","/anuncio/top-systems-arquitecto-de-software-orientado-a-servicios-rvnqr",2019-01-14 00:30:37
"ADMINISTRATIVO CONTABLE","Valentina Brasil","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Procesamiento y Control de Documentación, Conciliaciones Bancarias y de Proveedores, gestiones administrativas varias Correcto procesamiento y Control de D ...","montevideo","/anuncio/administrativo-contable-76hgq",2019-01-14 00:30:37
"ASESOR COMERCIAL","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Empresa del rubro automotriz de primer nivel. Personas con fuerte vocación de servicio y que cuenten con un mínimo de tres años de experiencia laboral en  ...","montevideo","/anuncio/asesor-comercial-2ggma",2019-01-14 00:30:37
"LIDER DE GRUPO","CREANDO FUTURO","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","capacitación personal  permanente para trasmitirlos y motivar a equipos. liderar  y motivar equipos en el área de  ventas y de interrelacionamiento.","montevideo","/anuncio/lider-de-grupo-75jgz",2019-01-14 00:30:37
"AYUDANTE PANADERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Ayudante Panadero con Experiencia comprobada Disponibilidad horaria. Ayudante Panadero con Experiencia comprobada Disponibilidad horaria.","montevideo","/anuncio/ayudante-panadero-y67ns",2019-01-14 00:30:37
"VENDEDORA ZAFRAL","empresa de uniformes","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ventas en local comercial de uniformes y ventas web. Experiencia, buena presencia, manejo de PC y responsabilidad excluyentes. Secundaria completa. Ventas, ...","montevideo","/anuncio/vendedora-hut9m",2019-01-14 00:30:37
"MAESTRO PRIMARIA TURNO MATUTINO","Colegio Zona Cerro","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","1. Ser el/la responsable de su grupo de clase en todo momento. 2. Realizar plan diario y anual de acuerdo al diagnóstico y programa escolar, debiendo reali ...","montevideo","/anuncio/maestro-primaria-turno-matutino-7aqz5",2019-01-14 00:30:37
"DESARROLLADOR FULL STACK JUNIOR","Confidencial","Analista","Tecnologías de la información","Hace 1 mes ","Desarrollo de proyectos Web pequeños y medianos en .Net (C#, Visual), Java (Android), PHP con SQL Server y Oracle. Programar y documentar desarrollos a med ...","montevideo","/anuncio/desarrollador-full-stack-junior-qgdu9",2019-01-14 00:30:37
"CADETE CON MOTO, PASO CARRASCO Y PARQUE MIRAMAR","Logistica21","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Se necesita cadete con moto y experiencia en Paso Carrasco, Parque Miramar y Carrasco. Trabajo fijo y en regla. Buena presencia, moto en condiciones, puntu ...","montevideo","/anuncio/cadete-con-moto-paso-carrasco-y-parque-miramar-szdh8",2019-01-14 00:30:37
"JEFE DE INVESTIGACIÓN Y BI","ADVICE","Jefe","Marketing - Publicidad","Hace 1 mes ","Será responsable de la realización de investigaciones de mercado, la gestión del proyecto de BI de la organización y la generación de insumos para la toma  ...","montevideo","/anuncio/jefe-de-investigacion-y-bi-mpjn3",2019-01-14 00:30:37
"ANALISTA Y DISEÑADOR DIGITAL","Importante empresa","Analista","Marketing - Publicidad","Hace 1 mes ","Empresa líder en Retail selecciona: Analista y diseñador digital. Nos orientamos a personas con marcado perfil en Herramientas digitales y conocimiento en  ...","montevideo","/anuncio/analista-y-disenador-digital-zd8rq",2019-01-14 00:30:37
"CHOFER","Urgente","Peon","Servicios - Oficios","Hace 1 mes ","Chofer para Uber turno de 5  a 17. Libreta categoria E con experiencia. Empresa unipersonal abierta o dispuesto a tramitarla.","montevideo","/anuncio/chofer-qrsjv",2019-01-14 00:30:37
"ENCUESTADORES/AS","Importante empresa","Auxiliar","Marketing - Publicidad","Hace 1 mes ","Para relevamiento en punto de venta Toma de datos en punto de venta","montevideo","/anuncio/encuestadores-as-venzy",2019-01-14 00:30:37
"APRENDICES PARA MANTENIMIENTO DE EQUIPOS DE AIRE ACONDICIONADO Y REFRIGERACIÓN-CALEFACCIÓN -IMPORTANTE EMPRESA EN PLAZA-","Importante empresa","Peon","Producción","Hace 1 mes ","Acordes al cargo Disponibilidad en flexibilidad de horario.","montevideo","/anuncio/aprendices-para-mantenimiento-de-equipos-de-aire-acondicionado-y-refrigeracion-calefaccion-importante-empresa-en-plaza-3dp2s",2019-01-14 00:30:37
"DOCENTE ÁREA CONTABLE -, MARTES Y JUEVES DE 18:30 A 22 HS.","UNIÓN INFORMÁTICA","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","El Instituto de enseñanza UNIÓN INFORMÁTICA solicita un docente para el área contable (contabilidad. finanzas, programas contables, liquidación de haberes  ...","montevideo","/anuncio/docente-area-contable-martes-y-jueves-de-18-30-a-22-hs-e8347",2019-01-14 00:30:37
"AUXILIAR CONTABLE","MAZARS","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","MAZARS es una firma internacional de origen francés, especializada en auditoría, contabilidad, impuestos y servicios de consultoría. Se encuentra presente  ...","montevideo","/anuncio/auxiliar-contable-mp4ye",2019-01-14 00:30:37
"PINTOR COMPETENTE NECESITO.","Taller Reyles","Oficial","Servicios - Oficios","Hace 1 mes ","pintor competente necesito. pintor competente necesito.","montevideo","/anuncio/pintor-competente-necesito-099696789-44h2g",2019-01-14 00:30:37
"CHAPISTA COMPETENTE NECESITO.","Taller Reyles","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","chapista competente necesito. chapista competente necesito.","montevideo","/anuncio/chapista-competente-necesito-099696789-ts5js",2019-01-14 00:30:37
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER DE TAXI PARA MONTEVIDEO. LIBRETA CAT E. HORARIO DIURNO DE 3 A 15 HS Y/O HORARIO NOCTURNO DE 15 A 3 HS. RELEVO PUERTA A PUERTA. CHOFER DE TAXI EFECTI ...","montevideo","/anuncio/chofer-de-taxi-gr47b",2019-01-14 00:30:37
"ENFERMERÍA","Importante empresa","Auxiliar","Salud","Hace 1 mes ","Empresa de salud busca auxiliar de enfermería; experiencia excluyente en emergencia móvil, puerta o CTI Responsable, puntual","montevideo","/anuncio/enfermeria-sn36a",2019-01-14 00:30:37
"MECÁNICO INDUSTRIAL Y/O ELECTRO MECÁNICO",NA,"Supervisor / Encargado","Producción","Hace 1 mes ","El puesto es para mantenimiento de máquinas industriales, con experiencia en la industria farmacéutica y/o alimenticia, conocimientos en reparación de maqu ...","montevideo","/anuncio/mecanico-industrial-y-o-electro-mecanico-grr6e",2019-01-14 00:30:37
"SYNGENTA: HR SOLUTIONS AND SYSTEMS CONSULTANT LEAD","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 mes ","Syngenta is a world-leading agribusiness company committed to improve global food security. If you are interested in professional development, we have oppo ...","montevideo","/anuncio/syngenta-hr-solutions-and-systems-consultant-lead-rq9jq",2019-01-14 00:30:37
"EJECUTIVO DE CUENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Importante empresa de Retail, selecciona Ejecutivo de cuenta orientado a Marketing y Publicidad. Orientamos nuestra búsqueda a egresados de las carreras d ...","montevideo","/anuncio/ejecutivo-de-cuentas-b6a6u",2019-01-14 00:30:37
"ABOGADO JUNIOR","ADVICE","Profesional","Legal","Hace 1 mes ","Para empresa multinacional con sede en Luxemburgo. Profesional egresado de la carrera de Abogacía. Deberá contar con conocimientos de francés e inglés ava ...","montevideo","/anuncio/abogado-junior-br2qj",2019-01-14 00:30:37
"SYNGENTA: HR SOLUTIONS AND SYSTEMS CONSULTANT","ADVICE","Técnico / Especialista","Consultoría","Hace 1 mes ","Syngenta is a world-leading agribusiness company committed to improve global food security. If you are interested in professional development, we have oppo ...","montevideo","/anuncio/syngenta-hr-solutions-and-systems-consultant-bbg8z",2019-01-14 00:30:37
"PLANNER MANAGER DE MARKETING","Importante empresa","Analista","Marketing - Publicidad","Hace 1 mes ","Importante empresa de Retail selecciona Palnner Manager de Marketing. Nos orientamos a profesionales con marcado perfil comercial, estadístico y de planifi ...","montevideo","/anuncio/planner-manager-de-marketing-36sqg",2019-01-14 00:30:37
"JEFE DE RRHH","ADVICE","Jefe","Recursos Humanos","Hace 1 mes ","Importante empresa de Agronegocios ubicada en el este del país: Profesionales egresados de carreras de Psicología, Recursos Humanos, Relaciones Laborales  ...","montevideo","/anuncio/jefe-de-rrhh-s4e5n",2019-01-14 00:30:37
"INGENIERO/ LICENCIADO/ ANALISTA DE SISTEMAS","ADVICE","Profesional","Tecnologías de la información","Hace 1 mes ","Institución de gran porte. Profesionales universitarios egresados de las carreras de Ingeniería en Computación, Licenciatura en Sistemas o Análisis en Sis ...","montevideo","/anuncio/ingeniero-licenciado-analista-de-sistemas-ajdeb",2019-01-14 00:30:37
"COMERCIAL FINANCIERO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Persona con experiencia en el area comercial, con amplio conocimiento del mercado, no necesariamente full time, con libreta de conducir, y preferible manej ...","montevideo","/anuncio/comercial-financiero-4dngn",2019-01-14 00:30:37
"SOLICITAMOS EMPRESA PARA MANTENIMIENTO (ABSTENERSE PARTICULARES)","Complejo Habitacional Juana de Ibarbourou","Supervisor / Encargado","Producción","Hace 1 mes ","Mantenimiento en General. Se solicita EMPRESA de servicio de mantenimientos varios, para Complejo Habitacional en Colón. Solicitar formulario a nuestra dir ...","montevideo","/anuncio/empresa-de-mantenimiento-6r33t",2019-01-14 00:30:37
"TÉCNICO DE CAMPO","ADVICE","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Objetivos de la posición: Asegurará el correcto funcionamiento de todos los dispositivos instalados a través de periódicos chequeos técnicos en cada uno de ...","montevideo","/anuncio/tecnico-de-campo-b9nss",2019-01-14 00:30:37
"ABOGADO JUNIOR","ADVICE","Profesional","Legal","Hace 1 mes ","Objetivos de la posición: Trabajará junto al equipo legal y contable de la casa matriz del grupo en lo referente a temas administrativos y legales. Dará so ...","montevideo","/anuncio/abogado-junior-49tr4",2019-01-14 00:30:37
"ENCARGADO ADMINISTRATIVO CONTABLE","ADVICE","Supervisor / Encargado","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Objetivos de la posición: Gestionar el área administrativa contable. Administrar la base en el Departamento de Maldonado. Supervisar y distribuir el trabaj ...","montevideo","/anuncio/encargado-administrativo-contable-7brg7",2019-01-14 00:30:37
"AUXILIAR DE VENTAS","SUPER EDISON","Auxiliar","Atención al cliente","Hace 1 mes ","Super en zona Colón busca personal para fiambrería ,se valorará experiencia, buena presencia y muy buen trato con el público, buena actitud y responsabilid ...","montevideo","/anuncio/auxiliar-de-ventas-a2u5d",2019-01-14 00:30:37
"AUXILIAR DE ENFERMERÍA","Zelve","Auxiliar","Salud","Hace 1 mes ","Administrar medicación, acompañar adolescentes, reducir, etc. Sexo masculino, para Residencial de adolescentes, convenio INAU. Jornal diario nominal: $1.05 ...","montevideo","/anuncio/auxiliar-de-enfermeria-r96p5",2019-01-14 00:30:37
"REPONEDOR EXTERNO","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 mes ","Lograr una buena exhibición de los productos en el salón de venta de los supermercados. Guiados por los parámetros de calidad que marca la empresa contrata ...","montevideo","/anuncio/reponedor-externo-ptt5d",2019-01-14 00:30:37
"AUXILIAR DE DEPOSITO EN EMPRESA DE SERVICIOS","Empresa de servicios Sanitarios","Auxiliar","Logística - Distribución","Hace 1 mes ","Horario de 7:30 a 17.30 horas  De lunes a Viernes  Mantenimiento  del Stock  en el Deposito de la empresa. Apoyo al funcionamiento interno y externo de la  ...","montevideo","/anuncio/auxiliar-de-deposito-en-empresa-de-servicios-88tza",2019-01-14 00:30:37
"AUXILIAR DE VENTAS","BETTASUL S.A.","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta, atención telefónica y presupuestos Conocimiento de office y Web ATENCION A CLIENTES y ASISTENTE AL EQUIPO DE VENTAS","montevideo","/anuncio/auxiliar-de-ventas-v52de",2019-01-14 00:30:37
"VENDEDOR PARA INTERIOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Experiencia en ventas en el interior del país. Manejo de herramientas informáticas (e-mail, office) Buena presencia y proactivo Se ofrece, sueldo base, pro ...","montevideo","/anuncio/vendedor-para-interior-tsjtr",2019-01-14 00:30:37
"CHOFER PARA TAXÍMETRO",NA,"Peon","Servicios - Oficios","Hace 1 mes ","Chofer CAT E Montevideo, para ambos turnos. Trato directo con dueño. Coches nuevos. Buen ambiente laboral.  Se valora responsabilidad y compromiso. Comprom ...","montevideo","/anuncio/chofer-para-taximetro-z4s9d",2019-01-14 00:30:37
"RESPONSABLE DE RRHH","ADVICE","Jefe","Recursos Humanos","Hace 1 mes ","Importante empresa multinacional. Buscamos: Profesional egresado de la carrera de Contador Público, Licenciado en Administración de empresas, Relaciones L ...","montevideo","/anuncio/responsable-de-rrhh-upgqs",2019-01-14 00:30:37
"ASESOR COMERCIAL","  ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Empresa líder en instalación de sistemas de audio busca asesor para proyectos tecnológicos. Se requiere persona proactiva y responsable para desempeñarse  ...","montevideo","/anuncio/asesor-comercial-jvjsu",2019-01-14 00:30:37
"AYUDANTE","Mollo Seguridad Electrónica","Técnico / Especialista","Producción","Hace 1 mes ","Ayudante Técnico para inst. de sist. de Seguridad electrónicos.  Remuneración acorde al trabajo a realizar. Cumplir horarios, tareas a realizar y disponibi ...","montevideo","/anuncio/ayudante-tpm65",2019-01-14 00:30:37
"APRENDIZ INSTALADOR PARABRISAS",NA,"Oficial","Servicios - Oficios","Hace 1 mes ","Instalar parabrisas en taller o domicilio. Ayudar a Instalar parabrisas de autos, camiones y buses. Libreta de conducir al día y carnet de salud vigente. S ...","montevideo","/anuncio/aprendiz-instalador-parabrisas-phdv3",2019-01-14 00:30:37
"OPERADOR CALL CENTER","SHOPPING TU MEJOR OPCION","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Somos una empresa joven en pleno crecimiento. Buscamos personal joven, dinámico, entusiasta, visionario, con muchas ganas de crecer y ganar lo que realment ...","montevideo","/anuncio/operador-call-center-tu9qr",2019-01-14 00:30:37
"PERSONAS QUE BUSQUEN CRECER ECONÓMICAMENTE ","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Si quieres trabajar para vos  Tenemos una propuesta para vos  Tener tu propio negocio de ventas  Si tu sueldo no es suficiente podes usarlo para complement ...","montevideo","/anuncio/vendedor-a-o-emprendedores-3tyv6",2019-01-14 00:30:37
"CHOFER REPARTIDOR","empresa de distribución","Peon","Servicios - Oficios","Hace 1 mes ","Se solicita chofer repartidor para carga pesada part time, preferible con propio camión con conocimiento de calles y referencias, para cubrir licencia  y   ...","montevideo","/anuncio/chofer-repartidor-n28uv",2019-01-14 00:30:37
"AUXILIAR DEPOSITO",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas ","Recepción de cargas: control y alta de stock Almacenamiento y orden de la mercadería Armado de pedidos diarios para abastecer al local, y para abastecer cl ...","montevideo","/anuncio/auxiliar-deposito-eujuv",2019-01-14 00:30:37
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," para automotora con experiencia.","montevideo","/anuncio/vendedor-7s76u",2019-01-14 00:30:37
"DOCENTE DE FÍSICA",NA,"Profesional","Educación - Recreación - Deportes","Hace 3 semanas "," Dictar clases presenciales de física para bachillerato a domicilio y en academia.","montevideo","/anuncio/docente-de-fisica-ts5y3",2019-01-14 00:30:37
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas "," Experiencia en scantech. Horario de 14 a 22 hs","montevideo","/anuncio/cajera-8qysy",2019-01-14 00:30:37
"NIÑERA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas ","ninera y tareas domesticas Cn cama, buen sueldo y excelente ambiente familiar, edad entre 18 y 30 años, indispensable del interior y experiencia con niños  ...","montevideo","/anuncio/ninera-gsprm",2019-01-14 00:30:37
"CHOFER REPARTIDOR",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Productos lacteos, para la ciudad de Toledo con libreta profesional y referencias","montevideo","/anuncio/chofer-repartidor-7yya6",2019-01-14 00:30:37
"DELIVERY","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","Delivery Nocturno de 2030a 0030 de martes a domingo, Zona Centro , ciudad vieja y cordon. Con todos los benef. legales combustible, comida, trabajo estable ...","montevideo","/anuncio/delivery-652zt",2019-01-14 00:30:37
"PSICÓLOGO INSTITUCIONAL","Preuniversitario Carrasco","Profesional","Salud","Hace 3 semanas ","Psicólogo Institucional para nivel Bachillerato Orientación Vocacional y Universitaria y apoyo a estudiantes Disponibilidad para participar en actividades  ...","montevideo","/anuncio/psicologo-institucional-6j67z",2019-01-14 00:30:37
"GERENTE GENERAL","ADVICE","Gerente","Directivos - Ejecutivos","Hace 3 semanas ","Importante complejo Hotelero ubicado al Norte del País. Buscamos: Profesionales en gerenciamiento de hotelería. Buen manejo de herramientas informáticas ( ...","montevideo","/anuncio/gerente-general-ubvey",2019-01-14 00:30:37
"AUXILIAR DE DEPOSITO Y CAMION","Importante empresa","Auxiliar","Logística - Distribución","Hace 3 semanas ","Gestion de stocks Picking de mercadería Recepción y remito de mercadería Inventarios Manejo de camión Responsable del manejo del stock en depósito y distri ...","montevideo","/anuncio/auxiliar-de-deposito-y-camion-u2b9n",2019-01-14 00:30:37
"ADMINISTRATIVO/A PARA MONTEVIDEO","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Administrativo/a para Montevideo de Lunes a Viernes, 8 horas. Buena remuneración. Administrativo/a","montevideo","/anuncio/administrativo-a-para-montevideo-73nz2",2019-01-14 00:30:37
"VENDEDOR/A PARA MONTEVIDEO","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Vendedor/a de 18 a 40 años Vendedor/a","montevideo","/anuncio/vendedor-a-para-montevideo-pq3t2",2019-01-14 00:30:37
"EJECUTIVO COMERCIAL","ALPHA CONTAINERS","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Recepcionar y asesorar a los clientes que llegan a la empresa por los distintos canales. Ingresar al sistema datos y requerimientos de los potenciales clie ...","montevideo","/anuncio/ejecutivo-comercial-h7rr5",2019-01-14 00:30:37
"TECNICO EN ELECTRÓNICA","Importante empresa","Técnico / Especialista","Producción","Hace 3 semanas ","Estudiante en electrónica de 18 a 26 años, para service empresa importadora Lunes a Viernes. Reparación de equipos","montevideo","/anuncio/tecnico-en-electronica-r27du",2019-01-14 00:30:37
"PELUQUERA/O",NA,"Técnico / Especialista","Servicios - Oficios","Hace 4 semanas ","Peluquera completa, responsable y pro activa. Realizar tareas de peluquería, responde a encargada .","montevideo","/anuncio/peluquera-o-99rsq",2019-01-14 00:30:37
"CAJERO/A TURNANTE ,CON EXPERIENCIA EN CAFETERÍAS Y/O RESTAURANTES (2 AÑOS)","Importante empresa","Auxiliar","Ventas - Comercial","Hace 4 semanas ","Empresa gastronómica se encuentra en la selección de personal de CAJERO/A TURNANTE, para sus cafeterías ubicada en  Punta Carretas y Portones  Edad 28 a 45 ...","montevideo","/anuncio/cajero-a-turnante-con-experiencia-en-cafeterias-y-o-restaurantes-2-anos-msujh",2019-01-14 00:30:37
"COCINERA PARA RESIDENCIAL",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 4 semanas ","Cocinera para residencial 3ra edad con experiencia en cocina de residenciales y Carne salud vigente. Turno matutino 07 a 15. Sueldo mensual en mano $21.300 ...","montevideo","/anuncio/cocinera-para-residencial-bm453",2019-01-14 00:30:37
"ENCARGADO DE CALIDAD Y ATENCIÓN AL CLIENTE.","CONVIXION","Auxiliar","Atención al cliente","Hace 4 semanas ","Calidad y atención al cliente. Desarrollar los procesos de atención al cliente.","montevideo","/anuncio/encargado-de-calidad-y-atencion-al-cliente-a78et",2019-01-14 00:30:37
"PLANCHERO","ALCINO","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","PLANCHERO CON EXPERIENCIA PARA RESTAURANT ,ZONA POCITOS-BUCEO,HORARIO DE 17HS A O1HS,BUEN AMBIENTE LABORAL,FIJO NO ZAFRAL. PLANCHERO CON EXPERIENCIA PARA R ...","montevideo","/anuncio/planchero-hymbp",2019-01-14 00:30:37
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER DE TAXI EFECTIVO. CON HORARIO DIURNO DE 3 A 15 HS O CON HORARIO NOCTURNO DE 15 A 3 HS. SE REALIZA RELEVO PUERTA A PUERTA. CHOFER PARA TAXI EFECTIVO  ...","montevideo","/anuncio/chofer-de-taxi-ar44u",2019-01-14 00:30:37
"TELEMARKETER","STUDENTEN SRL","Auxiliar","Teleoperadores - Call Center","Hace 3 semanas ","vendedor Operador Call Center","montevideo","/anuncio/telemarketer-y522t",2019-01-14 00:30:37
"TÉCNICO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Para instalaciones y programación de alarmas y CCTV  con experiencia, libreta de conducir. Sueldo $ 36.000","montevideo","/anuncio/tecnico-rpgnv",2019-01-14 00:30:37
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," chofer","montevideo","/anuncio/chofer-aymgj",2019-01-14 00:30:37
"ADMINISTRADOR",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas "," ADMINISTRATIVO   se selecciona  Enviar","montevideo","/anuncio/administrador-99q2j",2019-01-14 00:30:37
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","  solo con experiencia.","montevideo","/anuncio/ayudante-de-cocina-6vaqv",2019-01-14 00:30:37
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Libreta minimo categoria B. Ambos sexos.","montevideo","/anuncio/chofer-vvs6s",2019-01-14 00:30:37
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia y referencias para zona Carrasco.","montevideo","/anuncio/cocinero-ev2de",2019-01-14 00:30:37
"CUIDADORA",NA,"Auxiliar","Salud","Hace 3 semanas "," Para la el dia 24 de diciembre en la noche","montevideo","/anuncio/cuidadora-rv547",2019-01-14 00:30:37
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Montevideo, libreta E ambos sexos con o sin experiencia","montevideo","/anuncio/chofer-b7nam",2019-01-14 00:30:37
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Efectivo y Suplente ambos turnos libreta E Montevideo taxi 141 relevo puerta a puerta","montevideo","/anuncio/chofer-pyjut",2019-01-14 00:30:37
"DISTRIBUIDOR INDEPENDIENTE","Nutri Sa","Auxiliar","Logística - Distribución","Hace 3 semanas ","Marketing Emprendedores","montevideo","/anuncio/distribuidor-independiente-er7ra",2019-01-14 00:30:37
"VENDEDORES",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Quiere ganar dinero extra, Construya su propio negocio productos ALOE inversion $ 1.600 en productos,","montevideo","/anuncio/vendedores-gaer2",2019-01-14 00:30:37
"LAVADOR",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," LAVADOR gomero engrasador pistero, para Estacion de servicio. con experiencia.","montevideo","/anuncio/lavador-tvyvn",2019-01-14 00:30:37
"AUXILIAR DE VENTAS",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Ambos sexos para empresa de telefonia celular, con experiencia y referencias.","montevideo","/anuncio/auxiliar-de-ventas-amqtv",2019-01-14 00:30:37
"VENDEDOR PARA FERRETERIA CON EXPERIENCIA EN EL RAMO","FERRETERIA CARBALLIDO","Auxiliar","Servicios - Oficios","Hace 3 semanas ","VENDEDOR PARA MOSTRADOR CON EXPERIENCIA EN EL RAMO ATENCION AMABLE CON EL PUBLICO PUNTUALIDAD EN EL HORARIO DE LUNES A VIERNES DE 8 A 12 Y 14 A 19 SABADOS  ...","montevideo","/anuncio/vendedor-para-ferreteria-con-experiencia-en-el-ramo-d6896",2019-01-14 00:30:37
"SOPORTE IT","MG Soluciones IT","Técnico / Especialista","Tecnologías de la información","Hace 3 semanas ","Se desea contratar un técnico nivel 1 con experiencia de 2 años, con manejo de ingles técnico.  Desempeñará tareas de instalación de equipamientos informát ...","montevideo","/anuncio/soporte-it-dzrpy",2019-01-14 00:30:37
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con excelente experiencia comprobable.  Trabajo estable.","montevideo","/anuncio/confitero-gtbvt",2019-01-14 00:30:37
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Para agencia de viajes Con conocimientos informáticos y experiencia en venta de tickets aéreos y terrestres, excursiones.","montevideo","/anuncio/vendedor-bqqpr",2019-01-14 00:30:37
"SANDWICHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con excelente experiencia comprobalbe Trabajo estable","montevideo","/anuncio/sandwichero-6esnv",2019-01-14 00:30:37
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas "," Para perfumería ","montevideo","/anuncio/reponedor-yjq2q",2019-01-14 00:30:37
"AUXILIAR RR.HH","Importante empresa","Auxiliar","Recursos Humanos","Hace 3 semanas ","*Manejo de sistema GNS *Experiencia en liquidación de jornales y mensuales. Se valora conocimientos en liquidación de construcción. *Manejo de BPS, altas,  ...","montevideo","/anuncio/auxiliar-rr-hh-ah6qj",2019-01-14 00:30:37
"LIMPIADORAS",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Con experiencia comprobable, mayor 25 años, disponibilidad horaria.  Lunes a sábados, horario a convenir. Excelente sueldo.  Ingreso Inmediato.","montevideo","/anuncio/limpiadoras-6ydyg",2019-01-14 00:30:37
"FORMADOR PARA IBIRAPITÁ","Centro Ceibal","Profesional","Educación - Recreación - Deportes","Hace 3 semanas ","¿Qué buscamos?  <U+25CF>	Estudiantes avanzados o egresados de Licenciatura en Psicología, Sociología , Trabajo Social o carreras vinculadas a lo socioeducativo.   ...","montevideo","/anuncio/formador-para-ibirapita-3qbtu",2019-01-14 00:30:37
"CHOFER PARA TAXI","Taxímetro Montevideo","Oficial","Servicios - Oficios","Hace 3 semanas ","- Transportar pasajeros con seguridad y amabilidad, respetando las normas del tránsito. - Tener al día libreta de conducir profesional - Buena presencia -  ...","montevideo","/anuncio/chofer-para-taxi-5upmy",2019-01-14 00:30:37
"CAJERA VENDEDORA","Carrito de comidas","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Caja Y Atención al público Turno de 16 a 00 hs de 22 a 32 años Experiencia en caja","montevideo","/anuncio/cajera-vendedora-5y7d8",2019-01-14 00:30:37
