"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"ACOMPAÑANTE Y EMPLEADA DOMESTICA CON CAMA PARA SEÑORA MAYOR EN LA ZONA DE PUNTA CARRETAS","Casa","Auxiliar","Salud","Hace 1 mes ","La persona sera encargada de cuidar y acompañar a una persona mayor auto-valida. se debe encargar de todos los temas de la casa, desde la limpieza, la coci ...","montevideo","/anuncio/acompanante-y-empleada-domestica-con-cama-para-senora-mayor-en-la-zona-de-punta-carretas-97qn5",2019-03-28 16:38:26
"VENDEDORAS PARA LOCAL COMERCIAL","GIFT SHOP","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Atención al publico. Repocision de mercaderías en el salon.  Proactiva. Excelente trato con el publico y trabajo en equipo. Cumplir con los horarios indica ...","montevideo","/anuncio/vendedor-para-local-comercial-3autt",2019-03-28 16:38:26
"VENDEDOR FREELANCE","Vendedor Freelance","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Ventas por Redes Sociales - Atencion al cliente","montevideo","/anuncio/vendedor-freelance-jh4an",2019-03-28 16:38:26
"ENDEAVOR: ANALISTA JUNIOR DE APOYO A EMPRENDEDORES","ADVICE","Analista","Administración - Secretariado","Hace 1 mes ","Estudiantes o egresados universitario en las áreas de Finanzas, Administración de Empresas, Economía, Contabilidad, Negocios Internacionales o afines. Se v ...","montevideo","/anuncio/endeavor-analista-junior-de-apoyo-a-emprendedores-qpymp",2019-03-28 16:38:26
"ADMINISTRATIVA","AGRONOVAX","Auxiliar","Administración - Secretariado","Hace 1 mes ","Buscamos administrativa/o para área logística, con experiencia en administración en general, con secundaria completa, Conocimiento de calles y referencias  ...","montevideo","/anuncio/administrativa-zsv89",2019-03-28 16:38:26
"JEFE DE OBRA","Oritecno","Jefe","Construcción - Arquitectura","Hace 1 mes ","ORITECNO es una empresa que trabaja en redes de distribucion de energia y fibra optica, donde es fundamental que los colaboradores materialicen los proyect ...","montevideo","/anuncio/jefe-de-obra-bazu3",2019-03-28 16:38:26
"COORDINADOR JURÍDICO","ADVICE","Profesional","Legal","Hace 1 mes ","Será responsable de la gestión de procesos normativos, contenciosos de naturaleza jurídica, procesos procesales sociales y Secretaria General de la empresa ...","montevideo","/anuncio/coordinador-juridico-pmra9",2019-03-28 16:38:26
"ROCHE: REPRESENTANTE DE VENTAS / DIVISIÓN DIAGNÓSTICA","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Estará a cargo del cumplimiento de las metas de ventas establecidas por la compañía.  Tendrá a su cargo una cartera de clientes asignada y se encargará de  ...","montevideo","/anuncio/roche-representante-de-ventas-division-diagnostica-558sr",2019-03-28 16:38:26
"DOMESTICA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Sra.  para limpieza general  3 veces x semana de 13 a 17 hs. con experiencia referencias comprobables, pro activa, responsable, prolija, gusto por los niño ...","montevideo","/anuncio/domestica-yyzb8",2019-03-28 16:38:26
"SUPERVISOR DE ALMACÉN EN ZONA FRANCA","MAZARS","Supervisor / Encargado","Logística - Distribución","Hace 1 mes ","El cargo consiste en apoyar al Jefe Regional de Almacén, en las actividades que sean requeridas para el cumplimiento de las metas de la organización. Orie ...","montevideo","/anuncio/supervisor-de-almacen-en-zona-franca-299yb",2019-03-28 16:38:26
"CONTADOR","KPMG","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Conocimientos técnicos •	Profesional egresado de la carrera de Contador Público.  •	Experiencia previa en posiciones similares. •	Dominio de herramientas i ...","montevideo","/anuncio/contador-pgaus",2019-03-28 16:38:26
"DISTRIBUIDOR","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 mes ","Empresa Lider en el Mercado, en productos de consumo masivio. Busca 12 Distribuidores INDEPENDIENTES, mayores de25 años.  Con Capacidad de Aprendizaje.  Ca ...","montevideo","/anuncio/distribuidor-87ytv",2019-03-28 16:38:26
"GESTIÓN DE EXPORTACIONES","Importante empresa","Técnico / Especialista","Comercio Exterior","Hace 1 mes ","Atención al Cliente. Se valorará experiencia previa. i Confección, control y seguimiento de los documentos de exportaciones con el Cliente, intermediarios  ...","montevideo","/anuncio/gestion-de-exportaciones-hrbse",2019-03-28 16:38:26
"SERENO","Importante empresa","Auxiliar","Seguridad - Vigilancia","Hace 1 mes ","El cargo implica vigilancia de un Edificio. Se ofrece remuneración acorde al laudo. Ingreso inmediato. Imprescindible buena presencia y buena disposición e ...","montevideo","/anuncio/sereno-6agvn",2019-03-28 16:38:26
"CORTADOR","supermercado","Auxiliar","Servicios - Oficios","Hace 1 mes ","todo lo que abraque en ese sector. buen ambiente laboral llegar en hora,  cumplir con las tareas","montevideo","/anuncio/cortador-dh37h",2019-03-28 16:38:26
"LIMPIADORA  PARA  EMPRESA DE LIMPIEZA",NA,"Auxiliar","Servicios - Oficios","Hace 1 mes ","Limpieza de edificios y oficinas, vidrios LIMPIADORA para  Empresa de limpieza c/experiencia, viva zona solo Centro, Cordón, ciudad vieja, Unión, mayor 35  ...","montevideo","/anuncio/limpiadora-para-empresa-de-limpieza-v86v2",2019-03-28 16:38:26
"MAESTRA/O PRIMARIA","Colegio Gandhi","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Se solicita aspirante a Maestra  de educación primaria  para Colegio Privado en la zona de arroyo seco-prado. Grupos reducidos.","montevideo","/anuncio/maestra-o-primaria-y28zu",2019-03-28 16:38:26
"DELIVERY  GASTRONOMICO","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Habilidades : * Dinámico/a y entusiasta * Buena comunicación (oral y escrita) * Orientación al servicio * Comprometido con el trabajo * Trato con clientes  ...","montevideo","/anuncio/delivery-gastronomico-3r29v",2019-03-28 16:38:26
"RECEPCIONISTA PARA MONTEVIDEO.","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","De Lunes a Viernes de 9 a 18 hs. Buena remuneración.","montevideo","/anuncio/recepcionista-para-montevideo-z75hy",2019-03-28 16:38:26
"AUXILIAR/ES DE VENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","De Lunes a Viernes de 10 a 16 hs. Vendedor/es.","montevideo","/anuncio/auxiliar-es-de-ventas-3mtph",2019-03-28 16:38:26
"AYUDANTE DE INSTALACIONES","GIMASS Instalaciones-Mantenimiento","Auxiliar","Producción","Hace 1 mes ","La persona deberá ser capaz de interpretar los esquemas de montaje y realizar el montaje de canalizaciones, tendido de cables y conexionado de los equipos. ...","montevideo","/anuncio/ayudante-de-instalaciones-r5beg",2019-03-28 16:38:26
"CHOFER LIBRETA E PARA UBER","Conductores de Uber","Peon","Servicios - Oficios","Hace 1 mes ","Manejo de coche para Uber 12 horas con el vehículo. Libreta Categoría E de Montevideo. Mantener el cuidado del vehículo en todos los aspectos. Puntualidad. ...","montevideo","/anuncio/chofer-libreta-e-para-uber-2z32s",2019-03-28 16:38:26
"INSTALADOR PARABRISAS",NA,"Oficial","Servicios - Oficios","Hace 1 mes ","Instalar parabrisas en taller o domicilio. Instalar parabrisas y ventanillas de vehículos. Libreta de conducir y carnet de salud vigente. Valoramos conocim ...","montevideo","/anuncio/instalador-parabrisas-y259h",2019-03-28 16:38:26
"ASISTENTE MARKETING","Importante empresa","Asistente","Marketing - Publicidad","Hace 1 mes ","Marketing electrónico, imprescindible experiencia ventas en Mercado Libre, manejo de redes sociales, conocimiento de programas de diseño e inglés. Debe man ...","montevideo","/anuncio/asistente-marketing-svne5",2019-03-28 16:38:26
"ASESOR EN VENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos personas emprendedoras, pro-activas y con ganas de crecer, para el puesto de asesor en ventas para empresa relacionada al rubro odontológico. Mont ...","montevideo","/anuncio/asesor-en-ventas-9vzut",2019-03-28 16:38:26
"TELEMARKETER","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","¡Los esperamos en Amec! Se seleccionarán 15 telemarketers para formar parte de nuestro equipo, trabajarán en la venta telefónica de  nuestros variados ser ...","montevideo","/anuncio/telemarketer-5manm",2019-03-28 16:38:26
"AUXILIAR DE MANTENIMIENTO","Silvia Laborde","Auxiliar","Producción","Hace 1 mes ","Reparaciones pequeñas, pintura cosmética, mantenimiento en general Reparaciones pequeñas, pintura cosmética, mantenimiento en general","montevideo","/anuncio/auxiliar-de-mantenimiento-9r44q",2019-03-28 16:38:26
"CHOFER PARA TAXI","TAXI 1600","Oficial","Servicios - Oficios","Hace 1 mes ","Chofer de taxi, que busque algo distinto. Responsable y comprometido. Premios por desempeño. No flota. Muy buen ambiente. Nocturno. Chofer de taxi, que bus ...","montevideo","/anuncio/chofer-para-taxi-47vjp",2019-03-28 16:38:26
"CAJERO/A, MONTEVIDEO (CENTRO)","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 mes ","Nos orientamos a la búsqueda de personas responsables, confiables, proactivas y con marcado perfil orientado al cliente. Para cubrir puesto en la caja de  ...","montevideo","/anuncio/cajero-a-montevideo-centro-2nn5p",2019-03-28 16:38:26
"CARPINTERO ENSAMBLADOR INSTALADOR","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","ensamble e instalacion de muebles de cocina, placares y muebles en general carga, descarga, corte, armado, ensamblado e instalacion de muebles en general","montevideo","/anuncio/carpintero-ensamblador-instalador-ssv9y",2019-03-28 16:38:26
"VENDEDORA/CAJERA","FARMACIA SANTA BERNADETTE","Auxiliar","Atención al cliente","Hace 1 mes ","Vendededora y cajera Atención al público Reponer mercaderia Limpiar Armar vidrieras Cobranza","montevideo","/anuncio/vendedora-cajera-dp7yj",2019-03-28 16:38:26
"FIAMBRERA","Importante empresa","Auxiliar","Atención al cliente","Hace 1 mes ","Fiambrera con experiencia para turno vespertino. Atención de la fiambrería en autoservicio","montevideo","/anuncio/fiambrera-2rq2v",2019-03-28 16:38:26
"JEFE DE COCINA","Importante empresa","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Perfil del Puesto •	Escolaridad Mínima: Carrera Técnica en Gastronomía o Similar •	EXPERIENCIA MINIMA (EXCLUYENTE): 3 años de experiencia en manejo de equi ...","montevideo","/anuncio/jefe-de-cocina-52n54",2019-03-28 16:38:26
"GUARDIA DE SEGURIDAD ARMADO","GRUPO RELUCE","Auxiliar","Seguridad - Vigilancia","Hace 1 mes ","Importante empresa de seguridad selecciona: GUARDIAS DE SEGURIDAD ARMADOS (ÚNICAMENTE HOMBRES) que residan en la ciudad de Montevideo. Se ofrece servicios ...","montevideo","/anuncio/guardia-de-seguridad-armado-q4ts8",2019-03-28 16:38:26
"MOZA","RESTAURANTE EN EL CENTRO","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","SE NECESITA PARA RESTAURANTE CENTRICO. MOZA PARA EL TURNO DE LA NOCHE. SOLO CON EXPERIENCIA Y GANAS DE TRABAJAR","montevideo","/anuncio/moza-8zz27",2019-03-28 16:38:26
"LIMPIADORA","Fernando","Auxiliar","Servicios - Oficios","Hace 1 mes ","Limpidora para residencia universitaria de lunes a viernes 4 hs. diarias preferentemente que viva en la zona Limpieza en residencia universitaria","montevideo","/anuncio/limpiadora-nmhu6",2019-03-28 16:38:26
"VENDEDORA CAJERA","Trapuchitos","Auxiliar","Atención al cliente","Hace 1 mes ","Atencion al publico, antencion telefonica, cobro, recepcion de pedidos control de stock, control de ingreso y egreso","montevideo","/anuncio/vendedora-cajera-32275",2019-03-28 16:38:26
"MANTENIMIENTO PARA RESIDENCIAL","Importante empresa","Supervisor / Encargado","Producción","Hace 1 mes ","Se busca persona para mantenimiento de hogares de 3ra edad. Entre 30 y 50 años C/experiencia en sanitaria, pintura y electricidad gral. Horario de lunes a  ...","montevideo","/anuncio/mantenimiento-para-residencial-8mmqj",2019-03-28 16:38:26
"VENTAS FREELANCE","Equipo RyK","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","La propuesta esta enfocada a vendedores con experiencia mínima de 2 años  entre 20 a 33 años buena presencia  dinámico/a dispuesto a cumplir metas  al ...","montevideo","/anuncio/ventas-freelance-vg593",2019-03-28 16:38:26
"MANTENIMIENTO DE EQUIPOS DE AIRE ACONDICIONADO Y REFRIGERACIÓN-CALEFACCIÓN -","Importante empresa","Peon","Producción","Hace 1 mes ","APRENDICES PARA MANTENIMIENTO DE EQUIPOS DE AIRE ACONDICIONADO Y REFRIGERACIÓN-CALEFACCIÓN -Importante EmpreSa en Plaza- Aprendiz","montevideo","/anuncio/mantenimiento-de-equipos-de-aire-acondicionado-y-refrigeracion-calefaccion-emqv2",2019-03-28 16:38:26
"AUX. LIMPIEZA","Grupo Onesta SRL.","Auxiliar","Servicios - Oficios","Hace 1 mes ","Limpiador (masculino) para las zonas de carrasco, Malvin y Pocitos, disponibilidad horaria. Limpieza de oficinas y edificios, utilizando los insumos propor ...","montevideo","/anuncio/aux-limpieza-zv8qt",2019-03-28 16:38:26
"VENDEDOR","Vendedores","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Nos encontramos en busca de jóvenes con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente.  Hora ...","montevideo","/anuncio/vendedor-r4vbn",2019-03-28 16:38:26
"LIMPIADORA","Importante empresa","Auxiliar","Producción","Hace 1 mes ","Se necesita personal femenino entre 30 y 50 años . limpiadoras,para edificios,locales comerciales. Referencias y experiencia. De lunes a sábados  horario e ...","montevideo","/anuncio/limpiadora-nqgqg",2019-03-28 16:38:26
"GECOS: PROGRAMADOR WEB JR.","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Estudiantes de la carrera de Ingeniería en Computación o equivalente. Deberán contar con conocimientos en HTML, JavaScript y CSS. Serán valorados los conoc ...","montevideo","/anuncio/gecos-programador-web-jr-tjr3v",2019-03-28 16:38:26
"HTTPS://WWW.ADVICE.COM.UY/OPORTUNIDAD/I1390/","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Estudiantes de la carrera de Ingeniería en Computación o equivalente. Deberán contar con conocimientos en HTML, JavaScript y CSS. Serán valorados los conoc ...","montevideo","/anuncio/https-www-advice-com-uy-oportunidad-i1390-5ebua",2019-03-28 16:38:26
"DESARROLLADOR PL/SQL","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Personas con formación terciaria en carreras vinculadas al área de Sistemas.  Será necesario contar con dos años de experiencia en manejo de modelo de dat ...","montevideo","/anuncio/desarrollador-pl-sql-446g2",2019-03-28 16:38:26
"BRUSHINISTA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","ayudante de peluquería, brushinista ,manicura puntualidad, buena presencia y ganas de crecer profesionalmente.","montevideo","/anuncio/brushinista-m86jp",2019-03-28 16:38:26
"REPARTIDOR ,DELIVERYS , CHOFER PARA CAMIONETA","SUPERMERCADO","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","ENVIOS A DOMICILIO (SUPERMERCADO) REPARTIDORES EN BICICLETA REPARTO(PROPORCIONADA POR LA EMPRESA) ,DELIVERY ,CON LIBRETA DE MOTO (MOTO DE LA EMPRESA O DEL  ...","montevideo","/anuncio/repartidor-deliverys-chofer-para-camioneta-p62hh",2019-03-28 16:38:26
"VENTAS INDEPENDIENTE","Nuevo Horizonte ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos personas activas con deseos de superación de 20 a 35 años con ganas de aprender, ambición de crecimiento tendrás el respaldo de un equipo de traba ...","montevideo","/anuncio/ventas-independiente-rsae4",2019-03-28 16:38:26
"ECONOMISTA SENIOR","Agroempresa Forestal","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Nuestra búsqueda se orienta a postulantes con título de Licenciados/as en Economía, siendo valorados los cursos de post grado - MBA que acrediten los candi ...","montevideo","/anuncio/economista-senior-m5tty",2019-03-28 16:38:26
"AUXILIAR DE NOMINA","Importante empresa de Transporte de carga terrestre nacional e internacional","Analista","Recursos Humanos","Hace 1 mes ","* Realizar la liquidación de sueldos, tanto de los empleados mensuales como jornaleros. * Control de horas del personal, de asistencias, registro de licenc ...","montevideo","/anuncio/auxiliar-de-nomina-7pnqy",2019-03-28 16:38:26
"AUXILIAR ADMINISTRATIVO / CONTABLE","Grupo Pradis","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Orientamos la búsqueda a personas con formación y experiencia técnica en el rubro administrativo, contable o de recursos humanos, que sepa liquidar sueldos ...","montevideo","/anuncio/auxiliar-administrativo-contable-ha7jv",2019-03-28 16:38:26
"ANALISTA FUNCIONAL","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Estudiantes avanzados o recientemente egresados de carreras universitarias de informática. Deberán contar como mínimo con tres años de experiencia en análi ...","montevideo","/anuncio/analista-funcional-6m6gn",2019-03-28 16:38:26
"AUXILIAR DE DEPÓSITO","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 mes ","Orientamos nuestra búsqueda hacia jóvenes de entre 20 y 24 años que cuenten con bachillerato completo. Será excluyente contar con experiencia de al menos u ...","montevideo","/anuncio/auxiliar-de-deposito-5dvdp",2019-03-28 16:38:26
"ASESOR EN REDES DE MERCADEO","Importante empresa","Técnico / Especialista","Consultoría","Hace 1 mes ","Asesor independiente, líder en redes de mercadeo Capacitarse, liderar equipos, enseñar","montevideo","/anuncio/asesor-en-redes-de-mercadeo-892e3",2019-03-28 16:38:26
"CHOFER TRANSPORTE ESCOLAR","Importante empresa","Peon","Servicios - Oficios","Hace 1 mes ","Chofer transporte escolar Chofer transporte escolar","montevideo","/anuncio/chofer-transporte-escolar-25arn",2019-03-28 16:38:26
"ACOMPAÑANTE PARA CAMIONETA ESCOLAR","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 mes ","Acompañante de camioneta escolar Acompañante de camioneta escolar","montevideo","/anuncio/acompanante-para-camioneta-escolar-yrtj4",2019-03-28 16:38:26
"VENTAS, ADMINISTRACION","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","- ventas telefónicas - ventas personales - ventas redes sociales e internet - manutención de las redes sociales de la empresa - facturación  - desarrollo d ...","montevideo","/anuncio/ventas-administracion-ea86b",2019-03-28 16:38:26
"DISEÑADOR GRÁFICO Y WEB","El rey del entretenimiento","Analista","Arte - Diseño - Comunicación","Hace 1 mes ","- Diseño de publicidades y edición de fotografías - Diseño y mantenimiento de web  - Gestión y atención en Redes Sociales - Gestión del sistema informático ...","montevideo","/anuncio/disenador-grafico-y-web-97mmh",2019-03-28 16:38:26
"AUXILIAR ADMINISTRATIVO / RECEPCIONISTA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","Atención telefonica, cobranzas, seguimientos de deudores, recepción.  Facturación.- La persona contratada será encargada de realizar la gestión de morosos, ...","montevideo","/anuncio/auxiliar-administrativo-recepcionista-7svp8",2019-03-28 16:38:26
"ADMINISTRATIVO","CONSTRUCTORA JMP","Asistente","Administración - Secretariado","Hace 1 mes ","El postulante debe saber interpretar planos, manejar auto cad, tener buena relaciona miento con clientes y proveedores y conocimientos básicos de finanzas. ...","montevideo","/anuncio/administrativo-mmj6n",2019-03-28 16:38:26
"CAJERO/A Y ADMINISTRATIVO.","Importante empresa","Auxiliar","Ventas - Comercial","Hace 1 mes ","- Cobro y pagos - Atencion Telefonica - Recepcion de clientes - Tareas Administrativas Cajero/a y administrativo 25 a 35   años, con experiencia (excluyent ...","montevideo","/anuncio/cajero-a-y-administrativo-ym6ab",2019-03-28 16:38:26
"DOCENTES PARA LAS PIEDRAS- CANELONES","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Se necesita: Docente para Peluquería. Docente para Maquillaje. Se solicita docente para Las Piedras-Canelones para una importante empresa educativa.","montevideo","/anuncio/docentes-para-las-piedras-canelones-9zbqr",2019-03-28 16:38:26
"DOCENTE PARA MONTEVIDEO","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Se solicita docentes para el área de Educación inicial y para Maquillaje. Se solicita docente para importante empresa.","montevideo","/anuncio/docente-para-montevideo-typ8p",2019-03-28 16:38:26
"ESTUDIANTE AVANZADO O CONTADOR","EstudioNPI","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Registracion contable  Liquidación de impuestos mensuales y anuales Declaraciones Juradas Dgi Preparación de Balances Fiscales y Bancarios Liquidación de i ...","montevideo","/anuncio/estudiante-avanzado-o-contador-r7evp",2019-03-28 16:38:26
"ENCARGADO DE ADMINISTRAR","EMPRESA DE CERRAJERÍA BANCARIA Y EMPRESARIAL","Supervisor / Encargado","Administración - Secretariado","Hace 1 mes ","Persona multi tarea encargada de: - administración  - personal - materiales - control de trabajos - mercadería - cotizaciones - atención al publico Coordin ...","montevideo","/anuncio/encargado-de-administrar-ujzyd",2019-03-28 16:38:26
"COCINERO","Importante empresa","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Importante restaurant en el Prado busca cocinero/a con experiencia en el rubro. Capaz de desenvolverse en las diferentes áreas de la cocina, plancha, frita ...","montevideo","/anuncio/cocinero-planchero-sjat9",2019-03-28 16:38:26
"AUXILIAR CONTABLE MEDIO HORARIO","Contador Público","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Estudiante CCEE 1er año. Se valorarán conocimentos de Memory. Indicar aspiraciones salariales. Colabora con contador en registraciones contables y trámites ...","montevideo","/anuncio/auxiliar-contable-medio-horario-72z3r",2019-03-28 16:38:26
"DESARROLLADORES SENIOR Y SEMI SENIOR","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Personas con formación en carreras vinculadas a Sistemas. Será valorado el conocimiento del Framework Kaltura y los conocimientos de React. Deberán conta ...","montevideo","/anuncio/desarrolladores-senior-y-semi-senior-jqjz4",2019-03-28 16:38:26
"OFICIAL","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Cerrajero con experiencia en cofres,control de acseso, instalacione de alarmas, algo de electronica . Manejar vehiculos , disponibilidad de amplio horario","montevideo","/anuncio/oficial-tbn25",2019-03-28 16:38:26
"FLETERO SE OFRECE","Importante empresa","Peon","Logística - Distribución","Hace 1 mes ","SE OFRECE FLETES REPARTOS COBRANZAS CAMIONETA PARATI CON BACA LLEVO Y TRAIGO FERIAS  SE OFRECE FLETES REPARTOS COBRANZAS CAMIONETA PARATI CON BACA LLEVO Y  ...","montevideo","/anuncio/fletero-se-ofrece-ta382",2019-03-28 16:38:26
"TESORERO","Importante empresa","Supervisor / Encargado","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","El objetivo principal del puesto es la gestión operativa de la tesorería, teniendo a su cargo las siguientes tareas: Manejo de flujo de fondos, efectuar l ...","montevideo","/anuncio/tesorero-n5mtz",2019-03-28 16:38:26
"VENDEDOR DE VINOS","Reconocida Bodega","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Gestionar la captación de potenciales clientes; presentación, detección de necesidades que permitan desarrollar nuevas estratégicas y coordinar reuniones d ...","montevideo","/anuncio/vendedor-de-vinos-n6s99",2019-03-28 16:38:26
"DISEÑADOR WEB","Importante empresa","Asistente","Tecnologías de la información","Hace 1 mes ","Perfil del candidato: •	Diseñador con manejo de After Effects, Premiere. •	HTML5, CCS3 •	Conocimiento de frameworks, cms o gestores de contenido •	Interesa ...","montevideo","/anuncio/disenador-web-3mgsn",2019-03-28 16:38:26
"ATENCIÓN AL CLIENTE/VENTAS","Healthy S.A.","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Nos encontramos en busca de jóvenes con carácter de emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al cliente. Ho ...","montevideo","/anuncio/atencion-al-cliente-ventas-8pv3t",2019-03-28 16:38:26
"INGENIERO O TECNICO EN ELECTRONICA","Importante empresa","Técnico / Especialista","Producción","Hace 1 mes ","desarrollo de software y hardware con microcontroladores y sistemas embebidos. Automatismo.  Reparaciones. Diseño de circuitos impresos con Altium. Eagle,  ...","montevideo","/anuncio/ingeniero-o-tecnico-en-electronica-ypume",2019-03-28 16:38:26
"NEGOCIO INDEPENDIENTE","NEGOCIO INDEPENDIENTE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos personas EMPRENDEDORAS para formar equipo de trabajo generando ingresos extras. Insatisfechos con sus ingresos actuales  Con ganas de trabajar, (N ...","montevideo","/anuncio/negocio-independiente-vthy3",2019-03-28 16:38:26
"VENDEDOR","B.N.N","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos jóvenes, con actitud emprendedora, energía positiva y pro activos.  Buscamos personas  responsables, puntuales y con  capacidad de superación pers ...","montevideo","/anuncio/vendedor-emadj",2019-03-28 16:38:26
"AYUDANTE ADELANTADO","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Empresa gastronómica se encuentra en la búsqueda de  AYUDANTE ADELANTADO para Planta de Elaboración en el área de confitería en la zona de Carrasco.  Sexo: ...","montevideo","/anuncio/ayudante-adelantado-2jqy2",2019-03-28 16:38:26
"PLANCHERO CON EXPERIENCIA ARMADO DE PLATOS","Panaderia y rotiseria","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Armado de platos, limpieza y orden empanar milanesas y croquetas Fritar milanesas, croquetas y otros  Armar al pan, calentar platos servirlos. orden y limp ...","montevideo","/anuncio/planchero-con-experiencia-armado-de-platos-ehsg2",2019-03-28 16:38:26
"CUIDADO DE NIÑOS Y TAREAS VARIAS","Particular","Auxiliar","Educación - Recreación - Deportes","Hace 1 mes ","La funciones a cumplir consisten en el cuidado de 2 niños (de 2 y 3 años), y realizar tareas domésticas básicas (limpieza y cocina). Ofrecemos un trabajo  ...","montevideo","/anuncio/cuidado-de-ninos-y-tareas-varias-96ujr",2019-03-28 16:38:26
"CONDUCIR","Chofer","Peon","Servicios - Oficios","Hace 1 mes ","Conduzco auto o camioneta -montevideo -ciudad de la costa -horario diurno Respeto a las normas de transito","montevideo","/anuncio/conducir-hry5a",2019-03-28 16:38:26
"MOZO CON EXPERIENCIA PARA IMPORTANTE RESTAURANTE POCITOS","Importante restaurante en Pocitos","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Atencion y servicio a los clientes. Elaboracion de cocktails Deberá conocer el protocolo de servicio de mesas. Imprescindible excelente presencia. Experien ...","montevideo","/anuncio/mozo-bartender-4eegg",2019-03-28 16:38:26
"MOZO","HOTEL RADISSON","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Atender a los comensales Supervisa que el ""Mise en Place"" tenga todo lo indispensable. Repasar y ubicar cristalería en la mesa  Montar mesa para menú carta ...","montevideo","/anuncio/mozo-veed5",2019-03-28 16:38:26
"CHOFER","aleot","Peon","Servicios - Oficios","Hace 1 mes ","Chofer de taxi. Chofer","montevideo","/anuncio/chofer-y52je",2019-03-28 16:38:26
"MAITRE","HOTEL RADISSON","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Encargado del Servicio Gestionar staff de Mozos","montevideo","/anuncio/maitre-9yvtj",2019-03-28 16:38:26
"RECEPCIONISTA","HOTEL RADISSON","Auxiliar","Administración - Secretariado","Hace 1 mes ","Realizar Check in - out tareas administrativas Vocación de Servicio  Dinámico Disponibilidad horaria","montevideo","/anuncio/recepcionista-jbdzh",2019-03-28 16:38:26
"COCINERO","HOTEL RADISSON","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Realizar Bocados  Mise en Place Conocimiento despacho Restaurante Acorde a la función de Cocinero","montevideo","/anuncio/cocinero-p39a2",2019-03-28 16:38:26
