"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"VENDEDOR DE SERVICIOS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos un ejecutivo/a con marcada vocación para el trabajo a resultados. Mayor de 30 años. Deben contar con experiencia en venta de servicios vinculados  ...","montevideo","/anuncio/vendedor-de-servicios-4tuzg",2019-05-05 19:55:55
"TÉCNICO DE CALLE",NA,"Técnico / Especialista","Tecnologías de la información","Hace 1 mes ","Brindar soluciones a nuestros clientes en temas informáticos, tanto de manera presencial como remota (HelpDesk, Soporte Técnico, Instalaciones). Excluyent ...","montevideo","/anuncio/tecnico-de-calle-qge36",2019-05-05 19:55:55
"ROCHE: KEY ACCOUNT MANAGER (KAM) - DIVISIÓN DIAGNÓSTICA","ADVICE","Jefe","Ventas - Comercial","Hace 1 mes ","Será responsable por: - Cumplir con las cuotas de ventas, KPI de los portafolios definidos anualmente y los objetivos de rentabilidad establecidos para las ...","montevideo","/anuncio/roche-key-account-manager-kam-division-diagnostica-ssbuv",2019-05-05 19:55:55
"ASISTENTE DE COMERCIO EXTERIOR","ADVICE","Asistente","Comercio Exterior","Hace 1 mes ","Será responsable por: La gestión de documentación de exportaciones. El análisis y seguimiento de cartas de crédito. La contabilización de costos de embarqu ...","montevideo","/anuncio/asistente-de-comercio-exterior-h87n4",2019-05-05 19:55:55
"BACK OFFICE CON IDIOMAS PORTUGUÉS E INGLÉS","ADVICE","Asistente","Administración - Secretariado","Hace 1 mes ","Tendrá a su cargo el procesamiento de formularios e información. Dará respuesta a las consultas provenientes de clientes del exterior. Realizará el procesa ...","montevideo","/anuncio/back-office-con-idiomas-portugues-e-ingles-m7ggv",2019-05-05 19:55:55
"VENDEDOR","Almacen por Mayor","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Venta presencial Buena presencia, continuidad en la tarea, actitud positiva ante la tarea","montevideo","/anuncio/vendedor-nm5b7",2019-05-05 19:55:55
"CHOFER","1919 y 141","Oficial","Servicios - Oficios","Hace 1 mes ","trabajo principalmente fines de semana responsabilidad y dedicacion para el auto. Con referencias!!","montevideo","/anuncio/chofer-8qntj",2019-05-05 19:55:55
"INSTRUCTOR DE MANEJO","Academia F&M ","Medio Oficial","Producción","Hace 1 mes ","Instruir y educar a los nuevos conductores Buscamos personal con o sin experiencia en el rubro de instructor de manejo. Puntos a tener en cuenta: Debe ten ...","montevideo","/anuncio/instructor-de-manejo-qnymv",2019-05-05 19:55:55
"COORDINADOR DE OBRAS","Empresa líder en su rubro","Jefe","Construcción - Arquitectura","Hace 1 mes ","Realizar relevamientos y coordinar instalaciones / obras. Interactuar con clientes, recabas la información necesaria para la presupuestación. Realizar las  ...","montevideo","/anuncio/coordinador-de-obras-7shyz",2019-05-05 19:55:55
"INGENIERO FORESTAL","Importante empresa","Profesional","Agroindustria","Hace 1 mes ","Se trata de una propuesta para desempeñarse en el área de planificación de la empresa. Reportando directamente al jefe del sector. La función se orientará ...","montevideo","/anuncio/ingeniero-forestal-3tvnq",2019-05-05 19:55:55
"AUXILIAR DE VIGILANCIA","Irvick  Group","Auxiliar","Seguridad - Vigilancia","Hace 1 mes ","Control  de accesos para edificios/empresas e instituciones Sera responsable de velar por la seguridad del predio al cual se lo asigne","montevideo","/anuncio/auxiliar-de-vigilancia-j42pu",2019-05-05 19:55:55
"CHOFER PARA UBER","Permisario Aplicaciones","Peon","Servicios - Oficios","Hace 1 mes ","Conducir horario a determinar coche nuevo. Ser extremadamente cuidadoso con las normativas de transito, limpieza y cuidado del vehículo. Buena presencia y  ...","montevideo","/anuncio/conductor-para-aplicaciones-transporte-uber-muga6",2019-05-05 19:55:55
"DISEÑADOR WEB","EMPRESA EL PAIS SA","Asistente","Tecnologías de la información","Hace 1 mes ","Conocimientos que nos interesa que tengas: - HTML5, CCS3 - Frameworks y CMS - After Effects, Premiere o similares  - Interesante portfolio o experiencia fr ...","montevideo","/anuncio/disenador-web-4eg5p",2019-05-05 19:55:55
"INGENIERO Y ANALISTA DE SISTEMAS","Servicios Informaticos","Profesional","Tecnologías de la información","Hace 1 mes ","Ingeniero y Analista de Sistemas con experiencia para tareas de Desarrollo y Analista Funcional para oportunidad laboral en Empresa Multinacional en plaza. ...","montevideo","/anuncio/ingeniero-y-analista-de-sistemas-qgpvu",2019-05-05 19:55:55
"DESARROLLADOR C# AND MICROSOFT .NET - PARA IMPORTANTE EMPRESA DE TECNOLOGÍA","MAZARS","Analista","Tecnologías de la información","Hace 1 mes ","Se trata de un cargo de Desarrollador para el cual se requiere experiencia en desarrollo y uso de herramientas de: - C# and Microsoft .NET - Visual C++ - A ...","montevideo","/anuncio/desarrollador-c-and-microsoft-net-para-importante-empresa-de-tecnologia-2ba28",2019-05-05 19:55:55
"ASISTENTE ADMINISTRATIVO DE RECURSOS HUMANOS","Importante empresa","Asistente","Recursos Humanos","Hace 1 mes ","Sumamos a nuestro equipo de trabajo, técnicos en administración y/o recursos humanos.  Asistirá al área realizando tareas  administrativas de gestión diar ...","montevideo","/anuncio/asistente-administrativo-de-recursos-humanos-3dyde",2019-05-05 19:55:55
"MOZA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," MOZA para local nocturno presentarse en Convencion 1260 esquina  Soriano a partir lunes a las 15 horas.","montevideo","/anuncio/moza-us8p2",2019-05-05 19:55:55
"TECNICO ELECTONICA/ELECTROTECNIA","Borcam seguridad srl","Técnico / Especialista","Producción","Hace 3 semanas ","Buscamos técnicos o estudiantes de electrónica/electrotecnia para empresa de seguridad electronica. Buscamos personas dinámicas y responsables para integra ...","montevideo","/anuncio/tecnico-electonica-electrotecnia-n872d",2019-05-05 19:55:55
"MOZO TURNO MAÑANA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Hotel De Cadena Internacional de 3 estrellas, solicita Mozo turno mañana para desayuno / almuerzo  de 6am a 14hs. MISIÓN: Atender y servir al cliente en el ...","montevideo","/anuncio/mozo-turno-manana-z4m4a",2019-05-05 19:55:55
"TURNANTE PARA RESIDENCIA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Se encargará de cubrir los libres de sus compañeros, sus funciones se encuentran tanto en el área de limpieza como de atención a los huéspedes, familiares  ...","montevideo","/anuncio/turnante-para-residencia-vazg9",2019-05-05 19:55:55
"ANALISTA DE DEMANDA","ADVICE","Analista","Logística - Distribución","Hace 3 semanas ","Será responsable por la consolidación, seguimiento de información y elaboración de reportes para la creación del Forecast del proceso de compras, que le im ...","montevideo","/anuncio/analista-de-demanda-gtqae",2019-05-05 19:55:55
"ASESOR COMERCIAL","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Será responsable del proceso de venta: desde la búsqueda de potenciales clientes hasta la concreción de la misma.  Brindará asesoramiento acerca del produc ...","montevideo","/anuncio/asesor-comercial-mtmnz",2019-05-05 19:55:55
"FONOAUDIOLOGA FONOAUDIOLOGIA","Importante empresa en Pocitos","Técnico / Especialista","Salud","Hace 4 semanas ","Trabajo en Clínica de rehabilitación de Niños y Adolescentes Trabajo en Equipo supervisado por Dirección Técnica.","montevideo","/anuncio/fonoaudiologa-fonoaudiologia-pmny5",2019-05-05 19:55:55
"VENDEDOR/A","Importante organización","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Contactar con Cartera de Clientes de Alta Renta (profesionales, directivos/ejecutivos) para colocación de exclusivo producto artístico para campaña financi ...","montevideo","/anuncio/vendedor-a-a57r4",2019-05-05 19:55:55
"VENDEDORA PARA LOCAL DE GALERIA JARDIN DEL CENTRO","Miami.uy","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Mostrar productos y realizar ventas en un local comercial de la Galeria Jardin a metros de la Intendencia de Montevideo. Horario Lunes a Viernes de 11 a 15 ...","montevideo","/anuncio/vendedora-para-local-de-galeria-jardin-del-centro-528n3",2019-05-05 19:55:55
"LIMPIAVIDRIOS","Chanalt","Auxiliar","Servicios - Oficios","Hace 4 semanas ","Buscamos limpiavidrios con experiencia y herramientas (excluyente) con disponibilidad horaria. Ingresara en una empresa con mas de 15 años en el mercado. S ...","montevideo","/anuncio/limpiavidrios-4mr7z",2019-05-05 19:55:55
"CADETE CON VEHÍCULO MOTO","Possum Consulting","Auxiliar","Cadetería - Cobranzas","Hace 4 semanas ","Seleccionamos para empresa líder sector distribución y logística - Cadete con vehiculo moto para trabajar dentro de la zona Metropolitana así como en Monte ...","montevideo","/anuncio/cadete-con-vehiculo-moto-9ev7q",2019-05-05 19:55:55
"ELECTRICISTA","VARINTER S.A","Técnico / Especialista","Construcción - Arquitectura","Hace 4 semanas ","Empresa del rubro mantenimiento integral selecciona personal para realizar tareas como electricista. Requerimiento excluyente: tecnicatura en electricidad  ...","montevideo","/anuncio/electricista-9ehyn",2019-05-05 19:55:55
"BOMBISTA","VARINTER S.A","Técnico / Especialista","Producción","Hace 4 semanas ","Empresa del rubro mantenimiento integral selecciona personal para realizar tareas como bombista. Requerimiento excluyente: conocimientos en reparación de b ...","montevideo","/anuncio/bombista-zgee8",2019-05-05 19:55:55
"CHOFER BOMBISTA","Importante empresa","Medio Oficial","Producción","Hace 4 semanas ","Operar bomba de hormigon Manejar camion bomba de hormigon Operar camioin bomba de hormigon Ajustar hormigon Lavar camion bomba Revisar estado de operacion  ...","montevideo","/anuncio/chofer-bombista-mvgnq",2019-05-05 19:55:55
"CHOFER DE CAMIÓN HORMIGONERA","Importante empresa","Medio Oficial","Producción","Hace 4 semanas ","Operar camion hormigonera. LIBRETA D OBLIGATORIA Manejar camion hormigonera. Operar el camion en la descarga. Ajustar el hormigon. Lavar camión. Controlar  ...","montevideo","/anuncio/chofer-de-camion-hormigonera-vjd33",2019-05-05 19:55:55
"SERIGRAFISTA","Importante empresa","Oficial","Producción","Hace 4 semanas ","estampador textil con experiencia encargado del estampado de prendas y matrizado","montevideo","/anuncio/serigrafista-v89y4",2019-05-05 19:55:55
"PERSONAL PARA MANTENIMIENTO EDILICIO DE LOCALES","Importante empresa","Supervisor / Encargado","Producción","Hace 1 mes ","Nos encontramos en la búsqueda de una persona con conocimiento en áreas relacionadas con la construcción (herrería, sanitaria, albañilería, etc) para mante ...","montevideo","/anuncio/personal-para-mantenimiento-edilicio-de-locales-3n827",2019-05-05 19:55:55
"ASISTENTE DE PRODUCCIÓN PARA INDUSTRIA BIOQUÍMICA","ADVICE","Auxiliar","Producción","Hace 1 mes ","Asistirá y ejecutará todas las actividades vinculadas a la purificación de sustancias, cumpliendo estrictamente los procedimientos e instructivos de la emp ...","montevideo","/anuncio/asistente-de-produccion-para-industria-bioquimica-yn4a4",2019-05-05 19:55:55
"DELIVERY C/MOTO PROPIA","Importante empresa","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Importante empresa del rubro farmacéutico busca Delivery c/moto propia.  La búsqueda se orienta a personas con gran conocimiento de calles, gusto por la a ...","montevideo","/anuncio/delivery-c-moto-propia-r3nba",2019-05-05 19:55:55
"EJECUTIVO DE CUENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Orientamos la búsqueda a jóvenes vendedores, que cuenten con experiencia en posiciones similares y marcado perfil comercial. Fuerte foco en el cliente, ori ...","montevideo","/anuncio/ejecutivo-de-cuentas-b6pj6",2019-05-05 19:55:55
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," ADMINISTRATIVA 25 a 45 años, con formacion en administracion, dominio de office, resida en Montevideo. lunes a viernes 8 horas sabados 5 horas.","montevideo","/anuncio/administrativa-qpqa7",2019-05-05 19:55:55
"RESPONSABLE DE CALIDAD","ADVICE","Jefe","Producción","Hace 3 semanas ","Llevará adelante la implementación del Sistema de Gestión Integrado. Hará relevamiento y auditoría de procesos. Realizará informes, planes de acción y prop ...","montevideo","/anuncio/responsable-de-calidad-zppu4",2019-05-05 19:55:55
"JEFE DE CONTABILIDAD Y TESORERÍA","ADVICE","Jefe","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Será responsable de la supervisión de las áreas de Contabilidad y Tesorería. Organizará y supervisará el trabajo del área. Realizará el análisis de coheren ...","montevideo","/anuncio/jefe-de-contabilidad-y-tesoreria-r7mpv",2019-05-05 19:55:55
"ASISTENTE DENTAL",NA,"Profesional","Salud","Hace 3 semanas "," No estudiante de Odontologia, disponibilidad horaria 8 hrs.","montevideo","/anuncio/asistente-dental-g66n7",2019-05-05 19:55:55
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," VENDEDORA horario de 15 a 19 hrs buen sueldo","montevideo","/anuncio/vendedora-pv9sb",2019-05-05 19:55:55
"CADETE PARA DEPOSITO Y TRAMITES",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","tareas de deposito, limpieza, tramites en el centro tareas de deposito, limpieza, tramites en el centro","montevideo","/anuncio/cadete-para-deposito-y-tramites-63r7b",2019-05-05 19:55:55
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," libreta cat. E de Montevideo,  con o sin experiencia en taxi","montevideo","/anuncio/chofer-de-taxi-88anp",2019-05-05 19:55:55
"ILUSTRADOR",NA,"Técnico / Especialista","Arte - Diseño - Comunicación","Hace 3 semanas "," ILUSTRADOR y/o Diseñador gráfico empresa busca.","montevideo","/anuncio/ilustrador-2h7sj",2019-05-05 19:55:55
"AUXILIAR DE LIMPIEZA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Auxiliar de limpieza, turno vespertino (14:00 a 22:00), Rotativo 5-1, preferiblemente masculino entre 28 y 50 años. Limpieza en Hogar de Ancianos. Limpiar  ...","montevideo","/anuncio/auxiliar-de-limpieza-8ub8a",2019-05-05 19:55:55
"MOZO DE SALÓN Y COCINA","Cafetería en carrasco","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Venta de postres, atención a mesas y elaboración de productos para almuerzos. Somos una empresa que busca una chica para formar parte de nuestro equipo. Es ...","montevideo","/anuncio/mozo-de-salon-y-cocina-ah8un",2019-05-05 19:55:55
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Con experiencia. Zona Parque Rodo. Buen sueldo.","montevideo","/anuncio/peluquera-g38e3",2019-05-05 19:55:55
"DISTRIBUIDOR",NA,"Auxiliar","Logística - Distribución","Hace 3 semanas "," Mailings para zafra  20 días, 6 hs diarias. Sueldo nomin al $ 11.823.","montevideo","/anuncio/distribuidor-hu4av",2019-05-05 19:55:55
"ESCRIBANA/O PÚBICO","Estudio García & Mendive","Profesional","Legal","Hace 3 semanas ","Realizar todo tipo de tareas notariales. Responsable, dinámico y puntual.","montevideo","/anuncio/escribana-o-pubico-bh6en",2019-05-05 19:55:55
"GESTOR","Estudio García & Mendive","Asistente","Cadetería - Cobranzas","Hace 3 semanas ","Estudiante de primero o segundo se escribanía para estudio notarial Realizar los tramites en tiempo y forma.","montevideo","/anuncio/gestor-9pm44",2019-05-05 19:55:55
"MAQUINISTA","oriana","Oficial","Producción","Hace 3 semanas ","OVERLOCK Y RECTA OVERLOCK Y RECTA","montevideo","/anuncio/maquinista-d24mu",2019-05-05 19:55:55
"AUXILIAR PARA DEPOSITO",NA,"Auxiliar","Logística - Distribución","Hace 3 semanas ","Auxiliar para deposito, ambos sexos,hasta de 25 años, Armar pedidos, ordenar, limpiar Los interesados deberán postularse.","montevideo","/anuncio/auxiliar-para-deposito-e7r39",2019-05-05 19:55:55
"YESERO",NA,"Oficial","Construcción - Arquitectura","Hace 3 semanas ","  Con probada experiencia, busca Empresa Constructora para obras en construcción en Montevideo. Llamar lunes después 9hs.","montevideo","/anuncio/yesero-m5vyb",2019-05-05 19:55:55
"COSEDORAS",NA,"Oficial","Producción","Hace 3 semanas "," Taller - sepan armar camperas completas con guata, en su casa, viva en Montevideo.","montevideo","/anuncio/cosedoras-5e6mu",2019-05-05 19:55:55
"OPERARIO MULTITAREA",NA,"Peon","Producción","Hace 3 semanas "," BARRA DE CARRASCO Personas de sexo masculino de 20 a 40 años.  Ciclo básico. Valorado Libreta H. L a V de 8 a 17hs. S de 8 a12hs. Preferente vivir en l ...","montevideo","/anuncio/operario-multitarea-2ep72",2019-05-05 19:55:55
"OFICIALES.",NA,"Oficial","Construcción - Arquitectura","Hace 3 semanas "," oficiales","montevideo","/anuncio/oficiales-nh5ea",2019-05-05 19:55:55
"SECRETARIA",NA,"Asistente","Administración - Secretariado","Hace 3 semanas "," SECRETARIA para Estudio juridico buen manejo de herramientas informaticas","montevideo","/anuncio/secretaria-y64zv",2019-05-05 19:55:55
"OPERARIA FEMENINA LAVADERO",NA,"Peon","Producción","Hace 3 semanas ","Operaria Femenina para Lavadero Industrial, turno noche, presentar curriculum en  gral pallejas 2456 de 8 a 16 horas Operaria","montevideo","/anuncio/operaria-femenina-lavadero-svsrz",2019-05-05 19:55:55
"PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," para Shopping las Piedras","montevideo","/anuncio/pizzero-zur4t",2019-05-05 19:55:55
"DOCENTE DE BARBERIA",NA,"Profesional","Educación - Recreación - Deportes","Hace 3 semanas "," institución educativa solicita.  ","montevideo","/anuncio/docente-de-barberia-9psv7",2019-05-05 19:55:55
"LIMPIADOR",NA,"Peon","Producción","Hace 3 semanas "," Auxiliar de limpieza 9 horas lunes a viernes , 20 a 35 años , $ 24.000 .","montevideo","/anuncio/limpiador-qnhzv",2019-05-05 19:55:55
"BACHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," BACHERO 9 horas diarias Lunes a Viernes $ 27.000. entre 20 a 35 años.","montevideo","/anuncio/bachero-n9jr5",2019-05-05 19:55:55
"BACK OFFICE CON IDIOMAS RUSO E INGLÉS","ADVICE","Analista","Administración - Secretariado","Hace 3 semanas ","Objetivos de la posición: Realizará tareas de traducción de los idiomas ruso e inglés. Tendrá a su cargo el desarrollo de tareas administrativas. Seleccion ...","montevideo","/anuncio/back-office-con-idiomas-ruso-e-ingles-ugv4t",2019-05-05 19:55:55
"CONATEL: KEY ACCOUNT MANAGER","ADVICE","Gerente","Ventas - Comercial","Hace 3 semanas ","Profesionales con trayectoria laboral previa de al menos 4 años en posiciones de similar responsabilidad. Se valorará contar con experiencia y/o conocimien ...","montevideo","/anuncio/conatel-key-account-manager-9apq9",2019-05-05 19:55:55
"OPERARIO FUMIGADOR",NA,"Peon","Producción","Hace 3 semanas "," Con o sin experiencia  para prestigiosa empresa.  Imprescindible libreta de moto y auto (excluyente), horario rotativo.","montevideo","/anuncio/operario-fumigador-t65qy",2019-05-05 19:55:55
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas "," 3 veces por semana, persona física no empresa. Responsable con referencias","montevideo","/anuncio/cadete-mv4zd",2019-05-05 19:55:55
"MECANICO",NA,"Técnico / Especialista","Producción","Hace 3 semanas "," Para textil importadora preferentemente circulares de punto zona La Paz","montevideo","/anuncio/mecanico-4v22v",2019-05-05 19:55:55
"VENDEDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Con experiencia en perfumería con buena presencia y disponibilidad horaria.  ","montevideo","/anuncio/vendedor-a-svbup",2019-05-05 19:55:55
"OPERARIO",NA,"Peon","Producción","Hace 3 semanas "," OPERARIO para deposito entre 20 y 30 años. Se ofrece sueldo acorde y estabilidad.","montevideo","/anuncio/operario-pjzm9",2019-05-05 19:55:55
"ENCARGADA","MR JEFF","Supervisor / Encargado","Producción","Hace 3 semanas ","Se necesita chica con conocimientos en lavandería y aplicaciones en informática. Tener claro funcionamientos de maquinas y secadoras de ropa. Atención al p ...","montevideo","/anuncio/encargada-pduzh",2019-05-05 19:55:55
"DESARROLLADOR ORACLE C2M","FLOCK IT","Analista","Tecnologías de la información","Hace 3 semanas ","- Desarrollador para el sistema ORACLE Customer To Meter (C2M anteriormente llamado CC&B) . Los conocimientos requeridos son una base para aprender la plat ...","montevideo","/anuncio/desarrollador-oracle-c2m-jy93p",2019-05-05 19:55:55
"ACOMPAÑANTE",NA,"Auxiliar","Logística - Distribución","Hace 3 semanas "," ACOMPAÑANTE de reparto, tareas de deposito. Se ofrece sueldo acorde y estabilidad. Enviar CV c/ foto y aspiraciones","montevideo","/anuncio/acompanante-9ha66",2019-05-05 19:55:55
"MANTENIMIENTO","Importante empresa","Auxiliar","Producción","Hace 3 semanas ","Mantenimiento en general de oficinas, electricidad, Sanitaria (no excluyente), pintura y tareas acordes al mantenimiento. Edad de 20 a 35 años (No excluyen ...","montevideo","/anuncio/mantenimiento-v479n",2019-05-05 19:55:55
"PANADER EXPERIMENTADO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Panadero experiementado.  ","montevideo","/anuncio/panader-experimentado-5tnpp",2019-05-05 19:55:55
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER de taxi con libreta profecional mayor de 35 años llamar  ","montevideo","/anuncio/chofer-92r3g",2019-05-05 19:55:55
"LIMPIADORA TURNO MAÑANA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Nos encontramos en la búsqueda de Limpiadora para el àrea de Producción,en el turno de la mañana,es indispensable que cuente con experiencia en limpieza en ...","montevideo","/anuncio/limpiadora-h9u6z",2019-05-05 19:55:55
"SOFTWARE CONFIGURATION MANAGEMENT","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 3 semanas ","Qué proponemos? •	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto •	Estabilidad y excelente ambiente laboral •	Esta ...","montevideo","/anuncio/software-configuration-management-2bqd4",2019-05-05 19:55:55
"ACOMPAÑANTES",NA,"Auxiliar","Salud","Hace 3 semanas "," Con experiencia  Carné de salud y disponibilidad horaria para Montevideo","montevideo","/anuncio/acompanantes-4qunz",2019-05-05 19:55:55
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Para taxi Ambos turnos Libreta E Montevideo Con o sin experiencia","montevideo","/anuncio/chofer-r7dnq",2019-05-05 19:55:55
"CHOFER LIBRETA E","RCA","Peon","Servicios - Oficios","Hace 3 semanas ","Será el socio conductor en el turno de la noche. Para lo cual deberá tener: Libreta Cat E de Montevideo y Empresa Lit E o intenciones de abrirla. Deberá te ...","montevideo","/anuncio/chofer-libreta-e-6duqy",2019-05-05 19:55:55
"VIGILANTE",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Mayor de 30 años Turno vespertino Para cadena de autoservice.","montevideo","/anuncio/vigilante-99qau",2019-05-05 19:55:55
"FIAMBRERAS (10)",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Turno tarde, para autoservice  Con experiencia","montevideo","/anuncio/fiambreras-10-r87yn",2019-05-05 19:55:55
"MAESTRO PANADERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," MAESTRO Panadero con referencias en","montevideo","/anuncio/maestro-panadero-qh4un",2019-05-05 19:55:55
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," VENDEDORES para apertura de local de servicio de acompañantes en Pando.","montevideo","/anuncio/vendedor-4vuy6",2019-05-05 19:55:55
"LAVADERO",NA,"Auxiliar","Atención al cliente","Hace 3 semanas "," LAVADERO Selecciona señora mayor de 35 años con experiencia (excluyente) en el ramo con referencias. Presentar Currículum Vitae de 14 a 16 hs. Lunes a Vie ...","montevideo","/anuncio/lavadero-ere9j",2019-05-05 19:55:55
"MARKETING Y PUBLICIDAD",NA,"Auxiliar","Tecnologías de la información","Hace 3 semanas "," OPORTUNIDAD. Empresa internacional mexicana ofrece trabajo a medio tiempo o comp. áreas promoción,ventas, desarrollo. Ideal amas de casa estudiante jubila ...","montevideo","/anuncio/marketing-y-publicidad-mtzmq",2019-05-05 19:55:55
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER efectivo nocturno, y suplente ambos turnos libreta E Montevideo, taxi 141, relevo puerta a puerta.","montevideo","/anuncio/chofer-ugq77",2019-05-05 19:55:55
"SUPERVISOR DE GESTIÓN AMBIENTAL","ADVICE","Supervisor / Encargado","Producción","Hace 3 semanas ","Seleccionamos para importante empresa agroalimentaria. Graduados de las carreras de Ingeniería Hidráulica, Ambiental o afines. Formación específica en tra ...","montevideo","/anuncio/supervisor-de-gestion-ambiental-q4pyd",2019-05-05 19:55:55
"ENFERMERA EXRACCIONISTA",NA,"Técnico / Especialista","Salud","Hace 3 semanas "," Experiencia comprobable en punción pediatrica.  Lunes a Viernes de 07.45hs a 13.30hs.  Nominal $ 29.860.","montevideo","/anuncio/enfermera-exraccionista-jaqvp",2019-05-05 19:55:55
"TAXIMETRITA","Importante empresa","Peon","Servicios - Oficios","Hace 3 semanas ","chofer para taxi exelente ambiente grupal con importantes mejoras requisitos libreta profecional, recomendaciones , cumplir horarios","montevideo","/anuncio/taximetrita-6hq6n",2019-05-05 19:55:55
"CHOFER CON LIBRETA D CON EX PERIENCIA Y REFERENCIAS PARA SE MI REMOLQUE. ENVIAR CV A:  CHOFER",NA,"Medio Oficial","Producción","Hace 3 semanas "," CHOFER con libreta D con experiencia y referencias para semi remolque.","montevideo","/anuncio/chofer-con-libreta-d-con-ex-periencia-y-referencias-para-se-mi-remolque-enviar-cv-a-chofer-r9ssp",2019-05-05 19:55:55
"PROFESORA DE DANZA",NA,"Profesional","Educación - Recreación - Deportes","Hace 3 semanas "," Para Colegio.  ","montevideo","/anuncio/profesora-de-danza-ty8b6",2019-05-05 19:55:55
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas ","Reponer mercaderia Trasladar y exhibir adecuadamente mercaderia para la venta","montevideo","/anuncio/reponedor-gqsb3",2019-05-05 19:55:55
"ODONTOLOGO",NA,"Profesional","Salud","Hace 3 semanas "," ambos sexos","montevideo","/anuncio/odontologo-s76ds",2019-05-05 19:55:55
"GERENTE FINANCIERO","AUREN","Gerente","Directivos - Ejecutivos","Hace 3 semanas ","SE RESPONSABILIZARÁ de elaborar el plan financiero de la empresa y de la asignación de los fondos correspondientes, del análisis de riesgos así como tambié ...","montevideo","/anuncio/gerente-financiero-57jgz",2019-05-05 19:55:55
"LIMPIADORA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Buscamos una persona con experiencia en limpieza y cocina, para trabajar en un domicilio en Punta Carretas. Disponibilidad para trabajar 3 días en la seman ...","montevideo","/anuncio/limpiadora-6s7hm",2019-05-05 19:55:55
"TÉCNICO ELECTRISITA-ELECTRÓNICA","Empresa de Equipamiento en Seguridad","Técnico / Especialista","Producción","Hace 3 semanas ","El puesto requiere la realización de trabajos de instalación eléctrica y mantenimiento de luminarias y de sistemas de alarma contra robo e incendio entre o ...","montevideo","/anuncio/tecnico-electrisita-electronica-j5aah",2019-05-05 19:55:55
"PROGRAMADOR DISEÑADOR",NA,"Analista","Tecnologías de la información","Hace 3 semanas ","  Trabajo estable.   Sal. Líq. Inicial $U 23.000  Al postularse adjuntar cv ","montevideo","/anuncio/programador-disenador-uubgj",2019-05-05 19:55:55
"IMPORTANTE IMPORTADORA DE ALIMENTOS DE MASCOTAS BUSCA  VENDEDORES/AS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Importante Importadora de Alimentos de Mascotas busca VENDEDORES/AS Para Montevideo (Ref Z01), Canelones (Ref Z02), Interior (Ref Z03) Aptitudes: -	Compr ...","montevideo","/anuncio/importante-importadora-de-alimentos-de-mascotas-busca-vendedores-as-jmpbd",2019-05-05 19:55:55
