"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"QUIMICO FARMACEUTICO","","Profesional","Producción","Hace 3 semanas "," urgente para farmacia","https://trabajo.gallito.com.uy/anuncio/quimico-farmaceutico-tmqnv","montevideo",2019-10-17 16:10:35
"MANICURISTA","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","Manicuria y pedicuria
Esmaltado en gel
Uñas en acrilico y gel Puntualidad
Buena disposición para trabajar en equipo
Capacidad de aprendizaje
Disponibilidad ...","https://trabajo.gallito.com.uy/anuncio/manicurista-vb2mq","montevideo",2019-10-17 16:10:35
"VENDEDOR","","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," De frutas y verduras, para Montevideo buena comision","https://trabajo.gallito.com.uy/anuncio/vendedor-me5mg","montevideo",2019-10-17 16:10:35
"MASAJISTA","","Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," MASAJISTA con experiencia buena presencia dinámica y buena actitud sepa pies y manos","https://trabajo.gallito.com.uy/anuncio/masajista-qmp3y","montevideo",2019-10-17 16:10:35
"BRUSHINISTA","","Auxiliar","Servicios - Oficios","Hace 3 semanas ","  sepa pies y manos 

con experiencia. Trabajo estable.","https://trabajo.gallito.com.uy/anuncio/brushinista-h6n43","montevideo",2019-10-17 16:10:35
"MECANICO CHOFER","Importante empresa","Técnico / Especialista","Producción","Hace 3 semanas ","Mecánico Chofer con conocimiento de electricidad automotriz para horario nocturno Mecánico Chofer con conocimiento de electricidad automotriz para horario  ...","https://trabajo.gallito.com.uy/anuncio/mecanico-chofer-745d6","montevideo",2019-10-17 16:10:35
"OPERARIA DE ENVASADO","AROCENA-AROCENA","Peon","Producción","Hace 3 semanas ","Operaria ágil para la tarea de envasado.
Horario de 06.00 a 16.00
Zona Peñarol Operaria ágil para la tarea de envasado.","https://trabajo.gallito.com.uy/anuncio/operaria-de-envasado-h67hy","montevideo",2019-10-17 16:10:35
"ASISTENTE MARKETING","","Asistente","Marketing - Publicidad","Hace 3 semanas "," ASISTENTE Marketing Part-Time. Exp en ventas en Mercado Libre, manejo de redes sociales, inglés y excel avanzado. Exp.programas diseño.","https://trabajo.gallito.com.uy/anuncio/asistente-marketing-m2pe2","montevideo",2019-10-17 16:10:35
"ACOMPAÑANTE","","Auxiliar","Servicios - Oficios","Hace 3 semanas ","  Señora con cama 45 a 60 años. Para persona mayor autoválida, tareas sencillas de la casa. Referencias","https://trabajo.gallito.com.uy/anuncio/acompanante-6an39","montevideo",2019-10-17 16:10:35
"ASISTENTE DE REMUNERACIONES","AUREN","Asistente","Administración - Secretariado","Hace 4 semanas ","PRINCIPALES TAREAS:
- Altas y Bajas en BPS
- Liquidación de sueldos
- Tareas administrativas inherentes a la administración de remuneraciones
- Asesoramien ...","https://trabajo.gallito.com.uy/anuncio/asistente-de-remuneraciones-dq9mm","montevideo",2019-10-17 16:10:35
"DESARROLLADOR FULL STACK","ADVICE","Analista","Tecnologías de la información","Hace 4 semanas ","Seleccionamos para importante cadena de supermercados.

Perfiles con background académico en Tecnologías de la Información.
Deberán contar con experiencia  ...","https://trabajo.gallito.com.uy/anuncio/desarrollador-full-stack-97dht","montevideo",2019-10-17 16:10:35
"LIMPIADORA","","Auxiliar","Servicios - Oficios","Hace 4 semanas "," LIMPIADORA papelería mayorista para medio horario.","https://trabajo.gallito.com.uy/anuncio/limpiadora-a5nmn","montevideo",2019-10-17 16:10:35
"ATENCIÓN","","Auxiliar","Atención al cliente","Hace 4 semanas "," ATENCIÓN p/ mostrador sexo femenino con experiencia panaderia y confiteria zona Buceo","https://trabajo.gallito.com.uy/anuncio/atencion-eep37","montevideo",2019-10-17 16:10:35
"AUXILIAR","","Auxiliar","Ventas - Comercial","Hace 4 semanas "," AUXILIAR depósito papelería mayorista preparacion pedidos

 reposición de deposito","https://trabajo.gallito.com.uy/anuncio/auxiliar-mprja","montevideo",2019-10-17 16:10:35
"AUXILIAR","","Auxiliar","Ventas - Comercial","Hace 4 semanas "," AUXILIAR","https://trabajo.gallito.com.uy/anuncio/auxiliar-t2v2v","montevideo",2019-10-17 16:10:35
"INTEGRADOR DE NUEVOS SISTEMAS","ADVICE","Analista","Tecnologías de la información","Hace 4 semanas ","Seleccionamos para importante cadena de supermercados.

Perfiles con background académico en Tecnologías de la Información. 
Deberán contar con experiencia ...","https://trabajo.gallito.com.uy/anuncio/integrador-de-nuevos-sistemas-8jge3","montevideo",2019-10-17 16:10:35
"COLORISTA","","Técnico / Especialista","Servicios - Oficios","Hace 4 semanas "," Cortadora con experiencia 

Buena presencia

Entre 25 y 40 años

","https://trabajo.gallito.com.uy/anuncio/colorista-urhp4","montevideo",2019-10-17 16:10:35
"INDEPENDIENTE","Nuevo Horizonte ","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Quieres ser Parte de nuestro Equipo de Trabajo 
Emprende con Nosotros 
INCORPORO Distribuidoras/es Independiente

Cordina  tu entrevista . Responsabilidad  ...","https://trabajo.gallito.com.uy/anuncio/independiente-pd5dm","montevideo",2019-10-17 16:10:35
"CHOFER","","Peon","Servicios - Oficios","Hace 4 semanas "," de taxi, dueño busca, libreta E Montevideo, horario nocturno

","https://trabajo.gallito.com.uy/anuncio/chofer-7dg94","montevideo",2019-10-17 16:10:35
"MEDIO OFICIAL PASTERO","","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," para fabrica de pastas con experiencia y referencias","https://trabajo.gallito.com.uy/anuncio/medio-oficial-pastero-hsshg","montevideo",2019-10-17 16:10:35
"FIAMBRERO/A","","Auxiliar","Atención al cliente","Hace 4 semanas "," Con experiencia, optimas referencias, con ganas de trabajar. 

Lunes a viernes, sabado medio dia.","https://trabajo.gallito.com.uy/anuncio/fiambrero-a-8vjh3","montevideo",2019-10-17 16:10:35
"ACOMPAÑANTE","","Auxiliar","Salud","Hace 4 semanas "," Busco señora mayor con cama

Preferentemente jubilada para tareas y companía de sñora  autovalida","https://trabajo.gallito.com.uy/anuncio/acompanante-m58ua","montevideo",2019-10-17 16:10:35
"ENCARGADA DE TIENDA PARA MONTEVIDEO.","","Supervisor / Encargado","Ventas - Comercial","Hace 4 semanas ","Gestionar de forma integral la Tienda, con la finalidad de brindar un servicio de calidad al cliente, cumpliendo con los objetivos de ventas asignados medi ...","https://trabajo.gallito.com.uy/anuncio/encargada-de-tienda-para-montevideo-h9u8q","montevideo",2019-10-17 16:10:35
"CHOFER","","Peon","Servicios - Oficios","Hace 4 semanas "," CHOFER Taxi 141. Libreta Categoria E. Con referencias. Titulares, suplentes y fines de semana, trato directo con el dueño","https://trabajo.gallito.com.uy/anuncio/chofer-rspdt","montevideo",2019-10-17 16:10:35
"CAJERA","","Auxiliar","Cadetería - Cobranzas","Hace 4 semanas "," CAJERA p/ pizzería zona Prado $ 120 la hora 3 dias x semana vier. sab. y miercoles de 20 a 00 hs","https://trabajo.gallito.com.uy/anuncio/cajera-8un4q","montevideo",2019-10-17 16:10:35
"RECEPCIONISTA","","Auxiliar","Administración - Secretariado","Hace 4 semanas "," RECEPCIONISTA para centro educativo 20 horas semanales de mañana $12.000 nominales","https://trabajo.gallito.com.uy/anuncio/recepcionista-5ytee","montevideo",2019-10-17 16:10:35
"SERVIR HELADOS","ZAROS","Auxiliar","Atención al cliente","Hace 4 semanas ","Se busca chica para servir helados, se valora experiencia en el rubro Es para horario tarde noche, ser puntual y responsable","https://trabajo.gallito.com.uy/anuncio/servir-helados-q8n6r","montevideo",2019-10-17 16:10:35
"MASAJISTA (MUJER)","","Técnico / Especialista","Salud","Hace 4 semanas ","Seleccionamos para incorporar a nuestro equipo:
Masajista mujer con experiencia en masajes descontracturantes (excluyente), relax y drenajes linfáticos. Se ...","https://trabajo.gallito.com.uy/anuncio/masajista-mujer-7phbe","montevideo",2019-10-17 16:10:35
"ANALISTA FUNCIONAL SSR TODO TERRENO, FUERTE EN PROGRAMACIÓN Y ALTAMENTE PROACTIVO PARA SEGUIMIENTO DE TAREAS","Sinfor SRL","Analista","Tecnologías de la información","Hace 4 semanas ","Analista Funcional Ssr todo terreno, fuerte en programación y altamente proactivo para seguimiento de tareas. Analista Funcional Ssr todo terreno, fuerte e ...","https://trabajo.gallito.com.uy/anuncio/analista-funcional-ssr-todo-terreno-fuerte-en-programacion-y-altamente-proactivo-para-seguimiento-de-tareas-3sd6j","montevideo",2019-10-17 16:10:35
"INGENIERO DE SOFTWARE O CARRERA SIMILAR - ARQUITECTO JAVA SEMISENIOR CON MAS DE 3 AÑOS DE EXPERIENCIA","","Profesional","Tecnologías de la información","Hace 4 semanas ","Arquitecto JAVA SemiSenior con experiencia en la Definición/Diseño/Arquitectura de Software en Plataformas JAVA con 3 años o más de experiencia en el rol.
 ...","https://trabajo.gallito.com.uy/anuncio/ingeniero-de-software-o-carrera-similar-arquitecto-java-semisenior-con-mas-de-3-anos-de-experiencia-nqzap","montevideo",2019-10-17 16:10:35
"ANALISTA DATAWAREHOUSE SENIOR CON 5 AÑOS EXPERIENCIA EN ANALISIS DE PROCESO Y GESTION DE DESARROLLOS EN BASE DATOS SQL","","Analista","Tecnologías de la información","Hace 4 semanas ","Ingeniera/o y/o Licenciada/o en Sistemas para administración y seguimiento de proyectos, que cuente con capacidad de hacer relevamiento y Analisis de proce ...","https://trabajo.gallito.com.uy/anuncio/analista-datawarehouse-senior-con-5-anos-experiencia-en-analisis-de-proceso-y-gestion-de-desarrollos-en-base-datos-sql-53b34","montevideo",2019-10-17 16:10:35
"ARQUITECTO EMPRESARIAL MOBILE, REALIDAD AUMENTADA Y REALIDAD VIRTUAL SR","Sinfor SRL","Analista","Tecnologías de la información","Hace 4 semanas ","Ingeniero Analista de Sistemas - Con experiencia en Arquitectura de Aplicaciones IOS, Xcode en Objetive C.
•	Arquitecto de aplicaciones en Android – Androi ...","https://trabajo.gallito.com.uy/anuncio/arquitecto-empresarial-mobile-realidad-aumentada-y-realidad-virtual-sr-mztp3","montevideo",2019-10-17 16:10:35
"ESTETICISTA MANICURA","Maria Fernanda Gómez","Técnico / Especialista","Servicios - Oficios","Hace 4 semanas ","Masajista ,manicura Responsable y cumplidora","https://trabajo.gallito.com.uy/anuncio/esteticista-manicura-2a6p7","montevideo",2019-10-17 16:10:35
"OFICIAL MECÁNICO","  ","Oficial","Servicios - Oficios","Hace 4 semanas ","La posición implica:
- Diagnosticar y ejecutar los trabajos asignados por el Jefe de Taller.
- Inspeccionar las fallas reportadas por el asesor de servicio ...","https://trabajo.gallito.com.uy/anuncio/oficial-mecanico-4mrbm","montevideo",2019-10-17 16:10:35
"IMPORTADORA BUSCA DISTRIBUIDOR PARA DISTRIBUCION DE IMPORTANTE LINEA DE PRODUCTOS DE CONSUMO MASIVO","Importante empresa","Auxiliar","Logística - Distribución","Hace 4 semanas ","Importadora buscar distribuir a nivel Nacional productos de consumo masivo.
Los puestos estan abiertos tanto a distribuidores en formacion como distribuido ...","https://trabajo.gallito.com.uy/anuncio/importadora-busca-distribuidor-para-distribucion-de-importante-linea-de-productos-de-consumo-masivo-szqe6","montevideo",2019-10-17 16:10:35
"CADETE GESTOR CON MOTO","","Auxiliar","Cadetería - Cobranzas","Hace 4 semanas ","Cadete gestor con moto, entrega de sobres, cobranzas, gestiones
ante entes públicos, entrega de pedidos entre otras cosas.
Disponibilidad fines de semana.  ...","https://trabajo.gallito.com.uy/anuncio/cadete-gestor-con-moto-ymmu2","montevideo",2019-10-17 16:10:35
"TÉCNICO ELECTROMECÁNICO","AGLH Consultores","Supervisor / Encargado","Producción","Hace 4 semanas ","Orientamos la búsqueda a personas con formación técnica en electricidad y/o electromecánica. Asimismo es requisito excluyente contar con experiencia en pla ...","https://trabajo.gallito.com.uy/anuncio/tecnico-electromecanico-3barm","montevideo",2019-10-17 16:10:35
"ALUMINIO","Aberturas aluminio ","Medio Oficial","Producción","Hace 1 mes ","Medio
Oficial armador o colocador Armado o colocaciones con total responsabilidad","https://trabajo.gallito.com.uy/anuncio/aluminio-v3t9b","montevideo",2019-10-17 16:10:35
"VENDEDOR/A PARA SALON","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Importante empresa selecciona vendedor/a para ramo decoracion, mebles y hogar. 
Zona Centro
Realiza tareas vinculadas a la venta de salon, orden del local, ...","https://trabajo.gallito.com.uy/anuncio/vendedor-a-para-salon-d68v7","montevideo",2019-10-17 16:10:35
"CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER DE TAXI DE MONTEVIDEO. LIBRETA CATEGORÍA E DE MONTEVIDEO. TURNO DE HORARIO DIURNO DE 3 A 15 HS Y TURNO DE HORARIO NOCTURNO DE 15 A 3 HS. RELEVO PUER ...","https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-qszu4","montevideo",2019-10-17 16:10:35
"FIAMBRERIA /ROTISERIA","Autoservice","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Atención fiambrería y/o Rotisería con experiencia. Atención Fiambrería y/o Rotisería con experiencia.","https://trabajo.gallito.com.uy/anuncio/fiambreria-rotiseria-2m8zn","montevideo",2019-10-17 16:10:35
"VENDEDOR DE AGENCIA DE VIAJES","Empresa con amplia trayectoria","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Asesoramiento y venta de viajes.

Requisitos:
- Manejo de programas Amadeus y/o Sabre
- Disponibilidad para trabajar fines de semana
Se valorara:
- Experie ...","https://trabajo.gallito.com.uy/anuncio/vendedor-de-agencia-de-viajes-5m493","montevideo",2019-10-17 16:10:35
"PERSONAL PARA CONTROL DE STOCK","","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Nos encontramos en búsqueda de personal con experiencia en tareas de inventarios. Se incorporaran al equipo de trabajo de manera eventual, desarrollando ta ...","https://trabajo.gallito.com.uy/anuncio/personal-para-control-de-stock-2penq","montevideo",2019-10-17 16:10:35
"CHOFER","Urgente","Peon","Servicios - Oficios","Hace 1 mes ","Chofer para Uber turno diurno . Libreta categoria E con experiencia y empresa abierta para chofer de aplicaciones (uber). Responsable y cuidadoso ","https://trabajo.gallito.com.uy/anuncio/chofer-2mp3t","montevideo",2019-10-17 16:10:35
"LIMPIADORA PARA OFICINA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Señora de 35 a 45 años para suplencia. 
Horario de 7.30 a 16.30 hs. de lunes a viernes
Limpieza de oficinas.
Referencias comprobables Limpieza de oficina.  ...","https://trabajo.gallito.com.uy/anuncio/limpiadora-para-oficina-m2565","montevideo",2019-10-17 16:10:35
"BACHERO / LIMPIEZA DE COCINA Y DEMÁS ÁREAS DE ROTISERIA - EXPERIENCIA COMPROBABLE","IMPORTANTE ROTISERIA GOURMET / CAFETERIA / CONFITERIA","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Responderá directamente a la encargada de cocina, deberá realizar tareas de bacheo, limpieza de cocina y demás áreas de la rotiseria así como tareas básica ...","https://trabajo.gallito.com.uy/anuncio/bachero-limpieza-de-cocina-y-demas-areas-de-rotiseria-z4d8j","montevideo",2019-10-17 16:10:35
"UNILEVER: ANALISTA FUNCIONAL IT (CONTRATO A TÉRMINO- 6 MESES)","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Cada día, dos mil millones de personas utilizan productos de Unilever para verse bien, sentirse bien y sacarle más provecho a la vida, lo que nos da una op ...","https://trabajo.gallito.com.uy/anuncio/unilever-analista-funcional-it-contrato-a-termino-6-meses-qn373","montevideo",2019-10-17 16:10:35
"CHOFER TAXI PRO","SILVIA PARAMOS","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER TAXI CUIDAR,Y MANTENER LIMPIO UN AUTO 0 KMT","https://trabajo.gallito.com.uy/anuncio/chofer-taxi-pro-eh487","montevideo",2019-10-17 16:10:35
"VENDEDOR DE SERVICIOS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Si sos vendedor de servicios y querés anexar una nueva propuesta a tu cartera de clientes esta es tu oportunidad. Excelente comisión- Venta profesional de  ...","https://trabajo.gallito.com.uy/anuncio/vendedor-de-servicios-6732d","montevideo",2019-10-17 16:10:35
"AUXILIAR ADMINISTRATIVO CONTABLE","Importante empresa del rubro automotriz","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","-Ingreso de comprobantes al sistema Memory Conty 
-Analizar cuentas de gastos, elaborar informes contables.
-Conciliaciones Bancarias
- Conciliaciones con  ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-contable-puq4s","montevideo",2019-10-17 16:10:35
"VENDEDOR TELEMARKETER","GRUPO FRACTAL","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","* Gestionar nuestra base de datos con el propósito de comercializar los productos de la campaña representada ( préstamos en efectivo, tarjetas de crédito,  ...","https://trabajo.gallito.com.uy/anuncio/vendedor-telemarketer-2bs68","montevideo",2019-10-17 16:10:35
"ASESOR EN COBRANZAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Nos encontramos en la búsqueda de jóvenes para formar parte de nuestro equipo de trabajo en el cargo de recupero de activos.
TAREA: Gestión de mora 
Se ofr ...","https://trabajo.gallito.com.uy/anuncio/asesor-en-cobranzas-apszd","montevideo",2019-10-17 16:10:35
"PERSONA PARA LABORATORIO DE CALIBRACIÓN","Importante empresa","Asistente","Administración - Secretariado","Hace 1 mes ","Emisión de certificados
Mantenimiento de los archivos del laboratorio
Mantenimiento de las condiciones de trabajo
Ingreso de instrumentos para calibrar Cum ...","https://trabajo.gallito.com.uy/anuncio/persona-para-laboratorio-de-calibracion-a3q45","montevideo",2019-10-17 16:10:35
"DEVOPS","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 1 mes ","CUÁLES SON LOS REQUISITOS?

Bachillerato Completo
Conocimientos y experiencia laboral en:
SCM, manejo de SQL.
Administración de Tomcat. y JBOSS.
Experienci ...","https://trabajo.gallito.com.uy/anuncio/devops-peeg3","montevideo",2019-10-17 16:10:35
"LICENCIADO EN ENFERMERÍA","HOSPITAL POLICIAL","Técnico / Especialista","Salud","Hace 1 mes ","Inherentes a la Profesión.- Inherentes a la Profesión.-","https://trabajo.gallito.com.uy/anuncio/licenciado-en-enfermeria-544n2","montevideo",2019-10-17 16:10:35
"MEDICINA GENERAL","IMPORTANTE EMPRESA","Profesional","Salud","Hace 1 mes ","Consultorio medicina general
Certificaciones médicas
Actividades externas en empresas
Opcional idas al interior  del país Se pretende de los postulantes:
P ...","https://trabajo.gallito.com.uy/anuncio/medicina-general-tvpp4","montevideo",2019-10-17 16:10:35
"ANALISTA DE COMERCIO EXTERIOR (CONTRATO A TÉRMINO POR 6 MESES)","Olam Uruguay","Analista","Administración - Secretariado","Hace 1 mes ","La persona será responsable de dar soporte a la Gerencia del área en la coordinación de actividades relacionadas con acuerdos comerciales, atendiendo a que ...","https://trabajo.gallito.com.uy/anuncio/analista-de-comercio-exterior-contrato-a-termino-por-6-meses-bnspu","montevideo",2019-10-17 16:10:35
"RECEPCIONISTA ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 1 mes ","La presente constituye una excelente oportunidad para integrarse a una empresa de trayectoria, donde se valoran y alientan las nuevas ideas, ganas de progr ...","https://trabajo.gallito.com.uy/anuncio/recepcionista-administrativa-r3pb6","montevideo",2019-10-17 16:10:35
"JEFE DE SISTEMAS","ADVICE","Jefe","Tecnologías de la información","Hace 1 mes ","Seleccionamos para importante empresa nacional.

Buscamos:
Profesional egresado de Ingeniería Sistemas, Licenciado en Sistemas o carreras afines con domini ...","https://trabajo.gallito.com.uy/anuncio/jefe-de-sistemas-bv7uu","montevideo",2019-10-17 16:10:35
"TORREVIEJA: DIRECTOR TÉCNICO","ADVICE","Gerente","Directivos - Ejecutivos","Hace 1 mes ","Buscamos profesionales universitarios del Doctorado en Ciencias Veterinarias o Ingeniería Agrónoma. Especialización en Nutrición Animal (no excluyente). Do ...","https://trabajo.gallito.com.uy/anuncio/solsire-director-tecnico-s72hr","montevideo",2019-10-17 16:10:35
"TORREVIEJA: GERENTE COMERCIAL","ADVICE","Gerente","Ventas - Comercial","Hace 1 mes ","Buscamos profesionales universitarios de las Licenciaturas de Administración de Empresas, Marketing o carreras afines. Se valorará conocimientos referentes ...","https://trabajo.gallito.com.uy/anuncio/solsire-gerente-comercial-93vps","montevideo",2019-10-17 16:10:35
"ANALISTA DE BUSINESS INTELLIGENCE- EXPERIENCIA CON PENTAHO","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 1 mes ","Qué proponemos?

• El desafío de participar en proyectos (nacionales e internacionales) de alto impacto

• Estabilidad y excelente ambiente laboral

• Esta ...","https://trabajo.gallito.com.uy/anuncio/analista-de-business-intelligence-experiencia-con-pentaho-2pd55","montevideo",2019-10-17 16:10:35
"AUXILIAR DE VENTAS","SUPER EDISON","Auxiliar","Servicios - Oficios","Hace 1 mes ","Tareas relativas a carnicero cortador Tareas relativas a carnicero cortador","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-ventas-v5ra2","montevideo",2019-10-17 16:10:35
"ADMINISTRADOR DE BASE DE DATOS. PERFIL INFORMÁTICO","GEOCOM URUGUAY","Supervisor / Encargado","Tecnologías de la información","Hace 1 mes ","Nos encontramos en la búsqueda de un Administrador de Base de Datos Senior.

Requisitos:

- Mínimo 3 años de experiencia en cargo similares

- Instalación, ...","https://trabajo.gallito.com.uy/anuncio/administrador-de-base-de-datos-2h5yz","montevideo",2019-10-17 16:10:35
"TÉCNICO EN TELECOMUNICACIONES","GEOCOM URUGUAY","Técnico / Especialista","Tecnologías de la información","Hace 1 mes ","GEOCOM es una empresa fundada en 1997, dedicada a brindar servicios en insumos informáticos globales, con proyectos en diferentes sectores: Gobierno, Finan ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-telecomunicaciones-nqp84","montevideo",2019-10-17 16:10:35
"RESPONSABLE  DE  DEPOSITO","Talento  Consultores","Auxiliar","Logística - Distribución","Hace 1 mes ","Control de stock, ingreso y salida  de mercaderia, armado de pedidos, planificacion, organizacion de envios Control de stock, ingreso y salida  de mercader ...","https://trabajo.gallito.com.uy/anuncio/responsable-de-deposito-2th2m","montevideo",2019-10-17 16:10:35
"CHOFER OPERADOR DE GRÚA AUTOPROPULSADA","GyE","Peon","Servicios - Oficios","Hace 1 mes ","Chofer Operador de Grúa Autopropulsada y camión hidrogrua con semirremolque - Experiencia mínima comprobable 3 años Operardor de grúas en todo el País ...","https://trabajo.gallito.com.uy/anuncio/chofer-operador-de-grua-autopropulsada-egujm","montevideo",2019-10-17 16:10:35
"EMPRENDE AHORA","Nuevo Horizonte ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Busco Personas APACIONADAS /OS en VENTAS 
Ganancias 40%
Comisiones quincenales.
Usando REDES Sociales y Contacto Persona a Persona 
Flexibilidad de Horario ...","https://trabajo.gallito.com.uy/anuncio/emprende-ahora-58uh4","montevideo",2019-10-17 16:10:35
"SE BUSCAN DISTRIBUIDORAS INDEPENDIENTES PARA TODO EL PAIS.","Importadora","Auxiliar","Logística - Distribución","Hace 1 mes ","Buscamos Distribuidores independientes para nuestro producto. 
Se trata de hojillas, contamos con varios tamaños.
Producto eco friendly, 
Buscamos distribu ...","https://trabajo.gallito.com.uy/anuncio/se-buscan-distribuidoras-independientes-para-todo-el-pais-55stm","montevideo",2019-10-17 16:10:35
"AUXILIAR DE DEPOSITO","Abiler","Auxiliar","Logística - Distribución","Hace 1 mes ","Carga y descarga de mercadería, reposición de mercadería a sucursales, orden y limpieza de depósito Lunes a sábados, 44 horas semanales, 20 a 25 años, cicl ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-deposito-647vv","montevideo",2019-10-17 16:10:35
"BRUSHINISTA Y MANICURA","Estética unisex","Auxiliar","Servicios - Oficios","Hace 1 mes ","Lavados ,brushing ,manicuria,peinados Buen desempeño en peinados","https://trabajo.gallito.com.uy/anuncio/brushinista-y-manicura-rhten","montevideo",2019-10-17 16:10:35
"TÉCNICO EN ELECTRÓNICA, REDES Y/O AUDIO","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Importante empresa nacional selecciona técnico con conocimientos en electrónica, redes y audio o seguridad. Instalaciones en proyectos de sistemas de segur ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-electronica-redes-y-o-audio-emgus","montevideo",2019-10-17 16:10:35
"SALES ASSISTANT","ADVICE","Auxiliar","Administración - Secretariado","Hace 1 mes ","Will provide support to Management and the Sales Department, making contact with clients in different parts of the world via e-mail and phone. The person w ...","https://trabajo.gallito.com.uy/anuncio/sales-assistant-hy9ym","montevideo",2019-10-17 16:10:35
"AYUDANTE DE COCINA","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Apoyo en elaboración y armado de pedidos, mantenimiento de higiene de lugar de trabajo Elaborar los platos asignados, controlar stock de insumos","https://trabajo.gallito.com.uy/anuncio/ayudante-de-cocina-ye798","montevideo",2019-10-17 16:10:35
"AUXILIAR DE VENTAS","LAS ROSAS SRL","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Auxiliar de ventas Ventas","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-ventas-3p4y4","montevideo",2019-10-17 16:10:35
"AUXILIAR ADMINISTRATIVO - ATENCIÓN AL CLIENTE - ASPIRANTES@ABBATE.COM.UY","Abbate","Auxiliar","Administración - Secretariado","Hace 1 mes ","Orientamos la búsqueda a candidatos con formación en administración, con manejo avanzado de herramientas informáticas y experiencia previa en tareas admini ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-administrativo-atencion-al-cliente-aspirantes-abbate-com-uy-uq48y","montevideo",2019-10-17 16:10:35
"MOZO NOCTURNO","Bar Rodó","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Atención integral de los clientes del Bar Servicio a las mesas. Armado y desarmado de las plazas del bar","https://trabajo.gallito.com.uy/anuncio/mozo-nocturno-rdmgj","montevideo",2019-10-17 16:10:35
"MECÁNICO DE MOTOS CON EXPERIENCIA EN REPARACIÓN DE MOTOS","","Técnico / Especialista","Producción","Hace 1 mes ","HARLEY DAVIDSON selecciona Mecánico para su taller de Service y Reparación.

La persona seleccionada tendrá a su cargo la realización de reparaciones y los ...","https://trabajo.gallito.com.uy/anuncio/mecanico-de-motos-con-experiencia-en-reparacion-de-motos-p6d3e","montevideo",2019-10-17 16:10:35
"ANALISTA DE NEGOCIOS - IMPORTANTE LABORATORIO","ADVICE","Analista","Administración - Secretariado","Hace 1 mes ","Objetivos de la posición:
Elaborará estadísticas relacionadas con la venta y market share de los distintos productos de la empresa.
Investigará, recopilará ...","https://trabajo.gallito.com.uy/anuncio/analista-de-negocios-importante-laboratorio-85vtz","montevideo",2019-10-17 16:10:35
"RESPONSABLE DE NEGOCIO","ADVICE","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Objetivos de la Posición:
Gestionará y supervisará todo el equipo, vendedores, cargos administrativos y taller. 
Mantendrá contactos con sucursales y punto ...","https://trabajo.gallito.com.uy/anuncio/responsable-de-negocio-6d4ry","montevideo",2019-10-17 16:10:35
"MEDIO OFICIAL ELÉCTRICO","ADVICE","Medio Oficial","Producción","Hace 1 mes ","Objetivos de la Posición:
Se encargará de tareas de mantenimiento preventivo y correctivo, colaborando con el oficial, utilizando herramientas, componentes ...","https://trabajo.gallito.com.uy/anuncio/medio-oficial-electrico-ervnd","montevideo",2019-10-17 16:10:35
