"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"ASESOR DE BIENESTAR",NA,"Auxiliar","Ventas - Comercial","Hace 1 mes ","Formará parte de una Organización que promueve la salud y el bienestar a través de una empresa líder a nivel mundial en nutrición celular y cosmética. Será ...","montevideo","/anuncio/asesor-de-bienestar-5g32u",2019-06-17 17:38:12
"ASESOR DE BIENESTAR/ EMPRENDIMIENTO PERSONAL",NA,"Auxiliar","Ventas - Comercial","Hace 1 mes ","Formará parte de una Organización que promueve la salud y el bienestar a través de una empresa líder a nivel mundial en nutrición celular y cosmética. Será ...","montevideo","/anuncio/asesor-de-bienestar-emprendimiento-personal-hnm3m",2019-06-17 17:38:12
"MODELADOR DE PROCESOS FÍSICOS","Sinfor SRL","Profesional","Producción","Hace 1 mes ","Ingeniero Electrico para Modelador de Procesos Fisicos  Deberá analizar procesos fisicos que suceden en plantan industriales y desarrollar su modelado mate ...","montevideo","/anuncio/modelador-de-procesos-fisicos-583a2",2019-06-17 17:38:12
"ANALISTA DESARROLLADOR BASE DE DATOS SENIOR CON 5 AÑOS DE EXPERIENCIA","Sinfor SRL","Analista","Tecnologías de la información","Hace 1 mes ","Persona con perfil tecnico y analítico, buenas habilidades comunicacionales y con predisposición para el trabajo en Equipo. El candidato tendra trato con u ...","montevideo","/anuncio/analista-desarrollador-base-de-datos-senior-con-5-anos-de-experiencia-qmjds",2019-06-17 17:38:12
"COCINEROS/PIZZEROS","La Fabbrica","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Personal gastronómico entre 25 y 35 años para local próximo a abrir, especializado en pizzas y/o pasta. Producción, elaboración y creatividad. Pizzas estil ...","montevideo","/anuncio/cocineros-pizzeros-pnejr",2019-06-17 17:38:12
"ESTETICISTA","PARIS BEAUTY","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Masajes, uso de aparatologia(punta de diamante, ultracavitador,etc) facial completo,peeling, depilacion con roll on. Atender al publico","montevideo","/anuncio/esteticista-ga8td",2019-06-17 17:38:12
"CHOFER PARA REPARTO",NA,"Medio Oficial","Producción","Hace 1 mes ","Reparto Carga y Descarga Control de stock Chofer para reparto y tareas de deposito (carga y descarga) en montevideo c/experiencia previa (excluyente), mini ...","montevideo","/anuncio/chofer-para-reparto-enyjv",2019-06-17 17:38:12
"INSTRUCTOR DE MANEJO","HOY MANEJO","Técnico / Especialista","Educación - Recreación - Deportes","Hace 1 mes ","Instructor de manejo disponibilidad horaria.","montevideo","/anuncio/instructor-de-manejo-ueyds",2019-06-17 17:38:12
"VENDEDOR VIAJERO","Consultora Human Phi","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Seleccionamos Vendedor Viajero para importante empresa del rubro Seguridad Industrial y afines. La Persona Debe ser alguien muy proactivo y dinámico, con ...","montevideo","/anuncio/vendedor-viajero-8n5hd",2019-06-17 17:38:12
"CHOFER DE APLICACIÓN","Federico Fernandez","Peon","Servicios - Oficios","Hace 1 mes ","Se busca chofer con libreta e con unipersonales abierta, carne de salud , horario de 8pm a 8 am relevo puerta el alquiler es de 5000 pesos ganancias aprox  ...","montevideo","/anuncio/chofer-de-aplicacion-z2egr",2019-06-17 17:38:12
"FIAMBRERA/O CON EXPERIENCIA","Autoservice","Auxiliar","Servicios - Oficios","Hace 1 mes ","Atención mostrador fiambrería  con experiencia. Atención mostrador fiambrería con experiencia","montevideo","/anuncio/fiambrera-o-con-experiencia-sbpmb",2019-06-17 17:38:12
"AUXILIAR DE LIMPIEZA MASCULINO","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Importante empresa líder en su rubro, ubicada en Brazo Oriental, selecciona: Auxiliar de Limpieza masculino para integrarse a su equipo de trabajo. Indispe ...","montevideo","/anuncio/auxiliar-de-limpieza-ms684",2019-06-17 17:38:12
"AYUDANTE DE PELUQUERÍA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 4 semanas ","Experiencia como manícura, pedícura y depilación. Es importante la puntualidad y la cooperación con el equipo.","montevideo","/anuncio/ayudante-mhzg5",2019-06-17 17:38:12
"OFICIAL SANITARIO","Grupo Pradis","Técnico / Especialista","Construcción - Arquitectura","Hace 4 semanas ","Seleccionamos para importante Empresa: Oficial Sanitario para desempeñarse 44 horas semanales, de lunes a sábados. Orientamos la búsqueda a personas con  ...","montevideo","/anuncio/oficial-sanitario-np7y7",2019-06-17 17:38:12
"ACOMPAÑANTE","deslindar","Auxiliar","Salud","Hace 4 semanas ","Acompañante  exclusiva Acompañante entre 18  a  25","montevideo","/anuncio/acompanante-u3p4q",2019-06-17 17:38:12
"SUPERVISORA","deslindar","Auxiliar","Salud","Hace 4 semanas ","supervisora asistente acompañante 18  a 25 años varias","montevideo","/anuncio/supervisora-4ru8s",2019-06-17 17:38:12
"MANTENIMIENTO JARDINERÍA","ASOCIACIÓN COOPERATIVA jOSÉ pEDRO vARELA","Técnico / Especialista","Servicios - Oficios","Hace 4 semanas ","mantenimiento de espacios verdes en complejo habitacional a convenir","montevideo","/anuncio/mantenimiento-jardineria-7ym3n",2019-06-17 17:38:12
"BRUSHINISTA","Importante empresa","Auxiliar","Servicios - Oficios","Hace 4 semanas "," manicura y ayudanta de peluquería con experiencia  previa,  para  2 o 3 días a la  semana, colocar numero de  teléfono de contacto  manicura y  ayudante d ...","montevideo","/anuncio/brushinista-ygr2b",2019-06-17 17:38:12
"ADMINISTRATIVO/A - RECEPCIONISTA","Empresa radicada en Montevideo","Auxiliar","Administración - Secretariado","Hace 1 mes ","•	Trabajo de lunes a viernes. •	Ingreso de información al sistema informático. Gestión de Inventarios. Control y conciliación de stock. (Se valorará conoci ...","montevideo","/anuncio/administrativo-recepcionista-p293h",2019-06-17 17:38:12
"ANALISTA DE LABORATORIO","Importante empresa","Analista","Producción","Hace 1 mes ","Quien ocupe el cargo deberá realizar análisis de laboratorio de materias primas, productos terminados e inspección de calidad de los procesos productivos.  ...","montevideo","/anuncio/analista-de-laboratorio-rypvh",2019-06-17 17:38:12
"MECÁNICO","Importante empresa","Técnico / Especialista","Producción","Hace 1 mes ","Quien ocupe el cargo deberá realizar trabajos de mecánica en planta industrial, reportando a Supervisor de mantenimiento. Egresado o próximo a recibirse en ...","montevideo","/anuncio/mecanico-v5vz5",2019-06-17 17:38:12
"VENTA TELEFONICA","Empresa de servicios","Auxiliar","Teleoperadores - Call Center","Hace 1 mes ","Brindamos: o	Salario base + comisiones. o	Lugar de trabajo confortable y buen clima laboral.  ¡Aquí es tu lugar! ¡Te esperamos! Seleccionamos vendedores t ...","montevideo","/anuncio/venta-telefonica-2erpr",2019-06-17 17:38:12
"COCINERO","Nuevo emprendimiento","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Desarrollar todas las actividades relacionadas con la planificación,organización, dirección y control de la producción de comidas así como el mantenimiento ...","montevideo","/anuncio/cocinero-625t3",2019-06-17 17:38:12
"JOVEN DINAMICO CON GANAS DE TRABAJAR Y APRENDER PARA TRABAJO EN FABRICA CORTINAS DE ENROLLAR .","aberturas moika","Peon","Producción","Hace 1 mes ","Joven con ganas de aprender dinamico , activo , para trabajo en fabrica de cortirnas de enrollar pvc , se valorara responsabilidad , cumplimiento y dinamis ...","montevideo","/anuncio/joven-dinamico-con-ganas-de-trabajar-y-aprender-para-trabajo-en-fabrica-cortinas-de-enrollar-uamav",2019-06-17 17:38:12
"DISTRIBUIDOR","Importante empresa","Auxiliar","Logística - Distribución","Hace 1 mes ","Distribuidor para el interior del país exclusividad excelente rentabilidades importante marca de alfajores Distribuidor con empresa requiere compromiso zon ...","montevideo","/anuncio/distribuidor-mq52m",2019-06-17 17:38:12
"DISEÑADOR MULTIMEDIA SEMISENIOR CON EXPER EN PRODUCCIONES AUDIOVISUALES DE 2 AÑOS O MAS","Sinfor SRL","Técnico / Especialista","Arte - Diseño - Comunicación","Hace 1 mes ","Titulo terciario de Diseño Multimedia /Animación y videojuegos - Diseñador Multimedia Semisenior - Se requiere experiencia en diseño y desarrollo de modelo ...","montevideo","/anuncio/disenador-multimedia-semisenior-con-exper-en-producciones-audiovisuales-de-2-anos-o-mas-mb4du",2019-06-17 17:38:12
"ANALISTA DATAWAREHOUSE SENIOR CON 5 AÑOS EXPERIENCIA EN ANALISIS DE PROCESO Y GESTION DE DESARROLLOS EN BASE DATOS SQL","Sinfor SRL","Analista","Tecnologías de la información","Hace 1 mes ","Ingeniera/o y/o Licenciada/o en Sistemas para administración y seguimiento de proyectos, que cuente con capacidad de hacer relevamiento y Analisis de proce ...","montevideo","/anuncio/analista-datawarehouse-senior-con-5-anos-experiencia-en-analisis-de-proceso-y-gestion-de-desarrollos-en-base-datos-sql-pd6d4",2019-06-17 17:38:12
"INGENIERO DE SOFTWARE O CARRERA SIMILAR - ARQUITECTO JAVA SEMISENIOR CON MAS DE 3 AÑOS DE EXPERIENCIA","Sinfor SRL","Profesional","Tecnologías de la información","Hace 1 mes ","Arquitecto JAVA SemiSenior con experiencia en la Definición/Diseño/Arquitectura de Software en Plataformas JAVA con 3 años o más de experiencia en el rol.  ...","montevideo","/anuncio/ingeniero-de-software-o-carrera-similar-arquitecto-java-semisenior-con-mas-de-3-anos-de-experiencia-8sr5j",2019-06-17 17:38:12
"DESARROLLADOR JAVA","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Empresa de primer nivel, proveedores de sistemas en sector financiero y retail. Personas que cuenten con formación vinculada a carreras de sistemas (prefe ...","montevideo","/anuncio/desarrollador-java-sapnb",2019-06-17 17:38:12
"SALVADOR LIVIO: VENDEDOR DE HERRAMIENTAS Y EQUIPOS DE DIAGNÓSTICO AUTOMOTRIZ","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Se encargará de cumplir con los objetivos de venta propuestos por la empresa, a partir de la venta de equipos diagnóstico automotriz y gestión de la relaci ...","montevideo","/anuncio/salvador-livio-vendedor-de-herramientas-y-equipos-de-diagnostico-automotriz-snreb",2019-06-17 17:38:12
"SALVADOR LIVIO: RESPONSABLE DE MARKETING","ADVICE","Supervisor / Encargado","Marketing - Publicidad","Hace 1 mes ","Sus responsabilidades serán entorno al: Desarrollo del Plan de Marketing y Comunicación anual para la empresa, administrando el presupuesto anual.  Creació ...","montevideo","/anuncio/salvador-livio-responsable-de-marketing-jbsdr",2019-06-17 17:38:12
"VENDEDOR - PART TIME / FULL TIME","LUMAC","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Buscamos jóvenes, con actitud emprendedora, energía positiva y pro activos.  Valoramos la responsabilidad, la puntualidad y la capacidad de superación pers ...","montevideo","/anuncio/vendedor-part-time-full-time-2d9rm",2019-06-17 17:38:12
"JEFE DE DEPARTAMENTO DE PRODUCCIÓN. (PARA LITORAL NORTE DEL PAÍS)","ADVICE","Jefe","Producción","Hace 3 semanas ","Tendrá como objetivo dar cumplimiento al plan de producción, planificar trabajos de mantenimiento y gestionar el almacenamiento del producto. Planificará l ...","montevideo","/anuncio/jefe-de-departamento-de-produccion-para-litoral-norte-del-pais-n5rhy",2019-06-17 17:38:12
"JEFE DE DEPARTAMENTO DE CALIDAD (PARA LITORAL NORTE DEL PAÍS)","ADVICE","Jefe","Producción","Hace 3 semanas ","Gestionará los laboratorios de forma de proporcionar resultados confiables y oportunos, optimizando los recursos humanos y materiales disponibles.  Llevará ...","montevideo","/anuncio/jefe-de-departamento-de-calidad-para-litoral-norte-del-pais-2z962",2019-06-17 17:38:12
"PRESUPUESTADORA-O PARA EMPRESA DE SERVICIOS","deslindar","Técnico / Especialista","Construcción - Arquitectura","Hace 3 semanas ","Cotizar obras. servicios de limpieza y otros en Licitaciones publicas y privadas Relacionamiento con clientes solo profesionales Cotizar obras. servicios d ...","montevideo","/anuncio/presupuestadora-o-para-empresa-de-servicios-mvz2p",2019-06-17 17:38:12
"AYUDANTE DE INGENIERO","Cota arquitectura","Asistente","Producción","Hace 3 semanas ","Orientamos nuestra búsqueda a Ayudante de Ingeniería con experiencia en Ingeniería Civil o estudiante avanzado de Ingeniería Civil de preferencia orientaci ...","montevideo","/anuncio/ayudante-de-ingeniero-e3mq6",2019-06-17 17:38:12
"BANCO SANTANDER: LÍDER DE PROYECTOS O ANALISTA SENIOR (CONTRATO A UN AÑO)","ADVICE","Analista","Tecnologías de la información","Hace 3 semanas ","Seleccionamos para BANCO SANTANDER. Estudiantes avanzados o egresados vinculados a carreras de sistemas o ciencias económicas (Ingeniería en Sistemas o Te ...","montevideo","/anuncio/banco-santander-lider-de-proyectos-o-analista-senior-contrato-a-un-ano-9eve4",2019-06-17 17:38:12
"ASESOR DE VENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","TAREA: Coordinar reuniones con potenciales clientes Horario PART TIME, 4 horas de lunes a viernes de 14.30 a 18.30 hs Sueldo base + comisiones sin tope I ...","montevideo","/anuncio/asesor-de-ventas-rd4ya",2019-06-17 17:38:12
"ANALISTA EN MARKETING",NA,"Analista","Marketing - Publicidad","Hace 3 semanas "," Sexo femenino, mayores de 35 años, independientes y emprendedoras. Buena remuneracion.","montevideo","/anuncio/analista-en-marketing-mhnd8",2019-06-17 17:38:12
"ENCARGADO",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas ","Buscamos Encargado con experiencia en gestión de local y equipos de trabajo. Buscamos jóven proactivo, dinámico, con don de mando que sea responsable de tu ...","montevideo","/anuncio/encargado-r4u7a",2019-06-17 17:38:12
"CHEF EJECUTIVO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Buscamos CHEF EJECUTIVO con estudios y experiencia, en cocina y gestión de equipos. Buscamos jóven proactivo, dinámico, creativo, con don de mando que moti ...","montevideo","/anuncio/chef-ejecutivo-9m98h",2019-06-17 17:38:12
"ADMINISTRATIVO Y VENTAS","Empresa de Venta al Público","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Asistente de Contabilidad y Vendedor Registros Contables y Ventas","montevideo","/anuncio/administrativo-y-ventas-aasjh",2019-06-17 17:38:12
"ATENCIÓN EN MOSTRADRO",NA,"Auxiliar","Servicios - Oficios","Hace 4 semanas ","  masculino hasta 30 años, rubro almacen, c/ referencias y experiencia.","montevideo","/anuncio/atencion-en-mostradro-5r7p3",2019-06-17 17:38:12
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 4 semanas "," Con moto, femenino o masculino, zona Cordon, horario de 14 a 18 hs.","montevideo","/anuncio/cadete-8g3y2",2019-06-17 17:38:12
"FIAMBRERO",NA,"Auxiliar","Atención al cliente","Hace 4 semanas "," FIAMBRERO/A con experiencia , optimas referencias, con ganas de trabajar. lunes a viernes, sabado medio dia,","montevideo","/anuncio/fiambrero-z85du",2019-06-17 17:38:12
"ENCARGADO DE DEPÓSITO","Droguería Industrial Uruguaya","Supervisor / Encargado","Logística - Distribución","Hace 4 semanas ","Control de ingresos, egresos y  movimientos de mercadería Revisar y ejecutar acciones en coordinación con otros sectores Realizar devoluciones de stock  po ...","montevideo","/anuncio/encargado-de-deposito-ypu9e",2019-06-17 17:38:12
"SYNGENTA: ORDER TO CASH ANALYST","ADVICE","Analista","Finanzas - Contabilidad - Auditoria","Hace 4 semanas ","Responsibilities include: provide accurate, timely and proper substantiation of financial reporting submissions in line with the Syngenta Financial Reporti ...","montevideo","/anuncio/syngenta-order-to-cash-analyst-9jgjb",2019-06-17 17:38:12
"AUXILIAR TELEFONICO",NA,"Auxiliar","Teleoperadores - Call Center","Hace 4 semanas "," Para cobranzas, part time, turno vespertino. Preferentemente entre 18 y 25 años.","montevideo","/anuncio/auxiliar-telefonico-8ts5n",2019-06-17 17:38:12
"ASISTENTE INMOBILIARIO",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," ASISTENTE inmobiliario 4Hrs.","montevideo","/anuncio/asistente-inmobiliario-syaqp",2019-06-17 17:38:12
"CHOFER","Urgente","Peon","Servicios - Oficios","Hace 4 semanas ","Chofers para Uber turno diurno y nocturno. Libreta categoria E con experiencia. Empresa unipersonal abierta o dispuesto a tramitarla.","montevideo","/anuncio/chofer-g8u8r",2019-06-17 17:38:12
"CAJERA",NA,"Auxiliar","Ventas - Comercial","Hace 4 semanas "," CAJERA reponedora Shop en Esta ción de Servicio Pocitos c/ experie ncia,dispinibilidad diurna y nocturna","montevideo","/anuncio/cajera-qm4yj",2019-06-17 17:38:12
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 4 semanas "," Para taxi 141 Libreta categoría E Contar con referencias  Titulares, suplentes y fines de semana Trato directo con el dueño","montevideo","/anuncio/chofer-qtnet",2019-06-17 17:38:12
"OFICIAL DE CREDITOS",NA,"Oficial","Producción","Hace 3 semanas "," OFICIAL de créditos para financiera ( sexo femenino) gestión de préstamos en general, atención al público e indispensable experiencia anterior, 44  horas ...","montevideo","/anuncio/oficial-de-creditos-ravzh",2019-06-17 17:38:12
"VIGILANTE",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," VIGILANTES disponibilidad horaria. ","montevideo","/anuncio/vigilante-yz2j2",2019-06-17 17:38:12
"JOACAMAR: RESPONSABLE DE CONTABILIDAD Y ADMINISTRACIÓN","ADVICE","Supervisor / Encargado","Administración - Secretariado","Hace 3 semanas ","Deberá desarrollar controles y profesionalizar el área de administración, teniendo a cargo el control de la facturación, cuentas corrientes, proveedores, c ...","montevideo","/anuncio/joacamar-responsable-de-contabilidad-y-administracion-ruu45",2019-06-17 17:38:12
"DISEÑADOR GRAFICO JUNIOR (PASANTÍA 3 MESES)","AUREN","Analista","Arte - Diseño - Comunicación","Hace 3 semanas ","Buscas formar parte de una Firma Internacional reconocida y estudias Diseño Gráfico, ésta es tu oportunidad.  Orientamos nuestra búsqueda a estudiantes de ...","montevideo","/anuncio/disenador-grafico-junior-pasantia-3-meses-ussd7",2019-06-17 17:38:12
"COCINAERAS Y AUXILIAR DE MANTENIMIENTO",NA,"Auxiliar","Salud","Hace 3 semanas ","- hogar tercera edad cuidadoras y enfermeras c/exp ","montevideo","/anuncio/cocinaeras-y-auxiliar-de-mantenimiento-j35h8",2019-06-17 17:38:12
"AYUDANTE REPOSTERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," AYUDANTE repostero planta industrial, lunes a viernes de 14 a 22 hrs.  domingo de 06 a 14 hrs.zona Paso Carrasco","montevideo","/anuncio/ayudante-repostero-sydht",2019-06-17 17:38:12
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER para taxi con experiencia o sin experiencia, con buenas referencias. Ambos turnos.","montevideo","/anuncio/chofer-3yuu4",2019-06-17 17:38:12
"RESPONSABLE DE ASEGURAMIENTO DE CALIDAD","ADVICE","Profesional","Producción","Hace 3 semanas ","Será responsable por el cumplimiento de las Buenas Prácticas de Manufactura vigentes y de otras normas o reglamentaciones relacionadas con la calidad del p ...","montevideo","/anuncio/responsable-de-aseguramiento-de-calidad-9qj6v",2019-06-17 17:38:12
"REPONEDOR",NA,"Auxiliar","Ventas - Comercial","Hace 3 semanas "," Para salón   Turno: noche","montevideo","/anuncio/reponedor-4d37g",2019-06-17 17:38:12
"BACHERA/O",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Para supermercado","montevideo","/anuncio/bachera-o-hyt4u",2019-06-17 17:38:12
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER para taxi diurno, experiencia en manejo, buen coche, radio 141.con relevos.","montevideo","/anuncio/chofer-v59dm",2019-06-17 17:38:12
"COCINERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," COCINERO rotisero con experiencia  ","montevideo","/anuncio/cocinero-2tt63",2019-06-17 17:38:12
"TÉCNICO ELECTROMECÁNICO",NA,"Técnico / Especialista","Producción","Hace 3 semanas "," Imprescindible con referencias","montevideo","/anuncio/tecnico-electromecanico-szqzj",2019-06-17 17:38:12
"PSICOLOGA",NA,"Profesional","Salud","Hace 3 semanas ","PSICOLOGA o estudiante de psicología o estudiante de magisterio para trabajar con chica con autismo martes y jueves de 13 a 17 hrs Solymar PSICOLOGA o estu ...","montevideo","/anuncio/psicologa-jmjn9",2019-06-17 17:38:12
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Con locomoción  Experiencia en ventas","montevideo","/anuncio/vendedor-nt8bj",2019-06-17 17:38:12
"ESTUDIANTE DE CC.EE. JR. (PRIMERA EXPERIENCIA LABORAL)","ADVICE","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Importante empresa. Estudiantes de la carrera de Contador Público o Administración, que cuenten con Contabilidad General I aprobada (preferentemente). Ser ...","montevideo","/anuncio/estudiante-de-cc-ee-jr-primera-experiencia-laboral-dbnsz",2019-06-17 17:38:12
"ASISTENTE CONTABLE PARA EMPRESA PÚBLICA","Consultora Human Phi","Asistente","Finanzas - Contabilidad - Auditoria","Hace 3 semanas ","Seleccionamos para importante organismo Asistente Contable con el siguiente perfil.   +Los Requisitos: •	Excluyentes: o	Formación curricular mínima excl ...","montevideo","/anuncio/asistente-contable-para-empresa-publica-ventm",2019-06-17 17:38:12
"CHOFER PARA TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Con experiencia y referencias.  Radio Taxi Patronal, Libreta categoría E.  Ambos turnos   ","montevideo","/anuncio/chofer-para-taxi-nj868",2019-06-17 17:38:12
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Para taxi Jubilado, ambos sexos Para turno vespertino ","montevideo","/anuncio/chofer-he9ma",2019-06-17 17:38:12
"JEFE DE DEPARTAMENTO DE PRODUCCIÓN (PARA LITORAL NORTE DEL PAÍS)","ADVICE","Jefe","Producción","Hace 3 semanas ","Tendrá como objetivo dar cumplimiento al plan de producción, asegurando la disponibilidad y máxima eficiencia de las unidades de operaciones y procesos a c ...","montevideo","/anuncio/jefe-de-departamento-de-produccion-para-litoral-norte-del-pais-v5jnv",2019-06-17 17:38:12
"CONDUCTOR",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CONDUCTORES profesionales ambos sexos categoria E, es fundamental buen trato con el publico, el cuidado de las unidades y buena pres encia los interesado ...","montevideo","/anuncio/conductor-m26vn",2019-06-17 17:38:12
"AUXILIAR ADMINISTRATIVO / RECEPCIONISTA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 3 semanas ","AUXILIAR ADMINISTRATIVA GESTIÓN COBRANZAS,SEGUIMIENTO MOROSOS, ATENCIÓN TELEFÓNICA.","montevideo","/anuncio/auxiliar-administrativo-recepcionista-7j84m",2019-06-17 17:38:12
"TEJEDOR Y URDIDOR",NA,"Oficial","Servicios - Oficios","Hace 3 semanas "," TEJEDORES para cordones y cintas y urdidores c/ experiencia, prefere ntemente zona La Teja.","montevideo","/anuncio/tejedor-y-urdidor-72tbh",2019-06-17 17:38:12
"AYUDANTE PARA ROTISERIA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," AYUDANTE masculino p/ rotisería/ chiviteria con experiencia masculino.zona Malvín.","montevideo","/anuncio/ayudante-para-rotiseria-zjrhb",2019-06-17 17:38:12
"ENCARGADA",NA,"Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas "," ENCARGADA para confitería con experiencia mínima 5 años en el cargo. Excelente presencia y trato de 35 a 45 años formación en ventas manejo de caja y pers ...","montevideo","/anuncio/encargada-7eanb",2019-06-17 17:38:12
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas ","- CHOFER de taxi, libreta E Montevideo. Efectivo y suplencia fin de semana ","montevideo","/anuncio/chofer-t5356",2019-06-17 17:38:12
"SUPERVISORA DE SUCURSAL","AUREN","Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas ","Auren Capital Humano selecciona SUPERVISORA DE SUCURSAL para reconocido CLUB DE FITNESS & SPA ubicado en Ciudad de la Costa.  Orientamos nuestra búsqueda  ...","montevideo","/anuncio/supervisora-de-sucursal-7vrb6",2019-06-17 17:38:12
"AUXILIAR DE FIAMBRERIA","Importante empresa","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas ","Personal Femenino para fiambrería horario de lunes a sábado horario 8:30 a 16:30 Con experiencia en rubro fiambreria","montevideo","/anuncio/auxiliar-de-fiambreria-by858",2019-06-17 17:38:12
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Para servicios de areas verdes con experiencia y libreta de moto ","montevideo","/anuncio/vendedor-32v6s",2019-06-17 17:38:12
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," chofer","montevideo","/anuncio/chofer-ypuhe",2019-06-17 17:38:12
"APRENDIZ DE SOLDADOR",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," APRENDIZ herrero que sepa algo de soldadura eléctrica. zona Paso de la Arena,","montevideo","/anuncio/aprendiz-de-soldador-dt624",2019-06-17 17:38:12
"GUARDIAS DE SEGURIDAD",NA,"Auxiliar","Seguridad - Vigilancia","Hace 3 semanas "," Edad 25 a 55 años, solo masculino, experiencia y buena  presencia. Zona Mdeo. y Costa Urbana llamar lunes","montevideo","/anuncio/guardias-de-seguridad-uhs25",2019-06-17 17:38:12
"BRUS",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," df","montevideo","/anuncio/brus-ygeph",2019-06-17 17:38:12
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," BRUSHINISTA ( estilistas) nuevo emprendimiento selecciona.","montevideo","/anuncio/brushinista-7mpzv",2019-06-17 17:38:12
"AUXILIAR",NA,"Auxiliar","Logística - Distribución","Hace 3 semanas "," AUXILIAR para deposito con libreta de auto o moto.","montevideo","/anuncio/auxiliar-98vsz",2019-06-17 17:38:12
"VENDEDORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Para artículos de decoración Preferentemente con locomoción propia Sueldo fijo y comisiones","montevideo","/anuncio/vendedora-mt5yb",2019-06-17 17:38:12
"MAQUINISTA",NA,"Oficial","Producción","Hace 3 semanas ","  de prendas de cuero  lanar con lana (c/ exp.), solicita em presa exportadora.","montevideo","/anuncio/maquinista-s3ajb",2019-06-17 17:38:12
"OPERARIO",NA,"Peon","Producción","Hace 3 semanas "," de mano para cuero lanar, solicita empresa exportadora.","montevideo","/anuncio/operario-tzpqq",2019-06-17 17:38:12
"DOMESTICA CON CAMA","Casa particular","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Enviar informes recientes comprobables y datos personales DOMESTICA con cama de 40 a 60 años, para cuidar señora  mayor, ","montevideo","/anuncio/domestica-con-cama-v9nuv",2019-06-17 17:38:12
"PINTOR DE AUTOS",NA,"Oficial","Servicios - Oficios","Hace 3 semanas "," MEDIO oficial pintor de autos,","montevideo","/anuncio/pintor-de-autos-jguzz",2019-06-17 17:38:12
"PANADERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," de Utu de panaderia principalmente y cocina","montevideo","/anuncio/panadero-s8649",2019-06-17 17:38:12
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," de cocina solo con experiencia ambos sexos","montevideo","/anuncio/ayudante-de-cocina-8u2vg",2019-06-17 17:38:12
"PEON",NA,"Peon","Producción","Hace 3 semanas "," PEON con buena presencia. de 20 a 30 años. Presentarse con cv de 9 a 12 hrs","montevideo","/anuncio/peon-vr6gz",2019-06-17 17:38:12
"RECEPCIONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas "," para salón de belleza con experiencia en facturación , desglose de IVA y manejo Excel","montevideo","/anuncio/recepcionista-nq4se",2019-06-17 17:38:12
