"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"ANALISTA FUNCIONAL ÁREA SALUD","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 1 mes ","Requisitos • Título de Licenciado en Registros Médicos o de Licenciado en Enfermería. estudiante avanzado o egresado de Medicina. • Experiencia clínica m ...","montevideo","/anuncio/analista-funcional-area-salud-4r2zz",2019-07-20 07:54:28
"PROFESOR DE IDIOMA ESPAÑOL CON POSTGRADO PARA PREPARAR CONCURSOS","Importante empresa","Profesional","Educación - Recreación - Deportes","Hace 1 mes ","Academia que prepara concursos para cargos públicos selecciona profesional especializado en Idioma Español con titulación preferentemente de Maestría para  ...","montevideo","/anuncio/profesor-de-idioma-espanol-con-postgrado-para-preparar-concursos-97tvh",2019-07-20 07:54:28
"IDÓNEO EN FARMACIA","Farmacia Constitucion sur","Auxiliar","Servicios - Oficios","Hace 1 mes ","Dispensación y atención al público Ser responsable","montevideo","/anuncio/idoneo-en-farmacia-87a2t",2019-07-20 07:54:28
"CORTADOR CON EXPERIENCIA","Autoservice","Auxiliar","Servicios - Oficios","Hace 1 mes ","Cortador Autoservice necesita personal para Carnicería con experiencia.","montevideo","/anuncio/cortador-con-experiencia-jvpy8",2019-07-20 07:54:28
"ADMINISTRADOR DE BASE DE DATOS SENIOR","GEOCOM URUGUAY","Supervisor / Encargado","Tecnologías de la información","Hace 1 mes ","Nos encontramos en la búsqueda de un Administrador de Base de Datos Senior para incorporarse al equipo de Infraestructura. Requisitos: - Mínimo 3 años de ...","montevideo","/anuncio/administrador-de-base-de-datos-senior-rsmhd",2019-07-20 07:54:28
"VENDEDOR PARA SALÓN ARTÍCULOS DE ILUMINACIÓN","Studio Luce ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Atención al público venta de artículos de iluminación. Atención al publico.","montevideo","/anuncio/vendedor-ug5rs",2019-07-20 07:54:28
"BACHERO/A CON EXPERIENCIA PARA HOTELERÍA","Grupo Bayton","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Nos encontramos en la búsqueda de bacheros/as eventuales para importante Hotel.  La persona se encargará de la higienización de las herramientas de trabaj ...","montevideo","/anuncio/bachero-a-con-experiencia-para-hoteleria-643pj",2019-07-20 07:54:28
"TÉCNICO EN INSTRUMENTACIÓN Y CONTROL","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Técnico de Servicio / Instrumentación & Control industrial para empresa de automatización. Sera necesario contar con estudios de electrónica, electrotecnia ...","montevideo","/anuncio/tecnico-en-instrumentacion-y-control-tbayd",2019-07-20 07:54:28
"AUXILIAR DE PRODUCCIÓN","Industria del Plástico","Peon","Producción","Hace 1 mes ","Empresa nacional productora de envases plásticos  busca un Auxiliar de Producción para su línea de producción. Trabajará en la línea de producción en tarea ...","montevideo","/anuncio/auxiliar-de-produccion-adpps",2019-07-20 07:54:28
"ENCARGADO DE SUCURSAL / ADMINISTRADOR","Pablo RRHH","Supervisor / Encargado","Recursos Humanos","Hace 1 mes ","EMPRESA SÓLIDA DEDICADA A IMPORTACIÓN Y VENTA (ONLINE Y MAYORISTA) Funciones a desempeñar: - Supervisor de personal (15-20 empleados) - Gestión de RRHH -  ...","montevideo","/anuncio/encargado-de-sucursal-administrador-prar5",2019-07-20 07:54:28
"VENDEDORA","AUREN","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Auren Capital Humano selecciona VENDEDORA para reconocido SPA ubicado en Punta Carretas.  Orientamos nuestra búsqueda a jóvenes con excelente presencia, c ...","montevideo","/anuncio/vendedora-jvp3b",2019-07-20 07:54:28
"SUPERVISORA DE SUCURSAL ","AUREN","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Auren Capital Humano selecciona SUPERVISORA DE SUCURSAL para reconocido SPA ubicado en Punta Carretas.  Orientamos nuestra búsqueda a personas con bachill ...","montevideo","/anuncio/supervisora-de-sucursal-punta-carretas-v7tba",2019-07-20 07:54:28
"INGENIERO DE PROCESOS","ADVICE","Profesional","Producción","Hace 1 mes ","La posición implica la responsabilidad sobre la optimización de los recursos de la organización.  Incluye: Estar a cargo de desarrollar mejores prácticas, ...","montevideo","/anuncio/ingeniero-de-procesos-98nyh",2019-07-20 07:54:28
"AZAFATAS PARA IMPORTANTES EVENTOS","Grupo Bayton","Asistente","Hotelería - Gastronomía - Turismo","Hace 1 mes ","Nos encontramos en la búsqueda de Azafatas para cubrir importantes eventos en la ciudad de Montevideo.  Se requiere buena presencia, orientación a trato co ...","montevideo","/anuncio/azafatas-para-importantes-eventos-d855a",2019-07-20 07:54:28
"AUXILIAR CONTABLE","NATALIA VICUDO","Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","•	Nuestra búsqueda se orienta a personas con bachillerato completo y será valorada la formación administrativa (UTU, BIOS, EDA). Se valorara  contar con ex ...","montevideo","/anuncio/auxiliar-contable-j2shp",2019-07-20 07:54:28
"CONFITERO","ALLONES ","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 mes ","CONFITERO COMPLETO. PANADERIA HORNO A LEÑA. CONFITERO COMPLETO.PANADERIA HORNO A LEÑA. TRABAJO EFECTIVO. TODOS LOS DIAS.BARRIO SUR. CARNE DE SALUD Y MANIPU ...","montevideo","/anuncio/confitero-nm75v",2019-07-20 07:54:28
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Se necesita URGENTE cadete con moto para casa de comidas en zona POCITOS, CARRASCO y alrededores NUEVO CENTRO SHOPPING - PRADO - LA COMERCIAL, Rapida Inser ...","montevideo","/anuncio/delivery-mn2pb",2019-07-20 07:54:28
"CADETE","Empresa Logística","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Cadete para tramites y reparto de 10 a 18hs Requisitos: Libreta de conducir, Referencias laborales, Carnet de Salud. Se valorará gusto por atención al clie ...","montevideo","/anuncio/cadete-m2rpm",2019-07-20 07:54:28
"DELIVERY","J&S cadeteria","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Delivery para local en pocitos. Comienza a trabajar hoy domingo a las 20:30hs. Libreta de conducir y propiedad. Moto en condiciones  $110 nominal por hora. ...","montevideo","/anuncio/delivery-2dva9",2019-07-20 07:54:28
"DELIVERY","S y J cadeteria- delivery","Auxiliar","Cadetería - Cobranzas","Hace 1 mes ","Delivery para pizzeria en parque posadas!!! Sea de la zona, conozca la zona. Horario de trabajo de 19 a 01.  Precio por hora $110 nominal.  No pregunte lo  ...","montevideo","/anuncio/delivery-s9zy4",2019-07-20 07:54:28
"AUXILIAR ADMINISTRATIVO","ADVICE","Auxiliar","Administración - Secretariado","Hace 1 mes ","Empresa de servicios integrales de Transporte y Logística. Estudiantes o egresados de administración de UTU o similar (no excluyente). Deberán contar con  ...","montevideo","/anuncio/auxiliar-administrativo-yzspg",2019-07-20 07:54:28
"PROFESIONALES DEL ÁREA DE INGENIERÍA, ESTADISTICAS O ECONOMÍA","Importante empresa","Analista","Tecnologías de la información","Hace 1 mes ","Los postulantes deberán contar con manejo de Excelavanzado, GIS (programa Qgis y/o Arcgis) y poseer un buen dominio del idioma inglés. El cargo implica dis ...","montevideo","/anuncio/profesionales-del-area-de-ingenieria-estadisticas-o-economia-8jrzd",2019-07-20 07:54:28
"DIBUJANTE PROYECTISTA","Estudio de Arquitectura","Profesional","Construcción - Arquitectura","Hace 1 mes ","Arquitecta para tareas de dibujo técnico y proyecto para asistir a Arquitecto propietario del estudio. Lunes, Miércoles y Viernes de 12.30 a 16.30. EXCLUYE ...","montevideo","/anuncio/dibujante-proyectista-ujysr",2019-07-20 07:54:28
"ANALISTA FUNCIONAL","ADVICE","Analista","Tecnologías de la información","Hace 1 mes ","Prestigiosa Industria Local. Estudiantes avanzados o recientemente egresados de carreras universitarias de informática. Deberán contar como mínimo con tre ...","montevideo","/anuncio/analista-funcional-u596m",2019-07-20 07:54:28
"PELUQUERO/A","Importante empresa","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Atencion al público, tareas del oficio como corte, color, brushing , manos y estética del pie. Muy buena atención al cliente Tareas generales de salón","montevideo","/anuncio/peluquero-a-vn99p",2019-07-20 07:54:28
"PARKING","DERVINE S.A.","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER Para Parking  en Ciudad Vieja, conocimiento de PC. Lunes a Viernes De 16 a 21 horas. Buen trato con clientes Ingresar y acomodar los vehículos Mant ...","montevideo","/anuncio/parking-bayzs",2019-07-20 07:54:28
"CHOFER PARA TAXI","Taximetros","Peon","Servicios - Oficios","Hace 1 mes ","Chofer Nochero con descanso a elección. Mandar cédula, libreta y referencias Manejo responsable","montevideo","/anuncio/chofer-para-taxi-b2rrs",2019-07-20 07:54:28
"SANITARIO","VARINTER S.A","Técnico / Especialista","Construcción - Arquitectura","Hace 1 mes ","Experiencia Técnica en el rubro Sanitaria (estudios comprobables), que denote ser pro-activo y dinámico, con capacidad para trabajar en equipo y con autono ...","montevideo","/anuncio/sanitario-tgrhj",2019-07-20 07:54:28
"FOGUISTA","VARINTER S.A","Oficial","Producción","Hace 1 mes ","Buscamos personas con carnet de Foguista, experiencia en manejo de calderas Industriales y generadores de vapor.  Orientación al auto-cuidado y orden, que  ...","montevideo","/anuncio/foguista-ab65u",2019-07-20 07:54:28
"ADMINISTRATIVO DE VENTAS","  ","Auxiliar","Administración - Secretariado","Hace 1 mes ","Seleccionamos Administrativo de Ventas, para realizar una suplencia en importante empresa del rubro automotriz. Las tareas; - Gestión de los seguros vendid ...","montevideo","/anuncio/administrativo-de-ventas-9846u",2019-07-20 07:54:28
"INGENIERO AGRIMENSOR","  ","Profesional","Agroindustria","Hace 1 mes ","Seleccionamos Ingeniero Agrimensor. TAREAS: •	Seguimiento de permisos de construcción y vínculo con oficina del POT de la obra principal. •	Seguimiento y a ...","montevideo","/anuncio/ingeniero-agrimensor-mahqd",2019-07-20 07:54:28
"AUXILIAR CONTABLE","  ","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Seleccionamos para importante Estudio Contable; Auxiliar Contable.  Tareas;  - Contabilización de documentos.  - Conciliación de cuentas.  - Asientos conta ...","montevideo","/anuncio/auxiliar-contable-dd3sy",2019-07-20 07:54:28
"ASISTENTE DE PRODUCCIÓN Y COMUNICACIÓN DE MODA",NA,"Asistente","Marketing - Publicidad","Hace 4 semanas ","Si te apasiona el mundo de la moda, estás sumergida/o en la era digital y quieres ser parte de una de las empresas de retail más importante de nuestro país ...","montevideo","/anuncio/asistente-de-produccion-y-comunicacion-de-moda-3z2zp",2019-07-20 07:54:28
"ANALISTA EN MARKETING DIGITAL, SOCIAL MEDIA & E-COMMERCE","Importante empresa","Analista","Marketing - Publicidad","Hace 4 semanas ","Empresa líder en el sector de retail se encuentra en la búsqueda de un Analista de Marketing Digital, Social Media & E-commerce. Nos orientamos a personas  ...","montevideo","/anuncio/analista-en-marketing-digital-social-media-e-commerce-gu96u",2019-07-20 07:54:28
"AUXILIAR SUPERVISOR","Consultora Human Phi","Supervisor / Encargado","Producción","Hace 4 semanas ","Seleccionamos para importante cliente un Supervisor de procesos que cumpla con el siguiente perfil.  Los Requisitos: •	Acreditar experiencia similar supe ...","montevideo","/anuncio/auxiliar-supervisor-qe8eg",2019-07-20 07:54:28
"AUXILIAR","Consultora Human Phi","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Seleccionamos para importante cliente Auxiliares que cumplan con el siguiente perfil.  Los Requisitos: •	Acreditar experiencia similar a las descritas a  ...","montevideo","/anuncio/auxiliar-6sq2e",2019-07-20 07:54:28
"AYUDANTE DE CARNICERO","Carniceria zona centro Montevideo","Auxiliar","Servicios - Oficios","Hace 1 mes ","Experiencia en atención al publico  Ayudante de carnicero con experiencia, atención al público","montevideo","/anuncio/ayudante-de-carnicero-867g3",2019-07-20 07:54:28
"BRUSHINISTA,MANOS DEPILACION","shopping del estilo","Técnico / Especialista","Servicios - Oficios","Hace 1 mes ","Peinadora y manicuara Ser puntual y responsable, tener excelente trato con clientes y compañeros","montevideo","/anuncio/brushinista-manos-depilacion-gg77s",2019-07-20 07:54:28
"LICENCIADO FISIOTERAPIA","Clinica","Técnico / Especialista","Salud","Hace 1 mes ","Técnicas Responsabilidad Puntualidad Compromiso","montevideo","/anuncio/licenciado-fisioterapia-g3nu8",2019-07-20 07:54:28
"ADMINISTRADOR DE SISTEMAS",NA,"Técnico / Especialista","Tecnologías de la información","Hace 1 mes ","Seleccionamos para incorporarse a nuestro equipo de trabajo: Administrador de Sistemas. La búsqueda se orienta a jóvenes estudiantes o egresados de las ca ...","montevideo","/anuncio/administrador-de-sistemas-g46j6",2019-07-20 07:54:28
"CHOFER PARA TAXIMETRO","Empresa de Taximetro","Peon","Servicios - Oficios","Hace 1 mes ","Chofer para Taximetro en Montevideo para turnos matutino, vespertino y nocturno Imprescindible contar con referencias","montevideo","/anuncio/chofer-para-taximetro-srq4m",2019-07-20 07:54:28
"ANALISTA COMERCIAL","Importante empresa","Analista","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Características del puesto Trabaja directamente con la gerencia comercial.  *Armar indicadores de gestión, reportes de venta, compras, productividad que p ...","montevideo","/anuncio/analista-comercial-jyrne",2019-07-20 07:54:28
"SUB-ENCARGADO/A DE LOCAL - MARCA INTERNACIONAL","Consultora Human Phi","Supervisor / Encargado","Ventas - Comercial","Hace 1 mes ","Selecciona para local comercial de importante y prestigiosa marca internacional, ubicado en Montevideo: Sub-Encargado/a de Local - Marca Internacional  * ...","montevideo","/anuncio/sub-encargado-a-de-local-marca-internacional-uvyrz",2019-07-20 07:54:28
"AUXILIAR ADMINISTRATIVO CONTABLE","La Casa de la Motosierra ","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Funciones administrativas y contables , conocimiento en memory Contabilidad y administración","montevideo","/anuncio/auxiliar-administrativo-contable-3dbnb",2019-07-20 07:54:28
"AUXILIAR DE LIMPIEZA","empresa de limpieza","Auxiliar","Servicios - Oficios","Hace 1 mes ","auxiliar de limpieza Se necesita auxiliar de limpieza para local comercial en ciudad de   FRAY BENTOS. interesadas comunicarse al 22087079 únicamente de lu ...","montevideo","/anuncio/auxiliar-de-limpieza-6rsdt",2019-07-20 07:54:28
"SOCIO DE NEGOCIO","Importante empresa","Asistente","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Manejo de la agenda,  formar equipos de trabajo. Planificación de metas y objetivos,  llevarlos a cabo.  Formar cartera de clientes Capacitaciones en forma ...","montevideo","/anuncio/socio-de-negocio-uggnn",2019-07-20 07:54:28
"AUXILIAR DE LIMPIEZA",NA,"Auxiliar","Servicios - Oficios","Hace 1 mes ","limpiadora para local comercial Se necesita auxiliar de limpieza para locales comerciales en  Montevideo. Interesadas comunicarse únicamente de 9a12hs al 2 ...","montevideo","/anuncio/auxiliar-de-limpieza-d35r5",2019-07-20 07:54:28
"ENFERMERO PARA SECTOR ADMINISTRATIVO","Mutualista Hospital Evangélico","Auxiliar","Administración - Secretariado","Hace 1 mes ","Se valorará:  - Conocimientos específicos en Registros Médicos.  - Conocimientos Administrativos.  - Capacitaciones aplicables al cargo.  - Manejo fluido d ...","montevideo","/anuncio/enfermero-para-sector-administrativo-uj2ug",2019-07-20 07:54:28
"CHOFER TAXI","PARTICULAR","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER  SIN RELEVO PARA CONDUCIR DESDE LAS 7 DE LA MAÑANA APROX. LIBRETA VIGENTE CAT E DE MDEO,CARNÉ DE SALUD,REFERENCIAS,NO FUMADOR. PREFERENTEMENTE ZONA  ...","montevideo","/anuncio/chofer-taxi-9e867",2019-07-20 07:54:28
"VENDEDOR DE VEHÍCULOS 0 KM","  ","Ejecutivo Comercial","Ventas - Comercial","Hace 1 mes ","Seleccionamos vendedor para empresa líder en el rubro automotriz. La posición implica lograr los objetivos de venta establecidos por el área, mediante una ...","montevideo","/anuncio/vendedor-de-vehiculos-0-km-rgzp6",2019-07-20 07:54:28
"TECNICO ELECTONICA/ELECTROTECNIA",NA,"Técnico / Especialista","Producción","Hace 1 mes ","Buscamos técnicos o estudiantes de electrónica/electrotecnia para empresa de seguridad electronica. Buscamos personas dinámicas y responsables para integra ...","montevideo","/anuncio/tecnico-electonica-electrotecnia-u5y23",2019-07-20 07:54:28
"DISTRIBUIDORES PARA TODO EL PAIS","NUEVA LINEA DE ALFAJORES BUSCA","Auxiliar","Logística - Distribución","Hace 1 mes ","DISTRIBUIDOR EXPERIENTE PARA NUEVA LINEA DE ALFAJORES, EXCELENTE CALIDAD, PRIMER PRECIO. EXCEPCIONAL OPORTUNIDAD Requisitos .Cartera de clientes .Capital p ...","montevideo","/anuncio/distribuidores-para-todo-el-pais-6juhd",2019-07-20 07:54:28
"EMPRESA",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," COCINERO con experiencia y  referencias.","montevideo","/anuncio/empresa-z634u",2019-07-20 07:54:28
"ATENCIÓN AL MOSTRADOR",NA,"Auxiliar","Atención al cliente","Hace 4 semanas "," empleada/o para mostrador Para fábrica de pastas Con experiencia","montevideo","/anuncio/atencion-al-mostrador-9n43e",2019-07-20 07:54:28
"ADMINISTRATIVA",NA,"Auxiliar","Administración - Secretariado","Hace 4 semanas "," Para Super y Mayorista en Barrio Piedras Blancas. Horario de lunes vie rnes de 8.30 a 17.30 hs. Sueldo nominal $ 25.000. Preferentemente con curso aproba ...","montevideo","/anuncio/administrativa-aedjq",2019-07-20 07:54:28
"CORTADOR/ PIZZERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," Masculino  Edad de 18 a 40 años Con o sin experiencia Zona Malvin Buen sueldo","montevideo","/anuncio/cortador-pizzero-ug4qe",2019-07-20 07:54:28
"ATENCION AL PUBLICO Y CAJERA","Importante empresa","Auxiliar","Atención al cliente","Hace 4 semanas ","Atención al público, asesoramiento, cajera Será responsable de atender al público de forma agradable, con vocación de servicio, educación y simpatía, ademá ...","montevideo","/anuncio/atencion-al-publico-y-cajera-sh7zd",2019-07-20 07:54:28
"CHAPISTA OFICIAL",NA,"Oficial","Servicios - Oficios","Hace 4 semanas "," Competente.","montevideo","/anuncio/chapista-oficial-s5ez7",2019-07-20 07:54:28
"MEDICO O ESTUDIANTE PARA VENTAS",NA,"Profesional","Salud","Hace 4 semanas "," ESTUDIANTE avanzado de medicina o médico para equipos","montevideo","/anuncio/medico-o-estudiante-para-ventas-gb4qq",2019-07-20 07:54:28
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 4 semanas "," Con experiencia  Ambos turnos Excelente ambiente","montevideo","/anuncio/chofer-de-taxi-v32bd",2019-07-20 07:54:28
"TECNICO  ELECTRONICO",NA,"Analista","Tecnologías de la información","Hace 4 semanas "," TECNICO electronico con experiencia en equipos medicos","montevideo","/anuncio/tecnico-electronico-5sunm",2019-07-20 07:54:28
"COLOCADOR",NA,"Oficial","Producción","Hace 4 semanas "," COLOCADOR de parabrisas o apre ndiz, con libreta de conducir auto.","montevideo","/anuncio/colocador-qyd55",2019-07-20 07:54:28
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," VENDEDOR estudiante avanzado de medicina o médico para laboratorio de medicamentos hospitalarios y farmacéuticos","montevideo","/anuncio/vendedor-ybdn4",2019-07-20 07:54:28
"VENDEDOR","Amec Amec Amec","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Brindamos:  o Salario base más comisiones. o Variedad en planes de afiliación y productos. o Horario part time.  Valoramos o Tu experiencia en ventas. o E ...","montevideo","/anuncio/vendedor-n3gqq",2019-07-20 07:54:28
"JEFE QUÍMICO DE FARMACIA","Mutualista Hospital Evangélico","Profesional","Producción","Hace 4 semanas ","Requisitos:  Químico Farmacéutico con especialización en Farmacia Hospitalaria y/o experiencia documentada, habiendo ejercido cargos similares por un perío ...","montevideo","/anuncio/jefe-quimico-de-farmacia-sd6sp",2019-07-20 07:54:28
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 4 semanas "," CHOFER peon para leñeria en sauce","montevideo","/anuncio/chofer-8mn2r",2019-07-20 07:54:28
"TORNERO",NA,"Técnico / Especialista","Producción","Hace 4 semanas ","  egresado de UTU o similar, p/ fabrica de retenes y articulos  de goma, con referencias","montevideo","/anuncio/tornero-sbr99",2019-07-20 07:54:28
"ECONOMISTA SENIOR",NA,"Profesional","Finanzas - Contabilidad - Auditoria","Hace 4 semanas ","Nuestra búsqueda se orienta a postulantes con título de Licenciados/as en Economía, siendo valorados los cursos de post grado - MBA que acrediten los candi ...","montevideo","/anuncio/economista-senior-zz3q7",2019-07-20 07:54:28
"SYNGENTA: FINANCIAL ANALYST","ADVICE","Analista","Finanzas - Contabilidad - Auditoria","Hace 4 semanas ","This position will be responsible for the financial analysis to support key business decisions. Develop, implement & provide suitable financial reports to  ...","montevideo","/anuncio/syngenta-financial-analyst-b6dy8",2019-07-20 07:54:28
"MOZO/A CON IDIOMA PORTUGUÉS","Grupo Bayton","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 semanas ","Nos encontramos en búsqueda de moza/mozo que cuente con experiencia previa, preferentemente en Hoteles.  Es requisito excluyente contar con  excelente domi ...","montevideo","/anuncio/mozo-a-con-idioma-portugues-3r28q",2019-07-20 07:54:28
"MEDIO OFICIAL MECANICO","Empresa","Técnico / Especialista","Producción","Hace 4 semanas ","Medio Oficial Mecánico. Mecánica en general. Cumplir con el horario. Mecánica en general.","montevideo","/anuncio/medio-oficial-mecanico-qaguq",2019-07-20 07:54:28
"DESARROLLADOR GENEXUS","GEOCOM URUGUAY","Analista","Tecnologías de la información","Hace 4 semanas ","Qué proponemos? •	El desafío de participar en proyectos (nacionales e internacionales) de alto impacto •	Estabilidad y excelente ambiente laboral •	Esta ...","montevideo","/anuncio/desarrollador-genexus-p2tat",2019-07-20 07:54:28
"CHOFER JUBILADO",NA,"Peon","Servicios - Oficios","Hace 4 semanas "," Para llevar médicos a domicilio.  Hasta 65 años.","montevideo","/anuncio/chofer-jubilado-zvdaq",2019-07-20 07:54:28
"ASESOR COMERCIAL","  ","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Descripción de la Empresa Importante empresa de servicios de Cementerio Parque Objetivos Generales del Puesto Reportará al Supervisor Comercial. Tendrá com ...","montevideo","/anuncio/asesor-comercial-pg74z",2019-07-20 07:54:28
"OFICIAL FINALISTA","FERNANDO BONINO","Oficial","Construcción - Arquitectura","Hace 4 semanas ","Trabajos en obras relacionados y delimitados por categoría del consejo de salario Las inherentes al cargo","montevideo","/anuncio/oficial-finalista-rv8zp",2019-07-20 07:54:28
"VENDEDOR",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas "," VENDEDOR esterno rubro ferreteria, barracas y afines con experiencia mas de 30 años no excluyente","montevideo","/anuncio/vendedor-pumh6",2019-07-20 07:54:28
"AUXILIAR ADMINISTRATIVO","Importante empresa en rubro Residencias de Adulto Mayor","Auxiliar","Administración - Secretariado","Hace 4 semanas ","Nuestra búsqueda se orienta a candidatos con bachillerato completo valorado estudios en administración, con conocimiento y manejo de PC y paquete Office. C ...","montevideo","/anuncio/auxiliar-administrativo-5hbs6",2019-07-20 07:54:28
"MECÁNICO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 4 semanas "," Sepa electrónica automotriz escaneo e inyección Zona Cerro","montevideo","/anuncio/mecanico-tz28d",2019-07-20 07:54:28
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 4 semanas "," CADETE con moto para todas  las noches. Con conocimiento  de zona Centro, Pocitos, Malv in","montevideo","/anuncio/cadete-g6qvv",2019-07-20 07:54:28
"CHOFER PARA TAXI","Propietario TAXI","Peon","Servicios - Oficios","Hace 4 semanas ","Chofer para TAXI Conocimiento de manejo Libreta de conducir categoría E Favor enviar referencias de taxímetro,  en caso de contar con experiencia Se busca ...","montevideo","/anuncio/chofer-para-taxi-hj9vj",2019-07-20 07:54:28
"INSTALADOR",NA,"Oficial","Servicios - Oficios","Hace 4 semanas "," INSTALADOR práctico en electricidad, cámaras y telefonía. Sueldo liquido $ 18.000.","montevideo","/anuncio/instalador-eezze",2019-07-20 07:54:28
"MECANICO",NA,"Auxiliar","Servicios - Oficios","Hace 4 semanas "," OFICIAL mecánico con referencias","montevideo","/anuncio/mecanico-6dpr3",2019-07-20 07:54:28
"CASERO",NA,"Auxiliar","Seguridad - Vigilancia","Hace 4 semanas "," MATRIMONIO del interior sin hijos p ara Montevideo caseros sra tareas  domesticas y coc sr. jardineria y qui nta c/ vivienda sin manutencion $ 3 0.000 ...","montevideo","/anuncio/casero-qr5hd",2019-07-20 07:54:28
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 4 semanas "," CHOFER - Libreta categoria D sin limite, para abasto carnico. ciclo básico aprobado.","montevideo","/anuncio/chofer-junaa",2019-07-20 07:54:28
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 4 semanas "," CHOFER para taxi con experiencia y referencias.","montevideo","/anuncio/chofer-46uj2",2019-07-20 07:54:28
"PEON",NA,"Peon","Producción","Hace 4 semanas "," PEÓN para Abasto ciclo básico aprobado, carnet de salud. Preferente zona Las Piedras.","montevideo","/anuncio/peon-pd2hy",2019-07-20 07:54:28
"ATENCIÓN EN MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 4 semanas "," Femenino para panaderia. on experiencia.","montevideo","/anuncio/atencion-en-mostrador-q22es",2019-07-20 07:54:28
"DISTRIBUIDOR MAILINGS",NA,"Auxiliar","Logística - Distribución","Hace 4 semanas "," Para zafra 20 días. 6 horas diarias Sueldo nominal $ 11.823  Al posutularse adjuntar foto","montevideo","/anuncio/distribuidor-mailings-bqu8q",2019-07-20 07:54:28
"TELEFONISTA",NA,"Auxiliar","Administración - Secretariado","Hace 4 semanas "," TELEFONISTA rapido Ambos sexo s con conocimiento de PC y calles  para gastronomia jueves a domingo  de 19 a 24 hrs Enviar CV gallito.com","montevideo","/anuncio/telefonista-7dzv6",2019-07-20 07:54:28
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," AYUDANTE coc., rapido y experien te horneado, cerrado de empanada s y despacho. turno matutino o ves pertino viva zona zona Pocitos. Env iar C.V. a:ga ...","montevideo","/anuncio/ayudante-de-cocina-mv5md",2019-07-20 07:54:28
"ENCARGADO CON EXPERIENCIA EN VENTAS","S & U Consultores","Supervisor / Encargado","Ventas - Comercial","Hace 4 semanas ","ENCARGADO DE TURNO  CON EXPERIENCIA EN VENTAS PARA EMPRESA DE SERVICIOS. Nuestra búsqueda se orienta a personas con bachillerato completo (preferentemente) ...","montevideo","/anuncio/encargado-con-experiencia-en-ventas-ga8bh",2019-07-20 07:54:28
"CHOFER PROFESIONAL","S & U  Consultores","Peon","Servicios - Oficios","Hace 4 semanas ","CHOFER PROFESIONAL para empresa de servicios. Edad 25 a 45 años. Buena presencia. Libreta categoría ""E"" emitida por la Intendencia de Montevideo (es requis ...","montevideo","/anuncio/chofer-77b22",2019-07-20 07:54:28
"FILETERO DE PESCADO (CORTADOR).","Frigorífico Pesquero","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Chófer de Feria. Filetero de Feria (cortador de lomos) Conducir el camión a las distintas ferias (libreta de camión excluyente). Filetear pescado.","montevideo","/anuncio/filetero-de-pescado-cortador-hdb4h",2019-07-20 07:54:28
