"puesto","empresa","nivel","area","fecha","detalle","dpto","link","fecha_scraping"
"CHOFER TAXI.","Importante empresa","Oficial","Servicios - Oficios","Hace 3 semanas ","Chofer Chófer de taxi con libreta categoría E montevideo, turno noche y dia. Puesto para titulares y suplentes, con o sin experiencia en taxi pero si de ma ...","montevideo","/anuncio/chofer-taxi-tsubb",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Chofer uber nocturno","montevideo","/anuncio/chofer-uvg5j",2018-12-14 09:51:41
"MUSICOS PARA ORQUESTA TROPICAL","conjuno tropical","Otros","Arte - Diseño - Comunicación","Hace 3 semanas ","Se necesitan músicos para orquesta tropical, con experiencia, seriedad y compromiso. Trabajo pactado luego de conformada la misma. Instrumento y disponibi ...","montevideo","/anuncio/musicos-para-orquesta-tropical-bsmp6",2018-12-14 09:51:41
"COCINERA PARA RESIDENCIAL","JOSVAL S.R.L.","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 4 semanas ","Cocinera imprescindible con experiencia en el rubro residenciales. Horario de 07 a 15. Sueldo a mes completo $20.800 en mano. Residencial Las Condes Con ca ...","montevideo","/anuncio/cocinera-para-residencial-ztes4",2018-12-14 09:51:41
"VENDEDOR EN MONTEVIDEO","Empresa de bebidas","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Se busca una persona con buena presencia y excelente capacidad de relacionamiento. Es importante que sea proactiva y capaz de comprender nuestro mercado ge ...","montevideo","/anuncio/vendedor-en-montevideo-2r28t",2018-12-14 09:51:41
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 4 semanas "," Pago por encimo del laudo incentivos mas taller horario matutino y nocturno","montevideo","/anuncio/cadete-con-moto-z23m4",2018-12-14 09:51:41
"COCINERO/A AYUDANTE",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," Trabajos temporales, disponibilidad horaria. Parador en balneario cuchilla alta.","montevideo","/anuncio/cocinero-a-ayudante-er8bu",2018-12-14 09:51:41
"OFICIAL MECÁNICO INDUSTRIAL",NA,"Oficial","Producción","Hace 4 semanas ","  Contrato Zafral.  Egresados de UTU o Don Bosco Mecánica Industrial y Tornería.  Lun. a Sáb.6-14hs. 14 a22hs.   Al postularse adjuntar CV ","montevideo","/anuncio/oficial-mecanico-industrial-sejaj",2018-12-14 09:51:41
"LIMPIADORA",NA,"Auxiliar","Servicios - Oficios","Hace 4 semanas "," LIMPIADORA papelería mayor ista sueldo nominal $21.150 lu n. a vier. 8 a 12 y 14 a 18, sab. 8 a 12","montevideo","/anuncio/limpiadora-sd8jj",2018-12-14 09:51:41
"OPERARIA PARA EMPAQUE",NA,"Peon","Producción","Hace 4 semanas "," OPERARIA PARA EMPAQUE","montevideo","/anuncio/operaria-para-empaque-b8va6",2018-12-14 09:51:41
"PINTOR",NA,"Peon","Producción","Hace 4 semanas "," PINTOR","montevideo","/anuncio/pintor-q6jrt",2018-12-14 09:51:41
"PEON CHOFER",NA,"Peon","Servicios - Oficios","Hace 4 semanas "," Para Solymar","montevideo","/anuncio/peon-chofer-httmy",2018-12-14 09:51:41
"PINTOR",NA,"Peon","Producción","Hace 4 semanas "," AYUDANTE MANTENIMIENTO PARA EMPRESA, MENSUAL. REBOQUES, PINTURAS, SANITARIA, PRÁCTICO. LUNES 15 HORAS. CONSITUYENTE 1621","montevideo","/anuncio/pintor-9b9ds",2018-12-14 09:51:41
"AUXILIAR DE ELECTRONICA EN GENERAL ","Drayser ltda","Peon","Producción","Hace 4 semanas ","Manejo de instrumentos de medicion,soldadura,reparacion de maquinas Persona responsable ,creativo ,con conocimientos de electrónica en gral. Pro activo y r ...","montevideo","/anuncio/operador-auxiliar-6542p",2018-12-14 09:51:41
"PLANCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 4 semanas "," Rápido y practico con experiencia","montevideo","/anuncio/planchero-u7d49",2018-12-14 09:51:41
"BRUSHINISTA",NA,"Auxiliar","Servicios - Oficios","Hace 4 semanas ","  Colorista, Cortadora, completa con experiencia.","montevideo","/anuncio/brushinista-9yemd",2018-12-14 09:51:41
"ADMINISTRATIVA CALIFICADA","Empresa logística","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Nos orientamos a la búsqueda de una administrativa calificada, proactiva y con motivación a afrontar tareas varias, con experiencia comprobada en liquidaci ...","montevideo","/anuncio/administrativa-calificada-mes6b",2018-12-14 09:51:41
"JEFE DE OBRA - (ZONA OESTE DEL URUGUAY)","ADVICE","Jefe","Construcción - Arquitectura","Hace 3 semanas ","Empresa agro-medicinal Buscamos: Profesionales egresados de la carrera de Ingeniería Civil. Deberá contar con dominio en instalaciones mecánicas, automati ...","montevideo","/anuncio/jefe-de-obra-zona-oeste-del-uruguay-ngrtg",2018-12-14 09:51:41
"JEFE DE MANTENIMIENTO - (ZONA OESTE DEL URUGUAY)","ADVICE","Jefe","Producción","Hace 3 semanas ","Empresa agro-medicinal Buscamos: Profesionales egresados de Ingeniería industrial, Mecánica o Eléctrica. Conocimiento en maquinaria industrial. Manejo de  ...","montevideo","/anuncio/jefe-de-mantenimiento-zona-oeste-del-uruguay-ez2s7",2018-12-14 09:51:41
"INGENIERO DE DISEÑO","ADVICE","Profesional","Producción","Hace 3 semanas ","Empresa agro-medicinal Formación en Ingeniería Eléctrica, Industrial Mecánica o Ingeniería de Producción.  Dominio de idioma inglés.  Experiencia mínima d ...","montevideo","/anuncio/ingeniero-de-diseno-36dh9",2018-12-14 09:51:41
"VENDEDOR","EMPRESA","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Buscamos vendedor o distribuidor en el interior del pais, preferentemente tenga cartera de clientes, que se dedique a vender , vajilla, cristalerìa , bazar ...","montevideo","/anuncio/vendedor-z4sve",2018-12-14 09:51:41
"DEPILADORA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Con experiencia en sistema de cera negra, de 18 a 35 años.","montevideo","/anuncio/depiladora-34z2v",2018-12-14 09:51:41
"PLANCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," PLANCHERO con experiencia.en elaboracion comprobable y excluyen te Presentarse con C.v en Nuevo Centro Shopping, plaza de comidas,  local 235.","montevideo","/anuncio/planchero-aav7q",2018-12-14 09:51:41
"VCAJERO/A",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Para local gastronomico disp. horaria y con experiencia.","montevideo","/anuncio/vcajero-a-n4t4m",2018-12-14 09:51:41
"SERENO",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," SERENO","montevideo","/anuncio/sereno-qmhv2",2018-12-14 09:51:41
"CLARO: EJECUTIVO DE VENTAS CORPORATIVO","ADVICE","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Nos esforzamos por ser protagonistas de nuestro desarrollo y alcanzar una mejora continua en los servicios, productos y soluciones que brindamos a nuestros ...","montevideo","/anuncio/claro-ejecutivo-de-ventas-corporativo-vngdg",2018-12-14 09:51:41
"PANADERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas ","  con experiencia en el area de bizcocheria,  buena remuneracion.","montevideo","/anuncio/panadero-qr2qq",2018-12-14 09:51:41
"AYUDANTE MASCULINO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," para panaderia  responsasble","montevideo","/anuncio/ayudante-masculino-hdamu",2018-12-14 09:51:41
"VENDEDORES",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Quiere ganar dinero extra,  Construya su propio negocio  productos ALOE inversion $ 1.600 en productos","montevideo","/anuncio/vendedores-rgnnb",2018-12-14 09:51:41
"CONFITERO/A",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," CONFITERO/ confitera para supermercado, con referencias y experiencia.","montevideo","/anuncio/confitero-a-zsyse",2018-12-14 09:51:41
"APRENDIZ",NA,"Peon","Producción","Hace 3 semanas "," Con conocimiento en electrica MB Uruguay","montevideo","/anuncio/aprendiz-s6p34",2018-12-14 09:51:41
"SUSHIMAN",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," SUSHIMAN","montevideo","/anuncio/sushiman-y9ag3",2018-12-14 09:51:41
"CUIDADORA",NA,"Auxiliar","Salud","Hace 3 semanas "," para Residencial de la tercera edad.","montevideo","/anuncio/cuidadora-r9nhd",2018-12-14 09:51:41
"PLANCHERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," c/exp., horario vespertino.","montevideo","/anuncio/planchero-j97q4",2018-12-14 09:51:41
"AYUDANTE DE   CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," con experiencia, carne de salud vigente.","montevideo","/anuncio/ayudante-de-confitero-s4zj8",2018-12-14 09:51:41
"VENDEDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Para casa de repuestos de moto con experiencia y referencias","montevideo","/anuncio/vendedor-a-j6etg",2018-12-14 09:51:41
"LIMPIADORES - LIMPIADORAS",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas ","  Experiencia.  Referencia.  Buena presencia.  Certificado de buena conducta.  Resida en Montevideo  Al postularse adjuntar CV.","montevideo","/anuncio/limpiadores-limpiadoras-e8q5n",2018-12-14 09:51:41
"DELIVERY",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas "," con moto, buena p recencia Para zonas, Pocitos,  Punta Carretas y Brazo Oriental","montevideo","/anuncio/delivery-ty52b",2018-12-14 09:51:41
"CONFIRTERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia para panadería.","montevideo","/anuncio/confirtero-yrzab",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Con libreta E para nocturno suplencia con o sin  experiencia","montevideo","/anuncio/chofer-bebhm",2018-12-14 09:51:41
"ATENCION DE MOSTRADOR",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Mostrador de panadería con experiencia","montevideo","/anuncio/atencion-de-mostrador-4buay",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Particular de radio patronal con experiencia y buenas referencias. fijos o suplencias de 6  a 14 y de 14 a 22 hrs","montevideo","/anuncio/chofer-3g32a",2018-12-14 09:51:41
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Mayor de 30 años","montevideo","/anuncio/ayudante-de-cocina-usyqy",2018-12-14 09:51:41
"CADETE CON MOTO",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas "," c/moto y conocimientos de calles, buena presencia.","montevideo","/anuncio/cadete-con-moto-je8hj",2018-12-14 09:51:41
"NEGOCIADOR GESTOR DE MOROSOS","Importante empresa","Auxiliar","Teleoperadores - Call Center","Hace 3 semanas ","Cobrar Negociar Investigar Lograr objetivos Colectivos en individuales","montevideo","/anuncio/negociador-gestor-de-morosos-qm29r",2018-12-14 09:51:41
"VENDEDOR PARA IMPORTANTE AUTOMOTORA",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Vendedor Sólo con experiencia en ventas para automotora.","montevideo","/anuncio/vendedor-para-importante-automotora-8ehaz",2018-12-14 09:51:41
"TECNICO EN REPARACION",NA,"Asistente","Tecnologías de la información","Hace 3 semanas "," De impresoras/ multifunción con libreta de conducir, full time.","montevideo","/anuncio/tecnico-en-reparacion-v9qqa",2018-12-14 09:51:41
"LIMPIAVIDRIOS-LIMPIADORES",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Con  experiencia para Lagomar, Atlantida.  ","montevideo","/anuncio/limpiavidrios-limpiadores-myqtg",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Para uber para 2 turnos, libreta E., empresa (DGI-BPS) Con experiencia y referencias.","montevideo","/anuncio/chofer-8pbjy",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Instructor para academia de conductores del dpto de Canelones para varias zonas  Excluyente tener licencia con 5 años de antiguedad","montevideo","/anuncio/chofer-2gqdm",2018-12-14 09:51:41
"AYUDANTES",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," AYUDANTE de panadero adelanta do con experiencia y referencias","montevideo","/anuncio/ayudantes-p437u",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER para zona EL Pinar cn libreta profesional de lunes  a viernes de 8 a 17 horas.","montevideo","/anuncio/chofer-eaym5",2018-12-14 09:51:41
"MUCHACHO CON LIBRETA PARA MANTENIMIENTO AUTOMOTORA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," MUCHACHO con libreta de chofer para tareas de mantenimiento en automotora Enviar mail a","montevideo","/anuncio/muchacho-con-libreta-para-mantenimiento-automotora-aqjz7",2018-12-14 09:51:41
"PEON",NA,"Oficial","Servicios - Oficios","Hace 3 semanas "," MEDIO oficial y peon practico elect ricista para obra","montevideo","/anuncio/peon-mj7dj",2018-12-14 09:51:41
"COCINERO/PLANCHERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," para local gastronomico,  disp. horaria y con experiencia.","montevideo","/anuncio/cocinero-planchero-42qvy",2018-12-14 09:51:41
"TECNICO EN REFRIGERACION","ATE","Técnico / Especialista","Producción","Hace 3 semanas ","REPARACION DE REFRIGERADORES EN DOMICILIO Y TALLER. ENVIAR CV CON ASPIRACIONES SALARIALES REPARAR ELECTRODOMESTICOS","montevideo","/anuncio/tecnico-en-refrigeracion-sa7v8",2018-12-14 09:51:41
"GUARDIAS DE SEGURIDAD ARMADOS","GRUPO RELUCE","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas ","Importante empresa de seguridad selecciona: GUARDIAS DE SEGURIDAD ARMADOS (ÚNICAMENTE HOMBRES) que residan en la ciudad de Montevideo y Las Piedras. Se of ...","montevideo","/anuncio/guardias-de-seguridad-armados-s3y3z",2018-12-14 09:51:41
"ADMINISTRATIVO GASTOS COMUNES","Inmobiliaria","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Atención Telefónica Tramites  Liquidación de Gastos Comunes Reuniones de Consorcio Atención y buen servicio a los consorcios.","montevideo","/anuncio/administrativo-gastos-comunes-g8duz",2018-12-14 09:51:41
"COLORISTA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Que sepa corte y brushing y maquillaje, con experiencia y flexibilidad en el horario.","montevideo","/anuncio/colorista-vagbu",2018-12-14 09:51:41
"AYUDANTE DE CONFITERO/PANADERO",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Ayudante de confitero/panadero","montevideo","/anuncio/ayudante-de-confitero-panadero-ry7b8",2018-12-14 09:51:41
"PANADERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Con experiencia y referencias.","montevideo","/anuncio/panadero-ay3p5",2018-12-14 09:51:41
"BARBERO",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Excelente presencia y con experiencia para barberia en Ciudad de la Costa. Adjuntar C.V con foto.","montevideo","/anuncio/barbero-rd2sb",2018-12-14 09:51:41
"ASISTENTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Experiencia: 2 años. full time.  Disponibilidad horaria.  Adjuntar C.V con foto.","montevideo","/anuncio/asistente-de-cocina-28nva",2018-12-14 09:51:41
"REFERENTE DE TURNO","Importante empresa","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas ","Masculino, preferentemente retirado militar con buena presencia, ágil, disponibilidad horaria y ganas de trabajar, para cumplir tareas de Referente de Turn ...","montevideo","/anuncio/referente-de-turno-ep2ht",2018-12-14 09:51:41
"ADMINISTRATIVO","Los Dominguez","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Administrativas, ingreso de facturas, control de stock, planillas diarias, Documentación en general. Lleva las tareas asignadas al día.","montevideo","/anuncio/administrativo-np6p7",2018-12-14 09:51:41
"ATENCION AL MOSTRADOR PARA ROTISERIA","Rotiseria","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Atencion al publico  Orden y limpieza Cumplir tareas asignadas  Llegar en hora","montevideo","/anuncio/atencion-al-mostrador-para-rotiseria-8gu8y",2018-12-14 09:51:41
"VENDEDOR WEB",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," publicacion de productos y ventas,  freelancer y precencial.","montevideo","/anuncio/vendedor-web-y8pq2",2018-12-14 09:51:41
"CONDUCTOR PROFESIONAL CON VEHÍCULO EMPADRONADO","CORMAR Traslados Corporativos","Auxiliar","Servicios - Oficios","Hace 3 semanas ","Empresa regional se encuentra en la búsqueda de Conductores Profesionales con vehículo propio, para la prestación de servicios de Remise Empresarial, tanto ...","montevideo","/anuncio/conductor-profesional-con-vehiculo-empadronado-8qbtv",2018-12-14 09:51:41
"JEFE DEPARTAMENTO TÉCNICO","Alir ","Profesional","Producción","Hace 3 semanas ","- Coordinación y planificación de Tareas. - Control de tareas en los diferentes procesos. -  Realización de informes técnicos. - Manejo de planos autocad.  ...","montevideo","/anuncio/jefe-departamento-tecnico-7bzsh",2018-12-14 09:51:41
"PINTRO PREPARADOR",NA,"Oficial","Servicios - Oficios","Hace 3 semanas "," Con oficio MG taller selecciona Con buena presencia Zona Costa Urbana Shopping.","montevideo","/anuncio/pintro-preparador-4h3j5",2018-12-14 09:51:41
"VENDEDOR/A",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Pre-venta con lic. para moto, experiencia, conocimiento, mayorista selecciona. Ofrecemos moto.","montevideo","/anuncio/vendedor-a-87d83",2018-12-14 09:51:41
"BRUSHINISTAS",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas ","  con mucha experiencia en peinados y maquillaje.  horario de 16 a 22 hs fines de semana ","montevideo","/anuncio/brushinistas-aqy8g",2018-12-14 09:51:41
"MAQUINISTA",NA,"Oficial","Producción","Hace 3 semanas "," con experiencia","montevideo","/anuncio/maquinista-v74yu",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Taxi 141 libreta categoria E con referencias titulares y suplentes  trato con el dueño","montevideo","/anuncio/chofer-mutds",2018-12-14 09:51:41
"CHOFER PARA TAXI",NA,"Medio Oficial","Producción","Hace 3 semanas ","Preferentemente viva en Buceo o con locomoción CHOFER para Taxi experiencia en taxi remis o similar. ","montevideo","/anuncio/chofer-para-taxi-qr342",2018-12-14 09:51:41
"CADETE",NA,"Auxiliar","Cadetería - Cobranzas","Hace 3 semanas "," para Supermercado.","montevideo","/anuncio/cadete-py27d",2018-12-14 09:51:41
"BACHERO/A",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," entre 18 a 35 años. Para trabajar de Lunes a Viernes de 9 a 18 hs $25.000.","montevideo","/anuncio/bachero-a-8y4zy",2018-12-14 09:51:41
"VENDEDORA PARA LOCAL EN SHOPPING","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Marca líder en el sector de ropa interior selecciona vendedora para trabajar en local en Shopping Tres Cruces. Buscamos personas con marcado perfil comerci ...","montevideo","/anuncio/vendedora-para-local-en-shopiing-urr4j",2018-12-14 09:51:41
"AMA DE CASA Y NIÑERA",NA,"Auxiliar","Servicios - Oficios","Hace 3 semanas "," Para zona del Prado De lunes a viernes 6 horas por día","montevideo","/anuncio/ama-de-casa-y-ninera-4dsmy",2018-12-14 09:51:41
"MODELO",NA,"Otros","Marketing - Publicidad","Hace 3 semanas "," MODELOS comerciales TV bebés niños adultos pago U$S. Productorade modelos pubicitarios","montevideo","/anuncio/modelo-2mrvr",2018-12-14 09:51:41
"VENDEDORAS",NA,"Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas "," Panaderia, pasteleria Dirigido solo estudiantes de 18 a 22 años 5 horas de trabajo Horario de 16:00 a 21:00 horas Libre jueves","montevideo","/anuncio/vendedoras-84gr9",2018-12-14 09:51:41
"ACOMPAÑANTES",NA,"Auxiliar","Salud","Hace 3 semanas "," ACOMPAÑANTES (10) Sexo femenino ( Excluyente), para Sanatorio. Amplia disponibilidad horaria, con experiencia excelente presencia y vocación de  servicio ...","montevideo","/anuncio/acompanantes-mnm9h",2018-12-14 09:51:41
"RECEPCIONISTA","MAZARS","Auxiliar","Administración - Secretariado","Hace 3 semanas ","Seleccionamos para reconocida empresa internacional, Recepcionista.  La función del cargo consiste en recepcionar las personas que llegan a la empresa, rea ...","montevideo","/anuncio/recepcionista-bz8ad",2018-12-14 09:51:41
"VENDEDOR BIJOUTERIE","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Nos encontramos en la búsqueda de una persona responsable, con ganas de trabajar y experiencia en el rubro ventas, especialmente en el área bijou. Horario  ...","montevideo","/anuncio/vendedor-bijouterie-pn6sz",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Para taxi, ambos turnos, solo con experiencia ( no excluyente en taxi) y referencias","montevideo","/anuncio/chofer-em9es",2018-12-14 09:51:41
"CHOFER DE TAXI",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Libreta cat. E de Mvdeo.  Experiencia en manejo para ambos turnos.  Mayor 35 años Viva en Mvdeo.","montevideo","/anuncio/chofer-de-taxi-y2n37",2018-12-14 09:51:41
"CONFITERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia","montevideo","/anuncio/confitero-dnr5p",2018-12-14 09:51:41
"CONFITERIA",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," Con experiencia.","montevideo","/anuncio/confiteria-agh3h",2018-12-14 09:51:41
"PELUQUERA",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," PELUQUERA con experiencia y referencias, part time, para zona de 3 cruces.","montevideo","/anuncio/peluquera-z45tb",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," Para taxi libreta cat. E, con o sin experiencia en taxi","montevideo","/anuncio/chofer-7zqt3",2018-12-14 09:51:41
"CUIDADOR",NA,"Auxiliar","Salud","Hace 3 semanas "," CUIDADOR. Persona para atención, cuidado y aseo para persona con discapacidad psicomotriz y tareas vinculadas en casa de familia. Persona de buen trato, r ...","montevideo","/anuncio/cuidador-na4mj",2018-12-14 09:51:41
"RECEPCIONISTA - CAJERO -",NA,"Auxiliar","Administración - Secretariado","Hace 3 semanas ","Varias, como por ejemplo, 1) Disposición con el cliente:  Ser atento y cordial con los huéspedes, tener iniciativa para responder inquietudes que le puedan ...","montevideo","/anuncio/recepcionista-cajero-6vpqr",2018-12-14 09:51:41
"MASAJISTA",NA,"Técnico / Especialista","Salud","Hace 3 semanas "," Que sepa aparatologia estética, para centro estético en Pocitos.","montevideo","/anuncio/masajista-27mhq",2018-12-14 09:51:41
"CHOFER",NA,"Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER remises y minibus, con Inglés,","montevideo","/anuncio/chofer-mzyj7",2018-12-14 09:51:41
"PREPARADOR/ CONTROLADOR",NA,"Auxiliar","Logística - Distribución","Hace 3 semanas "," De pedidos para importador del rubro ferreteria/ bazar.  Entre 25 y 35 años.  Se valorará experiencia en el rubro.  ","montevideo","/anuncio/preparador-controlador-bqs95",2018-12-14 09:51:41
"AUXILIAR DE DEPOSITO",NA,"Auxiliar","Logística - Distribución","Hace 3 semanas "," AUXILIAR DE DEPOSITO","montevideo","/anuncio/auxiliar-de-deposito-qt6up",2018-12-14 09:51:41
"COCINERO",NA,"Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," OCINERA/O con experiencia  en salones de fiestas, trabajo eventual para viernes y sábados de 17 a 1 o 18 a 02,","montevideo","/anuncio/cocinero-nryd6",2018-12-14 09:51:41
"AUXILIAR CONTABLE",NA,"Auxiliar","Finanzas - Contabilidad - Auditoria","Hace 3 semanas "," Por suplencia maternal Registros contables, manejo de caja diaria, y atención al público. ","montevideo","/anuncio/auxiliar-contable-2teet",2018-12-14 09:51:41
"DELIVERY CON MOTO","Cadeteria JAIRO","Auxiliar","Cadetería - Cobranzas","Hace 3 semanas ","Se necesita delivery con moto en buen estado, buena presencia, conocimiento de calles, Para Zona Buceo, Blanqueada, Malvin, turno noche. Indispensable cump ...","montevideo","/anuncio/delivery-con-moto-ybj8m",2018-12-14 09:51:41
"AYUDANTE DE COCINA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," para pizzeria en el Prado  al postularse adjuntar foto ","montevideo","/anuncio/ayudante-de-cocina-nhg8n",2018-12-14 09:51:41
"MOZA",NA,"Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 semanas "," para pizzeria en el Prado.","montevideo","/anuncio/moza-3gsg5",2018-12-14 09:51:41
"OFICIAL PINTOR",NA,"Oficial","Servicios - Oficios","Hace 3 semanas "," OFICIAL pintor automotriz finalista con experiencia y referencias.","montevideo","/anuncio/oficial-pintor-hejam",2018-12-14 09:51:41
"VENTAS, ADMINISTRACION Y EXPEDICION EN LOCAL COMERCIAL DE PUNTA DEL ESTE","Importante empresa","Auxiliar","Ventas - Comercial","Hace 3 semanas ","Atencion a clientes de forma telefonica y presencial Asesoraramiento sobre los productos ofrecidos Cierre de ventas , cobranza Despacho de mercaderia Puntu ...","montevideo","/anuncio/ventas-administracion-y-expedicion-en-local-comercial-de-punta-del-este-smmv4",2018-12-14 09:51:41
"ESCRIBANO",NA,"Profesional","Legal","Hace 3 semanas "," para automotora part time","montevideo","/anuncio/escribano-pmj93",2018-12-14 09:51:41
"VIGILANTES - ZONA CENTRO, MONTEVIDEO.","LINCE SRL","Auxiliar","Seguridad - Vigilancia","Hace 3 semanas ","LINCE S.R.L - Empresa de Seguridad y Vigilancia - selecciona: VIGILANTES SIN ARMA para diferentes puestos en zona Centro-Montevideo. Requisitos: Tener ent ...","montevideo","/anuncio/vigilantes-zona-centro-montevideo-uhzh2",2018-12-14 09:51:41
"PINTOR PREPARADOR AUTOS",NA,"Oficial","Servicios - Oficios","Hace 3 semanas ","INICIAR Y TERMINAR EL PROCESO DE PREPARACION DE UN VEHICULO PARA SU PINTURA MEDIA,ALTA","montevideo","/anuncio/pintor-preparador-autos-uay8s",2018-12-14 09:51:41
"TAROTISTA, VIDENTE",NA,"Técnico / Especialista","Servicios - Oficios","Hace 3 semanas "," Para trabajar en empresa española de Tarot. Con buenos conocimientos esotericos. Se necesita telefono fijo y seriedad. Muchas llamadas.","montevideo","/anuncio/tarotista-vidente-uep6r",2018-12-14 09:51:41
"TECNICO COMERCIAL","Mecalux Uruguay","Ejecutivo Comercial","Ventas - Comercial","Hace 3 semanas ","Mecalux Uruguay estamos buscando asesor con marcado perfil comercial, fuerte orientación a objetivos, buen nivel de comunicación y facilidad de aprendizaje ...","montevideo","/anuncio/tecnico-comercial-3g429",2018-12-14 09:51:41
"VETERINARIO",NA,"Profesional","Agroindustria","Hace 3 semanas "," O Estudiante avanado para clinica","montevideo","/anuncio/veterinario-mpurm",2018-12-14 09:51:41
"PISTERO PARA ESTACION DE SERVICIO",NA,"Auxiliar","Atención al cliente","Hace 3 semanas "," PISTERO para Estación de Servicio. Enviar CV con foto a:","montevideo","/anuncio/pistero-para-estacion-de-servicio-mnz5r",2018-12-14 09:51:41
