"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"OPERARIOS DE LABORATORIO PARA SECTOR  FARMA LOGÍSTICA","www.buscojobs.com.uy/operarios-de-laboratorio-para-sector-farma-logistica-ID-166790",2019-03-28 15:46:17,"Possum Gestion de Capital Humano",NA,"Montevideo","Auxiliar Administrativo",2,"Completa","Seleccionamos para una empresa dedicada a la comercialización y distribución de productos farmacéuticos con altos estándares de calidad OPERARIOS DE LABORATORIO PARA SECTOR FARMA LOGÍSTICANuestra búsqueda se orienta a personas que cuenten con experiencia manejo de autoelevador a su vez  tareas de depósito, ordenar mercadería según nomas (GMP, ISO) y control de stock. RequisitosCiclo básico completoSe valorará libreta de autoelevadorista Carné de salud vigenteVivir en zonas aledañas a Barros Blancos , Parque de las CienciasExperiencia previa en tareas de laboratorio La persona se encargará de tareas  de etiquetado de mercadería, armado de pedidos y control de stockLa propuesta:Es una buena oportunidad para incorporarse a una importante empresa  que brinda una remuneración de acuerdo a las exigencias del cargo.","Administración – Secretariado / Auxiliar Administrativo
									
										Cadetería - Cobranzas / Cadete
									
										Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
										Industria – Producción / Operador de Maquinaria
									
										Industria – Producción / Operario Industrial
									
										Industria – Producción / Producción
									
										Especializaciones / Farmacia
									
										Industria – Producción / Industria Farmacéutica
									
										Industria – Producción / Industria del Medicamento
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Distribución, logística, depósito.
									
										Logística de producción
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-03-21,"jueves"
"Telemarketer Jr","www.buscojobs.com.uy/telemarketer-jr-ID-166787",2019-03-28 15:46:17,"RUA ASISTENCIA",NA,"Montevideo","Call Center",30,"Medio turno tarde","Somos una empresa que opera en el ramo de servicios, con excelente clima laboral y en constante proceso de crecimiento. Buscamos jóvenes entusiastas para ocupar la posición de Telemarketer Jr.Si tenés:- Bachillerato completo- Conocimientos de Microsoft Office- Facilidades de comunicación- Habilidades comerciales- Vocación al servicio Te ofrecemos:- Jornadas de 6 horas.- Flexibilidad para estudios- Sueldo base + comisiones- Posibilidades de crecimiento y desarrollo.- Capacitación","Teletrabajo – Call Center / Call Center
									
										Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telemarketing
									
										Venta al por Menor
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 18 Hasta 26 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"JEFE DE RECURSOS HUMANOS","www.buscojobs.com.uy/jefe-de-recursos-humanos-ID-166785",2019-03-28 15:46:17,"Fanacif","Montevideo","Montevideo","Administración de Personal",NA,"Completa","RESPONSABILIDADES:- Gestionar y mantener las Relaciones Laborales con el Sindicato Metalúrgico (UNTMRA), representando a la empresa ante los organismos competentes - Asegurar la Salud y Seguridad Ocupacional.- Ejecutar los distintos subsistemas de Gestión de RRHH- Supervisar y controlar toda la Administración de RRHHREQUISITOS: - Profesional graduado de las siguientes carreras: Psicología, Relaciones Laborales, Abogacía o similares.- Experiencia de al menos 2 años interactuando con organizaciones sindicales (excluyente)SE OFRECE:- Incorporarse a una empresa Multinacional Autopartista- Cargo estable - Buen ambiente laboral - Salario acorde a las responsabilidades del cargo ZONA DE TRABAJO: Colon","Recursos Humanos / Administración de Personal
									
										Recursos Humanos / Capacitación de Personal
									
										Recursos Humanos / Evaluación de Personal
									
										Recursos Humanos / Prevención de Riesgos Laborales
									
										Recursos Humanos / Pruebas Psicotécnicas
									
										Recursos Humanos / Selección de Personal
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Gestión de Recursos
									
										Relaciones Laborales
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"SUPERVISORA DE VENTAS","www.buscojobs.com.uy/supervisora-de-ventas-ID-166778",2019-03-28 15:46:17,"(Confidencial)",NA,"Montevideo","Venta por Catálogo",NA,"Completa","Empresa de Venta Directa por catálogo selecciona : SUPERVISORA DE VENTAS PARA: MONTEVIDEO/COLONIA/CANELONES Y FLORIDA REQUISITOS : Automóvil propio, libreta de conducir vigente , persona entre 25 y 40 años entusiasta y dinámica que viva en Montevideo.SE OFRECE :remuneración acorde al cargo- reintegro de gastos del vehículo - relación de dependencia- capacitación permanente a cargo de la empresa .","Comercio – Mercadeo – Ventas / Venta por Catálogo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Auxiliar Contable","www.buscojobs.com.uy/auxiliar-contable-ID-166707",2019-03-28 15:46:17,"Blanco & Etcheverry","Montevideo","Montevideo","Contaduría",3,"Medio turno tarde","Nuestra búsqueda se orienta a estudiantes de la carrera de Contador Publico cursando entre 2do y 3er año. Perfil proactivo,responsable con actitud y ganas de aprender.Tareas:- Registraciones contables,conciliaciones- Liquidaciones de sueldos, gestión de planilla de trabajo- Liquidación de impuestos mensuales y anuales, elaboración de   declaraciones juradas- Tramites ante entes autónomos","Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auxiliar Contable
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 19 Hasta 23 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"ASISTENTE DE GESTIÓN","www.buscojobs.com.uy/asistente-de-gestion-ID-166742",2019-03-28 15:46:17,"Xn Partners","Montevideo","Montevideo","Administración de Empresas",1,"Completa","Buscamos jóvenes proactivos, con un claro perfil analítico, orientados a resultados y con gran capacidad de aprendizaje, para incorporarse al equipo de Xn Partners. Orientamos la búsqueda a estudiantes de la carrera de Administración de Empresas o similar. Es requisito excluyente el dominio de Excel. Valoraremos contar con experiencia previa en armado de informes y reportes. El objetivo del cargo es dar apoyo a los equipos de proyecto, recopilar y analizar información e implementar servicios estandarizados de seguimiento de proyectos y actividades en nuestros clientes. La empresaXn Partners es una firma consultora líder en Uruguay y América Latina. Dedicada al desarrollo de la capacidad organizacional de liderazgo y gestión que requieren las organizaciones para lograr los resultados deseados y convertirse en excelentes lugares para trabajar.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Gestión de Operaciones
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración de Empresas
									
										Gestión de Calidad de Proyectos
									
										Administración
									
										Gestión de Proyectos
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Ventas Telefónicas","www.buscojobs.com.uy/ventas-telefonicas-ID-166783",2019-03-28 15:46:17,"Italcred",NA,"Montevideo","Créditos",1,"Medio turno tarde","Buscamos nuevos talentos para sumar a nuestro equipo de telemarketing! Nos encontramos en la búsqueda de vendedoras/es telefónicos.Orientamos la búsqueda a personas de 20 a 25 años de edad. Los postulantes deberán tener un marcado perfil comercial y orientación a resultados.Tendrá como objetivos: Venta de tarjetas de crédito & servicios adicionales.La propuesta: Horario vespertino (franja horaria de 14 a 19).29 horas semanales (lunes a sábados).Salario fijo + comisiones.Son requisitos excluyentes: Experiencia en ventas.Bachillerato completo.Office a nivel usuario.Se valoraran las siguientes competencias: Habilidades de comunicación y negociación.Pro actividad y dinamismo. Simpatía, cordialidad y excelente relacionamiento interpersonal. Se ofrece incorporarse a una empresa sólida, con posibilidades de crecimiento y un excelente clima laboral. Adjuntar CV preferentemente con foto **De no contar con los requisitos mencionados, no será tomado en cuenta para esta selección**","Banca – Servicios Financieros / Créditos
									
										Banca – Servicios Financieros / Cuentas Corrientes
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta de productos financieros
									
										Call Center
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 20 Hasta 25 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Auxiliar Administrativo Contable","www.buscojobs.com.uy/auxiliar-administrativo-contable-ID-166781",2019-03-28 15:46:17,"(Confidencial)","Montevideo","Montevideo","Auxiliar Administrativo",1,"Completa","Empresa líder en el rubro busca auxiliar contable que cumpla con los siguientes requisitos:- estudiantes avanzados de CCEE - poseer experiencia en manejo con clientes y proveedores,- Contar con capacidad analítica, alta concentración y capacidad de trabajo bajo presión.Será responsable del control de pago a proveedores; administrar los pagos sobre la base de la política de manejo y contención de los reclamos de proveedores.","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auxiliar Administrativo
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"PROGRAMADOR SENIOR .NET","www.buscojobs.com.uy/programador-senior-net-ID-166726",2019-03-28 15:46:17,"Infocorp",NA,"Montevideo","Programación",5,"Completa","¿Te apasiona la tecnología? ¿Te atrae el ámbito financiero?     Infocorp es tu lugar!Buscamos programadores con más de 4 años de experiencia en desarrollo con tecnologías .NET y Angular 4 para sumarse a nuestro equipo.#SOLOFALTÁSVOS","Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								C#
									
										SQL
									
										Asp.NET WebAPI
									
										WCF
									
										AngularJs 1.X
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Tester","www.buscojobs.com.uy/tester-ID-166724",2019-03-28 15:46:17,"Infocorp","Montevideo","Montevideo","Testing de Sistemas",NA,"Completa","Buscamos un Tester para sumarse a nuestro equipo de QA para proyectos del rubro financiero.Objetivo del cargo:• Estimación de actividades de testing• Diseño de casos de prueba• Ejecución de testing y preparación de informesRequerimientos:• Formación y/o experiencia en el área de testing de al menos 1 año• Marcada orientación a procesos de calidad de software• Muy buen nivel de inglés en lectura/escritura, buen nivel de oratoria","Tecnologías de la Información / Testing de Sistemas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Diseño de Test Cases
									
										Herramientas de Test
									
										Metodologías de Test
									
										Test de Regresión
									
										Test de Sistema
									
										White Box Testing
									
										Test de Usabilidad
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Negociador de Cobranzas 15 a 21hs","www.buscojobs.com.uy/negociador-de-cobranzas-15-a-21hs-ID-166764",2019-03-28 15:46:17,"Rodriguez de Almeida & Asoc.","Montevideo","Montevideo","Cobrador",NA,"Medio turno tarde","La propuesta está enfocada a jóvenes estudiantes de entre 19 y 25 años con deseo de aprender y trabajar en equipo.Buscamos personas con: Influencia y negociaciónOrientación al clienteTolerancia a la presiónCompromisoIniciativaRespetoExperiencia previa no excluyente.","Cadetería - Cobranzas / Cobrador
									
										Cadetería - Cobranzas / Gestión de Morosos
									
										Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telemarketing
									
										Call Center
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Asistente Administrativo/a Licitaciones","www.buscojobs.com.uy/asistente-administrativoa-licitaciones-ID-166736",2019-03-28 15:46:17,"Espina S. A.","Montevideo","Montevideo","Auxiliar Administrativo",1,"Completa","Asistente administrativo/a de licitaciones:Nos encontramos en la búsqueda de un asistente administrativo/a de licitaciones.Requisitos:Secundaria completa.Manejo de Word y Excel a nivel usuario.Conocimientos de gestión administrativa.Se valorara experiencia en licitaciones de empresas constructoras.Deberá, entre otras tareas:• Colaborar con el Jefe de Licitaciones en todo lo referente al armado y presentación de ofertas• Consultar los pliegos y verificar el cumplimiento de requisitos del cliente.• Estudio de pliegos y preparación de toda la información administrativa para la presentación de ofertas requerida en los pliegos, antecedentes, garantías, etc.• Armar la presentación de la oferta.• Verificar y archivar la documentación de las ofertas.• Etc.Indicar aspiraciones salariales.","Administración – Secretariado / Auxiliar Administrativo
									
										Construcción – Arquitectura / Construcción
									
										Construcción – Arquitectura / Obras Civiles
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
										Microsoft Excel
									
										Microsoft Office
									
										Microsoft Word
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Auxiliar Contable","www.buscojobs.com.uy/auxiliar-contable-ID-166771",2019-03-28 15:46:17,"Estudio Cr. J.Ernesto Rychtenberg",NA,"Montevideo","Administración Contable y Financiera",1,"Completa","Estudio Contable con amplia experiencia en el sector y con prestigiosa trayectoria en el mercado, se encuentra en la búsqueda de un/a Auxiliar Contable con experiencia en liquidación de sueldos.Requisitos:- Experiencia previa en liquidación de sueldos (excluyente).- Se valorará experiencia en contabilidad preferentemente en estudios contables.Condiciones: - De lunes a viernes. - Jornada completa.- Zona: Centro de Montevideo.¡Si cumplís con estos requisitos y te interesa la oferta, no dudes en postularte!","Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Liquidación de Sueldos
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Liquidación de Sueldos
									
										Memory Conty
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 18 Hasta 65 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"ADMINISTRATIVO","www.buscojobs.com.uy/administrativo-ID-166745",2019-03-28 15:46:17,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",1,"Completa","Empresa busca:Personal administrativo.Conocimientos básicos de programas Memory( fundamentalmente Figaro)Experiencia no menos a 3 años, excluyente.Buen manejo de PC ( word, Excel, etc)Remuneración acorde al cargo.Determinar aspiraciones económicasLa empresa ofrece, horario de 8 horas de lunes a viernes y sábado 4 horas.Se considerara a estudiantes o egresados de UTU, Técnico en administración.","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auxiliar Administrativo
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"administrativa contable","www.buscojobs.com.uy/administrativa-contable-ID-166776",2019-03-28 15:46:17,"SITIO ARQUITECTURA SRL","Montevideo","Montevideo","Auxiliar Administrativo",1,"Medio turno tarde","En esta búsqueda nos orientamos a una persona con buena actitud, proactiva, organizada y disposición para trabajar.Sus principales responsabilidades serán: Atención a clientes vía telefónica como presencial, Facturación electrónica, gestión de pagos y cobranzas, contabilidad mensual, manejo de agenda, tramites y todas tareas afines.Contar con conocimientos:Contawin contableFacturacion Electronica4 hs de lunes a viernes","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Secretaría
									
										Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Recepción
									
										Atención al Cliente / Telefonísta
									
										Atención al Cliente / Caja
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención Telefónica y/o Recepción
									
										Auxiliar Administrativo
									
										Caja y/o Facturación
									
										Administración
									
										Microsoft Office
									
										atención al cliente
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Cajero - Vendedor Fcia Carrasco","www.buscojobs.com.uy/cajero-vendedor-fcia-carrasco-ID-166772",2019-03-28 15:46:17,"Farmacia El Tunel",NA,"Montevideo","Farmacia",1,"Medio turno tarde","Nuestra búsqueda se orienta a Idóneos en Farmacia / Auxiliares en Farmacia, preferentemente con experiencia. Es excluyente poseer título habilitante.Se solicita buena presencia, disponibilidad horaria y vocación de servicio. Se valorarán conocimientos y experiencia de Caja ya que forma parte de la tarea. Se ofrece la oportunidad de incorporarse a una reconocida empresa en su rubro, un buen ambiente laboral y remuneración acorde a las responsabilidades del cargo.Realiza venta, control y guardado de mercadería, armado de pedidos, caja de acuerdo a necesidad del local.Es imprescindible tener disponibilidad de días y horarios.Horario: Miércoles a Sábado 16 a 22, Domingo 12 a 20, Lunes 14.30 a 18.30 horas. Todos los días se trabaja en el local de Carrasco, a excepción de los domingos que se trabaja en el local de Punta Carretas. Remuneración aproximada $ 21.000.- nominalesCarga horaria: 36 horas semanales. Incorporación inmediata.","Salud / Farmacia
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Sector Farmacéutico
									
										Farmacia
									
										Idóneo en Farmacia
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 30 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"operario para mantenimiento","www.buscojobs.com.uy/operario-para-mantenimiento-ID-166777",2019-03-28 15:46:17,"Possum Gestion de Capital Humano","Canelones","Canelones","Mantenimiento Industrial",1,"Completa","Seleccionamos un operario para sector mantenimiento en una empresa líder en máquinas Vending y/o interés en formarse en el rubro. Experiencia previa se valora, pero no es imprescindible.Es imprescindible contar con buena presencia, ser proactivo en la búsqueda de soluciones y tener deseos de superación; se incorporará al equipo de mantenimiento de la empresa, recibiendo capacitación.","Industria – Producción / Mantenimiento Industrial
									
										Mantenimiento General / Mantenimiento General
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electrónica
									
										Ingeniería Electrónica   
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"GESTION IMPORTACIONES","www.buscojobs.com.uy/gestion-importaciones-ID-166775",2019-03-28 15:46:17,"(Confidencial)","Montevideo","Montevideo","Comercio Exterior/Aduanas",NA,"Completa","GESTION DE IMPORTACIONES INTERACTUANDO VIRTUALMENTE CON PROVEEDORES DEL EXTERIOR EN VARIOS IDIOMAS. CONOCIMIENTO DE SISTEMAS INFORMATICOS PARA EL INGRESO DE DATOS. EXCLUYENTE INGLES PROFESIONAL","Comercio – Mercadeo – Ventas / Comercio Exterior/Aduanas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Importación
									
										Exportación
									
										Distribución, logística, depósito.
									
										Comercio Internacional
									
								Idiomas: 
							
							Inglés
								
								Portugués
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 25 Hasta 35 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-03-21,"jueves"
"Mozo Eventual","www.buscojobs.com.uy/mozo-eventual-ID-166780",2019-03-28 15:46:17,"Job Btl",NA,"Montevideo","Servicio en Mesa",1,"Completa","Nos encontramos en la búsqueda de jóvenes con experiencia en servicio en mesa, o estudios en el área para realizar tareas de mozo tanto en eventos, como en restaurantes de importantes hoteles de Montevideo de forma EVENTUAL","Turismo – Hotelería – Gastronomía / Servicio en Mesa
									
										Turismo – Hotelería – Gastronomía / Gastronomía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Servicio en mesa
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 18 Hasta 30 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Personal de bodega","www.buscojobs.com.uy/personal-de-bodega-ID-166773",2019-03-28 15:46:17,"(Confidencial)",NA,"Montevideo","Almacén / Depósito / Stock",4,"Completa","Importante Empresa Multinacional selecciona personal para desarrollar tareas en el área de logística.Importadores de gran variedad de productos donde apostamos a ofrecer Servicio de Calidad al Cliente.Se ofrece la oportunidad de integrarse a una empresa líder, con un equipo humano altamente capacitado, y excelente ambiente laboral.Salario acorde complementado con posibilidades de desarrollo personal.Orientamos nuestra búsqueda a personas con experiencia con mínimo de 2 años en posición similar.TareasDiferentes tareas relacionadas a depósito y logística.Comenzando con tareas de recepción, descarga de mercadería y limpieza.A medida que incorpora nuevos conocimientos irá realizando otras tareas como etiquetado, almacenamiento, armado de pedidos y por último su empaque.Dominio de herramientas informáticasControles de stock, Características personales de los postulantes:Cultura de trabajoComprometido con la tareaDinámicoResponsableActitud Pro-activaVocación de servicioBuena comunicación Trabajo en equipo","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Stocks e inventarios de mercaderías
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"Ventas - Mercado Financiero (Español y/o Portugués)","www.buscojobs.com.uy/ventas-mercado-financiero-espanol-yo-portugues-ID-166730",2019-03-28 15:46:17,"Rasjer Corporation S.A.",NA,"Montevideo","Call Center",8,"Medio turno mañana","Buscamos: personas proactivas, inteligentes y hábiles para negociar con clientes de forma de obtener excelentes resultados comerciales.Ofrecemos: un ambiente de trabajo ameno y profesional, apuntado a capacitar y hacer crecer económica y profesionalmente a los miembros de nuestro equipo. Valoramos especialmente dominio a nivel nativo de idioma Portugués y experiencia en ventas. ¡ESPERAMOS TU POSTULACIÓN!","Teletrabajo – Call Center / Call Center
									
										Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta de servicios
									
										Venta de productos financieros
									
										Call Center
									
								Idiomas: 
							
							Portugués
								
								Español
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"AUXILIAR ADMINISTRATIVO","www.buscojobs.com.uy/auxiliar-administrativo-ID-166770",2019-03-28 15:46:17,"(Confidencial)",NA,"Montevideo","Auxiliar Administrativo",1,"Completa","SE VALORARA CONOCIMIENTO DE SISTEMA POSCOM","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Auxiliar Administrativo
									
										Secretariado
									
										Administración
									
										Memory Fígaro
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 30 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-03-21,"jueves"
"Ejecutivo de Negocios de Consumo Masivo ( Salto)","www.buscojobs.com.uy/ejecutivo-de-negocios-de-consumo-masivo-salto-ID-166774",2019-03-28 15:46:17,"Possum Gestion de Capital Humano",NA,"Salto","Administración de Empresas",1,"Completa","Seleccionamos para importante empresa un Ejecutivo de Negocios de Consumo Masivo.La posiciónSerá responsable de gestionar y liderar el desarrollo del portafolio de productos principalmente línea de  consumo masivo.Deberá  operar en Artigas/Bella Unión, Salto, Paysandú, Soriano, Rio Negro. Debiendo Residir en Salto o Paysandú.Serán fundamentales las siguientes competencias: capacidad de análisis de la información, planificación y solución de problemas, seguimiento de indicadores y objetivos, comunicación efectiva, habilidad para el trato interpersonal. Liderazgo de equipos de trabajo. Flexibilidad y negociaciónSe ofrece:– Trabajar en una empresa líder de consumo masivo.– Posibilidades de crecimiento.– Sueldo acorde a las responsabilidades más comisiones por objetivos-Vehículo de la empresa– Planificación óptima de sus actividades.– Mantener una comunicación fluida y efectiva con los sectores comerciales y clientes en general– Dominio las características del producto a comercializar.– Proactividad en el desarrollo de sus actividades diarias.RequisitosFormación en Lic. Administración , Marketinig o carreras a finesExperiencia no menor a tres años en cargo similares responsabilidadMuy buen manejo de Excel.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Dirección / Gerencia
									
										Atención al Cliente / Atención al Cliente
									
										Banca – Servicios Financieros / Dirección Financiera
									
										Banca – Servicios Financieros / Seguros
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Supervisión de Equipos
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Marketing – Publicidad / Marketing
									
										Cargos Estatales / Cargos Estatales
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
										Venta al por Mayor
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 30 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-03-21,"jueves"
"ELECTROMECÁNICO","www.buscojobs.com.uy/electromecanico-ID-166709",2019-03-28 15:46:17,"(Confidencial)",NA,"Montevideo","Mantenimiento Industrial",1,"Indiferente","La búsqueda está orientada a un Técnico de Mantenimiento - Electromecánico para nuestra planta de producción. Deberá contribuir y asegurar la operabilidad  de los equipos industriales en optimas condiciones de funcionamiento y seguridad. Debe tener conocimientos en mecánica como soldadura, mecánica de taller, neumática, hidráulica, etc... Deberá realizar inspecciones de rutina en las máquinas e instalaciones logrando planes correctivos, preventivos y resolutivos. Entre otras tareas deberá: Armar tableros eléctricos comando y potencia. Reparar en sistemas hidráulicos y neumáticos. Presentar informes periódicos a los encargados de la empresa. Deberá tener conocimientos técnicos en: Electromecánica industrial, Electrónica, Automatismos, manejo de equipos industriales, Inglés técnico y herramientas informáticas. Se busca persona responsable orientada a resultados. Se valorará libreta de Chofer H.","Industria – Producción / Mantenimiento Industrial
									
										Industria – Producción / Mecánica Industrial
									
										Industria – Producción / Montaje Industrial
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Soldadura
									
										Electromecánica
									
										Hidráulica
									
										Neumática
									
										Mecánica
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 29 Hasta 45 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-03-21,"jueves"
