"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Trainee de Marketing","www.buscojobs.com.uy/trainee-de-marketing-ID-168286",2019-05-05 19:54:54,"Coca-Cola FEMSA de Uruguay",NA,"Montevideo","Marketing",3,"Completa","Coca-Cola FEMSA de Uruguayse encuentra en la búsqueda de:Profesionales Jóvenes para diversas áreasEn Coca-Cola FEMSA estamos convencidos que el éxito de una empresa se fundamenta en su gente. Por eso siempre estamos en la búsqueda de nuevos talentos…El propósito fundamental de incorporar estos perfiles es contar con profesionales proactivos, dinámicos y de alto nivel competitivo, para que desarrollen su potencial y liderazgo dentro de un ambiente global de aprendizaje. FEMSA te brinda posibilidades de desarrollo en tu carrera profesional, liderando desafiantes proyectos y acompañándote en tu crecimiento.Orientamos nuestra búsqueda a Jóvenes graduados o estudiantes del último año de las siguientes carreras:  Marketing, Administración de Empresas; Contabilidad; Economía; Ingenierías Industrial; Comercialización¿Cuáles son las áreas de la compañía a las que te podés postular?:•	Trade MKT: El área es la responsable de asegurar la implementación de las estrategias de las marcas en el Punto de Venta.  Tiene relación constante con Comercial, perfil proactivo, resolutivo y con fuerte back numérico.•	 Categorías: El área es responsable de los lanzamientos de productos y seguimiento de la performance de las marcas asegurando la rentabilidad. •	 Servicios de MKT: El área tiene a cargo el diseño de los eventos y los contratos (Ejemplo Futbol, etc).  ¿Cuáles son los requisitos para postular?:•	Educación: Universitario, Graduado o estudiante del último año de la carrera.•	Dominio del paquete Office: Excel, Power point, Outlook.•	Edad: 21 a 28 años.•	Idioma: Inglés avanzado.¿Te gustaría trabajar en una empresa así?Te invitamos a formar parte de nuestro equipo para que puedas crecer profesionalmente en una compañía de Clase Mundial. Tu ingreso a nuestra Compañía representa oportunidades de desarrollo personal y laboral en una organización que valora el compromiso, talento, entusiasmo y respeto.Ofrecemos interesantes condiciones de contratación y desarrollo profesional…si te gustan los desafíos y estás interesado en desarrollarte profesionalmente ¡POSTULATE!Vos crecés, nosotros también. Tu crecimiento es nuestro éxito...","Marketing – Publicidad / Marketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Marketing al consumidor
									
										Marketing directo
									
										Telemarketing
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 22 Hasta 29 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Desarrollador Javascript y/o C#","www.buscojobs.com.uy/desarrollador-javascript-yo-c-ID-168281",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Análisis de Sistemas",1,"Completa","Buscamos una persona proactiva con gusto por la programación y aptitudes para relacionarse con los usuarios. Ofrecemos la posibilidad de incorporarse a una empresa con muy buen ambiente de trabajo donde podrá desarrollarse y adquirir nuevos conocimientos.Tareas a realizar:* Desarrollo de nuevas funcionalidades sobre productos de la empresa* Implementación de cambios solicitados por los clientes* Colaboración con el área de soporteEl Postulante deberá tener las siguientes cualidades:* Proactivo y dinámico* Comprometido con el trabajo* Buenas aptitudes para el trabajo en equipo, el relacionamiento con los clientes y con los compañeros de trabajo.Requisitos:* Bueno manejo de C# y JavaScript* Conocimientos básicos de HTML, CSS y jQueryAdjuntar Escolaridad----------------------------","Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / HelpDesk / Soporte Técnico
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								C#
									
										HTML
									
										JavaScript
									
										SQL
									
										ASP.NET
									
										Microsoft SharePoint Portal Server
									
										SQL Server
									
										jQuery
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 22 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Analista de Marketing","www.buscojobs.com.uy/analista-de-marketing-ID-168280",2019-05-05 19:54:54,"Advice","Montevideo","Montevideo","Análisis de Negocios",NA,"Completa","Buscamos:Estudiantes o egresados de las carreras de Licenciatura en Marketing o Comunicación que cuenten con manejo de los programas Photoshop y/o Adobe Ilustrator. Así como también dominio del idioma inglésObjetivos de la posición:Será responsable de elaborar y ejecutar el plan de marketing de la compañía, desarrollar campañas de Marketing Digital, así como también del manejo del sitio web y las diferentes redes sociales. Tendrá como desafió innovar en el diseño de las campañas de Marketing de la empresa.","Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Diseño – Decoración / Diseño Gráfico
									
										Marketing – Publicidad / Desarrollo de Producto / Marca
									
										Marketing – Publicidad / Investigación de Mercados
									
										Marketing – Publicidad / Marketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Marketing directo
									
										Redes Sociales
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Gerente de Producto","www.buscojobs.com.uy/gerente-de-producto-ID-168278",2019-05-05 19:54:54,"Advice",NA,"Montevideo","Análisis de Negocios",NA,"Completa","Buscamos:Personas con formación terciaria y/o universitaria en áreas vinculas a Ciencias de la Salud. Manejo de idioma inglés avanzado.Deberá contar con experiencia laboral previa en cargos de similar responsabilidad dentro del área de ventas. Se valorará contar con conocimientos del sector farmacéutico y manejo de licencias.Objetivos de la posición:Será responsable de la visión general de las marcas a cargo, liderando la estrategia comercial para Uruguay, Bolivia y Paraguay. Desarrollará los planes anuales de marca y la implementación de los mismos gestionado el presupuesto de los productos a cargo.Deberá generar y desarrollar relaciones comerciales y cuentas claves.Trabajará en el lanzamiento de nuevos productos y promociones.","Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Salud
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Sector Farmacéutico
									
										Farmacología
									
										Venta por Catálogo
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Responsable de Recursos Humanos","www.buscojobs.com.uy/responsable-de-recursos-humanos-ID-168277",2019-05-05 19:54:54,"Advice",NA,"Montevideo","Administración de Personal",NA,"Completa","Buscamos:Profesional egresado de la carrera de Contador Público, Licenciado en Administración de empresas, Relaciones Laborales o Psicología. Se valora formación de Posgrado en el área de RRHH o MBA. Excelente dominio de idioma inglés. Más de 7 años de experiencia en tareas de similar responsabilidad dentro de empresas multinacionales, Big Four o Consultoras.Objetivos de la posición:Será responsable de la implementación de políticas y prácticas de RRHH a nivel regional. Las mismas incluyen: Diseño de los organigramas de la organización. Actualización de Programas y Políticas de remuneraciones y beneficios. Descripción funcional de perfiles de cargos. Supervisión de la administración de personal local y administración de beneficios . Participación en diversos Proyectos vinculados al área de RRHH.","Recursos Humanos / Administración de Personal
									
										Recursos Humanos / Capacitación de Personal
									
										Recursos Humanos / Organización Interna
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Gestión de Trámites
									
										Recursos humanos
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"auxiliar de compras y facturacion","www.buscojobs.com.uy/auxiliar-de-compras-y-facturacion-ID-168276",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Comercial / Ventas",1,"Completa","Reportara directamente al director de la empresa y lo secundara en la realización de compras a los proveedores y en el ingreso de información al sistema de facturación.","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
									
										Administración
									
										Merchandising
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 40 Hasta 55 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Dibujante Técnico","www.buscojobs.com.uy/dibujante-tecnico-ID-168229",2019-05-05 19:54:54,"Maria Amado",NA,"Montevideo","Arquitectura",1,"Medio turno tarde","Arquitecto o estudiante avanzado de Arquitectura.Buen dominio de AutocadManejo de paquete office fluidoRevit no excluyenteNo tener el viaje de la carrera pendienteCompetenciasAutogestionPlanificación y organizaciónProactivo y dinámicoResponsable y comprometidoHabilidad de comunicación y trabajo en equipoBuen relacionamiento interpersonalRecursos para el trabajo bajo presión.Horario de trabajo de Lunes a Viernes de 10hs a 14hs. Part Time.","Construcción – Arquitectura / Arquitectura
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Arquitectura
									
										Dibujo Técnico
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-01-05,NA
"Customer Care Representative - German","www.buscojobs.com.uy/customer-care-representative-german-ID-168273",2019-05-05 19:54:54,"Telecom Networks","Montevideo","Montevideo","Atención al Cliente",NA,"Completa","We are looking for Service Agents to join our team!German, English and Spanish speaker.Do you have a customer care instinct? Do you enjoy achieving goals? Are you a team player?If the answer is yes, apply! We have a great opportunity for you!Requirements:French, English and Spanish fluent speaker.Previous experience in customer care.Team workTechnical knowledgeAssertive         Service orientedSales skillsService Team is in charge of Customer Care, our agents will be in contact with between 30 and 60 students every day through outbound calls and e-mails to offer a solution for the issues the students may have. Our agents provide solutions related to both service and technical support.Important things:The working hours for this position are: Sunday thru Thursday from 10AM to 5PM.We offer a very competitive salary, stability and the best working environment.Established in 2000, eTeacher Group creates and operates leading virtual schools throughout the world. eTeacher specializes in large scale operation of online teacher-led classes. We work with leading professionals every step of the way, from recruiting teachers and developing content, to marketing, sales, and operations.A virtual institute is a business. It has to be planned like a business, built like a business, marketed like a business and run like a business. Each one of these areas require expertise and determination. This is what eTeacher does.","Atención al Cliente / Atención al Cliente
									
										Teletrabajo – Call Center / Call Center
									
										Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención al Cliente
									
										Call Center
									
								Idiomas: 
							
							Inglés
								
								Alemán
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-01-05,NA
"ENCARGADO DE DEPÓSITO","www.buscojobs.com.uy/encargado-de-deposito-ID-168260",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Supervisión de Equipos",1,"Completa","- IMPORTANTE IMPORTADORA DE ELECTRODOMÉSTICOS SELECCIONA ENCARGADO DE DEPÓSITOTAREAS:- Recepción y control de importaciones - Diseñar y ejecutar plan de entregas con nuestros vehículos (zonas y horarios)- Marcar la tareas de sus subordinados y ser responsable de los mismos.- Preparación de Pedidos en general - Control absoluto del ingreso y egreso de mercaderías- Correcto almacenaje de los productos- Mantenimiento del orden, limpieza del depósito y velar por el estado de toda la mercadería en el mismo.- Mapeo del depósito y ubicación de productos - Deberá trabajar junto al encargado del área comercial. - Elaborar reportes/informes semanales de mercadería con poco stock, quiebres y productos discontinuados (fuera de lista)Necesitamos una persona que sea proactiva, dinámica y con iniciativa, que piense, desarrolle y ejecute procedimientos de trabajo (método). Con CAPACIDAD DE DIRIGIR AL PERSONAL a su cargo, liderar su equipo de trabajo y propiciar un buen clima.","Comercio – Mercadeo – Ventas / Supervisión de Equipos
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Distribución, logística, depósito.
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 30 Hasta 50 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-01-05,NA
"VENTA INDEPENDIENTE","www.buscojobs.com.uy/venta-independiente-ID-168259",2019-05-05 19:54:54,"(Confidencial)",NA,NA,"Desarrollo de Negocios",NA,"Indiferente","Si te atraen los desafíos, desarrollar tu propio negocio y administrar tu tiempo, te invitamos a formar parte de nuestra red de vendedoras.Somos una empresa que comercializa a través de la venta directa accesorios en  piedras semipreciosas y otros en enchapado oro y plata.Nuestra búsqueda se orienta a mujeres dinámicas y emprendedoras,  con muy buena capacidad de relacionamiento y negociación, enfocadas en el crecimiento personal y económico.Te ofrecemos la posibilidad de incrementar un capital en un 25% y brindar apoyo en material visual y soporte para que puedas satisfacer las expectativas de tus clientes.","Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta al por Menor
									
								Estudio Mínimo Necesario: Primaria Completa
							
							
							Edad: Desde 18 Hasta 70 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2019-01-05,NA
"VENDEDOR Y ANALYSTA DE MARKETING","www.buscojobs.com.uy/vendedor-y-analysta-de-marketing-ID-168258",2019-05-05 19:54:54,"marketonline srl","Montevideo","Montevideo","Venta de Servicios",1,"Medio turno mañana","representante de ventas telefónicasejad media es una empresa pyme de publicidad digital.ubicada en la zona de pocitos, montevideo.nuestros clientes son importantes anunciantes y agencias de publicidad internacionales.buscamos:edad 24 a 35. comienzo de trabajo inmediato!estudiantes (último año de la carrera) o egresados de marketing y/o investigación de mercados.perfil de vendedor/a.conocimiento profundo de microsoft office (excel/word).conocimiento de uso de internet/web.analitico, y con pasciencia para recabar datos y encontrar ""leads"".Se valorará experiencia mínima de 10 meses en ventas telefónicas.Conocimiento avanzados de Idioma Inglés- EXCLUYENTE.Se valorará conocimiento y gusto por el sector de online marketing.Gusto por las ventas, energía y afán de superación y crecimiento profesional.Serán valorados los conocimientos y formación complementaria en áreas de marketing digital.Buscamos personas dinámicas,pro-activas,autónomas, con gran capacidad de análisis y resolución.Tareas principales:- búsqueda online (bajo instrucciones que recibirá de la empresa) de prospectivos clientes.- organización de los datos encontrados en planillas excel ordenadas- envíos de mails a los prospectos encontrados, con el objetivo de generar una llamada para vender nuestros servicios.- llamadas salientes para concretar la venta de nuestros servicios.¿Cuál es nuestra oferta?- trabajo part time, 6 horas diarias (de 10:00 a 16:00 hs), lunes a viernes, en un espacio moderno y dinámico, en pleno montevideo.- grandes posibilidades de crecimiento, en una empresa joven y dinámica.- remuneración arriba del promedio del mercado.(15,000$ en mano).","Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Marketing – Publicidad / Marketing
									
										Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Internet
									
										Investigaciones de mercado
									
										Telemarketing
									
										Microsoft Office
									
										Venta a Empresas
									
								Idiomas: 
							
							Inglés
								
								Español
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 24 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"Encargado de Turno","www.buscojobs.com.uy/encargado-de-turno-ID-168254",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Almacén / Depósito / Stock",NA,"Completa","Buscamos Nos orientamos a personas con experiencia en tareas de almacenamiento y distribución.Será indispensable que la persona posea un excelente nivel de comunicación oral y escrita,capacidad para el trabajo en equipo,iniciativa, habilidad para la resolución de conflictos, capacidad de liderazgo,vocación de servicio, compromiso y orientación al logro.DesafíosLa persona seleccionada tendrá como principales responsabilidades:  -Controlar el flujo de encomiendas que se recibe y se envía.-Organizar y supervisar personal a cargo.-Responsable de reclamos.-Optimizar recursos para una atención eficaz al cliente.La PropuestaLa persona seleccionada ingresara a la Empresa como Encargado de Turno, tratándose de una propuesta estable y con un nivel de remuneración acorde a las tareas de la posición.Horario Disponibilidad turno Tarde- noche","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft Excel
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"Supervisor de boleterías de Tres cruces, atención telefónica de pasaje","www.buscojobs.com.uy/supervisor-de-boleterias-de-tres-cruces-atencion-telefonica-de-pasaje-ID-168253",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Call Center",1,"Completa","Buscamos Nos orientamos a personas con Experiencia en empresas de transporte.Será indispensable que la persona posea un excelente nivel de comunicación oral y escrita,capacidad para el trabajo en equipo,iniciativa, habilidad para la resolución de conflictos, capacidad de liderazgo, adaptabilidad, versatilidad, compromiso y capacidad de negociación.DesafíosLa persona seleccionada tendrá como principales responsabilidades: -Supervisión y control de productividad-Comunicación interna y externa.-Planificación de la operativa de trabajo en forma diaria-Selección y Capacitación del personal de Pasajes y atención telefónica.-Asistencia en la Operativa en forma eventual La PropuestaLa persona seleccionada ingresara a una Empresa que brinda estabilidad laboral, tratándose de una propuesta desafiante y con un nivel de remuneración acorde a las tareas de la posición.Horario Lunes a viernes de 16:30 a 00:30 hrs y Domingos  11 a 19 hrs","Teletrabajo – Call Center / Call Center
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft Excel
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 26 Hasta 54 Años
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"Analista de Tecnología de la Información para Business Intelligence.","www.buscojobs.com.uy/analista-de-tecnologia-de-la-informacion-para-business-intelligence-ID-168251",2019-05-05 19:54:54,"Advice",NA,"Montevideo","Administración de Base de datos",NA,"Completa","Importante empresa del sector farmacéutico.Analistas o Licenciados en Sistemas.Será necesario contar con conocimientos avanzados de bases de datos (SQL Server) y herramientas afines (Analysis Services, Reporting, Integration) y ETLS.Además, deberá contar con conocimientos avanzados de Business Intelligence (Herramientas BI, preferentemente Power BI).Se requiere contar con experiencia mínima de dos años en Desarrollo (herramientas de BI), implementación de sistemas y gestión de proyectos.Será valorado el manejo de idioma inglés.Realizará el análisis, soporte y mantenimiento de aplicaciones corporativas, atendiendo requerimientos de usuarios, contactando proveedores, gestionando los proyectos de aplicaciones y coordinando acciones con el jefe de TI para procurar el correcto funcionamiento de las aplicaciones y atender nuevos requerimientos.","Tecnologías de la Información / Administración de Base de datos
									
										Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Business Intelligence (BI) / DataWarehousing
									
										Tecnologías de la Información / Gestión de Proyectos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Base de datos
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"OFICIAL MECÁNICO AUTOMOTRIZ","www.buscojobs.com.uy/oficial-mecanico-automotriz-ID-168241",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Mecánica de Autos",NA,"Completa","Importante taller en Malvin necesita:MECÁNICO AUTOMOTRIZ con sólidos conocimientos y experiencia comprobable en mecánica de autos Horario de Lunes a VIernes de 8.30 a 18.30 horas descanso el mediodíaSueldo a convenir","Oficios – Servicios Varios / Mecánica de Autos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Mecánica
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"ELECTRICISTA AUTOMOTRIZ","www.buscojobs.com.uy/electricista-automotriz-ID-168240",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Electricidad",NA,"Completa","Importante taller en Malvin necesita :ELECTRICISTA AUTOMOTRIZ con basto conocimiento en electrónica automotriz (vehículos modernos) y experiencia comprobable Horario de Lunes a Viernes 8.30 a 18.30 descanso al mediodiaSueldo a convenir","Oficios – Servicios Varios / Electricidad
									
										Oficios – Servicios Varios / Electrónica
									
										Oficios – Servicios Varios / Mecánica de Autos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electricidad automotriz
									
								Estudio Mínimo Necesario: Ciclo Básico Completo
							
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"Syngenta: Analista de Cuentas a Cobrar (contrato por 8 meses)","www.buscojobs.com.uy/syngenta-analista-de-cuentas-a-cobrar-contrato-por-8-meses-ID-168250",2019-05-05 19:54:54,"Advice",NA,"Montevideo","Administración Contable y Financiera",NA,"Completa","Compañía líder del sector agrícola orientada a mejorar la seguridad alimentaria mundial, selecciona:Buscamos:Personas con experiencia de al menos 2 años en tareas similares.Estudiantes universitarios de la Licenciatura en Administración o Contador Público con nivel intermedio de idioma inglés.Se requiere manejo de Excel y SAP (valorado).Contrato a término por 8 meses.Objetivos de la Posición:Realizar el control de pagos y contabilizar los mismos en el sistema de gestión.Conciliar cuentas varias.Colaborar en la preparación de reportes mensuales.Mantener contacto con autoridades legales, agentes comerciales y bancos.","Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"Auditor Interno Junior","www.buscojobs.com.uy/auditor-interno-junior-ID-168249",2019-05-05 19:54:54,"Abitab",NA,"Montevideo","Administración de Empresas",1,"Completa","Objetivo del Cargo:Desarrollar tareas de auditoría tendientes a verificar el adecuado funcionamiento del sistema integrado de control interno de la empresa.Principales funciones:- Participar en la elaboración del plan anual de auditoría- Realizar mediante entrevistas, el relevamiento de los diferentes procesos de la empresa.- Participar en la elaboración de matices de riesgo de la empresa mediante la metodología COSO.- Analizar y auditar los procesos de la empresa, con foco en idoneidad y vigencia de los controles y la administración de riesgos.- Realizar evaluaciones periódicas al sistema integrado de control interno de la empresa.- Recomendar mejoras operativas con foco en los controles que integran el sistema de control interno de la empresa.- Participar en la elaboración de informes de gestión y auditoría destinados a la Dirección, Gerentes y terceros.Requisitos necesarios:- Profesionales recibidos de las carreras de Ciencias Económicas o Administración.- Experiencia de 2 a 4 años en análisis de información económico - financiera. - Office nivel avanzado.- Ingles nivel intermedio.Será valorado:- Experiencia de 2 a 4 años en Consultoría y/o Auditoría.- Conocimientos en Herramientas BI","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Contabilidad – Auditoría – Finanzas / Auditoría
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
										Contabilidad – Auditoría – Finanzas / Economía
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Auditoría bancaria y contable
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 18 Hasta 65 Años
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"Asesores Previsionales","www.buscojobs.com.uy/asesores-previsionales-ID-168198",2019-05-05 19:54:54,"(Confidencial)",NA,"Montevideo","Administración de Capitales",NA,"Indiferente","Buscamos Asesores Previsionales para el departamento de Montevideo.Los interesados deben contar con Bachillerato completo y experiencia en posiciones de ventas (excluyente). Se valorará experiencia en atención al cliente.La posición requiere un perfil proactivo, con enfoque a resultados, siendo capaz de desplegar un buen relacionamiento interpersonal y capacidad de servicio.Responsabilidades del cargo: Prospectar, entrevistar, asesorar y captar nuevos clientes, brindar servicio al cliente individual y a empresas, entregando la información sobre su gestión diaria al Departamento Comercial.La empresa líder en su sector de actividad, ofrece destacadas posibilidades de capacitación y desarrollo.","Banca – Servicios Financieros / Administración de Capitales
									
										Banca – Servicios Financieros / Banca Privada
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta de servicios
									
										Servicio al cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 23 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"Recepcionista  administrativa","www.buscojobs.com.uy/recepcionista-administrativa-ID-168236",2019-05-05 19:54:54,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",1,"Completa","Orientamos nuestra búsqueda  a jóvenes   entre 19 y 23 años, de sexo femenino (excluyente) para desempeñar actividades en el sector de Administración y Finanzas. El objetivo del cargo es realizar una óptima atención a  nuestros clientes y colaboración en tareas administrativas y contables en empresa ubicada en zona: La Comercial.Es requisito excluyente contar con conocimientos en el área de administración. Horario completo, de 9 a 18 hs. De lunes a viernes. Buscamos personas con buenas habilidades interpersonales, capacidad para trabajar en equipo, planificación y organización. Ofrecemos la oportunidad de forma parte de una empresa sólida, con buen ambiente laboral y trayectoria en el mercado. Responsabilidades: * Facturación * Atención telefónica * Gestión de cobranzas * Gestión de pagos * Recepción de clientesCompetencias requeridas para el cargo: *Educación: En administración*Formación: *Atención Telefónica *Gestión de cobranza*Operador PC Se requiere:*buena comunicación oral y escrita*buena presencia*persona metódica, perseverante y respetuosa","Administración – Secretariado / Administración Contable y Financiera
									
										Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 19 Hasta 24 Años
							
							
							
								
									Sexo: Femenino
								
							
						

						
					
					
				",2018-12-06,"jueves"
"React and Security","www.buscojobs.com.uy/react-and-security-ID-168248",2019-05-05 19:54:54,"Grin Scooters",NA,"Montevideo","Atención al Cliente",1,"Completa","Responsabilidades- Recibir, priorizar y gestionar las operaciones en campo relacionadas a los scooters.- Apoyarse en los transportistas para asegurar el cumplimiento de las operaciones de campo mediante herramientas de uso interno.- Gestionar la distribución, balanceo y recolección de scooters en el día a día.- Dar seguimiento en conjunto con Customer Service a usuarios que salen del área de cobertura.- Gestionar con sentido de urgencia las operaciones de rescate.- Actualizar estados / eventos de scooters en plataformas en caso de ser necesario.Requisitos- Multitasking- Proactivo- Curioso- Orientado a resultados- Hábil en el manejo de herramientas digitales / plataformas- Buena capacidad numérica / lógica estructurada","Atención al Cliente / Atención al Cliente
									
										Oficios – Servicios Varios / Back Office
									
										Tecnologías de la Información / Sistemas Operativos
									
										Tecnologías de la Información / Aplicaciones para Celular
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Microsoft Office
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
"Auxiliar Administrativo Contable","www.buscojobs.com.uy/auxiliar-administrativo-contable-ID-168244",2019-05-05 19:54:54,"BDO Uruguay",NA,"Montevideo","Administración de Empresas",NA,"Completa","La búsqueda se orienta a un estudiante de la carrera de Contador Público o egresado de la Tecnicatura en Administración, con experiencia de al menos dos años en cargos similares y muy buen dominio de Excel. Se trata de una oportunidad de ingresar a una importante consultora internacional, en un horario completo con un nivel de remuneración acorde a responsabilidades.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
										Microsoft Excel
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2018-12-06,"jueves"
