"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"PROMOTOR TRADE MARKETING (canal Minorista)","www.buscojobs.com.uy/promotor-trade-marketing-canal-minorista-ID-169124",2019-05-30 14:44:40,"FAGRIL S.A.",NA,"Montevideo","Comercial / Ventas",2,"Medio turno mañana","BUSCAMOS PROMOTOR TRADE MARKETING (Canal Minorista) para productos de consumo masivo.. - joven estudiante universitario con interés en comenzar a desarrollar una carrera comercial en consumo masivo que le permita continuar estudiando. - buena presencia - capaz de trabajar en forma autónoma responsablemente - buen manejo de las relaciones interpersonales - perfil comercial - experiencia en posiciones operativas de TRADE MARKETING en empresas reconocidas de consumo masivo.OFRECEMOS - ingreso a empresa representante de marcas líderes de consumo masivo. - posibilidades ciertas de desarrollo profesional en el área comercial. PRINCIPALES TAREAS / RUTINAS - visitar los puntos de venta asignados de acuerdo al ruteo definido. - gestionar los espacios necesarios para la ejecución del plan de TRADE MARKETING en el punto de venta.- ejecutar las exhibiciones definidas de acuerdo al manual de exhibiciones. - recopilar e ingresar al sistema la información de campo definida. OBSERVACIONES Serán valoradas aquellas postulaciones que incluyan: - Curriculum Vitae con foto reciente - Experiencia comprobable en puestos similares.- licencia de conducir y experiencia en manejo.- Aspiraciones salariales - N° referencia: 20190522","Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
										Marketing – Publicidad / Investigación de Mercados
										Marketing – Publicidad / Marketing
										Marketing – Publicidad / Promociones
										Comercio – Mercadeo – Ventas / Venta por Catálogo
								","
					
						
							
							
							Conocimientos: 
							
								Marketing al consumidor
										Marketing directo
										Venta a supermercados
										Venta por Catálogo
										Venta - Consumo masivo
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 21 Hasta 25 Años
						

						
					
					
				",2019-05-22,"miércoles"
"Ingeniero Industrial para área Comercial","www.buscojobs.com.uy/ingeniero-industrial-para-area-comercial-ID-169125",2019-05-30 14:44:40,"(Confidencial)",NA,"Montevideo","Publicidad",1,"Completa","Orientamos la búsqueda a profesional universitario de Ingeniería Industrial  o carreras afines. Experiencia en el área comercial, en redes de distribución y negociación con proveedores (no menor de 2 años). Requerimos manejo de herramientas de Marketing (análisis de mercado, segmentación, posicionamiento de productos, canales, precios, comunicación, etc). Amplio manejo de herramientas informáticas y nivel avanzado de inglés (excluyente). Procuramos persona con capacidad analítica, de relacionamiento interpersonal, capacidad negociadora, autogestión y orientación al cliente. Tendrá como objetivo el apoyo a la gestión comercial y operativa del negocio, con el fin de lograr los objetivos comerciales de la empresa. Asistir a clientes, brindar soporte a consultas, realización de convenios, propuestas comerciales y resúmenes ejecutivos. Brindar capacitación en transacción a clientes. Soporte y ejecución de operaciones comerciales. Identificación de oportunidades y propuestas de mejora en atención al cliente, entre otros. Constituye una interesante oportunidad de incorporarse a compañía líder de mercado, que brinda posibilidades de desarrollo económico y profesional.","Marketing – Publicidad / Publicidad
										Industria – Producción / Industria Química
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería Industrial, Organización y Métodos
										Ingeniería Química 
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-22,"miércoles"
"Asistente Comercial - a término","www.buscojobs.com.uy/asistente-comercial-a-termino-ID-169122",2019-05-30 14:44:40,"Advice",NA,"Montevideo","Administración de Empresas",1,"Completa","PepsiCo: Empresa multinacional líder de consumo masivo, selecciona para su negocio de bebidas.Buscamos:Estudiante avanzado de Licenciatura en Administración de Empresas / Marketing o afines.Excluyente contar con conocimiento de idioma ingles avanzado.Deberá tener experiencia laboral previa de al menos 1 año en posiciones similares idealmente en el área de industrias o empresas multinacionales. Objetivos de la posición:La posición implica dar soporte al equipo de comercial diariamente, así como actuar de enlace entre el personal de soporte de PepsiCo y sus socios estratégicos.Ayudará con el seguimiento del negocio y la toma de decisiones precisa mediante la gestión de las fuentes de datos internas y externas.Se desarrollará en las funciones de Marketing y Ventas para todo el portafolio de bebidas de PepsiCo y tendrá un rol importante comercial en la ejecución y seguimiento de todos los proyectos del plan comercial.Participará activamente en reuniones regulares con partes interesadas internas y externas para el seguimiento y la toma de decisiones de los principales KPI de ventas / negocios.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Gestión de Operaciones
										Marketing – Publicidad / Marketing
								","
					
						
							
							
							Conocimientos: 
							
								Administración de Empresas
										Marketing al consumidor
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 18 Hasta 60 Años
						

						
					
					
				",2019-05-22,"miércoles"
"Administrativo - Paysandú","www.buscojobs.com.uy/administrativo-paysandu-ID-169121",2019-05-30 14:44:40,"Estilo Construcciones y servicios","Paysandú","Paysandú","Administración de Empresas",2,"Completa","Nos encontramos en la búsqueda de personal para desarrollar tareas administrativas en la ciudad de Paysandú.Requisitos excluyentes:- bachillerato completo.- experiencia laboral comprobable.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Administración Contable y Financiera
										Administración – Secretariado / Secretaría
								","
					
						
							
							
							Conocimientos: 
							
								Administración
										Microsoft Office
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: 18 Años
						

						
					
					
				",2019-05-22,"miércoles"
"Auxiliar Administrativo Contable","www.buscojobs.com.uy/auxiliar-administrativo-contable-ID-169084",2019-05-30 14:44:40,"(Confidencial)",NA,"Montevideo","Contaduría",1,"Completa","LLAMADO PARA SUPLENCIA EN CONTADURÍA (CONTRATO A TÉRMINO DE 7 MESES) EN EMPRESA DEL RUBRO PORTUARIO.REQUISITOS: -Egresado de la EDA (Escuela de Administración de la Facultad de Ciencias Económicas) o estudiante avanzado de la carrera de contador Público- Buen dominio de herramientas informáticas- Manejo de programa contable comprobable- Capacidad analítica- Proactivo- Buen relacionamiento interpersonal- Experiencia en cargos similares- Se valorará conocimiento de inglés básico.TAREAS A DESARROLLAR:- Contabilización de documentos, facturas y cajas diarias- Conciliación bancaria y rubros salariales- Análisis de cuentas- Mantenimiento de archivos de documentación- Pago de servicios y proveedoresFavor incluir foto y aspiración salarial en el curriculo.","Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
										Microsoft Office
										Memory Conty
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 25 Hasta 50 Años
						

						
					
					
				",2019-05-22,"miércoles"
"Cajera_para cubrir suplencia maternal por 6 meses","www.buscojobs.com.uy/cajera-para-cubrir-suplencia-maternal-por-6-meses-ID-169119",2019-05-30 14:44:40,"Randstad Uruguay ","Montevideo","Montevideo","Caja",NA,"Completa","Nos encontramos en la búsqueda de CAJERAS para importante empresa cliente.Es una excelente oportunidad de formar parte por 6 meses de una empresa Multinacional de primer nivel. Es Excluyente contar con experiencia en manejo de caja.Secundaria completa (excluyente).Horario de trabajo: Lunes a Viernes de 10 a 19hs y sábados de 9 a 13.","Atención al Cliente / Caja
								","
					
						
							
							
							Conocimientos: 
							
								Caja y/o Facturación
								Estudio Mínimo Necesario: Secundaria Incompleta
						

						
					
					
				",2019-05-22,"miércoles"
"Contador Público para Dpto. de Artigas","www.buscojobs.com.uy/contador-publico-para-dpto-de-artigas-ID-169117",2019-05-30 14:44:40,"Curbelo & Cianci Consultores","BellaUnión","Artigas","Contaduría",NA,"Completa","La PersonaSeleccionamos profesional con sólidos conocimientos en normas contables e impuestos.Deberá poseer dominio de sistemas integrados de gestión (ERP) y experiencia previa en posiciones de similar responsabilidad en empresas de gran porte.Procuramos  una persona con capacidad analítica, trabajo en equipo, visión global, gestión de procesos y sentido del cumplimiento.El CargoTiene como objetivo asegurar la calidad de los cierres contables mensuales, así como también dar cumplimiento de las presentaciones y la planificación fiscal de la compañía.Liquidar impuestos.Gestionar pagos de acuerdo a vencimientos.Análisis y armado de las composiciones de las cuentas contables en forma mensual.Preparar la información contable.Participar de los cierres contables, asegurando su calidad.Ser referente frente a las auditorias.La PropuestaImplica la oportunidad de integrarse a una compañía industrial de gran porte, en pleno proceso de desarrollo, que ofrece estabilidad laboral, interesante posibilidad de crecimiento, con buen nivel de remuneración.Ubicación: Bella Unión - Artigas.","Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
										Liquidación de Impuestos
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-22,"miércoles"
"Técnico en Sistemas de Alarma y CCTV","www.buscojobs.com.uy/tecnico-en-sistemas-de-alarma-y-cctv-ID-169112",2019-05-30 14:44:40,"Roli S.A.",NA,"Montevideo","Electricidad",3,"Completa","Buscamos personas para Instalaciones y Mantenimiento de Sistemas de Alarma de Intrusos e Incendio.Requisitos:• Ser una persona honesta y responsable (excluyente)• Bachillerato completo • Estudios en electrónica • Experiencia en Mantenimiento o Instalación de Sistemas de Alarma o detección de Incendio • Libreta de conducir • Disponibilidad para viajar al interior del país• Se valorarán conocimientos de PC y RedesSe ofrece, buen ambiente laboral, estabilidad laboral en empresa de larga trayectoria y liderazgo.","Especializaciones / Electricidad
										Especializaciones / Electrónica
										Tecnologías de la Información / Hardware / Reparación PC
										Seguridad – Vigilancia / Alarmas
								","
					
						
							
							
							Conocimientos: 
							
								Instalador de Alarmas
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 22 Hasta 45 Años
						

						
					
					
				",2019-05-22,"miércoles"
"TÉCNICO EN SEGURIDAD ELECTRONICA","www.buscojobs.com.uy/tecnico-en-seguridad-electronica-ID-169030",2019-05-30 14:44:40,"Sevitec","Montevideo","Montevideo","Electricidad",2,"Completa","Buscamos Técnico en seguridad electrónica con amplia experiencia en el rubro y referencias comprobables para integrarse a una empresa nacional referente en el sector de la seguridad con una trayectoria de 25 años.   Nos orientamos a persona organizada, prolija y dinámica, con capacidad de resolución y buen trato con los clientes. Se valorara experiencia en la instalación, configuración y puesta a punto de los siguientes equipos:   DVR, NVR, CAMARAS IP, REDES, CONTROL DE ACCESO, ALARMAS, ELECTRICIDAD, INFORMÁTICA, ELECTRÓNICA. Se valorara experiencia y certificaciones en las siguientes marcas: HIKVISION, DAHUA, PARADOX, DSC, ALONSO, NONEYWELL, ZX, ETC.   Deberá ejecutar la instalación de los equipos de acuerdo a los lineamientos de la empresa, realizando la puesta a punto, documentación de la instalación y capacitación del cliente final.   Interesante oportunidad de ingresar a una empresa lider en el rubro que se encuentra en expansión, con posibilidades de crecimiento..","Oficios – Servicios Varios / Electricidad
										Oficios – Servicios Varios / Electrónica
										Tecnologías de la Información / Administración / Instalación de Redes
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Telecomunicaciones
										Seguridad – Vigilancia / Alarmas
										Seguridad – Vigilancia / Personal de Seguridad
								","
					
						
							
							
							Conocimientos: 
							
								Tecnologías de la Información
										Seguridad
										Seguridad y Vigilancia
										Instalador de Alarmas
								Idiomas: 
							
							Inglés
								Español
							Estudio Mínimo Necesario: Secundaria Incompleta
							Edad: Desde 18 Hasta 50 Años
								Sexo: Masculino
						

						
					
					
				",2019-05-22,"miércoles"
"Payroll Analyst","www.buscojobs.com.uy/payroll-analyst-ID-169113",2019-05-30 14:44:40,"(Confidencial)","Montevideo","Montevideo","Administración de Empresas",NA,"Completa","Nos encontramos en la búsqueda de Payroll Analyst:Tareas:Administración de legajos de personalConsolidar mensualmente información para liquidación de salariosInformar novedades para liquidación finales de empleadosPago de liquidaciones finalesControl de presentismo y ausentismo de los trabajadoresControl y registro de licenciasREQUISITOSRecientemente recibido de las carreras Relaciones Laborales, Recursos Humanos, Administración de Empresas, contador Público o a fines. Experiencia requerida en Administración de personal y payroll de al menos 2 años, valorándose la experiencia en Empresas de mediano a gran porte. Favor remitir aspiraciones salariales al postular.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Administración Contable y Financiera
										Administración – Secretariado / Liquidación de Sueldos
								","
					
						
							
							
							Conocimientos: 
							
								Liquidación de Sueldos
										Administración de Personal
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-22,"miércoles"
"Licenciado en Psicología","www.buscojobs.com.uy/licenciado-en-psicologia-ID-169111",2019-05-30 14:44:40,"Estilo Construcciones y servicios",NA,"Montevideo","Psicología",NA,"Completa","Se necesita Licenciado en Psicología para vacante ante eventual licencia del personal de la empresa.Requisito Excluyente - Licenciado en Psicología expedido por la Facultad de Psicología y/o títulos equivalentes de otros planes de dicha carrera emitidos por la Facultad; o títulos equivalentes expedidos por universidades privadas y reconocidos por el MEC y registrado en el MS","Salud / Psicología
								","
					
						
							
							
							Conocimientos: 
							
								Psicología
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-22,"miércoles"
"Auxiliar de enfermería","www.buscojobs.com.uy/auxiliar-de-enfermeria-ID-169110",2019-05-30 14:44:40,"Estilo Construcciones y servicios","Montevideo","Montevideo","Enfermería",NA,"Completa","Se necesita Auxiliar de enfermería para vacante ante eventual licencia del personal de la empresa.Requisito Excluyente - Título expedido y debidamente autenticado por el MEC y MS.","Salud / Enfermería
								","
					
						
							
							
							Conocimientos: 
							
								Auxiliar en Enfermería
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-22,"miércoles"
"Técnico/a en Laboratorio Clínico o Licenciado/a en Laboratorio Clínico","www.buscojobs.com.uy/tecnicoa-en-laboratorio-clinico-o-licenciadoa-en-laboratorio-clinico-ID-169109",2019-05-30 14:44:40,"Estilo Construcciones y servicios",NA,"Montevideo","Laboratorio",NA,"Completa","Se necesita Técnico/a en Laboratorio Clínico o Licenciado/a en Laboratorio Clínico para vacante ante eventual licencia del personal de la empresa.Requisito Excluyente - Título emitido por la UDELAR Técnico/a en laboratorio clínico o licenciado/a en laboratorio clínico expedido por la Escuela Universitaria de Tecnología Médica de la Facultad de Medicina y registrado en el Ministerio de Salud o titulo equivalente reconocido por el MEC y registrado en el Ministerio de Salud","Salud / Laboratorio
								","
					
						
							
							
							Conocimientos: 
							
								Laboratorio Clínico
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-22,"miércoles"
"Doctor/a en Medicina","www.buscojobs.com.uy/doctora-en-medicina-ID-169108",2019-05-30 14:44:40,"Estilo Construcciones y servicios","Montevideo","Montevideo","Medicina",NA,"Completa","Se necesita Doctor en Medicina para vacante ante eventual licencia del personal de la empresa.Requisito Excluyente - Título emitido por la UDELAR o Institutos reconocidos por el MEC. Con respecto a los títulos obtenidos en el extranjero, serán válidos siempre y cuando los mismos estén revalidados por la UDELAR. El titulo debe ser inscripto en el MS.","Salud / Medicina
								","
					
						
							
							
							Conocimientos: 
							
								Medicina
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-22,"miércoles"
"Auxiliar Contable","www.buscojobs.com.uy/auxiliar-contable-ID-169106",2019-05-30 14:44:40,"DCA Contadores y Asociados","Montevideo","Montevideo","Contaduría",NA,"Indiferente","La persona seleccionada se integrará al Departamento Contable, en nuestras oficinas de Ciudad Vieja.Realizará registraciones en el programa Memory Conty, procesamiento de información contable, conciliaciones, asientos de rubros de balances, entre otras.Horario: Lunes a viernes part time en régimen de 6 horas. Requisitos: La búsqueda se orienta a estudiantes con segundo año aprobado de la carrera de Contador Público.Conocimientos de Memory Conty y Excel.Se valorará poseer experiencia en tareas similares en Estudio Contable (no excluyente).Se chequean aspiraciones salariales.","Contabilidad – Auditoría – Finanzas / Contaduría
								","
					
						
							
							
							Conocimientos: 
							
								Memory Conty
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-22,"miércoles"
"Programador Web","www.buscojobs.com.uy/programador-web-ID-169107",2019-05-30 14:44:40,"Estilo Construcciones y servicios","Maldonado","Maldonado","Administración de Base de datos",1,"Completa","Se solicita personal para cumplir tareas de Lunes a Viernes laborables en horario a convenir entre 08 - 18hs con una carga horaria diaria de 8hs. Se deberá contar con experiencia y formación en programación Web y manejo de bases de datos relacionales, y conocer en profundidad todo lo vinculado a si programación y diseño.Requisitos:- Secundaria Completa- Cursos afines a la tarea- Experiencia comprobable","Tecnologías de la Información / Administración de Base de datos
										Tecnologías de la Información / Diseño Gráfico / Web
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								HTML
										PHP
										Access
										MySQL
										Oracle
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-05-22,"miércoles"
"Vendedor Web -Tienda Online","www.buscojobs.com.uy/vendedor-web-tienda-online-ID-169079",2019-05-30 14:44:40,"(Confidencial)","Montevideo","Montevideo","Atención al Cliente",1,"Completa","Importante empresa de artículos para la construcción, ubicada en zona Malvin Norte busca personal de ambos sexos para el cargo de VENDEDOR WEB CON MANEJO Y GESTIÓN DE REDES SOCIALES A NIVEL COMERCIAL.PRINCIPALES RESPONSABILIDADES:Gestión de ventas en la tienda online.Hacer seguimiento del pedido desde que se confirma en la tienda online hasta que se entrega.Atender el chat online dentro de la web.Resolver dudas, consultas  por mail y teléfono de ser necesario.Realizar la actualización de precios, imagen y descripción de productos.Atender y marcar presencia en redes sociales.Es requisito necesario contar con experiencia y referencias comprobables.Se ofrece buen ambiente laboral, estabilidad y posibilidades de crecimiento","Atención al Cliente / Atención al Cliente
										Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Venta por Catálogo
								","
					
						
							
							
							Conocimientos: 
							
								Adobe Photoshop
										Atención al Cliente
										Redes Sociales
										e-commerce
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 25 Hasta 35 Años
						

						
					
					
				",2019-05-22,"miércoles"
"Suplente administrativo en RRHH -Empresa constructora","www.buscojobs.com.uy/suplente-administrativo-en-rrhh-empresa-constructora-ID-169097",2019-05-30 14:44:40,"(Confidencial)","Montevideo","Montevideo","Administración Contable y Financiera",NA,"Completa","Empresa constructora selecciona Administrativo para el área de RRHH por una suplencia. Tareas:-Altas y bajas-Contratos-Inscripciones  a BPS-Taras inherentes a RRHHEs requisito excluyente poseer experiencia.El presente aviso de búsqueda alcanza a personas comprendidas dentro de la Ley 19.691.","Administración – Secretariado / Administración Contable y Financiera
								","
					
						
							
							
							Conocimientos: 
							
								Administración
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-05-22,"miércoles"
"Ejecutivo de Negocios de Consumo Masivo RIVERA, TACUAREMBO, DURAZNO, CERRO LARGO, TREINTA y TRES","www.buscojobs.com.uy/ejecutivo-de-negocios-de-consumo-masivo-rivera-tacuarembo-durazno-cerro-largo-treinta-y-tres-ID-169088",2019-05-30 14:44:40,"Possum Gestion de Capital Humano",NA,"Montevideo","Comercial / Ventas",NA,"Completa","Seleccionamos para integrarse al equipo comercial de una empresa líder de consumo masivo de un  Ejecutivo de Negocios de Consumo MasivoRIVERA, TACUAREMBO, DURAZNO, CERRO LARGO, TREINTA y TRESImplica:- Gestionar y ejecutar la estrategia comercial para el cumplimiento de los objetivos.- Trasladarse a los diferentes territorios de martes a viernes para los actuales distribuidores, y conquista de nuevos. Atención a clientes directos. - Lunes trabajo de oficina en Montevideo.- Acompañar y supervisar la fuerza de venta de los distribuidores. - Ejecutar la venta en clientes directos como supermercados de grupo y mayoristas.Requisitos:- Preferentemente sexo masculino- Experiencia previa en el rubro de consumo masivo y en la posición. (excluyente) - Estudios terciarios en Administración y Marketing serán ampliamente valorados.- Manejo de herramientas informáticas (Excel tablas dinámicas).- Disponibilidad para viajar al interior del país.- Serán fundamentales las siguientes competencias: capacidad de análisis de la información, planificación y solución de problemas, seguimiento de indicadores y objetivos, comunicación efectiva, habilidad para el trato interpersonal. Liderazgo de equipos de trabajo. Flexibilidad y negociación.Se ofrece:- Trabajar en una empresa líder de consumo masivo.- Posibilidades de crecimiento.- Sueldo más variables con objetivos de volumen y acciones del mes.- Vehículo de la empresa.","Comercio – Mercadeo – Ventas / Comercial / Ventas
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
								","
					
						
							
							
							Conocimientos: 
							
								Coordinación de fuerza de ventas
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-05-21,"martes"
"JOACAMAR: Responsable de Contabilidad y Administración","www.buscojobs.com.uy/joacamar-responsable-de-contabilidad-y-administracion-ID-169086",2019-05-30 14:44:40,"Advice",NA,"Montevideo","Administración de Empresas",NA,"Completa","Seleccionamos para Joacamar, importador para Uruguay de SONY y XION.Responsable de Contabilidad y AdministraciónBuscamos:Egresados de la carrera Contador Público.Buen manejo de herramientas informáticas (Excel avanzado).Se requiere experiencia previa de al menos 2 años en posiciones similares, trabajando en empresas del rubro comercio.Será clave para un correcto desempeño el entendimiento del negocio, proactividad y buen relacionamiento interpersonal. Objetivos de la posición:Deberá desarrollar controles y profesionalizar el área de administración, teniendo a cargo el control de la facturación, cuentas corrientes, proveedores, caja y contabilidad. Tendrá que entender el proceso comercial e involucrarse en el mismo para ejercer los controles correspondientes de costos y precios. Elaborará informes a Dirección sobre ventas, rentabilidades, presupuesto, costos por unidades de negocio y funcionamiento general.Será el vínculo con el proveedor del exterior en cuanto a reportes y exigencias que puedan surgir del mismo, así como también el control de acciones que este desarrolle.Entre sus responsabilidades estarán el armado de información y envío para la liquidación de sueldos, control de información fiscal y cierre de Balances contables mensuales.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Dirección / Gerencia
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Administración Contable y Financiera
										Administración – Secretariado / Gestión de Operaciones
										Administración – Secretariado / Impuestos
										Administración – Secretariado / Liquidación de Sueldos
										Contabilidad – Auditoría – Finanzas / Auditoría
										Contabilidad – Auditoría – Finanzas / Contaduría
										Contabilidad – Auditoría – Finanzas / Economía
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
										Administración de Empresas
										Análisis comercial
										Auditoría bancaria y contable
										Administración
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-21,"martes"
"Ingeniero para empresa consultora de Eficiencia Energética","www.buscojobs.com.uy/ingeniero-para-empresa-consultora-de-eficiencia-energetica-ID-169082",2019-05-30 14:44:40,"(Confidencial)","Montevideo","Montevideo","Automatismos",1,"Completa","Ingeniero para empresa consultora de Eficiencia Energética.La búsqueda  está enfocada a personas proactivas, que puedan desempeñar su tarea de forma eficiente, tanto en la oficina como realizando trabajos en campo.Se valorará especialmente experiencia y estudios complementarios o de posgrado realizados en la materia.Se requiere buen dominio de Inglés.Se ofrece entrenamiento con Ingenieros especializados y un muy buen ambiente laboral para desarrollarse. Enviar CV con foto y aspiraciones salariales.","Industria – Producción / Automatismos
										Industria – Producción / I+D
										Industria – Producción / Mantenimiento Industrial
										Industria – Producción / Operaciones
										Industria – Producción / Producción
										Industria – Producción / Industria Química
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería Eléctrica
										Ingeniería Industrial, Organización y Métodos
										Ingeniería Industrial Mecánica
										Ingeniería Química 
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-05-21,"martes"
"Desarrollador .NET Junior","www.buscojobs.com.uy/desarrollador-net-junior-ID-169085",2019-05-30 14:44:40,"Practia Global","Montevideo","Montevideo","Arquitectura de Sistemas",NA,"Completa","Nuestra búsqueda se orienta a desarrolladores .NET junior con gusto por la investigación, compartir conocimiento y trabajar en equipo.Será altamente valorado conocimientos en patrones de programación y algoritmos complejos.Requerimos que los interesados cuenten con una experiencia laboral comprobada en Programación .Net de 1 año y disponibilidad para trabajar de 9:00 a 18:00hs.Se trata de una excelente oportunidad para trabajar y seguir adquiriendo experiencia. ¡Sumate a nuestro equipo!","Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								ASP.NET
										SQL Server
										Microsoft .NET
										Asp.NET MVC 4+
										Asp.NET WebAPI
										Entity Framework
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-21,"martes"
"Programador JAVA","www.buscojobs.com.uy/programador-java-ID-169080",2019-05-30 14:44:40,"(Confidencial)",NA,"Montevideo","Análisis de Sistemas",1,"Indiferente","Seleccionamos programador JAVA para departamento de desarrollo de sistemas.La búsqueda está orientada a personas jóvenes, egresados o estudiantes de carreras IT, con deseos de integrarse a nuevos proyectos y gran sentido del compromiso.Deberá contar con sólidos conocimientos en: Java EE, MySql y GNU/Linux. Se realizara pruebas de conocimiento. Se valorará además conocimientos relativos a FrontEnd: HTML, CSS, Angular6, NativeScript.Se ofrece la oportunidad de incorporarse a una empresa innovadora en el desarrollo del software, con un excelente clima laboral.Horario: part-time o full-time a convenir, con posible flexibilidad horaria.","Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Seguridad Informática
										Tecnologías de la Información / Aplicaciones para Celular
								","
					
						
							
							
							Conocimientos: 
							
								CSS (Cascading Style Sheets)
										HTML
										Java
										J2EE
										Linux
										MySQL
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-05-21,"martes"
"Persona con experiencia en venta de intangibles para Punta del Este","www.buscojobs.com.uy/persona-con-experiencia-en-venta-de-intangibles-para-punta-del-este-ID-169028",2019-05-30 14:44:40,"(Confidencial)","PuntadelEste","Maldonado","Venta de Servicios",1,"Completa","Requisitos excluyentes:•	Bachillerato culminado•	Experiencia comprobable en ventas de cursos o intangibles equivalentes.•	Muy buena presencia.•	Disponibilidad horaria completa.•	Locomoción propiaCompetencias técnicas:•	Dominio de herramientas informáticas , Word, Excel, Corel, Internet, Diseño Gráfico y gestión de redes sociales, Venta de Servicios, Atención Postventa.•	Estudios en  Marketing  y/o Técnica de VentasSe valorará:•	Estudios terciariosCompetencias de gestión:•	Excelente comunicación interpersonal para trabajar con público de nivel educativo terciario•	Capacidad para trabajar en equipo•	Adaptabilidad y flexibilidad.•	Iniciativa, dinamismo, compromiso y responsabilidad•	Orientación a resultados.","Comercio – Mercadeo – Ventas / Venta de Servicios
										Marketing – Publicidad / Investigación de Mercados
										Marketing – Publicidad / Marketing
								","
					
						
							
							
							Conocimientos: 
							
								Diseño Gráfico
										CorelDraw
										Internet
										Venta de servicios
										Atención de Postventa
										Microsoft Excel
										Microsoft Word
										Redes Sociales
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 30 Hasta 50 Años
						

						
					
					
				",2019-05-21,"martes"
