"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Maestro/a","www.buscojobs.com.uy/maestroa-ID-170968",2019-07-31 04:38:24,"Colegio Santa Elena",NA,"Montevideo","Educación Primaria",3,"Completa","Es excluyente para la postulación la titulación en Magisterio. Valoramos la formación en idioma inglés, post-graduación así como la experiencia laboral en centros públicos y/o privados.Buscamos maestros capaces de innovar y proactivos en su desempeño. La selección busca cubrir roles de tiempo completo y de medio tiempo para el ciclo académico 2020.","Educación – Docencia / Educación Primaria
								","
					
						
							
							
							Conocimientos: 
							
								Docencia primaria
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-07-23,"martes"
"Secretario/a de Secundaria","www.buscojobs.com.uy/secretarioa-de-secundaria-ID-170969",2019-07-31 04:38:24,"Colegio Santa Elena",NA,"Montevideo","Secretaría",NA,"Completa","Será excluyente para la postulación la experiencia en la función (en centros públicos y/o privados) y manejo de herramientas de ofimática a nivel avanzado. Se valorará la formación en Administración, así como aptitudes para el relacionamiento interpersonal, creatividad y proactividad.La contratación será a partir del ciclo académico 2020 y supone una dedicación horaria de 30 horas semanales.","Administración – Secretariado / Secretaría
										Atención al Cliente / Atención al Cliente
										Educación – Docencia / Educación Secundaria
								","
					
						
							
							
							Conocimientos: 
							
								Secretariado
										Administración
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-07-23,"martes"
"JOACAMAR: Responsable de Contabilidad y Administración","www.buscojobs.com.uy/joacamar-responsable-de-contabilidad-y-administracion-ID-170985",2019-07-31 04:38:24,"Advice","Montevideo","Montevideo","Administración de Empresas",NA,"Completa","Seleccionamos para Joacamar, importador para Uruguay de SONY y XION.Buscamos:Egresados de la carrera Contador Público.Buen manejo de herramientas informáticas (Excel avanzado).Se requiere experiencia previa de al menos 2 años en posiciones similares, trabajando en empresas del rubro comercio.Será clave para un correcto desempeño el entendimiento del negocio, proactividad y buen relacionamiento interpersonal. Objetivos de la posición:Deberá desarrollar controles y profesionalizar el área de administración, teniendo a cargo el control de la facturación, cuentas corrientes, proveedores, caja y contabilidad. Tendrá que entender el proceso comercial e involucrarse en el mismo para ejercer los controles correspondientes de costos y precios. Elaborará informes a Dirección sobre ventas, rentabilidades, presupuesto, costos por unidades de negocio y funcionamiento general.Será el vínculo con el proveedor del exterior en cuanto a reportes y exigencias que puedan surgir del mismo, así como también el control de acciones que este desarrolle.Entre sus responsabilidades estarán el armado de información y envío para la liquidación de sueldos, control de información fiscal y cierre de Balances contables mensuales.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Dirección / Gerencia
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Administración Contable y Financiera
										Administración – Secretariado / Gestión de Operaciones
										Administración – Secretariado / Impuestos
										Administración – Secretariado / Liquidación de Sueldos
										Contabilidad – Auditoría – Finanzas / Auditoría
										Contabilidad – Auditoría – Finanzas / Contaduría
										Contabilidad – Auditoría – Finanzas / Economía
								","
					
						
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
										Administración de Empresas
										Auditoría bancaria y contable
										Direción financiera
										Finanzas corporativas
										Análisis Financiero
										Administración
								Estudio Mínimo Necesario: Terciario Completo
						

						
					
					
				",2019-07-23,"martes"
"Mecánico de maquinaria pesada para Rivera","www.buscojobs.com.uy/mecanico-de-maquinaria-pesada-para-rivera-ID-170983",2019-07-31 04:38:24,"Advice","Rivera","Rivera","Mecánica Industrial",NA,"Completa","Buscamos:Mecánico especializado en maquinaria pesada forestal, vial y agrícola. Deberá contar con conocimientos de mecánica en motores diesel, transmisiones e hidráulica, y nociones de eléctrica y electrónica aplicada a maquinaria.Capacidad en uso de sistemas de computación para diagnóstico, escáner (Caterpilar, Volvo y similares).Deberá contar con mínimo 5 años de experiencia en posiciones similares. Radicación en la ciudad de Rivera o Tranqueras. Objetivos de la posición:Realizará mantenimientos preventivos y reparativos de la maquinaria utilizada en la empresa.","Industria – Producción / Mecánica Industrial
										Industria – Producción / Montaje Industrial
										Industria – Producción / Operario Industrial
										Industria – Producción / Seguridad Industrial
										Oficios – Servicios Varios / Chofer Maquinaria
										Oficios – Servicios Varios / Electricidad
										Oficios – Servicios Varios / Mantenimiento General
										Oficios – Servicios Varios / Mecánica de Autos
										Oficios – Servicios Varios / Mecánica de Motos
										Oficios – Servicios Varios / Mecánica General
										Oficios – Servicios Varios / Mecánica Ligera
										Oficios – Servicios Varios / Mecánica Pesada
										Especializaciones / Mecánica
										Especializaciones / Metalúrgica
								","
					
						
							
							
							Conocimientos: 
							
								Mecánica automotriz
										Motor Diesel 
										Motor Nafta 
										Ingeniería Industrial Mecánica
										Electromecánica
										Mecánica industrial
										Mantenimiento Industrial
										Chofer de Maquinaria
										Mantenimiento General
										Mecánica
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-23,"martes"
"Atención al cliente y depósito","www.buscojobs.com.uy/atencion-al-cliente-y-deposito-ID-170981",2019-07-31 04:38:24,"(Confidencial)","Pando","Canelones","Atención al Cliente",1,"Completa","Para importante empresa ubicada en la zona de Pando.Nos encontramos en la búsqueda de una persona dinámica, con marcado perfil en atención al cliente, vocación de servicio, con ganas de aprender y superarse, responsable, puntual y con buena presencia.Se ofrece la posibilidad de incorporarse a una empresa sólida dentro del rubro. Retribución económica acorde a las responsabilidades.Buen ambiente laboral.RequerimientosEdad: Entre 25 y 40 años.Sexo: MasculinoEducación Mínima: Bachillerato / Educación MediaConocimiento de manejo informático básico.Años de experiencia: 2Disponibilidad de Viajar: NoLibreta de conducir Horario: Lunes a viernes de 9:30 a 13:30  y de 15 a 19:00hsSábados de 9:30 a 13:30hsReferencias laborables comprobables.Descripción	Venta. 	Exhibición y reposición de mercadería.	Mantenimiento de stock y orden del depósito.	Armado y entrega de pedidos.	Manejo del vehículo de la empresa.Adjuntar CV con foto y referencias laborales.","Atención al Cliente / Atención al Cliente
										Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
								","
					
						
							
							
							Conocimientos: 
							
								Atención al Cliente
										Distribución, logística, depósito.
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 25 Hasta 35 Años
								Sexo: Masculino
						

						
					
					
				",2019-07-23,"martes"
"LAMP DEVELOPER","www.buscojobs.com.uy/lamp-developer-ID-170908",2019-07-31 04:38:24,"Westocean",NA,"Montevideo","Administración / Instalación de Redes",NA,"Completa","Nos encontramos en la busqueda de LAMP DEVELOPER! Profesionales universitarios y estudiantes avanzados de carreras informáticas. Se requiere: - Experiencia en PHP backend development, GIT y MYSQL.- Determinación - Trabajo en equipo!Si contas con estos requisitos postulate!","Tecnologías de la Información / Administración / Instalación de Redes
										Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								PHP
										MySQL
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-23,"martes"
"LARAVEL DEVELOPER","www.buscojobs.com.uy/laravel-developer-ID-170882",2019-07-31 04:38:24,"Westocean","Montevideo","Montevideo","Administración / Instalación de Redes",1,"Completa","Nos encontramos en la busqueda de LARAVEL DEVELOPER! Profesionales universitarios y estudiantes avanzados de carreras informáticas. Se requiere: - Experiencia en GIT y MYSQL.- 1 año minimo de experiencia con Laravel.- Determinación - Trabajo en equipo!Si contas con estos requisitos postulate!","Tecnologías de la Información / Administración / Instalación de Redes
										Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								MySQL
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-23,"martes"
"ANGULAR DEVELOPER","www.buscojobs.com.uy/angular-developer-ID-170883",2019-07-31 04:38:24,"Westocean",NA,"Montevideo","Administración / Instalación de Redes",NA,"Completa","Nos encontramos en la busqueda de ANGULAR DEVELOPER! Profesionales universitarios y estudiantes avanzados de carreras informáticas. Se requiere: - Experiencia en ANGULAR, GIT, Diseño responsivo, Browser devTools y excelentes habilidades de testeo. - Determinación - Trabajo en equipo!Si contas con estos requisitos postulate!","Tecnologías de la Información / Administración / Instalación de Redes
										Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Arquitectura de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Desarrollo
								","
					
						
							
							
							Conocimientos: 
							
								Ingeniería de Sistemas/Computación/Software
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-23,"martes"
"AUX.ADMINISTRATIVO - ATENCION AL CLIENTE","www.buscojobs.com.uy/auxadministrativo-atencion-al-cliente-ID-170958",2019-07-31 04:38:24,"Blangino Uruguay","Montevideo","Montevideo","Administración de Empresas",NA,"Completa","Monoliticos JB es una empresa familiar que busca gente con: actitud positiva, iniciativa, muy buena atención a los clientes y buenas capacidades para el trabajo en equipo. -Rubro: construcción-SE VALORARA EXPERIENCIA EN RUBRO CONSTRUCCION.POSTULARSE EXCLUSIVAMENTE POR ESTE MEDIO.-Buena presencia y modales.-El rol es dentro del departamento de administración y ventas. -Atencion al público. Facturación y cobranza en el local.-Se valora perfil comercial y experiencia en ventas.-Registro de documentación en el sistema(facturas, recibos, pagos).-Manejo de excel y zetasoftware excluyente.-Incluir referencias.-Horario continuo. Vacaciones con la licencia de la construcción.","Administración – Secretariado / Administración de Empresas
										Administración – Secretariado / Auxiliar Administrativo
										Administración – Secretariado / Facturación / Cobros / Pagos
										Administración – Secretariado / Secretaría
										Atención al Cliente / Recepción
										Comercio – Mercadeo – Ventas / Comercial / Ventas
								","
					
						
							
							
							Conocimientos: 
							
								Administración de Empresas
										Auxiliar Administrativo
										Relaciones Laborales
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-07-23,"martes"
"Workforce Management Operations and Planning","www.buscojobs.com.uy/workforce-management-operations-and-planning-ID-170976",2019-07-31 04:38:24,"Sabre","Zonamérica","Montevideo","HelpDesk / Soporte Técnico",NA,"Completa","ACD Operations & Planning is an internal team with presence in 4 different centers around the world that, under direct supervision, effectively forecasts labor requirements and creates and manages staff schedules to accomplish agreed Service Levels on a day-to-day and hour-to-hour basis for Sabre’s Global Operations. Distributes the necessary daily and monthly activities based on staff availability and volume of inbound contact traffic. Monitors live activities and time and attendance occurrences. Plans Vacation and leaves. Creates reports that will be used within the contact center. Coordinates with other departments when outages occur, and calls must be redirected.EXPERIENCE- Minimum 1 year related experience. Understanding of the call/contact center's staffing availability and call volumes. Proficient computer software skills. Good written and verbal communication skills.Job Requirements:-Communicates effectively in written and spoken English with co-workers around the world.-Shows basic proficiency using workload tracking tools.-Shows proficiency in MS Excel handling.-Ensures that approved methods, processes, and tools are consistently used.-Will deliver the highest level of customer service and satisfaction while continuously demonstrating excellent teamwork, interpersonal skills, and commitment-Knowledge on any workforce planning tools considered a plus. Aspect eWorkForce Management in particular.-Knowledge of live monitoring and call routing tools is a plus. Avaya CMS and Genesys CCPulse in particular.-Programming skills and SQL are a plus.","Tecnologías de la Información / HelpDesk / Soporte Técnico
								","
					
						
							
							
							Conocimientos: 
							
								Planificación de Capacidad
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-23,"martes"
"atención al cliente","www.buscojobs.com.uy/atencion-al-cliente-ID-170973",2019-07-31 04:38:24,"Zaro's","Montevideo","Montevideo","Atención al Cliente",1,"Completa","Estamos buscando chica que tenga experiencia en el rubro Heladería, atención al cliente , pro activa , priorizamos buena atención al cliente.","Atención al Cliente / Atención al Cliente
								","
					
						
							
							
							Conocimientos: 
							
								Atención al Cliente
								Estudio Mínimo Necesario: Secundaria Incompleta
							Edad: Desde 20 Hasta 34 Años
									Sexo: Femenino
						

						
					
					
				",2019-07-23,"martes"
"Supervisor de Ventas","www.buscojobs.com.uy/supervisor-de-ventas-ID-170972",2019-07-31 04:38:24,"Adecco",NA,"Montevideo","Comercial / Ventas",1,"Completa","Adecco selecciona para destacada empresa nacional, líder en su rubro:Supervisor de Ventas.Orientamos nuestra búsqueda hacia personas con marcada orientación al cliente y porte comercial, experiencia en el área en empresas de gran porte, en posiciones de liderazgo y coordinación de equipos. Responsabilidades:-El Supervisor de Ventas es el principal responsable del desempeño comercial del Equipo de Ventas, para el canal tradicional tanto en Mvdeo/Canelones/Maldonado, actuando como nexo entre Cliente-Proveedor.-Lidera reuniones de fuerza de ventas / Reportes a Jefaturas-Establecimiento de objetivos, monitoreo de avances del equipo de ventas, entre otras tareas-Mantener actualizada base de datos / Establecer nuevas rutas y re diseñar las existentes¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA! APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOS El compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Comercio – Mercadeo – Ventas / Comercial / Ventas
								","
					
						
							
							
							Conocimientos: 
							
								Venta a Empresas
								Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 31 Hasta 51 Años
						

						
					
					
				",2019-07-23,"martes"
"Auxiliar de Soporte Técnico","www.buscojobs.com.uy/auxiliar-de-soporte-tecnico-ID-170971",2019-07-31 04:38:24,"Adecco","Montevideo","Montevideo","HelpDesk / Soporte Técnico",NA,"Completa","Nos encontramos en búsqueda de un AUXILIAR DE SOPORTE TÉCNICO para incorporarse directamente al equipo de trabajo de nuestro cliente/ institución vinculada a la saludDentro de las principales responsabilidades se encuentran:-Instalación de equipos, -Configuración de impresoras y correo electrónico,-Help Desk (asistencia personal o telefónica a los diversos procesos informáticos),-Administración de usuarios, registros de respaldos, seguimiento de tareas,-Apoyar y sugerir a su referente en el uso de nuevas tecnologías.-Realizar capacitación de temas inherentes a su tareaRequisitos:-Técnico en Hardware. Técnico en reparación y mantenimiento de PC.-Manejo avanzado de MS Office.-Bachillerato completo.-Disponibilidad horaria para trabajo en la tarde y sábados de mañana.¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Tecnologías de la Información / HelpDesk / Soporte Técnico
								","
					
						
							
							
							Conocimientos: 
							
								Soporte a Sistemas de Ofimática
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-07-23,"martes"
"Secretaria Bilingue","www.buscojobs.com.uy/secretaria-bilingue-ID-170970",2019-07-31 04:38:24,"Adecco",NA,"Montevideo","Secretaría",1,"Completa","ADECCO SELECCIONA PARA IMPORTANTE EMPRESA: SECRETARIA BILINGUEObjetivo:- Brindar asistencia secretarial, planificando y ejecutando actividades administrativas.Tareas:- Gestión de consultas personales y telefónicas dirigidas a la Gerencia.		- Gestión de  agenda (reuniones, entrevistas, eventos, entre otros).		- Gestiona el e-mail de la Gerencia. Interpretación y redacción en idioma inglés.			- Apoya a la Secretaria (Senior), según requerimientos.	Requisitos:- Conocimientos de inglés a nivel avanzado (superior a CAE)- Valorándose positivamente estudios relacionados con Secretaría así como experiencia en el área.					- PC a nivel usuario.- Muy buen relacionamiento interpersonal.¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO,  NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Administración – Secretariado / Secretaría
								","
					
						
							
							
							Conocimientos: 
							
								Secretariado
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 20 Hasta 45 Años
						

						
					
					
				",2019-07-23,"martes"
"Desarrollador de aplicaciones Web y Móvil","www.buscojobs.com.uy/desarrollador-de-aplicaciones-web-y-movil-ID-170885",2019-07-31 04:38:24,"(Confidencial)","Montevideo","Montevideo","Diseño Gráfico",1,"Completa","Desarrollo de aplicaciones Web y móviles utilizando las últimas tecnologías del mercado.Buscamos desarrolladores que conozcan y les interese profundizar conocimientos en Internet, nos apasiona el aprendizaje continuo y buscamos mentes alineadas a la nuestra.-Requisitos-Excluyente: •	Experiencia mínima de 2 años en desarrollo de aplicaciones web en PHP/MySQL.•	Experiencia mínima de 2 años en desarrollo de aplicaciones móviles para iOS y Android.•	Capaz de integrar servicios web externos JSON, XML, RSS.-Requisitos deseables, no excluyentes-Lenguajes: Javascript, HTML5, CSS, Angular, NodeJS, React, Ruby Base de datos: MySQL, PostgreSQL Herramientas de Devops: Jenkins, Circle CI, unit testing, seleniumSomos una empresa dedicada al desarrollo de aplicaciones web y móviles, enfocada en Startups y clientes en Uruguay. Nos especializamos en proyectos de Internet de aplicaciones de Servicios.-OFRECEMOS-EstabilidadExcelente ambiente laboralFlexibilidad de horario para permitir continuación de estudios Capacitación y aprendizaje continuo.IMPORTANTE: Los interesados deberán enviar su currículum actualizado, mencionando además el interés por el puesto.-Nivel de Estudio-Estudiantes avanzados de Ingeniería en computación.-Sueldo-Indicar aspiraciones salariales, el sueldo será acorde a la experiencia.-Horario-8 horas diarias de lunes a viernes.","Diseño – Decoración / Diseño Gráfico
										Diseño – Decoración / Diseño Web
										Tecnologías de la Información / Administración de Base de datos
										Tecnologías de la Información / Análisis de Sistemas
										Tecnologías de la Información / Programación
										Tecnologías de la Información / Videojuegos
										Tecnologías de la Información / Desarrollo
										Tecnologías de la Información / Aplicaciones para Celular
										Tecnologías de la Información / Desarrollador iOS
										Tecnologías de la Información / Android
								","
					
						
							
							
							Conocimientos: 
							
								Test Unitario - IT
										Ruby
										CSS (Cascading Style Sheets)
										HTML
										JavaScript
										PHP
										XML
										MySQL
										PostgreSQL
										Android
										JSON
										iOS
										Node.js
										AngularJs 1.X
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
							Edad: Desde 20 Hasta 35 Años
								Sexo: Masculino
						

						
					
					
				",2019-07-23,"martes"
"Chofres y camilleros para ambulancias","www.buscojobs.com.uy/chofres-y-camilleros-para-ambulancias-ID-170945",2019-07-31 04:38:24,"(Confidencial)","CiudaddelaCosta","Canelones","Enfermería",NA,"Completa","GENTE. Empresa de Servicios y Recursos Humanos selecciona para uno de sus importantes clientes: •	Choferes para ambulancia de traslados•	Camilleros para ambulanciaSi cumples con los siguientes requisitos: Choferes:-	Ciclo básico completo-	Libreta de conducir profesional vigente EXCLUYENTE-	Experiencia comprobable en ambulancias-	Residir de la zona de la Costa (Costa de Oro y Ciudad de la Costa) y amplio conocimiento de calles de esta zona-	Vocación de servicio y amplia disponibilidad horariaCamilleros:-	Ciclo básico completo -	Formación en el área de la salud en curso (auxiliar de enfermería, camilleros, entre otros)-	Residir de la zona de la Costa (Costa de Oro y Ciudad de la Costa)-	Vocación de servicio y amplia disponibilidad horaria   Te aseguramos: - Remuneración acorde- Trabajar para empresa en amplia expansión.- Excelente oportunidad para personas que desean aprender constantemente.Si crees que esta oportunidad es para ti no dejes de enviarnos tu CV con foto actualizado.","Salud / Enfermería
								","
					
						
							
							
							Conocimientos: 
							
								Enfermería
										Chofer de Camionetas
								Estudio Mínimo Necesario: Ciclo Básico Completo
						

						
					
					
				",2019-07-23,"martes"
"Gestor de Cobranza","www.buscojobs.com.uy/gestor-de-cobranza-ID-170966",2019-07-31 04:38:24,"Adecco","Montevideo","Montevideo","Facturación / Cobros / Pagos",NA,"Completa","Estamos buscando Gestor de cobranza para incorporarse de forma temporal a equipo de trabajo en reconocida empresa nacional.Principales responsabilidades: •	La persona seleccionada realizará la gestión de cobranza•	Llamadas a clientes•	Manejo de estados de cuenta•	Envió de mails Se valorará:•	Habilidad de negociación e influencia.•	Facilidad de comunicación, buena dicción y fluidez.•	Manejo de herramientas informáticas.•	Productividad, iniciativa y trabajo en equipo.•	Dinamismo y fuerte orientación al logro de resultados. Requisitos:•	Secundaria completa •	Experiencia en gestión de cobranza•	Dominio de Herramientas informáticas ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Administración – Secretariado / Facturación / Cobros / Pagos
								","
					
						
							
							
							Conocimientos: 
							
								Auxiliar Administrativo
								Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-23,"martes"
"Vendedor productos financieros y servicios en Fray Bentos","www.buscojobs.com.uy/vendedor-productos-financieros-y-servicios-en-fray-bentos-ID-170965",2019-07-31 04:38:24,"CASH","FrayBentos",NA,"Atención al Cliente",NA,"Completa","Trabajá en Cash:•Orientamos nuestra búsqueda hacia personas dinámicas, responsables, proactivas y comprometidas con la tarea. Con vocación de servicio al cliente y trabajo en equipo.Requisitos: •Bachillerato completo.•Experiencia superior a 1 año en el rubro financiero: atención al cliente y caja.•Marcado perfil vendedor y comercial.•Disponibilidad horaria.•Se valorarán cursos en ventas y atención al cliente.Ofrecemos: •Incorporarse a una organización en constante crecimiento y oportunidades para su personal.•Capacitación permanente.•Muy buen ambiente de trabajo.","Atención al Cliente / Atención al Cliente
								","
					
						
							
							
							Conocimientos: 
							
								Microsoft Office
								Estudio Mínimo Necesario: Secundaria Completa
							Edad: Desde 20 Hasta 35 Años
						

						
					
					
				",2019-07-23,"martes"
"Vendedor de insumos de informatica","www.buscojobs.com.uy/vendedor-de-insumos-de-informatica-ID-170960",2019-07-31 04:38:24,"(Confidencial)","Montevideo","Montevideo","Venta de Insumos Informáticos",NA,"Completa","Vendedor para empresa de insumos de informática.-Venta telefónica-Venta internet-Venta mostradorExperiencia en el rubroSueldo fijo + comisiones","Comercio – Mercadeo – Ventas / Venta de Insumos Informáticos
								","
					
						
							
							
							Conocimientos: 
							
								Venta de productos informáticos
								Estudio Mínimo Necesario: Ciclo Básico Incompleto
							Edad: Desde 21 Hasta 40 Años
						

						
					
					
				",2019-07-23,"martes"
"ANALISTA DE TECNOLOGÍA Y SOPORTE","www.buscojobs.com.uy/analista-de-tecnologia-y-soporte-ID-170957",2019-07-31 04:38:24,"Action for Talent",NA,"Montevideo","Consultoría",1,"Completa","DESCRIPCIÓN DE LA EMPRESAEmpresa con más de 15 años en el mercado, que brinda servicios de consultoría, soporte y capacitación destinados a los usuarios del sistema SWIFT, sistemas de prevención de lavado de activos FIRCOSOFT y pagos electrónicos, operando principalmente en el área bancaria y financiera.Se trata de una empresa en continuo crecimiento y con importantes desafíos.RESPONSABILIDADESLas principales responsabilidades de la persona que ocupe la posición serán:. Brindar soporte de primer nivel en las aplicaciones de SWIFT, FIRCOSOFT y todas las soportadas por la empresa.. Analizar las nuevas versiones; preparar y ejecutar los planes de migración.. Participar de los proyectos en desarrollo, realizando testing, relevamientos, elaboración de documentación y análisis de requerimientos, entre otros.FORMACIÓN. Estudiante o egresado de carreras vinculadas a la informática. Nivel de inglés avanzado (excluyente)EXPERIENCIASe requiere experiencia laboral superior a 2 años en:. Soporte de servicio informático a clientes, tanto presencial como remoto. Manejo de sistemas Windows: servidores y redes. Programación JAVA, .NET, o C++. Consultas SQL. Manejo de herramientas de test: SoapUI o similares. Se valorará conocimiento o experiencia en:Operativa bancaria, pagos, clearingXMLCertificados digitalesLinuxAnálisis funcionalCOMPETENCIAS REQUERIDAS PARA LA POSICIÓN. Pensamiento lógico. Agilidad de aprendizaje. Orientación a la calidad y al servicio al cliente. Toma de decisiones y resolución de problemas. Proactividad. Habilidades organizativas. Respeto de las instruccionesEste llamado es abierto y contempla a personas con discapacidad que reúnan las condiciones e idoneidad para el cargo, de acuerdo a la Ley 19.691 y su Decreto reglamentario 73/019.","Tecnologías de la Información / Consultoría
										Tecnologías de la Información / HelpDesk / Soporte Técnico
										Tecnologías de la Información / Testing de Sistemas
								","
					
						
							
							
							Conocimientos: 
							
								C++
										Java
										SQL
										XML
										SOAP (Simple Object Access Protocol)
										Linux
								Idiomas: 
							
							Inglés
							Estudio Mínimo Necesario: Terciario Incompleto
						

						
					
					
				",2019-07-23,"martes"
"Modista - contrato a término","www.buscojobs.com.uy/modista-contrato-a-termino-ID-170956",2019-07-31 04:38:24,"(Confidencial)","Montevideo","Montevideo","Corte / Confección / Costura",1,"Completa","Buscamos Modista con experiencia en manejo de máquinas de coser Recta y Zigzag, valorándose el conocimiento además de máquinas para bajos y triple transporte.Requerimos persona responsable, organizada, con buen relacionamiento interpersonal.Se ofrece incorporarse a empresa con reconocida trayectoria en el mercado.La propuesta implica un contrato a término por 5 meses, con posibilidades de permanencia.Horario: Lunes a viernes 8 a 17hs.","Oficios – Servicios Varios / Corte / Confección / Costura
								","
					
						
							
							
							Conocimientos: 
							
								Corte / Confección / Costura
								Estudio Mínimo Necesario: Ciclo Básico Completo
						

						
					
					
				",2019-07-23,"martes"
"Encargado de depósito y logística","www.buscojobs.com.uy/encargado-de-deposito-y-logistica-ID-170917",2019-07-31 04:38:24,"(Confidencial)",NA,"Montevideo","Almacén / Depósito / Stock",NA,"Completa","Empresa líder en rubro solicita una persona con formación en el rubro de logística con una experiencia mínima de 5 años en el rubro con capacidad resolutiva siendo imprescindible ser productivo y dinámico, con buena capacidad de manejo y relacionamiento con personal.Sus actividades y responsabilidades serán:Recepción y clasificación de mercadería (recepción física, control de recibimiento y de calidad, emisión de recibos de entrega, ingreso al sistema de la empresa).Planificación de mercaderías a importar para evitar quiebres de stock. Dicha planificación implica la interacción con las áreas comerciales y operativas de la empresa con el fin de definir las necesidades futuras, manejo de stocks mínimos, puntos de pedido, etc.El puesto abarca las tareas hasta la generación de pedidos de importación que se entregan al área de comercio exterior de la empresa.En esta actividad es esencial mantener informadas a las restantes áreas de la empresa en cuanto a la evolución de stocks y generación de alertas.Preparación de pedidos y administración de envíos a sucursales.Anticipación de necesidades especiales en épocas de zafra.Recuentos e inventarios mensuales.Manejo de programa especifico para stock (es imprescindible que la persona centralice todo las actividades del stock y actualización del mismo en el software de la empresa).Reuniones mensuales con los diferentes gerentes y encargados de la empresa para evaluar las políticas de stock de la empresa como también las necesidades futuras.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
								","
					
						
							
							
							Conocimientos: 
							
								Logística y almacén
										Distribución, logística, depósito.
								Estudio Mínimo Necesario: Secundaria Completa
						

						
					
					
				",2019-07-23,"martes"
