"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Chofer para Centro de Distribución (Libreta cat. C)","www.buscojobs.com.uy/chofer-para-centro-de-distribucion-libreta-cat-c-ID-167686",2019-04-14 04:43:21,"(Confidencial)","Montevideo","Montevideo","Cadete",3,"Completa","Empresa reconocida en su rubro selecciona Chofer para reparto de mercadería y tareas de depósito en centro de distribución. Realizará el control de la mercadería previo al traslado y será responsable de los acompañantes de reparto. Serán competencias clave para la posición: Organización, proactividad y atención al detalle. Se requiere contar con libreta de conducir vigente categoría C, experiencia previa como chofer de reparto y tener conocimiento de calles dentro de Montevideo.","Cadetería - Cobranzas / Cadete
									
										Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
										Distribución – Logística – Almacenamiento / Transporte / Carga
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Chofer de Camiones
									
										Chofer de Camionetas
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							Edad: Desde 25 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"ENCUESTADOR TELEFÓNICO PARA CALL CENTER","www.buscojobs.com.uy/encuestador-telefonico-para-call-center-ID-167725",2019-04-14 04:43:21,"Opcion Consultores","Montevideo","Montevideo","Telefonísta",5,"Indiferente","En Opción Consultores buscamos encuestadores telefónicos para call center en los turnos matutino, vespertino y nocturno. Jornada laboral: 4 horas de lunes a viernes y un sábado al mes. - Valoraremos experiencia en la realización encuestas- Valoraremos a estudiantes de carreras pertenecientes a Ciencias Sociales y Psicología","Atención al Cliente / Telefonísta
									
										Teletrabajo – Call Center / Call Center
									
										Teletrabajo – Call Center / Telemarketing
									
										Trabajo Social – Pasantías / Asistencia Social
									
										Especializaciones / Psicología
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telemarketing
									
										Psicología
									
										Call Center
									
										Encuestador
									
										Ciencias Sociales
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Vendedor","www.buscojobs.com.uy/vendedor-ID-167720",2019-04-14 04:43:21,"(Confidencial)","Montevideo","Montevideo","Comercial / Ventas",1,"Completa","Selección para reconocida empresa a nivel nacional e internacional en el rubro autopartista.Objetivo del cargo: realizar los servicios del área comercial y de venta en la zona Montevideo.Principales funciones: - Prospectar clientes y realizar el planeamiento de ventas.- Realizar la venta de los productos vía pre-venta.- Desarrollar acciones de Merchandansing en los puntos de venta.- Realizar la post-venta con los clientes del área.Requisitos:- Conocimientos Básicos de Computación (Paquete de Office), Rutinas Comerciales, Planeamiento de Ventas .- 1 año como vendedor (no excluyente).Nos orientamos a la búsqueda: de una persona con marcado perfil comercial, negociador, proactivo, dinámico, buena comunicación, relacionamiento social.","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención de Postventa
									
										Stocks e inventarios de mercaderías
									
										Venta a Empresas
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-04-12,"viernes"
"Peón Industria","www.buscojobs.com.uy/peon-industria-ID-167681",2019-04-14 04:43:21,"Papeleria Montevideo",NA,"Montevideo","Almacén / Depósito / Stock",1,"Completa","Joven dinámico, emprendedor, responsable para realizar diversas tareas de apoyo a sector de producción, empaque, carga y descarga, etc... Ordenado, prolijo y con ganas de trabajar. Buenas posibilidades de desarrollo.   Conocimientos: Primaria, Secundaria Incompleta o UTU oficios(no excluyente) y todos aquellos conocimientos que pueda aportar a su tarea.","Distribución – Logística – Almacenamiento / Almacén / Depósito / Stock
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
										Industria – Producción / Operario Industrial
									
										Industria – Producción / Producción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Operario Industrial
									
								Estudio Mínimo Necesario: Primaria Completa
							
							
							Edad: Desde 18 Hasta 25 Años
							
							
							
								Sexo: Masculino
							
						

						
					
					
				",2019-04-12,"viernes"
"Analista Contable","www.buscojobs.com.uy/analista-contable-ID-167719",2019-04-14 04:43:21,"Randstad Uruguay ","Montevideo","Montevideo","Administración de Empresas",NA,"Completa","Buscamos para nuestro importante cliente: Analista ContableSerá responsable de:- Conciliaciones Bancarias- Revisar informes de gestión- Ingreso de documentos al sistema.- Arqueos Periódicos- Colaborar y asistir en la gestión Contable.Busamos:Estudiantes avanzados de Contador Público, al menos con segundo año de la carrera aprobada.Experiencia en tareas similaresOfrecemos la oportunidad de formar parte de una empresa sólida, ubicada por la zona de curva de maroñas.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Administración Contable y Financiera
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Administración
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Auxiliar para consultorio Médico – Bachillerato Biológico","www.buscojobs.com.uy/auxiliar-para-consultorio-medico-bachillerato-biologico-ID-167728",2019-04-14 04:43:21,"Adecco","Montevideo","Montevideo","Atención al Cliente",NA,"Completa","Estamos buscando Asistente para Consultorio Médico, la persona seleccionada se incorporará a través de Adecco, trabajando en consultorio de terapia del dolor. Principales Responsabilidades: •	Atención telefónica a pacientes•	Recepción de pacientes •	Asistencia a la doctora•	Orden del Consultorio •	Limpieza y Mantenimiento general del ConsultorioRequisitos:•	Formación Secundario Completa (Bachillerato Orientación Biológica)•	Manejo de herramientas informáticas (Office)•	Se busca persona discreta, proactiva, responsable, comprometida, con capacidad para trabajar rápido, y organizarse.•	Disponibilidad para trabajar en horarios rotativos de lunes a viernes •	Jornada laboral de 5 horas ¡TRANSFORMÁ TU TALENTO EN EXPERIENCIA!APOSTÁ AL CAMBIO, NOSOTROS APOSTAMOS POR VOSEl compromiso de Adecco, es promover y mantener la cultura del respeto e igualdad de oportunidades. No discriminamos en función del género, religión, etnia, nacionalidad, cultura, grupo social, discapacidad o enfermedad, orientación sexual, estado civil, edad u opinión política. Cuando elegimos el personal para un cliente, la decisión se basa única y exclusivamente en los méritos y capacidades de esa persona.","Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Biología Humana
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Analista Administrativo Comercial depto. Colonia","www.buscojobs.com.uy/analista-administrativo-comercial-depto-colonia-ID-167718",2019-04-14 04:43:21,"Grupo Humano Consultores","Colonia","Colonia","Auxiliar Administrativo",1,"Completa","Grupo Humano Consultores selecciona Analista Administrativo Comercial para un Servicio del Estado con contrato a término. Es excluyente residir en la zona. Requisitos:-Ser mayor de 18 años-Ser ciudadano natural, o tener residencia temporaria o definitiva en la República Oriental del Uruguay-Bachillerato Completo -Conocimientos Informáticos (comprobables)-Carné de Salud Vigente","Administración – Secretariado / Auxiliar Administrativo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 18 Hasta 30 Años
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Auxiliar Contable","www.buscojobs.com.uy/auxiliar-contable-ID-167715",2019-04-14 04:43:21,"Advice","Montevideo","Montevideo","Auxiliar Administrativo",1,"Completa","Seleccionamos para Institución deportivaBuscamosEstudiantes de primer o segundo año de la carrera de Contador Público o EDA.Muy buen manejo de herramientas informáticas, entre ellas ERP o software de gestión contables.Se valorará experiencia de al menos 1 año en posiciones similares en el sector de auditoria.Objetivos de la posiciónSe encargará de tareas administrativas básicas. Emisión de Órdenes de Pago para proveedores, Conciliaciones Bancarias e Imputaciones.Mantenimiento de ERP de la empresa en apoyo al Controller del equipo.","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Gestión de Operaciones
									
										Tecnologías de la Información / ERP/CRM
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 18 Hasta 60 Años
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Cadetes para la Localidad de Colonia","www.buscojobs.com.uy/cadetes-para-la-localidad-de-colonia-ID-167717",2019-04-14 04:43:21,"Grupo Humano Consultores","Colonia","Colonia","Cadete",2,"Completa","Grupo Humano Consultores selecciona Cadetes para Servicio de Salud del Estado con contrato a término de un año. Excluyente residir en la localidad de Colonia.Realizarán las actividades en los siguientes horarios:-08 a 16hs. (lunes a sábados)-10 a 18hs. (lunes a viernes)","Cadetería - Cobranzas / Cadete
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Cadetería y/o cobranza
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 20 Hasta 30 Años
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Ingeniero Eléctrico perfil potencia","www.buscojobs.com.uy/ingeniero-electrico-perfil-potencia-ID-167713",2019-04-14 04:43:21,"Advice","Montevideo","Montevideo","Electricidad",1,"Completa","Empresa dedicada a brindar servicios a empresas públicas y privadas en los rubros energía y telecomunicaciones.Buscamos:Ingeniero Eléctrico perfil potencia.Inglés Técnico Deberá contar con dominio de herramientas informáticas (Excel y AutoCAD). Experiencia previa de al menos 2 años en presupuestación, con trayectoria en trabajo de campo (en obra).Objetivos de la posición: Supervisará las cotizaciones.Se orientará a la búsqueda de oportunidades y nuevos negocios. Estudiará pliegos y recaudos.Identificará y contactará los principales proveedores y subcontratistas.Costeará las diferentes tareas de un proyecto y elaborará el presupuesto. Analizará costos indirectos y plazos de obra.Revisará y validará precios de venta.Armará y presentará propuestas técnicas (equipos, suministros, personal clave).","Especializaciones / Electricidad
									
										Construcción – Arquitectura / Obras Civiles
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Eléctrica
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Profesionales de TI","www.buscojobs.com.uy/profesionales-de-ti-ID-167656",2019-04-14 04:43:21,"Hexa","Montevideo","Montevideo","Desarrollo",NA,"Indiferente","Para cubrir una plaza en proyecto de importante cliente se necesitan profesionales de TI o estudiantes avanzados de carreras de Informática con experiencia en:- Desarrollo en Genexus 9 y Ev 1 generando Java Web- Experiencia en Base de Datos y PL/SQLDedicación: 4 a 6 horasImprescindible acreditar experiencia y capacitación en la herramienta.Para el caso de estudiantes presentar escolaridad.","Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								GeneXus
									
										PL/SQL
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Cloud Champion MICROSOFT","www.buscojobs.com.uy/cloud-champion-microsoft-ID-167615",2019-04-14 04:43:21,"Incotel S.A.","Montevideo","Montevideo","Administración de Base de datos",1,"Completa","Buscamos Cloud Champion MICROSOFTBuscamos persona proactiva, con capacidad de trabajo en equipo y con ganas de crecer en un Mayorista Líder en Uruguay.¿Qué Buscamos?Persona creativa, comunicativa, resolutiva y con iniciativa para el desarrollo de implementación y negocios basado en soluciones 100% Cloud.Motivado por enseñar, aprender e innovar.Talento y pasión por la tecnología cloud de Microsoft.Visión para ofrecer soluciones creativas y de valor.Ganas de vivir una evolución profesional constante, 100% en la nube y junto a un equipo de primer nivel.OfrecemosOportunidad de embarcarte en un proyecto de empresa moderno, trabajando de manera constante con tecnología de vanguardia, incorporándote en una compañía sólida y de prestigio con más de 20 años de trayectoria en el mercado.Formación dentro de una compañía 100% nube y todos los recursos necesarios para tu desarrollo profesional.Salario acorde a las competencias.RequisitosSe valorará positivamente:Estudios finalizados o en curso para técnicos en SistemasExperiencia en el trato con clientes.Experiencia en recursos Microsoft Cloud (Azure, Windows Server, SQL, Office 365, Dyn 365, Sharepoint etc.)Inglés excelente a nivel de comprensión y lectura.","Tecnologías de la Información / Administración de Base de datos
									
										Tecnologías de la Información / HelpDesk / Soporte Técnico
									
										Tecnologías de la Información / Seguridad Informática
									
										Tecnologías de la Información / Sistemas Operativos
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								SQL
									
										Azure
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 20 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Vendedores con experiencia comprobable - Telefonía Celular","www.buscojobs.com.uy/vendedores-con-experiencia-comprobable-telefonia-celular-ID-167699",2019-04-14 04:43:21,"High Contact Center","Montevideo","Montevideo","Call Center",3,"Medio turno tarde","Perfil: Ambicioso, maduro, muy buena comunicación.Nos encontramos en la búsqueda de vendedores, telemarketer con experiencia comprobable en ventas telefónicas “Excluyente”.Se trata de una búsqueda de 2 recursos con experiencia preferentemente en telefonía móvil para ser parte del equipo de trabajo de una importante Componía Celular del mercado Uruguayo.Horario de trabajo de lunes a viernes de 15:00 a 21:00 horas, sábados de 10:00 a 14:00 contrato indefinido por 34 horas semanales. Requisitos Excluyentes• Ciclo básico completo• Experiencia en Call mínimo 6 meses.• Disponibilidad inmediata.Competencias Básicas:•  Orientación a la venta• Habilidad de negociación y comunicación.• Buena dicción y capacidad de argumentación.Para postularse al cargo:Enviar CV con Foto,  de no cumplir con las competencias del cargo será EXCLUIDO del proceso de selección, evitar postularse, gracias..","Teletrabajo – Call Center / Call Center
									
										Teletrabajo – Call Center / Telemarketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Call Center
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							Edad: Desde 20 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Ejecutivo de Cuentas para Industria Gráfica","www.buscojobs.com.uy/ejecutivo-de-cuentas-para-industria-grafica-ID-167701",2019-04-14 04:43:21,"Randstad Uruguay ",NA,"Montevideo","Comercial / Ventas",1,"Completa","Para nuestro importante cliente del rubro Industria Gráfica, seleccionamos: Ejecutivo ComercialSerán sus tareas:- Comercialización de insumos gráficos a cartera de clientes ya existente. Visitas comerciales y generación de nuevas cuentas. Analisis crediticio, responsable de las cobranzas a sus clientes e ingreso al sistema de ventas realizadas.- Ser Jefe de Producto, siendo responsable del desarrollo de los productos que maneje, contacto con los proveedores, búsqueda de precios, manejo de reclamos, ingreso de pedidos, análisis de estadísticas, entre otros informes.Son requisitos excluyentes:•	Experiencia en ventas•	Educación terciaria o tecnicatura •	Manejo fluido de herramientas de Office•	Nivel alto de inglés•	Vehículo propio•	Disponibilidad para viajar al interior (1 vez cada 4 meses aprox) y eventualmente, viajes al exterior.Horario: lunes a viernes de 08.30 a 17.30Salario compuesto por:•	Componente fijo•	Componente variable•	TicketsPago de viáticos (100 lts de combustible por mes ,patente y seguro anual)Favor incluir en el Cv aspiraciones salariales.","Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
									
										Marketing – Publicidad / Marketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Marketing al consumidor
									
										Marketing directo
									
										Logística de ventas
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"RESPONSABLE DE LA SEGURIDAD DE LA INFORMACIÓN -CISO","www.buscojobs.com.uy/responsable-de-la-seguridad-de-la-informacion-ciso-ID-167700",2019-04-14 04:43:21,"Possum Gestion de Capital Humano",NA,"Montevideo","Ejecutivos",1,"Completa","Seleccionamos para importante organismo  referente en  el mundo de las tecnologías digitales  y en la educación un RESPONSABLE DE LA SEGURIDAD DE LA INFORMACIÓN -CISOLa posición Implica gestionar   y controlar todos los datos de la organización  buscando conjugar la aplicación de las nuevas tecnologías reduciendo, al mismo tiempo, el riesgo de fugas de informaciónEjercer dentro de sus actividades  la planificación, auditoria y gestión, así como en el manejo de contratos y negociación de proveedores en el ámbito de las Tecnologías de la Información.Desafíos:-Liderar el área de Seguridad de la Información del organismo, proponiendo estrategias y políticas de seguridad de la información y  los estándares asociados.-Planificar, coordinar y controlar el diseño y funcionamiento de todos los procesos de seguridad de la información del organismo.-Evaluar riesgos de seguridad de la información y gestionar la seguridad de los activos de información a través de su ciclo de vida.-Participar en la definición y análisis de los requerimientos técnicos de adquisiciones de elementos de infraestructura y aplicaciones (entre otros) vinculados a los aspectos de seguridad de la información.-Llevar adelante el proyecto de preparación y certificación en la norma ISO 27001 de Seguridad de la Información.Buscamos:-Profesional o estudiante avanzado en carreras Sistemas o con formación relacionada a la temática de su gestión, con experiencia en puestos de similar responsabilidad.-Se valorará Postgrado en seguridad de tecnologías de la información -Dominio en sistemas de gestión de seguridad,  análisis de riesgos ,seguridad en las comunicaciones y operaciones o el control de accesos.-Conocimientos y experiencia en gestión de proyectos -Se valorará experiencia en implementación de la norma ISO 27001.Competencias:Grandes habilidades de comunicación para mantener relaciones sólidas  Visión para los negocios Alta capacidad para la toma de decisiones Visión estratégica y Liderazgo Capacidad de aprendizaje para  descubrir la mejor forma de aplicar inteligencia artificial y otras tecnologías emergentes.Se ofreceUna remuneración acorde a las responsabilidades. Desempeñarse dentro de un equipo de personas especializadas en disciplinas muy variadas, que trabajan en un ambiente estimulante y creativo, en constante actualización.Horario : 40 horas semanales","Directivos – Ejecutivos / Ejecutivos
									
										Tecnologías de la Información / Administración / Instalación de Redes
									
										Tecnologías de la Información / Análisis de Sistemas
									
										Tecnologías de la Información / Calidad de Sistemas
									
										Tecnologías de la Información / Diseño Gráfico / Web
									
										Tecnologías de la Información / Gestión de Proyectos
									
										Tecnologías de la Información / Seguridad Informática
									
										Seguridad – Vigilancia / Alarmas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Seguridad de Datos
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Administrativa Vendedora","www.buscojobs.com.uy/administrativa-vendedora-ID-167694",2019-04-14 04:43:21,"(Confidencial)",NA,"Montevideo","Auxiliar Administrativo",1,"Completa","Importante empresa única en su rubroSelecciona Administrativa vendedoraSólida empresa del rubro de soluciones tecnológicas busca incorporar a su equipo una persona responsable,con   iniciativa y ganas de aprender, orientada al cliente y resultados.Requisitos excluyentes:Bachillerato completo.Inglés nivel intermedio, con buena comprensión lectora.Buen manejo y gusto por la tecnología.Conocimientos en facturación y medios de pagos.Requisitos valorados:Formación en Secretariado Ejecutivo.Formación comercial.Experiencia en atención al público.Buen manejo de herramientas del paquete office.Se ofrece:Incorporarse a una empresa sólida en el mercado, única en su rubro.Posibilidad de formarse y crecer en el área de  ventas.","Administración – Secretariado / Auxiliar Administrativo
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Secretaría
									
										Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Recepción
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Secretariado
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Analista de Procesos","www.buscojobs.com.uy/analista-de-procesos-ID-167692",2019-04-14 04:43:21,"(Confidencial)",NA,"Montevideo","Calidad de Sistemas",2,"Completa","Selector: Natalia Da CruzObjetivo de la posición:Contribuir al logro de los objetivos de la compañía a través del diseño, gestión y control de procesos que garanticen la calidad, simplicidad y eficiencia en su operación, alineados a la organización. mediante la gobernanza de los procesos con enfoque end-to-end con un alcance transversal a la compañía, velando por la experiencia del cliente y los requerimientos del negocio en el marco de la transformación digital que lleva adelante Telefónica. Principales tareas:Proponer soluciones que permitan digitalizar los procesos de gestión de servicios existentes de la compañía. Evaluar, diseñar, planificar, gestionar y controlar los procedimientos que conformen los procesos de la Dirección de Tecnología y de las áreas del negocio de la empresa.Soporte de primer nivel en la gestión de cambios y resolución de dudas operativas sobre la herramienta de gestión.Desarrollo de reportes analíticos y de gestión.Capacitar en el uso de las herramientas disponibles.Velar por el desarrollo de la cultura de procesos como nueva forma de trabajo, colaborativo y de mejora continua.Unificación y publicación de documentación, matrices de roles y responsabilidades de cada proceso.Velar por el cumplimiento en el diseño de los procesos de los paradigmas de la Transformación Digital: Automatización extremo a extremo, Ejecución en Tiempo Real, Zero Back Office, Omnicanalidad, Autoservicio.Nivel educativo: Estudios universitarios completos o en los últimos años de Licenciatura en administración de empresas, Licenciatura en comunicación, Licenciatura o Ingeniería Telecomunicaciones, Informática o Sistemas, Análisis de sistemas o similar.Experiencia laboral: Al menos 2 años de experiencia en áreas de mejora de procesos. Experiencia en proyectos de mejora de procesos siguiendo metodologías ágiles. Experiencia en proyectos de implementación de procesos eTOM, ITIL o similar.Competencias técnicas requeridas:Manejo de herramientas de software para el modelado de procesos (Bizagi, Visio, BPMN, etc.)Conocimiento de Office. Excel avanzado.Poseer conocimientos demostrables en metodologías ágiles Kanban, Scrum o Lean management.Se valorará experiencia en proyectos de innovación y creatividad en el área de las Telecomunicaciones usando conceptos de Design ThinkingCompetencias actitudinales requeridas:Dinamismo.Planificación y organización.Autonomía.Relacionamiento interpersonal.Trabajo en equipo.Comunicación.Liderazgo.Foco en el cliente.   Favor de postularse en el siguiente link: https://jobs.telefonica.com/job/MONTEVIDEO-Analista-de-Procesos/515526401/","Tecnologías de la Información / Calidad de Sistemas
									
										Tecnologías de la Información / Gestión de Proyectos
									
										Tecnologías de la Información / Telecomunicaciones
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Gestión de Calidad de Proyectos
									
										Reingeniería de Procesos
									
								Estudio Mínimo Necesario: Posgrado Completo
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Auxiliar Contable","www.buscojobs.com.uy/auxiliar-contable-ID-167693",2019-04-14 04:43:21,"DCA Contadores y Asociados","Montevideo","Montevideo","Contaduría",1,"Completa","La persona seleccionada se desempeñará dentro de una empresa Multinacional, en una de sus oficinas ubicada en la zona de Cordón.Tendrá como principales responsabilidades: facturación, cobranza, atención a proveedores, registración en sistema contable de la empresa y conciliación de todos los rubros del balance.  Horario: lunes a viernes de 9 a 18 hsSalario: Se chequean aspiraciones salarialesRequisitos: Estudiante de Contador Público con tercer año aprobado.                   Se debe poseer experiencia en la realización de tareas similares, de al menos 3 años.","Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 22 Hasta 30 Años
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Auxiliar Contable - Departamento de Finanzas","www.buscojobs.com.uy/auxiliar-contable-departamento-de-finanzas-ID-167690",2019-04-14 04:43:21,"Consultora Eventuales",NA,"Montevideo","Administración de Empresas",1,"Completa","Seleccionamos para Importante Industria Química – Ruta 8Auxiliar Contable – Departamento de FinanzasLa persona: Estudiantes avanzados de Facultad de Ciencias Económicas y Administración. Con experiencia en cargos similares, no menor a 2 años. Se requiere muy buen manejo de herramientas informáticas (Excel, Word, Outlook), se valora conocimiento del sistema GIA. Las tareas: Conciliaciones bancarias. Revisión de informes de gestión. Ingreso de documentación contable. Colaboración en la preparación de balances. Participación en inventario mensual. Gestión de trámites. Contribuir con el personal en tareas contables. Realizar arqueos periódicos. Reporta al Jefe del Departamento de Finanzas.El Horario: Lunes a Viernes 8.00 a 16.48hs. o 9.00 a 17.45hs. La Remuneración: $ 22.000 Líquidos.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Gestión de Operaciones
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Ayudante de Ingeniero","www.buscojobs.com.uy/ayudante-de-ingeniero-ID-167688",2019-04-14 04:43:21,"Electrosistemas","Montevideo","Montevideo","Mantenimiento Industrial",NA,"Completa","Se orienta la búsqueda a estudiantes de ingeniería tecnológica (ITS) oingeniería eléctrica (tipo perfil potencia UdelaR) para tareas de ayudante deingeniero, asistiendo en las siguientes actividades:- Metrajes para cotizaciones- Control de pedidos y consumo de materiales en obra- Mediciones de rendimientos de mano de obra- Control administrativo de avance de obras- Control administrativo de costos- Control de subcontratos- Dibujo de planos CAD- Asistencia técnica a ingeniero Jefe de ObraCompetencias requeridas:- Proactividad- Orden, prolijidad y sistemática para trabajo administrativo- Alta velocidad para búsqueda de información en Internet- Inglés (no excluyente)- Disponibilidad para viajes ocasionales al interior","Industria – Producción / Mantenimiento Industrial
									
										Industria – Producción / Operaciones
									
										Construcción – Arquitectura / Construcción
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Ingeniería Eléctrica
									
										Ingeniería Electrónica   
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
"Cadete - Libreta A y G2","www.buscojobs.com.uy/cadete-libreta-a-y-g2-ID-167689",2019-04-14 04:43:21,"Consultora Eventuales",NA,"Montevideo","Cadete",NA,"Completa","Seleccionamos para Importante Industria Química – Ruta 8Cadete – Libreta A y G2La persona: Jóvenes que posean el Bachillerato Finalizado. Será valorado contar con experiencia de al menos 1 año en cargos similares. Se requiere Licencia de Conducir Categorías A y G2. Las tareas: Gestión de trámites bancarios y cobranzas a clientes. Soporte al departamento financiero. Manejo de valores efectivo y cheques. Archivo de documentación e ingreso al sistema informático. El horario: Lunes a Viernes 8.00 a 16.48hs. o 9.00 a 17.45hsLa Salario: $ 18.000 Líquidos.","Cadetería - Cobranzas / Cadete
									
										Cadetería - Cobranzas / Cobrador
									
										Cadetería - Cobranzas / Gestión de Trámites
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Cadetería y/o cobranza
									
										Gestión de Trámites
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-04-12,"viernes"
