"puesto","ID","fechaScraping","empresa","barrioCiudad","dpto","area","puestos","jornada","detalles","subareas","requisitos","fpub","dia"
"Contador Público","www.buscojobs.com.uy/contador-publico-ID-165141",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Administración Contable y Financiera",1,"Completa","Nuestra búsqueda se orienta a egresados de la carrera de Contador Público con experiencia laboral comprobable de al menos dos años en estudios contables o consultoras de mediano o gran porte, desarrollando tareas de contabilidad e impuestos.Principales tareas a realizar:- Preparación de Estados Financieros según Normas Contables Adecuadas.- Confección, ajustes y control de registros contables en Memory Conty.- Liquidación de impuestos de empresas, personas físicas y tareas inherentes del área. - Colaborar en demás tareas del sector contable e impositivo.Se valorará conocimiento del software Memory Conty, experiencia en registración contable, liquidación de impuestos de empresas del sector CEDE y NO CEDE con buen manejo de Excel.El cargoSe relacionará con clientes, atendiendo consultas en el área contable y tributaria.Reportará al responsable del sector contable e impuestos y deberá contar con capacidad de trabajar eficientemente cumpliendo con los plazos.Buscamos una persona ordenada, proactiva, dinámica, con gusto por desafíos, deseos de crecimiento y superación, responsabilidad y compromiso con buena capacidad de análisis y relacionamiento.Se ofrece la posibilidad de trabajar en un Estudio Contable con sede en el WTC comprendido por jóvenes profesionales, en plena expansión y crecimiento, en un buen ambiente laboral.Si te interesa incorporarte a nuestro equipo, envíanos tu CV y escolaridad.Horario: Lunes a Viernes de 9.30 a 18 Hs.","Administración – Secretariado / Administración Contable y Financiera
									
										Administración – Secretariado / Impuestos
									
										Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Liquidación de Impuestos
									
										Auxiliar Contable
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 24 Hasta 28 Años
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"Analista de Programación y Planificación en puertos y flotas fluviales","www.buscojobs.com.uy/analista-de-programacion-y-planificacion-en-puertos-y-flotas-fluviales-ID-165134",2019-02-20 23:52:00,"Consultora Dosa","NuevaPalmira","Colonia","Gestión de Operaciones",NA,"Completa","La persona será responsable por la Planificación y Coordinación de todos los operativos de cargas generales y transbordos que se realicen en el puerto privado en Nueva Palmira, Uruguay. Elaborará, analizará y dará seguimiento a los indicadores del área que contribuyan a la mejora de la programación de cargas, además de acompañar la gestión de fiscalización de controles locales y con terceros, volúmenes de carga, nivel de inventarios y costos de operaciones.El perfil de la persona que buscamos es de un Profesional Universitario en carreras de Ingeniería Industrial o Ingeniería Química, con experiencia laboral de dos años en adelante en áreas de gestión de procesos, logística, portuaria y producción. Se valorará la formación y habilidades en gestión.La persona deberá residir en Nueva Palmira.","Administración – Secretariado / Gestión de Operaciones
									
										Distribución – Logística – Almacenamiento / Distribución / Logística / Abastecimiento
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Distribución, logística, depósito.
									
										Gestión de Producción
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 25 Hasta 40 Años
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"Medio Oficial Técnico Electromecánico - Zafral","www.buscojobs.com.uy/medio-oficial-tecnico-electromecanico-zafral-ID-165138",2019-02-20 23:52:00,"Advice","Abayubá","Montevideo","Automatismos",NA,"Completa","Agroindustria exportadora de primera línea en Uruguay.Buscamos:Personas con bachillerato electromecánico de UTU finalizado y/o Mecánico Industrial de Don Bosco (excluyente).Deberá contar con experiencia en empresas de primera línea afines al rubro industrial.Se valorarán conocimientos básicos de electricidad.Disponibilidad horaria.Objetivo de la posición:Se encargará de realizar todo lo referente al mantenimiento preventivo y correctivo de la planta.Llevará adelante tareas de lubricación y engrase.","Industria – Producción / Automatismos
									
										Industria – Producción / Mantenimiento Industrial
									
										Industria – Producción / Mecánica Industrial
									
										Industria – Producción / Montaje Industrial
									
										Oficios – Servicios Varios / Mantenimiento General
									
										Oficios – Servicios Varios / Metalúrgica / Tornería
									
										Especializaciones / Electricidad
									
										Especializaciones / Mecánica
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Electromecánica
									
										Mecánica industrial
									
										Mantenimiento Industrial
									
										Mantenimiento General
									
										Mecánica
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"Tarotista/aux.ventas","www.buscojobs.com.uy/tarotistaauxventas-ID-165129",2019-02-20 23:52:00,"Telemax","Montevideo","Montevideo","Atención al Cliente",4,"Completa","Importante empresa busca tarotista ,sueldo base mas premios e incentivos por productividad .Buen manejo del arte del tarot y dicción para atención al cliente.Se valorará aquellos postulados que tengan un perfil de ventas ..La búsqueda está orientada a tarotistas de experiencia  que deseen incorporarse a un excelente  equipo de trabajo..","Atención al Cliente / Atención al Cliente
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Atención al Cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"Network Administrator","www.buscojobs.com.uy/network-administrator-ID-165136",2019-02-20 23:52:00,"Travel Leaders",NA,"Montevideo","Administración / Instalación de Redes",1,"Completa","The Network Administrator will help design, implement, troubleshoot, analyze and maintain networks, responsible for providing complex networking solutions that include highly secure and dynamic networks on an enterprise basis. Analyzes business needs; designs, installs, and supports network solutions on one or multiple platforms in a LAN/WAN/VPN. Utilize expertise in creating network and enterprise-wide solutions. The qualified candidate will work across suppliers, internal technology teams and customers in creating and maturing full end to end support services framework.Essential Duties and Responsibilities:*Design and determinate standards, implementation, maintenance and operation of network devices and controls. *Develop, implement and maintain policies, procedures, and associated training plans for network administration, usage, and disaster recovery.*Collaborate with executive management and department leaders to assess near- and long-term network capacity needs*Configure, test, and maintain LAN/WAN equipment’s and related services*Provide support, maintenance, security and planning for a corporate LAN and WAN*Identify, diagnose, and resolve network problems*Provide superior customer service to internal clients proactively notifying customers of issues as well as reactively responding to escalations*Work with all IT Managers to develop technology roadmap showing how to move from current condition to future vision*Maintain a positive working relationship with IT technical staff and HR functional staff at all affiliated companies*Create and maintain comprehensive documentation for all implemented networks*Assist in preparation of proposals and solution presentations*Windows and Linux systems, business applications, anti-virus protection, email, and authentication administration.*Daily maintenance and problem resolution, operating system patches and software upgrades, and routine hardware configuration*Hands-on experience implementing and administrating network devices, setting and maintaining policies and rights/security within a Windows, Unix and Linux*Participate in 24x7 on-call rotation *Participate in on call management rotation for firsthand experience of how priority incidents are handled.  Provide intervention and guidance to urgently resolve and restore service.*Develop and define policy and procedures for IT Services processes*Manage and increase the effectiveness and efficiency of Support Services through improvements to each function as well as coordination and communication between support and business functions. *Desktop and laptop installation and problem resolution in a Windows, UNIX and Linux environmentRequirements:*Proven experience and success with LAN, WAN, WLAN, VPN, and DMVPN design and implementation.*Proven experience with network capacity planning, network security principles, and general network management best practices.*Expert level knowledge of firewall management. *Strong, hands-on technical knowledge of network and PC operating systems*Excellent knowledge of telephony systems, including Cisco VoIP, Mitel, Avaya.*Working technical knowledge of current network hardware, protocols, and Internet standards. *Excellent hardware troubleshooting experience.*Extensive application support experience *Competence with testing tools and procedures for voice and data circuits.*Good understanding of the organization’s goals and objectives.*Knowledge of applicable data privacy practices and laws.*Self-motivated ability to function effectively in a dynamic, fast-paced environment and to manage several projects concurrently. *Customer service orientation and superior interpersonal skills – able to communicate with all levels of management in a global company environment.*Must demonstrate strong understanding of technology business processes and experienced in documenting processes in application development projects*Must demonstrate strong leadership skills and the ability to make sound business judgment*Must have excellent communication skills*Must be able to present and interact with all levels of the organization*Bachelor’s degree in computer science or similar*3+ years’ experience with managing core networks and server operating systems including Windows, Unix/Linux*3+ years’ experience with Switches, Routers, Servers, Firewall, LAN, WAN, TCP/IP, DNS, Latency, VoIP, Qos, EIGRP, BGP, OSPF, ATM, VPN, MPLS.*3 to 5 years technology experience background*Certifications, CCNA, CCNP, CCNP Security, CCVP (a plus)*Excellent English communication skills, both written and verbal.","Tecnologías de la Información / Administración / Instalación de Redes
									
										Tecnologías de la Información / HelpDesk / Soporte Técnico
									
										Tecnologías de la Información / Seguridad Informática
									
										Tecnologías de la Información / Sistemas Operativos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnologías de la Información
									
										Infraestructura de TI
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 25 Hasta 55 Años
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"NetSuite Developer","www.buscojobs.com.uy/netsuite-developer-ID-165135",2019-02-20 23:52:00,"Travel Leaders","Montevideo","Montevideo","Gestión de Proyectos",2,"Completa","Responsible for the software design development, performance, functionality and reliability of the NetSuite Application Ensuring 24x7 application software availability in support of mission critical business processes. This position will function as technical developer, building and modifying application configurations and customizations/enhancements within NetSuite application. Provide application support to end-users. Implement, upgrade and support TLG Business & Financial Systems. Identify, design, develop and implement process improvements. Support integrations.Essential Duties and Responsibilities:•Responsible for all configuration, customization and testing of the NetSuite ERP system•Perform application implementations and upgrades•Design and implementation of financial systems•Support financial system long-term plan and vision•Design and build integration to other application and support data analytics•Writes technical procedures and documentation for the applications including operations, user guide, etc.Education, Knowledge and Skills:Requirements:•Bachelor’s degree in Computer science or related field•2-4 yrs. experience in Software development of NetSuite one world financials applications •Experience in NetSuite ERP, CRM and Suite Commerce and NetSuite technology infrastructure•Experience in SuiteScript 2.0, Suite Flow and Suite Cloud framework is required•Experience with NetSuite ERP, Financials and/or NetSuite OneWorld•Exceptional ERP, CRM and/or International NetSuite experience•Understanding of NetSuite model and functionality•Experience in HTML, CSS3, JavaScript, jQuery, Backbone, Angular, AJAX, SuiteScript•Understanding of object-oriented concepts, abstraction/inheritance, as well as experience with object-oriented languages.•Data management preferred (SQL, XML, JSON, Hibernate)•Web services preferred (REST, SOAP)•Experience integrating 3rd party applications and working with integration tools such as Dell Boomi or Celigo or Mulesoft is a plus•Demonstrated ability to develop relationships and communicate status with IT and Business partners, stakeholders and senior management.•Demonstrated ability to understand the scope of project status, issues, and risks across multiple project initiatives and platforms and determine the key points that need to be communicated and acted upon.•Excellent English communication skills, both written and verbal.","Tecnologías de la Información / Gestión de Proyectos
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Programación
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 20 Hasta 55 Años
							
							
							
								
							
						

						
					
					
				",2019-02-05,"martes"
"Cloud Ops","www.buscojobs.com.uy/cloud-ops-ID-165132",2019-02-20 23:52:00,"Travel Leaders","Montevideo","Montevideo","Arquitectura de Sistemas",1,"Completa","The Cloud Ops Engineer we are seeking is someone with a big picture perspective that encompasses software development, infrastructure, and operations. The ideal candidate would be a subject matter expert in best practices, an established specialist with Amazon Web Services and Microsoft Azure, and a champion of DevOps automation and continuous integration/continuous deployment.This role will challenge more than your technical skills. It will test your ability to work with agile development and delivery teams to provide solutions. It will push you to keep up to date with fast-changing technology, especially relating to cloud platforms, to share your knowledge, and champion your vision.Essential Duties and Responsibilities:•Build, streamline, and improve our deployments on AWS.•Create and implement innovative, high-quality solutions for scalability, failover/recovery, security, and performance.•Build and implement continuous integration and continuous deploy environments.•Initiate and participate in projects for system health and platform monitoring.Education, Knowledge and Skills:Requirements:•Relevant expertise with 2+ years of hands-on experience with Amazon Web Services (AWS).•Knowledge of best practices and IT operations for highly available systems deployed on the cloud.•Experience working with continuous integration/continuous delivery tools like Jenkins and AWS Code Deploy.•Understanding of Agile/SCRUM techniques.•Microsoft Azure and Docker experience is a plus.•Demonstrated ability to develop relationships and communicate status with IT and Business partners, stakeholders and senior management.•Excellent English communication skills, both written and verbal.","Tecnologías de la Información / Arquitectura de Sistemas
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Desarrollo
									
										Tecnologías de la Información / Aplicaciones para Celular
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Programación
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 20 Hasta 55 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Desarrollador Genexus","www.buscojobs.com.uy/desarrollador-genexus-ID-165100",2019-02-20 23:52:00,"(Confidencial)","Montevideo","Montevideo","Desarrollo",1,"Completa","Empresa de Telecomunicaciones selecciona:Desarrollador Genexus con experiencia en desarrollo de aplicaciones web y móviles, con sólidos conocimientos de Genexus 15,  Javascript (VUE.js), HTML & CSS.  Se valorará conocimientos en Android Studio. Contrato por SEIS MESES.-","Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								GeneXus
									
										CSS (Cascading Style Sheets)
									
										HTML
									
										JavaScript
									
										Android
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Completo
							
							
							Edad: Desde 25 Hasta 36 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Contributor Information Systems Ops","www.buscojobs.com.uy/contributor-information-systems-ops-ID-165128",2019-02-20 23:52:00,"Sabre","Zonamérica","Montevideo","Administración / Instalación de Redes",NA,"Completa","ITSM SpecialistThe Incident analyst is responsible for assisting with the command and control of significant incidents, ensuring that restoration of service is achieved as quickly as possible.  Tracking of activities to resolve business impactFacilitation of and participation in incident conference bridge to ensure effective incident handling and resolutionMaintenance of incident tickets to ensure data qualityExecution of the enterprise Incident Management process, including management of incident queues, escalation as required ensuring that incidents are being resolved timelyMetrics and ReportingHand off to, and participate in, the Post-Incident review processEffectively interfaces with the Change and Problem Management TeamsProactive incident management, ad hoc Incident Management assignments, and other IT Service Management tasks as required to maintain operational stabilityJob RequirementsBachelor's degree or equivalent professional experienceITIL Foundations certification is a plusExcellent written and verbal communication skills, especially the ability to communicate on infrastructure, security, and risk-related concepts to technical and non-technical audiencesAbility to communicate confidently and clearly on conference calls, in meetings, via email, etc. at all levels of the organizationStrong organizational skills –the ability to handle multiple tasks simultaneouslyAffirmative ActionSabre is an equal employment opportunity/affirmative action employer and is committed to providing equal employment opportunities to minorities, females, veterans, and disabled individuals.","Tecnologías de la Información / Administración / Instalación de Redes
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Tecnología e Innovación
									
								Estudio Mínimo Necesario: Terciario Completo
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Vendedor de salón","www.buscojobs.com.uy/vendedor-de-salon-ID-165126",2019-02-20 23:52:00,"gran aventura","Montevideo","Montevideo","Análisis de Negocios",2,"Completa","Tendrá como principal responsabilidad la venta en mostrador de artículos de camping, pesca y caza, aunque debe dar soporte en tareas varias como el orden del local, armado de pedidos, etc.La carga horaria será de 44 horas semanales de Lunes a Sábado.Será muy valorado el conocimiento y gusto por la pesca, caza y/o camping.","Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Venta en mostrador
									
										Atención al Cliente
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"TOP SYSTEMS: Desarrollador Java Semi Senior","www.buscojobs.com.uy/top-systems-desarrollador-java-semi-senior-ID-165125",2019-02-20 23:52:00,"Advice",NA,"Montevideo","Desarrollo",NA,"Completa","Personas con formación en carreras vinculadas al área de Sistemas.Deberán contar con manejo de inglés y portugués a nivel intermedio (no excluyente).Será necesario contar con al menos 2 años de experiencia como desarrollador Java. Se integrará a un equipo de Desarrollo para clientes, principalmente del sector financiero.Desarrollará aplicaciones en Java.","Tecnologías de la Información / Desarrollo
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Java
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"ASESORES DE SALÓN PARA LOCAL COMERCIAL","www.buscojobs.com.uy/asesores-de-salon-para-local-comercial-ID-165119",2019-02-20 23:52:00,"(Confidencial)",NA,"Montevideo","Atención al Cliente",NA,"Completa","Se ofrece:-La posibilidad de integrarse a una sólida organización líder en su rubro con 15 años de experiencia, en proceso de expansión sostenido y excelente ambiente laboral.-Capacitación específica sobre los productos que se comercializan.-Remuneración integrada por ingreso fijo base y comisiones por ventas.Requisitos:-Entre 30 y 45 años.-Experiencia comprobada en ventas.-Estudios secundarios completos.-Se valoraran estudios de Marketing y Decoración de interiores.-Excelente presencia-Buena capacidad de relacionamiento y de generar confianza en los clientes.-Dinámico, proactivo, apasionado por la venta y orientado a resultados.-Disponibilidad horaria Viernes, Sábados y Domingos ( EXCLUYENTE)","Atención al Cliente / Atención al Cliente
									
										Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Comercio Exterior/Aduanas
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Diseño – Decoración / Diseño Arquitectura
									
										Diseño – Decoración / Diseño de Interiores
									
										Marketing – Publicidad / Investigación de Mercados
									
										Marketing – Publicidad / Marketing
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Marketing al consumidor
									
										Venta en mostrador
									
										Venta de productos en general
									
										Venta al por Mayor
									
										Venta al por Menor
									
										Atención de Postventa
									
										Arquitectura
									
										Decoración de interiores
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							Edad: Desde 25 Hasta 45 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"AUX. ADMINISTRATIVO CON ENFASIS EN MARKETING","www.buscojobs.com.uy/aux-administrativo-con-enfasis-en-marketing-ID-165124",2019-02-20 23:52:00,"SEGMENTO","Montevideo","Montevideo","Contaduría",1,"Completa","Licenciada/o en Administración con énfasis en Marketing. ( Estudiante avanzado ). Se valorara conocimiento y experiencia en marketing digital.El cargo reporta a la Gerencia Administrativa Financiera.","Contabilidad – Auditoría – Finanzas / Contaduría
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Administración Contable y Financiera
									
										Auxiliar Administrativo
									
										Marketing al consumidor
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 22 Hasta 26 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Team Leader de Cobranzas","www.buscojobs.com.uy/team-leader-de-cobranzas-ID-165106",2019-02-20 23:52:00,"Republica Microfinanzas",NA,"Montevideo","Gestión de Morosos",1,"Completa","Principales tareas:Asiste al Supervisor de Recupero en cuanto la implementación de los procedimientos de gestión de cobranza, de acuerdo a las políticas establecidas.Acompaña y monitorea el cumplimiento y desempeño de los equipos de cobranza, realizando informes a al supervisor sobre el rendimiento de los equipos y proponiendo acciones de mejora.Colabora en el armado de la estrategia de cobranza y de nuevos indicadores de medición y da seguimiento a los mismos.Realiza escuchas desde una perspectiva de calidad y da devoluciones en base a las estrategias diseñadas.Colabora en el entrenamiento de los nuevos gestores de cobranza.Realiza llamadas de cobranza de ser requerido.Se requiere para postular al cargo:Formación UniversitariaExperiencia previa como team leader en equipos de cobranza de alto desempeñoManejo de indicadores de gestión y software de cobranzas.Conocimientos de calidad.Buen dominio de herramientas informáticas (Office).Competencias requeridas:Orientación a resultadosOrganizaciónMuy buen relacionamiento interpersonalProactividadResponsabilidad y compromiso","Cadetería - Cobranzas / Gestión de Morosos
									
										Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Telefonísta
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Cadetería y/o cobranza
									
										Call Center
									
								Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 25 Hasta 35 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Técnicos en Torres de Telecomunicaciones para Maldonado","www.buscojobs.com.uy/tecnicos-en-torres-de-telecomunicaciones-para-maldonado-ID-165123",2019-02-20 23:52:00,"HUMAN PHI",NA,"Maldonado","Electricidad",NA,"Completa","Seleccionamos empresa de telecomunicaciones en Maldonado, Técnicos en Torres de Telecomunicaciones que cumplan con el siguiente perfil:Los Requisitos excluyentes:•	Licencia de conducir Automóviles vigente.•	Residencia actual en el Departamento de Maldonado.•	Formación técnica en Electrónica, Electricidad, Mecánica Industrial o Telefonía.•	Experiencia laboral en trabajos de altura y en las tareas descritas a continuación.Las Responsabilidades:•	Mantenimiento de sistemas radiantes (cables coaxiales, guías de onda, soportes de antena y cable, antenas) en estructuras diversas.•	Mantenimiento de sistemas de balizaje.•	Montaje y desmontaje de sistemas radiantes.•	Inspección de instalaciones de sistemas radiantes de ajenos.•	Inspección de estructuras auto portantes y mástiles arriostrados.•	Relevamiento para instalación de enlaces de radio.La Propuesta•	Jornada Laboral de lunes a viernes de 08:00 a 16:00.•	Disposición para trabajar en régimen de guardias (pagas) 10 – 15 días al mes.•	Disposición para desplazamientos o pernoctes eventuales dentro y fuera del Departamento.•	Sueldo acorde.•	Ingreso inmediato.•	Capacitaciones.•	Contrato estable.","Especializaciones / Electricidad
									
										Especializaciones / Electrónica
									
										Especializaciones / Mecánica
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Telecomunicaciones
									
										Electricidad
									
										Electrónica
									
										Mecánica industrial
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Auxiliar Técnico para CPD","www.buscojobs.com.uy/auxiliar-tecnico-para-cpd-ID-165121",2019-02-20 23:52:00,"Abitab",NA,"Montevideo","HelpDesk / Soporte Técnico",NA,"Completa","Incorporamos para nuestra área TIC: Auxiliar Técnico para CPD.Orientamos nuestra búsqueda hacia personas analíticas, con iniciativa,  colaboradoras, que se sientan a gusto trabajando en equipo y brindando atencion a clientes. Sus principales tareas serán:* Asegurar el correcto flujo de informacion entrante y saliente.* Administrar y notificar las alertas de los distintos sistemas.* Dar soporte a clientes internos, externos y auditores externos. * Participar en maniobras IT. * Diagnosticar el origen de errores/fallas/problemas.* Controlar la correcta ejecucion de procesos programados y asientos contables.* Mantener el control del inventario de los medios magneticos utilizados para backup y seguridad fisica de los mismos. * Informar requerimientos internos y externos al área.Solicitamos cuenten con:* Bachillerato Tecnologico completo o terciaria incompleta: Analista, Programador o de Sistemas.* Office Avanzado (principalmente Excel).* Experiencia en manejo de sistemas backoffice. * Disponibilidad para trabajar de L a V en el horario de 11.30 a 20.15hs. Quienes se encuentren interesados y cuenten con los requisitos, solicitamos adjunten su CV especificando aspiración salarial.","Tecnologías de la Información / HelpDesk / Soporte Técnico
									
										Tecnologías de la Información / Programación
									
										Tecnologías de la Información / Seguridad Informática
									
										Tecnologías de la Información / Sistemas Operativos
									
								","
					
						
							
							
							
							Conocimientos: 
							
								SQL
									
										Seguridad de Datos
									
										Sistemas
									
								Idiomas: 
							
							Inglés
								
							Estudio Mínimo Necesario: Terciario Incompleto
							
							
							Edad: Desde 18 Hasta 65 Años
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Analista de Logística y Comercio Exterior (Ciudad del Plata)","www.buscojobs.com.uy/analista-de-logistica-y-comercio-exterior-ciudad-del-plata-ID-165116",2019-02-20 23:52:00,"DCA Contadores y Asociados","SanJosédeMayo","SanJosé","Comercio Exterior/Aduanas",NA,"Completa","La persona seleccionada desempeñara tareas dentro de una empresa de la industria.Tendrá como responsabilidades: -Control de Stock de PT, materias primas e insumos.-Compras de Insumos-MP.-Ingreso de documentación a sistema contable.-Seguimiento y confección de documentación para Importaciones.(AT-Seguro)-Confeccionar Exportaciones y pedidos locales.(Documentación y planillas de preparación de pedidos)-Coordinar fletes locales e internacionales (Expo-Impo).-Confección programa de producción local-Planificación semanal logística-Inventarios mensuales-Seguimiento de responsabilidades de personal a cargoHorario: Lunes a Viernes de 7:00 a 16.30Requisitos excluyentes-Bachillerato completo -Cursos, tecnicaturas o licenciaturas relativas a puesto , terminados o a punto de culminar -Experiencia previa en el cargo -Residir en la zona o alrededores","Comercio – Mercadeo – Ventas / Comercio Exterior/Aduanas
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Logística y almacén
									
										Comercio Internacional
									
								Estudio Mínimo Necesario: Secundaria Completa
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
"Agente Inmobiliario","www.buscojobs.com.uy/agente-inmobiliario-ID-165115",2019-02-20 23:52:00,"Remax Conecta","Montevideo","Montevideo","Administración de Empresas",NA,"Indiferente","Estamos incorporando Agentes a la red inmobiliaria más grande del Uruguay!RE/MAXCompañía líder de servicios inmobiliarios a nivel mundialSelecciona para su oficina RE/MAX CONECTAResponsabilidades principales:Generación de cartera de clientes.Brindar un servicio de excelencia y fidelizar clientes.Generar nuevas relaciones a través de un genuino deseo de servir.Analizar, crear y proponer estrategias de ventas.Se ofrece:Trabajo autónomo y horarios flexibles.El nivel de comisiones más elevado del mercado.Plan de carrera laboral personal de acuerdo al potencial y deseos de crecimiento.Capacitación inicial y permanente en el centro de Entrenamiento RE/MAX (Escuela RE/MAX).Ingresar con la posibilidad de ofrecer a tus clientes las más de 1000 propiedades de nuestra red.Excelente ambiente laboral.¿Qué buscamos?Marcado perfil comercial y profesionalEspíritu emprendedor, proactivo y persuasivoCapacidad de comunicación y negociaciónDinamismo y creatividadCompromiso y perseveranciaÉtica y responsabilidadAutoexigencia y ambiciónOrientación al cliente y a resultadosTrabajo en equipoConocimientos informáticos a nivel usuarioExcelente presenciaSe trata de una oportunidad de desarrollo empresarial, no ofrecemos un trabajo en relación de dependencia.","Administración – Secretariado / Administración de Empresas
									
										Administración – Secretariado / Dirección / Gerencia
									
										Administración – Secretariado / Facturación / Cobros / Pagos
									
										Cadetería - Cobranzas / Gestión de Morosos
									
										Cadetería - Cobranzas / Gestión de Trámites
									
										Atención al Cliente / Atención al Cliente
									
										Atención al Cliente / Telefonísta
									
										Comercio – Mercadeo – Ventas / Análisis de Negocios
									
										Comercio – Mercadeo – Ventas / Comercial / Ventas
									
										Comercio – Mercadeo – Ventas / Desarrollo de Negocios
									
										Comercio – Mercadeo – Ventas / Ejecutivo de Cuentas
									
										Comercio – Mercadeo – Ventas / Encargado de Local
									
										Comercio – Mercadeo – Ventas / Inmobiliarias
									
										Comercio – Mercadeo – Ventas / Merchandiser
									
										Comercio – Mercadeo – Ventas / Venta de Indumentaria
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Industriales
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Informáticos
									
										Comercio – Mercadeo – Ventas / Venta de Insumos Salud
									
										Comercio – Mercadeo – Ventas / Venta de Servicios
									
										Diseño – Decoración / Diseño Arquitectura
									
										Diseño – Decoración / Diseño de Interiores
									
										Arte – Cultura – Comunicación / Comunicación Institucional
									
										Arte – Cultura – Comunicación / Periodismo
									
										Directivos – Ejecutivos / Ejecutivos
									
										Directivos – Ejecutivos / Directivos
									
										Directivos – Ejecutivos / Management
									
										Marketing – Publicidad / Desarrollo de Producto / Marca
									
										Marketing – Publicidad / Investigación de Mercados
									
										Marketing – Publicidad / Marketing
									
										Marketing – Publicidad / Promociones
									
										Marketing – Publicidad / Publicidad
									
										Marketing – Publicidad / RRPP y Eventos
									
										Construcción – Arquitectura / Arquitectura
									
										Comercio – Mercadeo – Ventas / Venta por Catálogo
									
										Comercio – Mercadeo – Ventas / Venta de Servicios Financieros
									
								","
					
						
							
							
							
							Conocimientos: 
							
								Agente inmobiliario
									
								Estudio Mínimo Necesario: Secundaria Incompleta
							
							
							
							
								
							
						

						
					
					
				",2019-02-04,"lunes"
